"";"";"";"";"*postDate_31-3-2025";""
"219";"*postComments_435";"-0.414154343634975";"-0.0637894072066801";"0.855833378018153";"321"
"220";"*postLikes_21700";"2.1152993563198";"0.773542202047464";"0.855412553128364";"324"
"221";"*postDate_20-4-2025";"2.1152993563198";"0.773542202047464";"0.855412553128364";"325"
"222";"*i_0428";"-0.347595949440895";"-0.127985213775083";"0.854612923585563";"326"
"223";"*postComments_412";"-0.347595949440895";"-0.127985213775083";"0.854612923585563";"327"
"224";"*postLikes_10500";"0.23946594774674";"-0.00407864753512873";"0.854315669317997";"330"
"225";"*postComments_132";"-0.0730734363194822";"-0.613024916261982";"0.853550589747657";"331"
"226";"*postComments_182";"0.61116774121614";"-1.9469162610987";"0.85300775054071";"332"
"227";"*i_0416";"-0.198459799031087";"-0.196350021473564";"0.8525296536245";"333"
"228";"-*jojo_djaltia";"-0.149384884949584";"-0.344257184603687";"0.852248273668606";"334"
"229";"-*verte_guilde";"-0.0748759534272476";"-0.441984931622772";"0.850653994759213";"338"
"230";"*postComments_324";"0.5347417974528";"-1.78527092187459";"0.850525132699766";"340"
"231";"*postDate_2-3-2025";"0.5347417974528";"-1.78527092187459";"0.850525132699766";"341"
"232";"*a_0750";"1.09830008519987";"-1.79862612345049";"0.850254646879332";"342"
"233";"*postLikes_27300";"1.09830008519987";"-1.79862612345049";"0.850254646879332";"343"
"234";"*postComments_317";"1.09830008519987";"-1.79862612345049";"0.850254646879332";"344"
"235";"*postDate_25-11-2024";"1.09830008519987";"-1.79862612345049";"0.850254646879332";"345"
"236";"-*emaimera";"-0.334926029170066";"-0.207310426455763";"0.849914127330938";"346"
"237";"*i_0498";"-0.271236812750157";"-0.30691742341457";"0.84930405574515";"347"
"238";"*postComments_208";"-0.271236812750157";"-0.30691742341457";"0.84930405574515";"348"
"239";"*commentDate_2-9-2025";"1.72621303450389";"0.255609382125869";"0.849041351450045";"350"
"240";"*commentDate_14-3-2025";"0.308658738331225";"-0.357309354188901";"0.848966026284861";"351"
"241";"*postLikes_3200";"0.255166191597588";"-0.32219338948671";"0.848710792254072";"352"
"242";"*i_0565";"-0.54744035176027";"0.23678692020773";"0.848274093052612";"353"
"243";"*postLikes_15000";"0.577593521775636";"-1.32385420766489";"0.847980573917204";"354"
"244";"*postReposts_3";"0.395350252246899";"-0.94300032690804";"0.846785642887693";"356"
"245";"*postComments_488";"0.399837541671094";"-1.61722776345587";"0.846320618934036";"358"
"246";"*postReposts_357";"0.399837541671094";"-1.61722776345587";"0.846320618934036";"359"
"247";"*a_0423";"2.53988221526485";"0.686870359714045";"0.84608841821822";"361"
"248";"*postDate_17-5-2023";"2.53988221526485";"0.686870359714045";"0.84608841821822";"362"
"249";"*postComments_94";"-0.00779719363961861";"-0.31458831329508";"0.845964847595997";"363"
"250";"*i_0170";"-0.477723273632032";"0.0613904921386158";"0.845904151698431";"364"
"251";"*postLikes_12400";"0.399873280464151";"-0.0167942606026232";"0.845199456764643";"365"
"252";"*postDate_12-9-2025";"3.56476783203852";"1.32341210558902";"0.845059389308722";"367"
"253";"*postReposts_28";"0.012431351019041";"0.487361702209053";"0.844811314281235";"368"
"254";"*postReposts_10";"-0.0247885368999263";"0.0310076922631547";"0.844799486362735";"369"
"255";"*commentLikes_1";"0.621028711129723";"-0.260670324976863";"0.844506278488341";"370"
"256";"*commentDate_1-9-2025";"2.11810391172521";"0.508852583620235";"0.844435622238354";"371"
"257";"*postDate_21-1-2024";"2.54989992832178";"1.10652201494088";"0.844349091676697";"374"
"258";"-*lejardindespatates";"-0.0567846364680649";"-0.403739067746294";"0.844343177717447";"375"
"259";"*i_0178";"-0.468851897589159";"0.487024413006774";"0.844189414776947";"376"
"260";"*postComments_305";"-0.468851897589159";"0.487024413006774";"0.844189414776947";"377"
"261";"*postReposts_190";"-0.468851897589159";"0.487024413006774";"0.844189414776947";"378"
"262";"-*kayadexe";"-0.291193365556112";"-0.264262769488496";"0.844109731957579";"379"
"263";"*a_0528";"0.789047977103998";"-1.78995035846256";"0.843923909132724";"380"
