"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"confortable";-6,995;-6,952;-0,946;1,113;-1,033;-5,122;53,524
"choquant";-6,995;-4,996;7,778;-0,012;9,11;0,872;0,279
"carton";-5,018;-3,548;-0,229;10,676;0,932;2,691;-1,275
"brave";-0,966;-1,318;-2,467;-6,401;8,419;-3,855;43,76
"aveugle";-7,329;-1,318;6,914;-8,462;-0,003;54,861;-7,552
"artificiel";-7,162;-3,548;-2,374;3,006;-0,001;19,404;-0,54
"absence";-7,329;-7,385;27,611;2,687;3,671;0;-1,41
"abonnement";-6,829;-6,736;-4,093;147,353;-1,008;-9,156;-6,892
"utilité";-5,018;4,35;-0,229;0,935;-1,057;-3,663;2,668
"tecktonik";-4,371;91,693;-3,893;-7,252;-0,959;-2,914;-1,682
"stratégie";-7,162;-9,452;4,739;50,43;-1,057;-3,663;-1,275
"souligner";-7,162;-5,201;2,709;3,006;-1,057;16,081;-3,68
"smartphone";-4,694;-6,736;-4,093;-0,181;-1,008;0,377;39,264
"salarié";-6,995;-6,952;-4,192;142,018;-1,033;-7,091;-7,112
"réunir";-3,255;-9,452;1,243;-0,034;-1,057;0,208;16,01
"procès";-6,995;-9,232;155,292;-4,197;-1,033;0,872;-5,141
"pathétique";-7,162;-3,548;0,003;0,04;-0,001;51,402;-9,625
"marge";-6,995;-6,952;-4,192;115,634;-1,033;-3,473;-5,141
"manipuler";-7,162;-7,168;10,492;0,04;-1,057;26,987;-5,35
"honneur";-2,958;-3,177;-0,875;-0,001;-1,008;-0,038;21,618
"folie";-6,995;-3,362;-0,19;-0,247;-1,033;-0,07;32,704
"entrain";-7,162;-2,21;7,334;-0,902;-1,057;7,982;0,202
"emji_ok_peau_moyennement_claire";32,415;-0,182;-2,003;-3,563;-0,959;-1,67;-0,003
"dégueulasse";-6,829;40,289;-0,153;-0,669;4,237;-1,983;-4,933
"définir";-6,995;-6,952;2,938;-5,936;0;53,689;-1,144
"défaut";-7,162;-9,452;-0,229;4,483;0,932;31,246;-5,35
"complicité";-0,868;-9,452;222,703;-10,565;-1,057;-5,331;-1,275
"cheval";-6,995;8,916;-2,281;-0,247;-1,033;-2,144;8,547
"chambre";-7,162;0,801;0,003;10,676;-1,057;-7,311;1,534
"bienveillance";0,783;-6,952;-2,281;-5,936;0;-1,133;42,477
"ange";13,243;-3,177;0,023;-5,705;0;-3,285;6,91
"and";28,064;-3,362;-0,19;-1,62;-1,033;1,777;-5,141
"agresseur";-6,829;-9,012;37,642;-1,466;-1,008;9,247;-0,365
"établir";-6,995;-9,232;2,938;17,292;-1,033;3,002;-2,157
"élocution";0,197;-6,952;-2,281;-10,319;-1,033;0,018;47,841
"économiser";-6,829;-9,012;-2,188;74,049;0;-3,285;-0,365
"user_";-0,774;-1,061;0,409;-4,197;4,038;-2,144;16,987
"systématiquement";-6,995;-6,952;1,385;-1,62;0;53,689;-3,49
"supermarché";-6,662;-8,792;-2,095;84,418;9,874;-6,652;-3,114
"second";-6,995;6,679;-0,946;-4,197;-1,033;24,301;-3,49
"robot";-6,496;-4,386;-3,893;20,734;-0,959;-6,433;16,728
"prince";-0,684;18,619;-2,188;-1,466;-1,008;-0,359;-0,04
"pk";-6,829;-1,893;-2,188;-0,181;0;34,481;-0,365
"nostalgique";0,197;0,031;-4,192;-5,936;-1,033;-3,473;32,704
"moin";-6,995;-3,362;-4,192;8,968;9,11;0,872;0,279
"militant";-6,995;-6,952;50,238;0,078;-1,033;4,547;-5,141
"micro";-0,684;0,062;-4,093;0,566;-1,008;-1,983;9,199
"maltraitance";-6,995;-6,952;-2,281;-5,936;635,445;-0,07;-1,144
"large";-4,856;-4,996;5,069;3,352;-1,033;0,285;0,279
"kosovo";-4,21;-4,184;148,253;-1,033;-0,934;-4,296;-2,746
"immobilier";-6,496;-8,572;-3,893;129,895;-0,959;-4,502;-6,452
"huile";-5,829;31,197;-1,64;-0,146;-0,861;-1,091;-0,374
"francais";-6,829;5,21;-0,875;0,13;-1,008;4,982;-1,996
"fabuleux";85,909;-6,952;-4,192;-2,758;-1,033;-3,473;-0,073
"exploitation";-6,829;-6,736;-0,153;49,486;1,077;0,044;-6,892
"espagnol";-6,829;-0,317;-0,153;1,311;-1,008;11,87;-1,017
"emji_feuille";151,987;-8,352;-0,064;-9,336;-0,934;-6,214;-4,313
"emji_explosion";12,286;-0,899;-1,55;5,215;-0,836;-3,486;-2,037
"emji_coeur_rose";91,009;-2,806;-3,094;-7,616;0,091;-4,691;-0,601
"emji_coeur_battant";118,538;-4,834;-2,196;-5,404;-0,541;-2,769;-4,923
"développement";-6,995;-6,952;-0,946;58,52;-1,033;-0,07;-2,157
"doucher";-6,662;16,25;-3,993;-3,773;-0,984;-0,886;9,893
"distance";-6,829;-9,012;-4,093;67,446;4,237;-0,359;-3,301
"crèche";-6,662;-6,521;-2,095;57,728;0,002;-4,708;0,079
"clé";-4,856;-9,232;-0,19;17,292;-1,033;0,018;1,759
"bienveillant";0;-4,996;-2,281;-10,319;9,11;4,547;11,042
"ahaha";-0,192;104,353;-4,192;-7,977;-1,033;-3,473;-9,401
"accessible";-4,856;-6,952;-4,192;37,187;-1,033;0,285;-0,073
"étrange";-6,662;-6,521;1,705;-0,562;1,156;19,2;-0,016
"énergétique";-6,496;-8,572;-3,893;120,881;-0,959;-1,67;-8,729
"york";-1,264;-6,09;-0,064;76,942;-0,934;-6,214;-6,233
"surface";-6,829;-6,736;-2,188;29,857;9,482;0,044;-1,017
"secte";-2,331;0,111;-0,063;0,026;1,346;-1,157;2,848
"récemment";-4,694;-6,736;31,264;-0,001;0;0,044;0,042
"réaliste";-2,958;-9,012;-0,875;12,257;0;18,099;-6,892
"rigolo";-6,829;18,619;-0,875;-2,571;-1,008;-0,359;2,006
"reprise";-6,829;-9,012;37,642;9,662;-1,008;-0,359;-1,996
"prôner";-6,496;-8,572;12,985;4,571;-0,959;8,148;-4,519
"plante";-2,812;-6,521;-0,804;0,196;69,055;-0,015;1,209
"paiement";-6,162;-8,132;-0,603;121,823;-0,91;-8,262;-6,014
"ouin";-2,997;2,862;0,091;-4,421;-0,443;12,168;-1,952
"option";-4,694;-6,736;-2,188;55,165;0;-0,038;-3,301
"nazi";-6,662;-6,521;165,614;-1,316;-0,984;-0,283;-6,672
"mio";-5,829;-5,446;-1,64;123,006;-0,861;-7,815;-7,833
"minimiser";-6,829;-9,012;25,477;-2,571;-1,008;18,099;-0,365
"merveille";34,481;-4,792;-0,875;-2,571;0;-1,983;0,37
"menacer";-6,662;-6,521;16,474;1,532;9,874;-0,886;0,079
"maîtriser";-6,496;-6,305;0,066;-0,077;-0,959;33,147;-0,219
"maternel";-6,329;-6,09;-0,669;-2,028;1,332;6,494;14,443
"instituteur";-1,957;-7,473;-3,394;-6,047;0,043;-5,342;102,24
"gazaouis";-6,662;-8,792;337,66;-7,493;-0,984;-6,652;-6,672
"fossile";-6,162;-8,132;-1,82;131,118;-0,91;-5,996;-8,281
"fortement";-6,829;-4,792;-0,153;49,486;0;0,044;-6,892
"essence";-6,829;-3,177;-2,188;55,165;-1,008;-0,359;-1,996
"emji_visage_démoralisé_avec_goutte_de_sueur";-2,236;-1,161;-0,54;-0,002;147,185;-2,373;-0,063
"emji_symbole_d_avertissement";-5,496;-5,018;3,321;10,755;6,313;-1,855;0
"emji_mains_levées_peau_moyennement_claire";79,2;-3,389;-3,394;-6,047;-0,836;-0,286;-2,037
"emji_drapeau_italie";0,048;62,889;-3,194;-2,163;-0,787;-4,907;-7,162
"désigner";-6,496;-8,572;0,665;-1,172;-0,959;54,998;-1,682
"croyance";-4,533;-6,521;-0,804;-3,773;-0,984;78,96;-1,837
"canon";-0,597;-2,995;165,614;-5,475;0,002;-6,652;-4,725
"bouffe";-6,829;2,159;-4,093;7,375;26,224;-6,872;0,042
"bin";-4,694;-0,024;0,023;0,566;-1,008;-1,983;9,199
"avocat";-6,496;-2,814;27,841;1,777;-0,959;-0,214;-0,219
"attentat";-6,496;-4,386;327,699;-9,582;-0,959;-6,433;-8,729
"visible";-6,496;-6,305;-3,893;17,23;4,669;8,148;-2,929
"union";-4,371;-8,572;56,356;0,865;-0,959;0,134;-2,929
"trafiquant";-6,162;-8,132;139,682;-0,015;-0,91;-5,996;-0,563
"tcheu";71,247;0;-2,003;-9,582;-0,959;-4,502;-0,779
"sonner";-4,049;37,626;-0,603;-4,789;-0,91;0,011;-1,383
"solaire";-0,436;-4,184;-3,793;50,984;-0,934;-0,66;-4,313
"radar";-4,371;-6,305;-3,893;129,895;-0,959;-8,709;-6,452
"pénal";-6,329;-8,352;42,596;0,378;-0,934;1,659;-1,531
"péjoratif";-6,662;-8,792;-0,804;-7,493;-0,984;147,907;-8,953
"pudeur";2,214;-8,792;-3,993;-7,493;-0,984;-1,825;58,465
"préserver";-2,812;-8,792;-0,12;0,706;4,447;1,223;3,678
"privilégié";-6,329;-6,09;-1,912;5,046;-0,934;34,919;-4,313
"paysan";-0,514;-0,182;-2,003;8,662;54,674;-1,67;-6,452
"parc";-4,049;-2,459;-1,82;59,767;0,015;-8,262;-0,563
"oral";-3,569;-0,899;-3,394;-0,539;-0,836;62,465;-7,609
"opposé";-6,329;-2,635;0,769;-9,336;-0,934;45,554;0
"max";-6,662;-0,823;-3,993;51,846;0,002;-4,708;-0,289
"mai";-6,329;-1,443;13,704;-7,01;0,009;0,001;11,428
"léger";-0,597;3,894;-0,804;-0,124;1,156;-0,283;-0,016
"jaloux";-4,533;27,728;-2,095;-0,562;-0,984;-1,825;0,079
"infirmier";-4,049;-5,875;-3,693;7,68;0,015;1,913;1,895
"impunité";-4,533;-6,521;279,679;-7,493;-0,984;-3,098;-8,953
"habituer";-1,5;-1,74;-2,095;-3,773;87,3;0,082;2,276
"gratuitement";-6,496;-6,305;-3,893;17,23;-0,959;13,571;-1,682
"genou";-4,533;19,737;-2,095;-0,124;-0,984;-4,708;2,276
"geneve";-6,162;9,852;-0,042;19,576;-0,91;-8,262;-4,108
"fr";-6,496;-0,182;-0,09;54,338;-0,959;-8,709;-1,682
"expert";-4,533;-1,74;0,042;-0,562;-0,984;46,767;-6,672
"exception";-6,662;-6,521;-2,095;1,532;-0,984;12,694;2,276
"ennemi";-6,329;-8,352;29,124;-0,37;-0,934;1,659;0,743
"emji_tête_de_mort";0,294;5,943;8,614;-0,522;-0,688;-6,252;-2,326
"emji_fleur_de_cerisier";170,368;-7,692;-3,493;-8,599;-0,861;-5,559;-3,702
"emji_couronne";152,532;-7,033;-3,194;-3,667;-0,787;-7,145;-4,923
"détail";-2,812;-2,995;0,042;-0,124;-0,984;22,956;-0,895
"démocrate";-5,829;-3,586;86,772;0,218;-0,861;-0,368;-5,576
"délit";-6,329;-6,09;77,199;-2,028;-0,934;2,918;-2,746
"creuser";-6,662;-8,792;0,57;4,132;1,156;9,944;-0,895
"consulter";-6,496;-8,572;-3,893;0,016;-0,959;90,05;-6,452
"colère";-6,496;-6,305;9,277;0,865;0,005;5,953;-0,779
"coincer";-4,371;1,538;3,727;-3,563;-0,959;-0,77;5,917
"chéri";-0,436;18,386;0,097;-5,017;1,332;-2,731;-0,158
"bol";-4,533;0,546;3,446;-1,316;4,447;3,706;-3,114
"aspect";-6,496;-8,572;-3,893;-2,206;-0,959;49,019;2,572
"aigri";-6,329;11,857;-3,793;-3,356;0,009;0,001;4,499
"équité";-5,996;-7,912;-3,593;24,871;-0,885;5,495;-0,465
"émettre";-6,329;-6,09;-0,064;26,022;0,009;0,753;-1,531
"élevage";-6,496;-8,572;-3,893;4,571;398,177;-2,914;-2,929
"éclater";-1,381;0;0,665;-1,172;-0,959;1,43;0,6
"virer";-6,496;-2,814;-0,736;54,338;-0,959;-1,67;-1,682
"univers";-1,381;-4,386;-3,893;-5,245;-0,959;33,147;2,572
"toit";-4,371;-4,386;-0,09;-0,077;0,005;-0,77;28,442
"réclamer";-6,329;-4,184;18,205;0,378;-0,934;14,506;-8,505
"reproduire";-2,666;-8,572;-2,003;-0,462;134,117;0,134;1,414
"rencontre";-1,381;-6,305;-2,003;-0,077;0,005;13,571;1,414
"recommencer";-4,371;-4,386;17,315;-3,563;0,005;-2,914;20,289
"privilégier";-6,329;-8,352;0,097;63,298;0,009;-4,296;-1,531
"patriarcat";-4,21;-4,184;-1,912;-7,01;-0,934;78,321;-0,668
"particulièrement";-4,371;-8,572;-0,09;-1,172;0,005;16,798;4,073
"papi";63,727;-4,386;-2,003;-9,582;0,005;-2,914;0,6
"nouvel";-6,496;-1,589;3,727;0,278;0,005;-1,67;8,104
"noter";-4,21;-0,127;0,769;-0,37;0,009;4,53;0
"munition";-6,162;-8,132;0,136;88,062;-0,91;-8,262;-2,565
"mimi";194,199;-8,572;-2,003;-9,582;0,005;-6,433;-8,729
"masculinisme";-6,329;-8,352;-1,912;-9,336;-0,934;139,019;-4,313
"majoritairement";-6,496;-6,305;1,885;20,734;-0,959;1,43;-2,929
"lamentable";-6,496;-8,572;0,066;11,194;1,241;-0,77;4,073
"ironie";-4,371;-2,814;-0,09;-0,077;0,005;13,571;0,13
"inflation";-6,329;-4,184;-3,793;108,222;-0,934;-4,296;-6,233
"idiot";-4,371;-4,386;-2,003;-1,172;0,005;33,147;0,13
"hab";-2,666;-4,386;0,665;6,455;-0,959;10,688;-6,452
"go";5,369;3,837;-1,73;-0,773;11,674;-1,229;-5,795
"gentillesse";43,682;-6,305;-2,003;-5,245;0,005;-1,67;1,414
"financement";-6,329;-8,352;9,84;45,327;-0,934;-1,519;-6,233
"exercer";-6,496;-8,572;17,315;0,865;-0,959;10,688;-2,929
"ete";-3,889;-0,415;0,182;0,143;-0,885;-1,229;10,237
"etais";-6,496;24,911;-3,893;-7,252;-0,959;-1,67;10,635
"envahir";-6,496;-6,305;105,994;-0,077;1,241;-4,502;-0,779
"emji_bouton_coché";-0,825;19,432;1,309;-0,539;-0,836;-2,025;-3,5
"détriment";-6,496;-8,572;1,885;28,714;-0,959;-0,214;-0,219
"dégager";-0,039;-1,443;2,08;-1,033;0,009;0,001;1,642
"ducoup";-6,496;-2,814;-3,893;-0,077;-0,959;54,998;-1,682
"dose";-5,662;-5,231;-3,394;7,37;1,762;2,842;0,627
"donald";-4,049;-3,984;250,473;-6,769;-0,91;-4,092;-8,281
"contenu";-2,666;-8,572;-2,003;-0,462;-0,959;82,351;-6,452
"commission";-6,496;6,202;34,037;0,865;-0,959;-6,433;-6,452
"chauffage";-4,049;-3,984;-1,82;80,476;-0,91;-5,996;-2,565
"champ";-6,496;-4,386;-0,736;0,278;10,288;0,61;5,917
"ceinture";-4,21;-1,443;-0,669;45,327;-0,934;-1,519;-2,746
"brésilien";-4,049;-1,3;37,131;-0,286;-0,91;0,283;-1,383
"briser";-2,666;-6,305;40,855;-1,172;10,288;-2,914;0,6
"brigitte";-0,017;-5,875;-1,82;-6,769;11,186;47,854;-4,108
"boulangerie";-4,049;0,327;-3,693;36,939;-0,91;-0,556;-6,014
"bancaire";-6,162;-5,875;7,067;59,767;-0,91;-4,092;-8,281
"automne";-0,514;108,351;-3,893;-7,252;0,005;-6,433;-8,729
"attente";-6,496;-6,305;0,066;24,562;-0,959;-0,214;0,13
"éternel";-0,362;-5,875;-0,042;-6,769;1,429;0,916;18,962
"votation";-6,329;-4,184;0,097;45,327;-0,934;-0,154;-4,313
"vendeur";-3,569;-1,945;-1,55;76,577;-0,836;-7,592;-3,5
"valaisan";-2,522;112,811;-3,793;-3,356;-0,934;-6,214;-8,505
"statut";-6,329;-8,352;4,028;-0,37;1,332;14,506;0
"sketch";-6,329;46,529;-1,912;-1,033;-0,934;-0,154;-2,746
"sion";-6,162;-1,3;14,466;27,574;0,015;-5,996;-6,014
"révolution";-4,21;-2,635;0,097;-0,04;-0,934;6,494;1,642
"rétablissement";140,765;-8,352;-3,793;-7,01;-0,934;-6,214;-0,668
"résident";-5,662;-5,231;-1,55;109,734;-0,836;-7,592;-5,358
"réfugié";-5,996;-7,912;105,947;-0,002;-0,885;-2,373;-0,465
"rolex";-1,149;-2,459;-1,82;80,476;-0,91;-8,262;-6,014
"remise";-6,329;-6,09;2,08;-2,028;-0,934;21,612;0,743
"qqn";-4,049;-5,875;-0,042;-1,854;-0,91;60,359;-2,565
"provenir";-6,329;-8,352;9,84;22,027;-0,934;-0,154;-1,531
"presse";-6,329;-4,184;6,615;-3,356;-0,934;40,06;-2,746
"poulet";-2,096;-2,113;-3,493;9,102;211,418;-7,815;-3,702
"orienter";-5,996;-5,66;-0,54;-0,212;-0,885;50,293;-1,24
"occupation";-6,162;-2,459;268,923;-6,769;-0,91;-8,262;-6,014
"new_wave";1,109;70,989;-3,394;-8,353;-0,836;-3,486;-7,609
"mélange";-4,21;-1,443;-3,793;0,378;-0,934;14,506;0,195
"mystère";-4,049;32,56;-3,693;2,345;0,015;-4,092;-4,108
"multiple";-6,162;-8,132;-0,042;0,497;-0,91;36,798;-1,383
"marketing";-6,329;-0,607;-0,064;9,376;-0,934;1,659;-0,668
"mandat";-6,162;-8,132;80,212;-0,286;-0,91;0,283;-1,383
"louper";-4,049;7,349;-0,042;-9,09;0,015;-4,092;18,962
"jambe";-2,378;12,721;-1,82;0,085;-0,91;-1,372;0,01
"infini";-0,436;-6,09;-1,912;2,047;-0,934;-0,66;14,443
"indispensable";-4,21;4,738;-3,793;-0,04;-0,934;0,753;0,743
"gouverner";-6,162;-5,875;37,131;-0,015;-0,91;0,916;-0,106
"fumée";-6,329;-6,09;-0,669;63,298;0,009;-2,731;-1,531
"extermination";-6,329;-8,352;317,742;-9,336;-0,934;-8,485;-2,746
"entretien";-4,21;-4,184;-1,912;2,047;-0,934;-2,731;30,025
"emji_visage_endormi";-0,93;4,268;-1,64;0,002;-0,861;-2,197;2,481
"délire";-6,162;23,526;-0,042;-0,9;-0,91;0,011;-1,383
"douleur";-0,294;-3,784;7,55;-0,212;-0,885;-3,889;10,237
"documenter";-4,049;-5,875;30,481;3,782;-0,91;0,283;-4,108
"dignité";-1,264;-8,352;4,028;-5,017;-0,934;2,918;11,428
"dealer";-5,996;0,432;-0,54;-0,212;0,022;0,035;5,461
"criminalité";-6,162;-8,132;2,29;47,67;-0,91;-0,556;-4,108
"conducteur";-6,162;-8,132;-3,693;112,871;-0,91;-4,092;-4,108
"cirque";-5,996;-5,66;20,151;-0,212;11,674;-8,039;10,237
"circuler";-6,329;-8,352;0,769;69,954;-0,934;-1,519;-6,233
"charmant";66,478;-1,443;-3,793;-2,028;-0,934;-0,66;-4,313
"blâmer";-5,996;-7,912;-0,024;4,219;11,674;20,269;-8,057
"artifice";-2,096;-5,446;0,236;-0,146;0,031;-5,559;35,394
"amoureux";3,057;-5,875;-1,82;-9,09;11,186;-2,551;27,096
"administration";-6,329;-6,09;-1,912;99,903;0,009;-8,485;-2,746
"élégance";41,596;-2,459;-3,693;-6,769;-0,91;-0,556;0,905
"écraser";-6,162;-5,875;0,885;-0,286;43,142;0,011;3,247
"vitrine";-5,996;-7,912;94,336;2,674;-0,885;-3,889;-2,386
"tribunal";-2,378;-8,132;153,542;-0,9;-0,91;-2,551;-4,108
"transparence";-6,162;-8,132;-1,82;3,782;-0,91;22,934;-0,106
"temu";-5,829;-2,113;-3,493;96,354;1,643;-7,815;-7,833
"tarif";-5,996;-0,415;-3,593;76,705;-0,885;-2,373;-8,057
"séparer";-3,889;-0,044;-0,024;0,143;0,022;2,193;0,033
"sucre";-6,162;0,999;-3,693;2,345;142,592;-1,372;-6,014
"stopper";-5,829;-7,692;11,756;4,696;1,643;-2,197;1,295
"splendeur";-0,017;-2,459;44,436;-0,286;0,015;-5,996;-0,106
"soulever";-3,569;-3,389;-0,42;0,016;0,043;11,988;0,121
"révéler";-5,996;-5,66;2,518;0,635;1,532;20,269;-5,795
"russe";-5,829;-5,446;180,516;-4,337;-0,861;-3,687;-1,101
"rayon";-2,378;-5,875;-3,693;53,548;-0,91;-1,372;-0,563
"psychologique";-6,162;-8,132;-1,82;-6,769;0,015;47,854;3,247
"prostitution";-5,996;-5,66;-3,593;-6,528;-0,885;93,73;-0,465
"promesse";-5,996;-2,285;11,076;20,868;-0,885;-2,373;-2,386
"procédure";-5,996;-7,912;25,698;0,143;-0,885;2,193;-0,063
"libération";-6,162;-5,875;183,23;-9,09;0,015;-1,372;-1,383
"inclure";-6,162;-8,132;10,439;3,782;-0,91;9,523;-4,108
"ignorant";-5,996;-3,784;-1,73;-1,685;-0,885;70,335;-2,386
"héritier";-5,829;-5,446;-1,64;104,877;-0,861;-5,559;-5,576
"goûter";0,114;0,021;-3,693;5,56;-0,91;-2,551;0,276
"glace";-1,149;23,526;-3,693;-0,015;-0,91;-4,092;0,01
"faune";-5,996;-7,912;-3,593;2,674;581,555;-8,039;-3,904
"exigence";-2,096;-3,586;-0,011;1,735;-0,861;0,072;4,051
"esclave";-4,049;-3,984;-0,603;0,497;-0,91;0,916;9,476
"emji_visage_expirant";-3,569;-0,899;-1,55;-0,539;0,043;-0,008;18,854
"emji_index_pointant_vers_le_haut";0,048;0,323;9,845;-1,053;0,072;0,282;-7,162
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";-2,831;6,178;0,149;0,156;-0,418;-0,479;-0,483
"emji_biceps_contracté_peau_légèrement_mate";72,362;-1,523;-0,7;-3,667;-0,59;-5,358;-1,59
"dépression";-6,162;-5,875;-3,693;27,574;-0,91;0,011;0,905
"dinguerie";-4,049;2,037;-1,82;-4,789;0,015;0,283;9,476
"cuisiner";-5,662;-0,899;-3,394;-0,539;1,762;-7,592;55,482
"condamnation";-6,162;-8,132;52,397;-0,9;0,015;9,523;-6,014
"aise";-5,996;-5,66;-3,593;-8,844;-0,885;13,242;33,493
"évoquer";-0,93;-3,586;1,154;4,696;0,031;-0,029;-0,03
"étape";-2,096;-3,586;-1,64;4,696;-0,861;-1,091;11,055
"you";27,812;-0,124;1,666;-5,567;0,072;-4,907;-0,716
"woke";-5,829;-5,446;-1,64;-8,599;-0,861;106,839;-2,21
"walkman";2,383;78,709;-3,394;-8,353;-0,836;-7,592;-7,609
"vaccin";-3,729;-7,692;0,236;35,898;1,643;-2,197;-1,101
"troisième";-3,729;-7,692;-0,479;52,8;-0,861;-2,197;-0,374
"surprenant";-3,889;-1,161;0,182;17,215;-0,885;1,101;-5,795
"spécialiste";-3,729;-5,446;-0,479;35,898;1,643;-0,029;-3,702
"spectacle";-5,829;-3,586;-0,011;0,002;1,643;-0,029;14,155
"solide";-3,569;-0,899;-3,394;23,722;-0,836;0,125;-0,967
"situer";-5,996;-5,66;-0,54;50,157;-0,885;-0,459;-1,24
"serrer";-3,889;-3,784;-1,73;8,364;-0,885;-3,889;16,501
"semer";-5,829;-5,446;249,331;-6,287;-0,861;-3,687;-5,576
"semblant";-5,996;-3,784;1,013;-1,685;-0,885;28,787;-0,063
"romance";-4,829;-6,373;-2,894;-7,124;-0,713;99,161;-1,223
"risquer";-5,996;-5,66;7,55;38,989;5,416;-5,777;-5,795
"représentant";-5,829;-5,446;16,139;14,952;-0,861;0,072;-5,576
"renvoyer";-3,729;-7,692;0,236;52,8;-0,861;-0,368;-5,576
"recul";-3,889;-3,784;-1,73;-6,528;-0,885;44,358;1,088
"record";0;0,557;-3,493;30,986;-0,861;-3,687;-7,833
"percevoir";-3,41;-5,018;-0,363;3,868;-0,811;29,158;-7,386
"parfum";-5,496;52,919;-3,294;-0,049;-0,811;-1,855;-3,3
"ouiiii";118,716;-2,285;-3,593;-2,948;0,022;-5,777;-8,057
"officiellement";-5,829;-5,446;98,085;-2,747;-0,861;-0,029;-0,374
"montage";-0,93;-5,446;0,236;0,002;-0,861;21,584;-2,21
"min";-5,662;-0,252;-1,55;32,865;1,762;-5,342;-0,291
"milice";-5,996;-7,912;131,192;-0,212;0,022;-1,229;-3,904
"meurtre";-5,996;-7,912;31,92;-4,562;0,022;3,658;1,088
"maturité";10,695;-5,66;-3,593;-8,844;-0,885;-1,229;28,687
"louvre";-5,829;-0,329;-0,479;52,8;-0,861;-3,687;-3,702
"japonais";-3,569;95,347;-3,394;-4,112;-0,836;-3,486;-5,358
"interviewer";-5,996;-2,285;-3,593;-6,528;-0,885;0,035;63,103
"inquiétant";-5,829;-7,692;-1,64;-0,146;-0,861;40,918;0,069
"indépendance";-3,889;-7,912;54,627;0,635;-0,885;-0,06;-1,24
"inadmissible";-5,829;-7,692;26,984;11,846;1,643;-2,197;-2,21
"immeuble";-1,957;-1,945;-3,394;69,217;-0,836;-7,592;-2,037
"fake";-5,996;-0,415;-1,73;-1,685;-0,885;63,282;-5,795
"faciliter";-5,996;-7,912;1,013;56,267;-0,885;-2,373;-2,386
"epstein";-5,329;-7,033;75,311;-1,053;-0,787;2,094;-3,102
"emji_personne_qui_hausse_les_épaules";-3,569;-1,945;-1,55;16,066;-0,836;1,542;-0,967
"emji_mains_en_prière_peau_mate";52,272;-4,834;-0,547;-0,514;-0,541;-2,769;-1,244
"emji_coeur_noir";91,009;-2,806;0,014;-7,616;0,091;-6,922;-2,905
"déguiser";-5,996;-2,285;11,076;4,219;0,022;1,101;-3,904
"décidément";-5,996;-1,161;25,698;-0,002;-0,885;0,035;-0,063
"dynamique";-5,996;29,476;-3,593;-0,212;-0,885;0,035;-1,24
"durée";-5,996;-5,66;4,697;33,932;0,022;-3,889;-1,24
"douter";-3,729;-2,113;1,154;-0,652;1,643;6,038;0,069
"dividende";-3,83;-5,054;-2,295;93,683;-0,566;-5,135;-5,147
"connait";-5,829;-3,586;-1,64;-0,652;-0,861;11,107;8,337
"concurrence";-5,829;-5,446;-3,493;113,761;0,031;-7,815;-5,576
"co2";-5,996;-7,912;-3,593;100,303;-0,885;-2,373;-3,904
"cliché";-5,996;0,05;-1,73;-1,685;-0,885;44,358;-3,904
"catégorie";-5,662;-5,231;-0,42;3,432;-0,836;15,26;-0,291
"boy";-3,889;10,629;-3,593;-8,844;-0,885;13,242;-0,063
"bot";-3,729;6,279;0,236;-2,747;-0,861;14,216;-7,833
"aérien";-5,662;-1,945;17,058;9,897;-0,836;-0,958;-2,037
"avril";-1,957;63,666;-0,42;-0,539;-0,836;-7,592;-5,358
"assister";-5,829;-2,113;5,069;0,002;-0,861;-0,029;6,003
"alternative";-5,996;-5,66;-3,593;92,086;0,022;-5,777;-2,386
"algérie";-2,236;1,191;25,698;-2,948;0,022;-2,373;-0,063
"ados";-5,829;-2,113;-0,011;-8,599;-0,861;-0,029;52,73
"acquérir";-5,662;-5,231;-1,55;7,37;0,043;15,26;-2,037
"étoile";-0,825;-0,003;0,299;0,016;-0,836;-5,342;9,065
"écriture";0,021;-7,253;-3,294;-5,806;-0,811;65,684;-1,867
"vomir";-5,829;-2,113;-0,011;-6,287;46,325;-0,368;17,637
"typique";-5,662;-3,389;0,299;-6,047;-0,836;62,465;-2,037
"traîner";-5,662;-1,945;-0,42;-1,358;0,043;-3,486;49,068
"tentative";-5,662;-7,473;1,309;0,016;-0,836;32,295;-2,037
"stresser";-1,684;-0,659;-1,373;-1,053;6,653;-3,089;21,557
"soumission";-5,496;-7,253;0,372;-2,354;0,056;16,382;3,193
"roman";-0,175;-0,252;-1,55;-4,112;-0,836;49,214;-7,609
"racine";-5,662;-1,945;-1,55;-1,358;0,043;-0,286;37,421
"prévenir";-5,829;-5,446;1,154;22,247;-0,861;-3,687;1,295
"phase";-5,662;-7,473;-0,42;16,066;-0,836;0,125;1,527
"personnalité";0,236;-7,692;-1,64;0,002;1,643;17,708;-2,21
"passeport";-5,496;-5,018;-0,363;40,232;-0,811;0;-1,867
"parallèle";-5,662;-3,389;1,309;19,708;-0,836;-0,286;-0,291
"panier";-5,662;-7,473;-0,42;3,432;-0,836;0,125;11,934
"nucléaire";-5,829;-5,446;0,236;52,8;-0,861;-3,687;-1,101
