"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"-*oulsvda";-2,771;0,072;1,521;1,459;0,103;-5,05;-1,784;7,709;0
"-*arthur_rimbeauf_official";-2,161;-1,941;1,165;-0,333;0,333;-4,127;14,476;0,302;-2,417
"-*boblefrouze";-1,995;-3,528;-3,02;-1,687;-0,533;0,037;11,316;4,518;-2,105
"-*__alex_perez__";-0,166;-0,294;-0,42;-0,14;21,229;0,28;-0,726;0,549;-0,335
"-*bon_suisse";-12,75;-16,414;-0,001;-1,08;-0,035;-17,81;194,815;-3,99;-8,213
"-*thomas_rmns";-1,052;0,06;-0,869;0,028;-0,281;-0,302;-4,597;22,118;-0,481
"-*depierrazyvonne";-1,274;-2,253;-3,221;-0,001;1,339;2,675;1,763;-0,278;0,229
"-*adrvth";-1,44;-0,048;-1,718;-0,024;-0,385;-4,583;-1,045;49,482;-2,905
"-*s0ftbabybru";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*livio2vsrd";-0,056;7,645;-1,467;3,623;-0,355;0;-3,588;2,418;-2,681
"-*everythingune3d";-0,942;1,595;1,999;-0,796;12,583;-2,324;-2,004;0,48;0,056
"*commentLikes_404";-0,111;-0,196;2,642;-0,094;-0,03;-0,529;-0,484;1,512;-0,223
"-*fedexvita_";-1,44;-2,548;-0,508;-1,218;-0,385;21,271;-2,303;-0,06;0,064
"*commentLikes_193";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*elise_z06";-2,716;-1,413;-4,774;0,313;2,353;-0,008;-0,842;6,204;3,763
"*commentLikes_144";-0,277;-0,49;3,568;-0,234;-0,074;-1,323;0,001;1,827;-0,558
"-*alainbourgeois";0,847;2,547;-1,12;-0,375;-0,118;-2,116;-1,935;6,049;0,053
"*commentLikes_84";-1,052;-0,313;0,218;0,028;-0,281;11,558;-0,971;-0,594;-2,122
"-*sandra_en_vadrouille";-5,327;-2,675;-7,486;-2,65;-1,423;0,538;0,113;40,481;-2,49
"*commentLikes_18";-1,294;-8,843;0,002;9,365;-1,309;0,423;-0,174;0,056;1,798
"-*_daavidx";-0,665;-1,175;-1,68;-0,562;-0,178;-3,175;-2,903;57,81;-1,34
"*commentLikes_17";-0,036;-2,217;0,223;1,025;-1,309;1,37;0,425;0,18;-4,75
"*commentLikes_21";-0,822;-8,033;-1,229;1,21;-0,551;-1,814;-0,01;8,135;6,156
"-*garance_f";-0,332;-0,588;0,107;-0,281;-0,089;-1,587;0,735;-0,001;3,603
"-*nc_red";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*le_climate_suisse";-1,219;-2,155;-1,222;-1,03;-0,326;0,044;-0,023;16,64;-0,736
"-*marc_bac";-1,052;3,445;1,359;-0,89;-0,281;0;0,567;-1,9;-0,481
"-*indocile_muriel_";-0,609;0;-1,54;-0,515;-0,163;-0,05;4,736;0,785;-1,228
"-*saramilosevicsimoes";-0,277;0,756;-0,7;-0,234;-0,074;1,101;-1,209;0,028;0,549
"-*prislova";-1,884;0;-4,763;-0,187;12,859;-0,22;3,599;0,005;0,112
"-*manuelakone8";-2,853;-5,653;-4,105;-0,267;32,578;-3,42;25,955;-0,471;0,203
"-*vui_sun";-0,665;-1,175;-1,68;-0,562;3,952;0,121;7,132;-0,002;-1,34
"-*nazaamir700";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*theo_jqr";-0,443;-0,784;1,202;-0,375;-0,118;0,081;0,156;-0,124;0,053
"-*bambi_suisse";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;-0,223
"-*babasttos";0,23;0,887;-0,173;-0,562;-0,178;0,121;-0,06;-0,662;0,583
"*commentDate_23-11-2025";-8,015;-0,22;-4,031;-18,021;-1,86;29,064;-1,268;0,842;1,529
"*commentLikes_440";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*cyrius_gir";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;0,001;1,827;-0,558
"*commentLikes_199";-0,221;1,274;-0,56;-0,187;-0,059;0,04;0,078;0,171;-0,447
"-*real_pippo";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentLikes_113";-0,277;5,947;0,277;-0,234;-0,074;-0,003;-1,209;0,028;-0,558
"-*ly_liu";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*suzie_b_pop";-4,271;-3,795;-5,033;-0,635;-1,141;41,23;1,331;-3,558;-1,076
"*commentLikes_54";0,382;-0,026;-1,592;-1,171;-0,37;-0,013;0,004;0,814;0,983
"-*neven_mairy";-0,942;-1,665;19,1;-0,796;-0,251;-2,324;-4,113;6,871;-0,326
"*commentLikes_51";0,065;0,008;-0,251;4,832;0,62;-2,579;0,623;-0,055;-0,016
"-*raph10_10";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;0,028;13,814
"-*gerard_benzene";-0,886;-1,567;14,719;7,639;-0,237;-2,082;-0,497;0,027;-1,787
"-*sakura_macha";-0,277;0,756;-0,7;2,823;-0,074;-0,003;0,001;0,028;-0,558
"-*fondue_du_futur";-0,111;-0,196;-0,28;-0,094;-0,03;7,562;-0,484;-0,415;-0,223
"-*luluouzz";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;3,535
"-*nunolopes777";-0,166;-0,294;-0,42;5,85;-0,044;0,28;-0,726;-0,623;1,801
"-*jeremy_kafka_curtis";-2,05;4,559;0,533;-1,734;-0,548;-2,287;2,484;-0,352;0,024
"-*_n_d_1111";-0,332;-0,588;7,927;2,089;-0,089;-1,587;-1,451;1,098;-0,67
"-*ofc_its_cam";-0,443;-0,784;-1,12;-0,375;-0,118;0,081;-1,935;11,536;0,053
"-*iac_ppyg";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*romainsab1984";-3,382;-0,039;-8,551;-0,204;0,014;-1,403;-0,37;8,355;14,311
"-*soizic_kiu";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;0,001;1,827;-0,558
"-*mikael_druid";-1,662;-1,153;-4,202;-1,405;-0,444;-0,328;0,005;1,892;18,027
"-*noeiipoli";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;5,158;1,801
"-*val3ntin_k";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;0,028;-0,558
"-*chuchudachu";-1,662;-0,187;-2,23;5,519;-0,444;0,106;0,285;1,892;-1,496
"-*ysalinesvt";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*leooo_rmp_";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;0,549;-0,335
"-*tiiiagomorais";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentLikes_285";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*anabarbouille";-0,443;-0,784;-1,12;-0,375;-0,118;-0,343;-0,248;18,78;-0,893
"*commentLikes_32";-1,173;-3,975;-0,859;12,418;3,019;0,017;1,057;-0,03;-0,525
"-*ludo_brnnd";-0,388;-0,686;-0,98;-0,328;-0,104;-1,852;-1,693;33,718;-0,782
"*commentLikes_10";-3,794;-12,967;8,981;2,285;0,007;0,649;-1,987;0,151;0,63
"-*morte_et_rose";-0,886;-1,567;0,001;0,118;-0,237;1,033;-0,005;2,221;-1,787
"*commentLikes_67";-1,496;-0,905;4,672;0,545;-0,4;-0,094;-0,016;0,033;-0,208
"-*erwindslv";-0,166;-0,294;-0,42;-0,14;-0,044;3,796;0,367;-0,623;-0,335
"-*hgswisslifestyle";-0,002;-0,378;-2,801;-0,937;-0,296;0,202;-1,145;20,088;-2,234
"-*evann_bu";-1,995;-3,528;-5,044;-1,687;-0,533;-0,047;2,821;9,057;0,59
"*commentDate_24-11-2025";4,809;-6,533;-29,572;-4,003;-2,185;1,987;30,589;0,111;-0,835
"-*duboisceline924";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;0,078;3,024;-0,447
"-*sonirockette";-0,332;0,443;7,927;-0,281;-0,089;-0,066;-1,451;-0,001;-0,67
"*commentDate_25-11-2025";-2,294;-6,025;-6,18;-7,072;-1,698;0,85;12,26;9,135;-1,303
"-*david_bitobo";-0,332;-0,588;0,107;2,089;-0,089;-1,587;0,735;1,098;-0,67
"-*sab_sbt";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*__ni_naa";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*dreamless_void";-1,274;-2,253;-3,221;-1,077;1,339;-2,078;-0,064;37,278;-0,826
"-*ismahanl_";1,87;3,065;0,161;-1,265;-0,4;-0,608;-2,509;0,033;0,681
"*commentLikes_23";-3,353;-0,979;0,203;2,185;2,652;-0,834;0,361;1,71;-1,122
"-*geovelobobo";-0,609;1,162;-1,54;0,55;-0,163;-2,91;0,427;0,008;3,616
"*commentLikes_81";-0,886;0,253;-0,54;-0,749;-0,237;-0,045;-0,497;4,636;0,107
"-*autoroute_du_crack_en_fiat";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentLikes_28";-2,22;-0,146;0,021;0,044;-1,512;1,907;-3,876;4,944;-0,168
"-*nydjo";-7,833;-13,855;-7,028;-0,016;-0,551;-3,103;8,321;50,415;-2,098
"-*tanyruy";-0,942;-1,665;19,1;-0,796;2,319;-0,861;0,178;-0,352;-1,899
"-*srzd_666";-0,498;0,053;-1,26;-0,421;-0,133;-0,523;-2,177;23,207;-1,005
"-*yoann_slmn";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*nibra_music";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;0,549;-0,335
"-*tseuroon";-0,72;-1,273;-0,254;-0,609;-0,192;-0,241;2,989;0,316;0,411
"-*hersilie___";-0,111;4,155;2,642;-0,094;-0,03;-0,529;-0,484;-0,415;-0,223
"*commentLikes_192";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;8,27;-0,415;-0,223
"-*mischiefmakers21";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;8,27;-0,415;-0,223
"*commentLikes_289";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;-1,209;6,436;-0,558
"-*gobet_thomas";3,141;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;9,389;-0,447
"*commentLikes_22";-1,347;-0,079;0,44;2,37;-2,331;-1,318;-0,521;1,125;1,268
"-*esteban_hugv";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentDate_29-11-2025";-0,441;11,471;-1,512;0,099;-0,533;-0,047;-0,717;0,64;-0,803
"-*florence_kaeslin";-1,329;-0,668;6,359;-1,124;1,228;-4,073;1,438;2,418;-2,681
"*commentLikes_48";-0,255;-0,232;-4,343;-0,113;5,389;-1,204;0,793;4,945;-0,005
"-*amina_is_dreaming";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;-0,726;5,158;-0,335
"*commentLikes_31";0,07;-0,049;-2,155;0,011;-0,047;0,106;0,893;-1,082;1,566
"-*laur_ence_akasha";-1,598;-0,419;-3,073;7,015;0,014;8,475;-0,081;-0,027;-3,094
"*commentLikes_118";-0,388;0,248;0,026;9,519;-0,104;-1,852;-1,693;0,637;0,14
"-*katypaineflamme";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*glaglasven";-0,886;-1,567;-2,24;-0,749;-0,237;-0,686;-0,497;29,883;-0,255
"*commentLikes_25";-0,546;-0,839;-0,164;0,003;-0,222;0,981;-0,003;-0,196;1,673
"-*clem_glsq";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"-*fabiencerf";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;24,083;-0,558
"*commentLikes_128";-0,221;1,274;-0,56;-0,187;-0,059;-1,058;0,078;3,024;-0,447
"-*arthur_ctn_";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*grxg___";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;2,377;-0,831;0,991
"-*rossipitrepan";-0,332;0,443;-0,84;-0,281;-0,089;-1,587;-0,03;1,098;3,603
"*commentDate_22-11-2025";66,797;-1,679;-13,792;-6,464;-0,207;-0,39;43,969;-22,974;-0,522
"*commentLikes_140";-0,388;-0,686;0,026;1,578;-0,104;0,248;-1,693;3,239;-0,782
"-*lili_spin";-0,443;-0,784;0;-0,375;-0,118;-0,343;-0,248;11,536;-0,893
"-*rafaelp_005";-0,886;-0,14;-0,54;40,874;-0,237;-0,686;-0,497;-0,248;0,107
"-*laurie_gva";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentLikes_309";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*starocaster";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;9,389;0,991
"-*jeromerby";-2,66;-2,764;70,692;-2,25;-0,711;-0,525;-0,242;-0,744;-5,365
"-*jolynrol_";-2,438;-4,313;-1,219;-2,062;0,204;-0,199;12,905;-0,051;1,678
"-*guillaume_pillet";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*doucette_jpg";-0,609;0;-0,104;4,841;-0,163;-0,93;0,427;0,785;-1,228
"-*ego_yoga";-0,443;0,126;0;1,207;-0,118;-2,116;0,156;0,342;0,053
"*commentLikes_210";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;14,449;-0,335
"-*lesechosdecatia";-2,605;-0,372;-6,587;-2,203;-0,696;0,004;-3,607;65,473;-3,263
"-*jerome_cmbf";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*_a_rmel_";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*phephe_lie";-0,775;0,497;-1,96;-0,656;3,153;-3,704;0,739;3,374;0,279
"*commentLikes_38";-1,548;-1,136;-1,757;2,098;0,018;0,212;0,011;0,844;0,175
"-*gvrl_gnzbrg";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;0,549;-0,335
"-*comete_12";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*chrisgazarian";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;0,078;3,024;0,991
"-*mercedesvansetcampersuisse";-0,332;0,443;0,107;-0,281;-0,089;-1,587;-1,451;4,536;0,291
"-*tatacici666";-0,886;-1,567;-0,54;-0,749;-0,237;-2,082;-0,497;29,883;-0,255
"-*jojosilva0911";8,06;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;3,535
"-*__mulatooo";-0,332;4,403;-0,84;-0,281;9,667;-0,066;-0,03;-0,001;-0,67
"-*patozorze";-1,163;-2,057;-0,148;136,451;-0,311;-5,557;-0,361;0,051;-2,346
"-*leos_besson";0,122;7,68;-2,23;-1,405;-0,444;-1,044;-3,141;0,166;9,184
"-*jglinsig";-0,831;0,36;-2,1;0,169;-0,222;-0,522;7,075;0,083;-1,675
"*commentDate_26-11-2025";0,462;-1,929;-4,283;-1,562;-1,052;0,002;9,311;0,318;-0,2
"-*emploi_aux_genevois";-0,388;-0,686;-0,98;-0,328;-0,104;-1,852;-0,12;23,088;-0,782
"-*shahloshka_";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*teo_dellavecchia";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*vania_ribeiro_90813";-0,166;-0,294;-0,42;5,85;-0,044;0,28;-0,726;-0,623;1,801
"-*swissnaturelover1";-1,302;-0,814;154,644;-2,578;-0,814;-3,335;-5,229;-3,807;-6,149
"-*thonesien";-27,124;-20,786;23,436;0,624;-2,856;-0,046;1,651;0,401;0,694
"*commentLikes_79";-0,189;-0,146;-2,101;11,078;-0,429;-1,961;0,402;0,249;0,452
"-*thomasbruchez";-0,775;-1,371;-1,96;-0,656;-0,207;-0,372;-3,387;21,814;2,01
"-*avbiehler";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*fabiborel";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"*commentLikes_90";-1,219;-0,518;-1,222;0;-0,326;-0,1;0,148;5,682;-0,022
"-*_coco_asticot_";-3,327;-5,884;-0,868;0,678;-0,889;-15,893;-0,767;117,691;-6,708
"-*rrrraphaellll";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*em_vulliet";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*tyler_durden_7_72";-0,554;0,014;0,554;-0,468;-0,148;-0,721;2,687;0,055;-1,117
"-*agnesmilleret";0,455;1,512;-1,4;0,716;-0,148;-0,721;0,707;0,055;-1,117
"-*ruruxizi";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*sarah_tsr";-0,166;-0,294;1,235;-0,14;-0,044;0,28;-0,726;0,549;-0,335
"-*its_damito";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;5,158;-0,335
"-*gioele1309";-0,332;-0,588;-0,84;-0,281;-0,089;-1,587;3,566;4,536;-0,67
"-*gafnhug";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*matosbrg";-0,443;-0,784;-1,12;-0,375;-0,118;-0,343;1,658;6,049;-0,893
"-*noemacherel";-0,332;-0,588;-0,84;-0,281;-0,089;-0,066;-0,03;4,536;0,291
"-*rubenhirsch1";-0,332;-0,588;-0,84;-0,281;-0,089;-0,066;8,522;-0,001;-0,67
"-*ivan_abadc";-0,221;-0,392;-0,56;3,946;-0,059;2,046;-0,967;0,171;-0,447
"-*stefanneuhaus91";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;17,916
"-*magazub17";-0,01;0,745;-2,941;-0,984;-0,311;-3,315;7,325;0,051;0,419
"-*livka_official_";-0,72;3,209;-1,82;0,316;-0,192;5,007;-3,145;0,316;-1,452
"-*logicetliberte";-2,66;-4,706;-4,638;0,356;-0,711;-1,165;-0,016;27,686;0,321
"-*win0r_";-2,383;2,871;4,816;0,632;-0,637;-0,56;-1,69;1,111;-2,838
"-*romain_fleischer";-1,274;-2,253;0,012;0,961;-0,34;1,26;3,439;-4,778;0,229
"-*lion_ndz";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;-0,623;1,801
"*commentLikes_39";-1,351;-0,876;-0,127;0,103;-0,829;1,986;0,001;0,236;-0,077
"-*_goonki";-0,277;-0,49;-0,7;-0,234;11,974;1,101;0,001;0,028;-0,558
"-*mathemagique";-0,221;1,274;-0,56;-0,187;-0,059;0,04;0,078;0,171;-0,447
"-*cycleofdecay";-1,163;-0,447;0,894;0,004;-0,311;-1,649;7,325;-0,868;-0,006
"-*quentin_revaz";-0,388;0,248;-0,98;1,578;-0,104;-0,186;-0,12;0,637;0,14
"-*nicolai_gabrielovich";-1,163;-0,447;2,594;4,737;-0,311;-0,559;2,573;-0,868;-2,346
"-*__chlo_m";-8,837;-13,504;-0,136;-5,519;-2,361;-1,495;27,293;15,446;-3,394
"-*tarekholzl";-0,388;0,248;0,026;-0,328;-0,104;-1,852;-0,12;7,848;-0,782
"-*coda_jabali";-0,775;-1,371;1,089;-0,656;3,153;0,002;-0,24;1,273;-0,13
"-*pandaxcore";-5,049;-6,866;-12,767;-0,001;-1,349;9,533;-0,037;11,806;0,09
"-*jeremie_amstutz";-0,332;-0,588;-0,84;-0,281;-0,089;-0,066;-0,03;4,536;0,291
"-*eloawith2h";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*ramouun_3310";-0,037;-2,253;-1,344;-0,001;-0,34;0,372;3,439;0,001;-0,046
"-*adrien_le_gauffey";-1,205;-5,197;-5,321;-0,061;-0,785;3,995;7,103;0,104;-0,366
"*commentLikes_15";-1,226;-7,1;1,335;4,77;0,053;-1,688;0,283;0,996;0,088
"-*chafou_jiji";-1,44;-0,824;-1,718;-1,218;-0,385;-0,045;0,215;3,368;2,431
"-*amethys_design";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*romane_anselin1";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*nothin9_left";-0,166;12,317;-0,42;-0,14;-0,044;-0,794;-0,726;-0,623;1,801
"-*johnbasks";-0,443;0,126;-1,12;-0,375;-0,118;-2,116;4,754;0,342;0,053
"-*benj_roy21";-0,221;-0,392;5,285;-0,187;-0,059;-1,058;0,078;0,171;-0,447
"-*vivianepuaux";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"-*0_dive";-0,498;6,606;-1,26;-0,421;-0,133;-0,523;1,102;-0,234;0,011
"-*lauren1s6s";-0,388;-0,686;-0,98;1,578;-0,104;-0,186;-0,12;3,239;0,14
"-*robinson_crusoe87";-2,328;-4,117;-5,885;-1,968;0,25;-11,12;-0,211;94,656;-0,391
"-*cosmokramer1967";-0,554;-0,979;2,916;0,716;-0,148;-2,646;-0,573;3,654;0
"-*laika_de_weimar";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*dj_fredator";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*bainfroid";-0,388;-0,686;0,026;-0,328;-0,104;2,037;-1,693;3,239;-0,782
"-*victor_dgr";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*skinkacru";-0,277;0,756;-0,7;-0,234;-0,074;-1,323;0,001;1,827;0,549
"-*as_privato";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"-*pierre_pisan";-0,111;-0,196;2,642;-0,094;-0,03;1,023;-0,484;-0,415;-0,223
"-*eulalia1811";2,303;-0,054;-1,96;-0,656;-0,207;0,496;-3,387;1,273;2,01
"-*lio_tvrny";-0,997;-0,251;0,322;22,897;-0,266;-0,197;0,087;-1,713;-0,401
"-*louisauguste2025";0,076;78,183;-4,774;-0,679;0,116;-0,008;-9,509;-1,683;0,001
"-*m3lly_910";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;3,535
"-*kiirastulli";-0,111;-0,196;-0,28;-0,094;-0,03;7,562;-0,484;-0,415;-0,223
"-*swissbliss_millenium";-0,221;1,274;-0,56;-0,187;-0,059;-1,058;2,377;0,171;-0,447
"-*bessh2302";-0,221;-0,392;5,285;-0,187;-0,059;0,04;-0,967;0,171;-0,447
"-*xurxo_54";-0,277;5,947;-0,7;-0,234;-0,074;-0,003;-1,209;1,827;-0,558
"-*jspfrda";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;5,237;0,028;-0,558
"-*deeberntsen";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*langnissouadou";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*cleverfromlozanegeles";-0,388;20,044;-0,98;1,578;-0,104;-0,186;-1,693;-0,042;-0,782
"-*dsgp2296";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;-0,223
"-*d4mn_suricate";-0,388;-0,686;-0,98;-0,328;-0,104;-0,186;0,369;3,239;0,14
"-*jo_jo_ba";-0,443;-0,784;0;-0,375;-0,118;0,081;0,156;2,317;-0,893
"-*mjszar";0,327;0;-0,104;-0,515;-0,163;-0,05;4,736;-0,507;-1,228
"-*poulpette88";-0,166;2,202;-0,42;-0,14;-0,044;-0,794;-0,726;5,158;-0,335
"-*datrueshoes_gallery";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;3,535
"-*silviawolfi";-0,01;0,009;-1,102;0,004;-0,311;-0,559;-0,361;0,051;7,984
"-*tcheu_cte";-1,828;-1,41;-0,001;0,195;-0,488;0,221;8,356;-1,523;-0,58
"-*angiedpln";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*cocolion1004";-0,111;4,155;-0,28;9,705;-0,03;-0,529;-0,484;-0,415;-0,223
"-*lrnt_ncls";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*level_therapy";-0,498;-0,881;-1,26;-0,421;5,842;-2,381;-0,402;15,475;0,011
"-*diguer23";-0,609;1,162;-1,54;-0,515;-0,163;-0,05;2,001;0,008;-0,011
"-*antho_vtr";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;5,158;-0,335
"-*alex_epicurien";-0,388;3,329;-0,98;1,578;8,024;-1,852;-1,693;3,239;-0,782
"-*corentin_vd";-2,827;-5;0,55;1,359;2,16;0,013;3,215;0,007;-2,118
"*i_0504";-0,775;-1,371;-1,96;-0,656;3,153;-1,606;-1,358;-0,994;58,415
"*postLikes_3000";-4,834;9,809;-4,545;-19,109;219,087;0,234;-7,229;-0,137;2,09
"*postComments_15";63,236;-0,034;-16,04;1,835;0,006;-2,413;0,023;-4,741;5,391
"*postReposts_3";-1,997;4,16;-28,56;-4,919;-3,871;1,353;-4,416;15,543;12,28
"-*manoillon";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*bahn_photos";-0,332;-0,588;-0,84;-0,281;-0,089;-0,066;-1,451;-1,246;35,68
"-*ricc_arton";-2,217;-0,757;-0,849;0,026;-0,592;0,061;0,007;0,221;4,394
"-*darkgrey88";-0,72;-0,024;-1,82;-0,609;-0,192;2,42;2,989;-0,825;-0,08
"-*emileterrettaz05";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;-0,415;3,535
"-*milan_0503";-0,055;-0,098;-0,14;-0,047;67,625;-0,264;-0,242;-0,208;-0,112
"-*yanoujerry";-0,694;19,991;1,788;0,008;-0,622;3,918;-4,077;-8,73;-1,298
"*i_0505";-9,402;-5,514;-31,401;-9,248;-3,556;-13,451;11,231;203,216;-15,1
"*postLikes_6400";1,37;-2,165;56,117;-14,204;-1,89;-28,338;0,594;42,084;-41,845
"*postComments_202";-9,402;-5,514;-31,401;-9,248;-3,556;-13,451;11,231;203,216;-15,1
"*postReposts_17";1,06;-19,36;73,788;-19,959;-12,71;-6,173;-4,943;17,116;-0,144
"*commentLikes_188";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;6,436;0,549
"-*yann_christinat";-2,993;-5,295;-7,569;-0,869;-0,8;-5,966;28,349;24,501;-6,037
"-*ilias_est_de_retour";-0,554;0,014;-1,4;-0,468;5,083;5,115;-0,573;0,055;-1,117
"*commentLikes_35";-0,283;-5,514;1,519;3,853;-0,014;-0,096;0,333;-0,005;-0,077
"-*benmesot";-0,775;-0,054;0,052;-0,656;-0,207;-0,372;-1,358;6,479;0,279
"-*anthonybroto";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*commentLikes_154";-0,498;-0,881;-1,26;-0,421;-0,133;-0,523;-2,177;32,5;-1,005
"-*enceinte_au_travail_ch";-3,493;-4,175;-4,856;1,773;-0,933;34,05;-0,522;0,152;-4,994
