"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"lol";-0,088;-0,082;-1,009;0,384;-0,314;-1,78;3,239;26,915;-16,985
"interdire";-2,814;204,551;8,151;-0,865;2,062;7,471;-5,534;-13,437;-32,073
"absolument";-2,885;-0,061;0,077;67,679;1,906;0,467;-3,969;-12,293;-5,706
"évoluer";-1,429;1,973;-0,11;5,987;13,953;62,914;-7,51;-22,825;-32,073
"etait";-0,027;-1,835;-0,87;-1,922;-0,158;36,638;0,004;-4,775;-2,251
"top";3,308;-4,672;-0,853;-7,814;-1,342;-5,17;-2,241;-0,313;47,526
"ouvrir";-0,489;-0,035;0,921;2,694;6,856;15,049;-0,154;-0,913;-27,189
"prix";-2,355;12,075;98,493;-5,4;2,009;4,691;-0,018;-1,289;-19,399
"contraire";-2,778;1,054;-0,102;75,775;11,478;-0,221;-1,371;-7,518;-19,113
"sauvage";-4,513;1839,222;-2,498;-13,502;-7,476;-29,101;-7,269;-23,983;-28,495
"nouveau";-0,429;-0,287;-0,87;3,097;-0,158;51,174;-1,251;-9,544;-13,195
"moyen";2,958;-0,351;-2,56;-1,402;6,856;47,941;-3,803;-1,39;-25,037
"mois";-0,017;-1,75;2,885;-6,178;-1,301;30,633;-3,528;11,281;-23,517
"emji_étincelles";-2,111;-3,867;-2,167;-2,371;-4,531;-18,087;-6,305;-15,838;187,246
"adulte";-1,34;-6,73;-0,887;26,399;-0,65;74,15;-7,329;-18,045;-16,754
"neige";-1,223;-0,796;-2,436;-6,066;-5,316;-1,168;-0,071;2,524;18,054
"emji_visage_souriant";0,809;-4,51;-2,415;-2,457;-1,219;-1,074;-2,096;-0,43;29,194
"soir";0,118;53,279;-0,853;-4,932;-7,414;1,596;-5,239;15,835;-17,964
"également";0,212;-0,672;1,289;0;-0,061;18,622;-0,032;-9,505;-1,385
"emji_coeur_cartes";-3,503;-0,175;-0,433;-12,177;-5,804;-19,289;-3,718;-21,678;220,723
"manière";-1,281;0,094;-0,853;127,179;1,411;1,086;-5,239;-28,358;-10,036
"long";-2,601;1,335;-0,068;-2,626;12,76;19,579;-3,528;-0,266;-11,186
"copain";-2,32;-0,583;-0,701;-4,006;-0,343;0,025;-1,814;-0,148;16,701
"bonjour";0,734;-3,013;2,885;10,774;0,185;-1,813;36,902;-15,474;-0,96
"suite";-0,372;-0,796;1,13;0,021;-2,301;28,987;-5,121;1,279;-15,638
"maman";-2,425;-2,767;-0,04;-14,776;-0,061;43,338;-4,886;-3,682;1,535
"lausanne";-1,052;-0,127;-2,311;-10,339;-3,315;-2,971;225,901;-0,443;-1,696
"honte";-4,251;-1,541;9,842;-0,095;262,553;0,212;-3,255;-10,994;-19,991
"esprit";-4,251;-0,672;-0,751;0,757;-0,061;95,22;-3,255;-16,114;-12,907
"client";-4,139;-1,419;1178,336;-12,21;-1,956;-3,651;-6,666;7,195;-32,56
"cadeau";-3,914;-2,331;-0,603;-13,606;-0,208;108,077;-2,77;-13,966;-0,536
"bas";0,212;1,665;-0,04;-2,211;0,916;14,913;-4,886;-0,084;-6,223
"sport";-0,968;-6,011;1,512;-6,519;366,747;-2,543;-2,985;-4,821;-7,456
"justement";-1,137;0,71;-0,045;33,872;6,39;9,723;-4,945;-7,04;-24,419
"expliquer";0;-0,583;0,265;117,452;0,052;-1,491;-0,274;-2,447;-25,386
"dur";-2,355;0,245;-0,718;-6,869;1,026;98,899;-3,146;-7,726;-15,692
"paix";-1,052;-1,459;-0,718;-12,339;-2,005;-2,971;-6,726;-21,703;149,17
"meme";6,004;-1,582;1,248;2,934;-3,484;9,723;1,025;0,016;-22,306
"complètement";-0,251;0,27;-0,701;98,839;-0,343;0,025;-3,092;-3,241;-19,104
"chaud";-0,283;-1,5;-2,332;-5,51;-5,013;-7,166;-1,907;74,704;-0,218
"avis";-4,214;-1,5;-2,332;147,705;3,207;5,449;-3,201;-19,819;-26,007
"émission";-4,027;-1,299;-0,652;-0,51;-4,711;5,807;0,627;-2,818;5,174
"wesh";-3,765;-5,568;-2,084;394,234;-4,29;-23,5;-0,542;-2,657;-20,144
"vérité";-1,108;-4,349;-0,751;281,588;-1,1;-5,113;-4,886;-10,994;-12,907
"voisin";-1,108;300,19;-0,751;-7,104;-1,1;-0,454;-0,032;-2,112;-12,907
"réseau";-4,251;-1,541;-0,751;12,404;-2,103;82,405;-6,847;-14,299;-14,533
"fond";-0,941;-1,299;3,743;6,84;-0,272;0,098;-2,931;12,839;-16,344
"différence";-0,301;0,754;14,474;19,412;4,669;13,213;-0,343;-26,815;-18,075
"difficile";0;-2,669;3,407;-2,051;-0,041;113,022;-3,146;-15,634;-17,496
"caissier";-2,285;-4,134;3555,696;-8,271;-4,832;-15,575;-6,606;-13,367;-34,832
"état";-2,355;6,883;6,345;2,373;0,041;36,667;-1,86;-12,14;-21,4
"simplicité";-4,214;-6,232;-2,332;-10,466;-5,013;-8,437;-4,827;-26,558;230,885
"semaine";-4,139;0,897;1,419;-6,752;-1,956;34,846;-3,092;1,063;-9,213
"respecter";-3,989;20,607;-2,208;-2,544;10,411;51,17;-6,425;-14,441;-12,63
"emji_mains_en_prière_peau_claire";-0,652;-3,441;-2,001;-5,142;-2,489;-9,062;-5,823;-15,848;151,585
"équipe";-2,25;-2,524;0,3;-8,148;12,671;1,412;24,2;-3,832;-0,235
"émouvant";-4,176;-6,176;-2,311;-14,516;-6,918;-12,63;-6,726;-28,765;284,481
"phrase";-4,139;-1,419;-2,291;144,765;-0,984;-4,582;-4,71;-0,148;-7,912
"facile";1,068;0,008;-0,026;6,137;-0,984;43,461;0,506;-15,395;-23,193
"sûrement";-2,32;9,518;-0,701;1,646;0,402;24,838;-0,274;-6,29;-17,208
"santé";-2,25;23,857;3,656;-8,148;-0,018;52,098;-6,546;-20,945;-2,585
"fils";-2,215;-5,955;-0,652;-3,706;3,807;4,738;-0,002;9,64;-6,068
"bref";0,004;-0,074;0,318;2,915;-0,012;29,576;-0,002;-4,653;-20,197
"base";0,342;3,59;-0,652;39,032;10,162;5,807;-2,931;-14,679;-26,739
"terme";0,342;-0,074;-0,015;174,486;-0,872;-13,306;-0,002;-0,059;-31,609
"perso";27,115;0,324;-0,018;0,025;-4,772;-3,336;-1,722;46,94;-29,439
"cheveu";-2,25;-6,011;-2,249;-6,519;-3,148;-3,336;-4,592;157,884;-13,17
"vivant";-4,064;76,88;-2,249;0,025;-0,018;7,905;-0,232;-14,917;-4,231
"tenir";-2,111;8,235;-2,167;-0,383;0,636;40,697;-4,358;-4,159;-12,094
"porte";-2,145;2,312;1,661;-0,424;-0,004;-0,984;-6,365;31,882;-9,366
"mourir";-2,25;28,259;-2,249;-9,959;-1,86;48,804;-6,546;-0,589;-10,111
"lac";-3,503;-1,815;-1,939;-12,177;-3,871;-23,925;943,866;-13,182;-7,811
"emji_visage_souriant_avec_yeux_plissés";0,193;-4,96;-1,856;-4,361;-3,632;-18,187;-0,246;155,797;-11,291
"choix";-0,204;1,056;-0,652;1,214;10,162;43,603;-1,676;-12,904;-24,456
"caisse";-3,765;0,605;2748,645;-10,92;-4,29;-15,086;-6,064;-14,868;-20,144
"table";0,084;3,501;-0,432;-0,076;-1,294;1,604;-1,258;0,152;-1,087
"sympa";-0,941;-0,499;1,561;-2,632;-0,872;-0,383;-0,77;0,055;8,712
"différent";2,715;-0,472;-0,636;0,702;1,337;44,692;-0,192;-11,02;-19,897
"calcul";-0,781;-1,155;-0,432;0,167;-1,294;1,604;-1,258;-0,023;1,004
"aider";-0,678;4,955;-0,493;0,062;119,945;5,435;-2,401;-14,143;-21,367
"remettre";-3,877;-2,283;-0,587;202,16;-2,871;-0,436;-1,496;-5,031;-18,999
"mental";-1,116;-1,651;-0,618;-0,676;6,485;21,208;-0,302;-5,38;-1,872
"livre";-3,914;-2,331;-2,167;264,526;-2,926;-0,056;-6,305;-15,838;-13,738
"habiter";4,702;0,384;-2,208;-6,287;-4,651;-9,893;550,422;-18,325;-11,07
"emji_visage_qui_hurle_de_peur";1,501;-1,279;6,928;-3,496;-5,061;12,144;-1,589;9,584;-14,437
"douche";2297,053;-5,679;-2,125;-13,346;-6,361;-10,466;-6,184;-26,447;-32,61
"canton";-0,078;-5,402;-0,493;-10,533;-1,35;-14,305;1064,054;-25,16;-21,367
"bête";-1,835;200,308;-2,001;1,55;-0,075;-0,305;-3,892;-12,084;-4,878
"bain";1745,637;-5,624;-2,105;-13,216;-6,299;-8,754;-2,611;-17,084;-22,601
"italie";1047,858;-3,974;-0,012;-7,904;-4,651;-8,475;-0,192;-6,753;-17,926
"fête";-0,86;-1,182;-2,167;-9,454;-2,926;-1,396;-0,669;-15,838;100,454
"emji_visage_boudeur";-2,01;6,575;450,625;-3,197;-3,331;0,003;-0,001;-5,613;-10,084
"choquer";-2,145;2,312;-2,187;179,638;-0,229;-3,735;-6,365;-0,76;-28,492
"téléphone";-3,615;-3,441;-0,478;-1,715;-5,989;95,474;-2,349;-0,908;-11,552
"propos";-3,877;-0,394;-2,146;145,425;0,165;0,003;-4,3;-17,579;-6,348
"gagner";-3,69;-0,276;-0,509;-10,662;147,94;4,092;5,553;-2,386;-21,675
"emji_visage_très_souriant_aux_yeux_rieurs";-0,028;-5,071;-1,898;-7,82;-2,221;-18,738;-0,008;119,786;-2,207
"chien";-1,767;578,605;-1,96;-0,365;-3,93;-15,417;-1,109;-3,53;-14,44
"type";-0,135;4,226;-0,571;12,076;0,73;0,338;-0,605;0,06;-16,755
"racisme";-3,578;-1,907;-0,463;358,845;-3,99;-10,362;-1,151;-4,728;-30,388
"population";-1,938;12,308;8,053;-0,02;167,288;2,178;-4,067;-23,218;-24,237
"suivre";-2,007;-5,624;-2,105;0,525;9,021;32,16;-2,611;-3,68;-7,1
"parole";-3,765;-3,654;-2,084;0,204;0,832;0,872;-2,558;-5,627;13,521
"occuper";-1,869;34,415;-0,493;-6,813;3,484;55,752;-3,95;-16,095;-13,507
"leçon";-1,972;-1,03;-2,084;-0,031;-6,237;-0,073;-6,064;-13,022;65,767
"important";-0,703;-0,005;-0,509;7,512;0,943;44,167;-2,453;-14,384;-15,593
"soleil";-3,578;-0,849;-0,463;-10,276;-3,99;19,716;-5,763;2,658;0,22
"vocabulaire";-0,652;-5,347;-2,001;233,975;-5,989;-20,117;3,96;-7,394;-4,878
"vaudois";-0,703;-3,547;-0,509;-8,698;-4,17;-20,669;968,635;-18,423;-12,093
"internet";-3,653;-0,92;-2,022;0,783;-2,543;67,246;0,041;-1,563;-23,613
"sacré";-3,541;0,896;-0,448;-4,917;-2,381;-0,487;-3,776;0,173;19,167
"inventer";52,207;-3,601;-2,063;-1,174;-0,118;5,973;-4,067;11,445;-26,601
"emji_visage_qui_fait_un_câlin";-0,042;-0,779;-0,433;-3,488;-0,04;-0,804;0,571;-3,373;19,885
"choisir";-1,869;-0,002;-0,493;16,499;28,383;4,355;-5,883;-4,014;-15,304
"rêve";-3,578;-0,849;0,599;-12,437;-2,435;24,348;-3,834;-1,345;3,629
"rentrer";0,108;-0,193;0,004;-4,917;-0,051;39,143;-2,245;3,786;-27,491
"envoyer";-1,904;3,022;-0,509;27,769;-0,103;5,136;-1,278;-1,677;-17,509
"emji_ok";-0,022;-1,678;0,015;-7,695;-5,618;-10,77;-5,462;-9,058;128,687
"emji_notes_de_musique";-2,01;-2,973;-1,113;-4,91;-1,544;-15,167;-1,463;-11,447;139,499
"content";-0,652;0,186;-2,001;-0,981;0,356;23,572;-0,045;-2,924;-3,883
"poule";-1,801;1220,718;-1,98;-12,437;-5,928;-17,701;-5,763;-19,866;-12,948
"intelligent";-3,615;10,087;-2,001;53,475;-0,501;-0,637;-2,349;-22,448;0,42
"effet";-0,603;1,985;0,004;1,019;2,349;18,229;-0,37;-8,402;-9,476
"sac";54,376;24,998;30,097;-1,862;-5,432;0,198;-0,831;-0,607;-20,499
"ressembler";4,192;-1,769;-1,918;-0,287;-0,384;-4,416;32,846;8,093;-7,57
"pensée";-3,615;-0,884;-0,478;48,907;-0,501;0,851;-5,823;-2,124;-2,234
"musique";-3,503;-0,779;-0,433;-1,486;-5,804;-4,6;-2,193;89,147;-5,342
"matin";0,138;1,011;-0,418;-7,945;-5,742;13,484;-3,66;24,072;-17,724
"disparaître";-0,05;26,072;-0,448;-0,859;3,889;14,234;-0,37;-9,945;-9,476
"corps";6,97;-0,139;-0,403;-2,205;62,19;22,626;-3,602;-12,704;-17,423
"public";-0,008;-0,58;10,293;0,097;-0,255;58,824;-0,831;-11,752;-18,299
"moitié";-0,001;-2,808;-0,304;99,69;-0,187;-12,784;27,732;-0,805;-21,882
"liberté";-0,555;-1,769;-0,418;-0,743;92,05;21,866;-5,583;-14,863;-8,967
"langage";-3,429;-3,176;-0,403;307,386;-3,751;-20,987;-0,293;-10,924;-4,923
"impression";-0,531;-5,071;-1,898;6,001;-2,221;20,288;-2,09;0,338;-10,218
"franchement";0,108;0,001;0,628;1,019;-0,051;10,733;-1,109;0,857;-20,444
"discours";-3,503;0,261;-0,433;38,962;1,265;3,423;-0,344;-11,386;-7,811
"culture";-0,417;-4,795;-0,332;7,354;-0,231;38,606;2,056;-9,778;-15,925
"tirer";-1,733;2,075;-1,939;-0,06;6,002;1,824;-5,643;14,46;-20,137
"sagesse";-3,541;-5,237;-1,96;-8,196;-0,441;-19,565;-5,703;-21,935;223,842
"plastique";4,873;786,597;-1,815;-11,398;-5,432;-5,729;-1,887;-13,638;-22,825
"plaindre";-3,317;1,271;0,024;-2,988;9,63;92,602;-3,428;-15,915;-23,139
"emji_visage_soulagé";-2,607;-2,032;-1,443;2,247;0,231;0,037;-2,344;-3,468;8,166
"riche";-1,631;-3,124;-1,877;6,254;0,105;16,622;1,688;-7,557;-4,718
"marier";-1,597;-4,96;-0,374;-5,856;146,122;-4,944;-0,246;6,391;-8,214
"libre";-1,496;-0,067;-0,332;4,152;5,17;38,606;-3,313;-11,515;-13,982
"cest";0,259;-0,549;-0,332;25,725;0;-6,811;0,002;14,438;-20,189
"valeur";-3,391;-3,124;-0,389;1,397;15,326;25,928;-5,462;-12,465;-2,059
"peine";-3,354;-3,071;-1,856;-0,186;-0,304;110,97;-3,486;-4,783;-18,911
"p";-0,002;-4,739;-0,318;-7,072;0;-19,314;-0,755;111,833;-3,728
"détester";-3,317;-0,612;0,024;-2,988;-0,006;-1,33;-1,938;30,177;-0,696
"couleur";-3,429;-0,139;-1,898;14,147;-3,751;-0,295;-3,602;33,211;-17,423
"capable";-3,13;0,093;-0,291;48,929;18,182;12,9;-5,041;-21,558;-21,568
"village";-3,317;12,352;0,828;-2,988;-3,572;0,017;7,533;8,175;-11,018
"traiter";-1,631;23,455;0,757;41,693;23,162;-0,996;-2,039;-10,693;-23,768
"tourner";-1,597;-0,645;-1,856;-0,186;-1,006;-1,447;0,766;35,204;-6,859
"système";2,767;6,965;0,905;-4,033;20,878;32,425;-5,222;-11,515;-20,189
"preuve";-3,317;-1,587;-0,36;185,113;3,033;-0,804;-3,428;-7,141;-25,591
"jésus";-1,038;-2,186;-0,155;2,923;-0,014;9,725;-0,326;-0,066;-5,461
"fier";0;-2,704;-0,277;-0,744;-1,751;1,03;-0,108;-1,802;8,129
"chanson";0,236;-1,543;-1,815;-4,142;-3,513;-2,623;0;0,297;19,967
"totalement";-3,279;0,039;0,866;32,208;9,905;6,295;-3,371;-5,61;-22,825
"mari";-3,018;-2,599;-0,251;-3,39;386,116;-1,013;-4,861;-4,304;-12,25
"gosse";-3,317;-1,587;0,828;-1,127;-0,006;42,825;0;-4,603;-5,408
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";-0,273;-0,007;-1,65;-8,22;-0,618;-13,392;2,846;77,498;-5,811
"emji_visage_avec_un_léger_sourire";5,174;-0,055;6,291;-1,697;-3,394;-3,185;107,169;-9,551;-0,445
"doute";-3,279;0,039;-0,346;44,635;-0,255;5,067;-1,887;-10,006;-5,192
"bout";-0,417;-0,067;-0,332;-11,268;-0,884;17,117;0,002;6,089;-7,475
"toucher";-1,563;-0,612;-0,36;0,074;0,695;20,173;-1,938;-13,883;0,166
"svp";-1,463;-2,861;3,028;-3,924;0;0,681;-3,256;19,468;-2,816
"souhaiter";-3,242;-0,067;-0,332;1,053;0,191;19,332;-5,222;-22,33;2,367
"rare";-3,167;-1,41;-1,753;-2,6;0,246;16,306;-5,101;-3,903;3,735
"match";-3,205;-4,739;-1,774;-7,072;30,758;25,014;14,489;-9,551;-7,231
"horreur";1,843;5,528;0,603;-0,069;-0,589;8,721;-1,679;0,147;-15,801
"film";-3,205;-1,454;0,042;-3,924;-0,844;-0,549;-1,787;3,002;9,763
"origine";0;-1,366;-1,732;108,701;-3,276;-4,921;8,754;-3,732;-11,326
"endroit";-0,273;-0,007;-0,238;-6,328;-0,618;55,279;0,054;-1,434;-11,963
"emji_renard";-2,57;31,807;-0,113;-6,814;-4,257;-14,596;-4,139;-17,702;94,423
"doux";0,236;0,039;-1,815;-1,06;3,16;-4,56;-3,371;-4,425;24,683
"vacance";-1,429;-0,488;-1,753;-5,266;-1,854;1,323;-1,737;40,7;-6,99
"service";-0,001;37,706;0,987;3,234;2,031;12,341;-1,737;-17,071;-19,568
"réfléchir";-3,13;-0,035;0,057;35,588;0,987;19,219;-5,041;-16,817;-11,326
"retour";2,869;-0,518;-0,318;-3,924;-1,906;22,472;-1,787;-5,228;0,118
"fumer";-3,093;-0,026;3,307;-2,411;-0,728;6,805;-4,981;29,988;-21,255
"violence";-3,13;-2,756;-1,732;6,424;8,193;61,106;-5,041;-14,667;-17,079
"riz";-3,018;1254,431;-1,67;-8,348;-4,999;-17,923;-4,861;-18,345;-20,627
"pleurer";-3,093;-0,43;-0,277;-0,744;-3,216;0,234;1,209;12,723;-2,319
"gauche";-1,33;-4,519;-1,691;-0,231;82,796;-2,539;2,599;6,487;-18,639
"célestin";-3,13;-2,756;-1,732;-8,733;-5,185;-7,543;-5,041;-16,817;175,797
"clairement";-1,396;0,093;6,601;35,588;2,134;-0,137;-1,688;-0,001;-21,568
"maladie";-1,199;174,888;100,416;-6,081;-1,499;3,59;-4,68;-13,176;-19,687
"emji_visage_avec_une_main_sur_la_bouche";-0,183;0,322;-0,177;-0,045;-0,03;-0,461;-0,384;17,807;-7,323
"sérieux";0;-1,322;-0,277;0,745;-0,728;-3,639;-3,083;58,646;-14,733
"retourner";-1,363;-0,43;-1,712;0,269;-0,147;8,262;-1,638;6,13;-11,048
"marcher";-3,093;-0,026;0,065;-5,031;2,24;33,602;-1,638;1,237;-18,948
"hygiène";1490,607;-4,408;-1,65;-4,683;-0,618;-13,392;-4,801;-15,803;-22,745
"groupe";-2,98;-1,194;0,095;4,222;-3,039;17,538;0,054;-0,007;-11,963
"découvrir";0,001;-2,651;1,122;-3,496;-0,128;12,144;0,428;-4,485;0,117
"clair";-1,396;-2,756;-0,291;18,063;-1,803;-0,011;91,811;-10,808;-8,145
"certainement";-3,018;1,933;-1,67;-0,629;0,383;42,554;-0,077;-6,899;-8,875
"boulot";0,006;-0,007;150,101;-0,574;1,275;11,398;-0,543;-4,124;-25,313
"remarquer";-1,232;-4,353;-0,226;119,959;-0,582;-0,394;-0,051;-3,946;-11,678
"prêt";-2,794;-0,986;-1,546;-5,713;3,254;8,728;-1,255;13,294;-10,545
"oser";-0,312;-0,401;0,074;-0,018;11,729;34,697;-0,611;-8,649;-14,437
"intelligence";-2,98;-0,347;-1,65;226,881;-3,039;-11,484;-4,801;-18,089;-0,099
"emji_visage_qui_rougit";-0,031;-3,47;11,194;-0,23;-2,051;-3,126;-1,954;61,985;-15,002
"règle";20,663;-4,132;0,161;-5,713;-0,03;77,841;-4,5;-8,716;-14,353
"rouler";-1,134;0;-0,189;-0,947;-4,69;-0,54;-1,301;41,139;-4,906
"raconter";-3,018;-1,236;0,084;30,206;-0,111;7,609;4,541;-10,105;-12,25
"qualité";-2,98;8,618;0,095;-1,231;-0,094;55,279;-2,911;-6,689;-13,845
"période";0,022;-2,392;-1,588;-2,973;-4,752;25,013;-4,62;-1,097;0,885
"interview";-1,264;-2,547;-1,65;-0,003;-3,039;2,196;-0,543;-0,132;4,18
"fermer";5,83;5,525;0,074;-1,381;-1,7;28,685;-0,611;-1,676;-18,639
"emji_visage_grimaçant";-0,167;-0,201;-1,526;-3,995;-4,567;0,049;-2,57;69,732;-14,052
"aide";-1,167;1,039;-1,588;-9,971;90,839;19,8;-4,62;-9,176;-7,834
"train";-1,199;-1,109;0,119;-4,452;1,439;14,539;-0,477;5,19;-13,256
"sauter";-1,102;-2,288;-0,177;-5,713;-2,746;-0,014;-1,255;-0,891;32,305
"ridicule";-2,869;0;3,945;102,023;-1,45;-4,707;-4,62;0,874;-19,374
"obliger";-1,232;0,91;7,452;0,115;20,579;0,036;-2,854;1,185;-15,561
"danse";-2,757;-0,201;-1,526;-2,668;3,404;-1,402;-2,57;40,054;-5,695
"course";-2,57;-1,981;9,57;-3,435;223,36;-0,379;0,003;-7,355;-10,635
"carte";-2,757;-0,201;1,558;-3,995;-4,567;-0,815;29,729;5,223;-1,049
"bouteille";141,729;180,927;-0,189;-7,708;-4,69;-8,737;-0,021;-1,641;-21,48
"évidemment";0,006;2,031;-1,65;0,088;6,581;27,775;-0,064;-5,329;-22,745
"éduquer";-2,794;-0,986;-1,546;5,428;7,799;18,936;-2,627;-7,105;-5,931
"ya";-0,236;2,239;-1,608;18,478;-0,547;-0,327;1,62;0,759;-15,258
"offrir";-2,943;0,2;3,72;-4,567;-1,549;41,632;-0,051;-13,424;-0,267
"emji_chat_souriant_aux_yeux_en_coeurs";-2,234;1,185;-1,237;-7,766;-3,701;-14,388;-3,599;-8,767;122,604
"détruire";-2,869;164,442;-1,588;-1,015;17,335;1,3;-0,445;-10,972;-21,796
"comparer";-2,831;0;-1,567;1,419;7,539;11,759;0,72;-4,562;-9,13
"chou";-2,943;-2,495;-0,226;-10,23;-4,876;-17,368;-4,74;-13,424;195,652
"bcp";2,159;-0,201;-1,526;0,038;-0,414;22,313;-1,208;-2,159;-5,695
"réalité";-2,831;-1,026;-1,567;38,945;-1,4;28,864;-2,683;-14,792;-9,13
"plaire";-0,218;-1,068;-0,201;37,933;7,288;-1,137;-2,74;-2,604;-2,995
"papier";817,879;0,397;0,194;-3,882;-0,383;-11,534;-4,38;-6,672;-18,122
"pain";-0,094;433,405;-1,422;-4,981;-4,257;-19,388;-0,982;3,148;-19,27
"grave";-1,232;-0,321;-0,226;40,367;2,709;-2,086;-1,444;0,28;-9,945
"euro";-2,831;-2,34;-0,189;-9,841;10,478;-8,737;516,648;-10,732;-16,785
"ensemble";-2,682;-2,134;-0,144;-5,346;2,028;36,657;-2,457;-6,458;-0,006
"arbre";-2,645;376,323;-0,133;-5,224;-4,381;-2,543;-4,259;-15,786;0
"suffire";0,022;-1,068;3,945;-1,015;0,068;25,013;-0,445;0,136;-19,374
"jean";0,071;-2,134;-1,484;-2,468;-2,57;-13,267;-1,116;146,373;-17,809
"humanité";-1,134;1,109;-0,189;0,012;0,61;49,536;-4,56;-14,792;-6,17
"féminin";0,1;-2,032;-1,443;0;319,657;-10,746;1,123;-6,033;-14,94
"foot";-2,645;-3,911;-1,464;-1,36;230,517;-4,705;0;-0,02;-9,427
"finalement";-1,199;6,331;-0,213;-3,076;0,511;39,431;-0,477;-2,757;-15,258
"emji_visage_avec_un_sourire_malin";0,92;-0,787;-1,443;14,091;-0,295;-0,93;-2,344;3,992;-4,772
"amuser";-2,906;-4,298;-1,608;0,146;-1,499;-0,089;0,085;-2,757;18,671
"accepter";-2,906;-1,109;12,744;56,293;7,045;1,814;-2,797;-11,213;-17,402
"salle";1288,332;-2,237;-1,526;-7,452;-4,567;-8,25;-2,57;-10,254;-20,848
"mamie";-2,869;9,44;-1,588;-2,973;-1,45;-19,15;-2,74;-2,604;66,462
"forme";-1,102;0,322;-1,546;0,77;5,282;3,372;-0,014;-0,137;-7,323
"emji_visage_pensif";-1,07;1,259;-0,166;-0,814;0,124;1,816;-4,44;-10,254;11,124
"emji_visage_avec_lunettes_de_soleil";-0,943;-2,032;0,251;-5,102;-2,454;-2,38;0,293;-0,455;28,929
"cerveau";0,084;-0,14;-0,133;16,465;-0,323;45,35;-4,259;-15,786;-17,497
"résultat";-2,682;-2,134;-0,144;29,913;-1,207;30,075;-1,116;-11,694;-11,502
"protéger";-1,038;2,836;-0,155;-0,751;-0,014;32,123;-4,38;-6,672;-2,292
"intérêt";-1,102;-0,986;4,185;72,283;3,254;3,372;-2,627;-16,809;-16,477
"face";-2,645;-2,083;-0,133;0,489;2,142;25,11;-1,071;0,024;-17,497
"emji_visage_souriant_avec_une_larme";-0,07;-1,88;-0,093;-0,41;-0,974;9,315;-0,173;-2;0,303
"doigt";0,071;-0,16;0,212;-3,77;0,172;24,144;-4,32;3,425;-17,809
"allemand";-0,151;-2,186;0,194;-5,468;-2,629;-6,485;473,287;-2,927;-18,122
"vendre";-1,038;28,874;-0,155;-7,324;-2,629;13,579;-1,162;1,433;-11,793
"réflexion";-2,682;-2,134;-0,144;165,896;-0,008;-6,258;-1,116;-6,458;-6,568
"police";-2,607;-0,122;-1,443;-0,571;-1,113;55,115;-1,026;-0,944;-10,923
"passage";35,718;1,422;0,212;-1,441;-0,008;14,235;-2,457;-5,055;-9,705
"nuit";-2,719;10,661;-0,155;-7,324;-0,014;50,182;-1,162;-2,927;-11,793
"méchant";-2,495;-0,674;-1,381;2,769;318,342;-1,911;-2,176;-12,523;-16,248
"gant";1509,733;-3,635;-1,361;-8,544;-4,072;-13,768;-3,959;-12,272;-18,323
"changement";-2,719;-0,905;-1,505;21,656;-1,255;58,529;-2,513;-16,297;-15,862
"bois";-1,038;41,313;-0,155;-5,468;-0,383;-0,079;-1,162;-0,066;0,165
"blague";-1,006;-0,16;0,212;-0,689;-1,207;-4,912;-1,116;89,554;-20,217
"voler";-2,607;-0,787;176,024;-0,571;-1,113;13,423;-2,344;-0,455;-17,184
"soeur";-0,136;0,438;-1,484;-1,441;8,632;6,928;-4,32;-8,032;0,565
"situation";-1,006;-0,865;-1,484;13,079;-0,353;64,818;-4,32;-13,782;-17,809
"région";2,159;0,006;0,177;-3,995;-4,567;-8,25;363,269;-5,455;-12,084
"route";-2,682;10,992;-1,484;-2,468;-0,008;30,075;0,227;-0,615;-17,809
"planète";-2,57;5,699;-0,113;-1,202;117,115;8,294;-4,139;-9,066;-19,27
"nombre";-2,57;25,986;-0,113;0,634;2,386;18,806;-4,139;-10,957;-10,635
"humilité";-2,719;-4,022;-1,505;-5,468;-2,629;-0,318;-2,513;-18,73;105,711
"expression";-0,943;-0,122;-1,443;40,759;-1,113;-2,38;0,293;0,263;-6,075
"enseignant";-2,607;-3,856;-0,123;1,262;-0,295;106,427;-2,344;-17,959;-14,94
"chasseur";-2,495;1035,929;-0,093;-6,559;-4,134;-18,825;-4,019;-12,523;-18,638
"belgique";97,515;-0,14;-0,133;-5,224;-1,16;-0,537;21,386;-0,189;-9,427
"avance";-0,151;-0,905;-0,155;0,367;5,701;11,572;-1,162;-2,927;-4,254
"éviter";-1,038;10,661;0,194;0,367;0,782;8,038;-2,513;0,001;-18,122
"primaire";-2,234;-1,529;0,528;-0,574;-1,88;27,729;-1,789;-6,97;0,235
"mentalité";-0,975;-0,826;1,757;-1,36;0,2;37,944;-0,271;-9,539;-2,821
"courir";-2,533;-1,93;-0,103;-4,86;143,271;-0,069;-0,938;-0,315;-4,326
"courage";-2,607;-0,787;0,251;0,559;2,261;2,687;-1,026;-15,53;5,278
"cool";-2,719;-0,905;-1,505;-0,751;-2,629;3,942;-2,513;-0,3;6,764
"agir";-0,121;-0,826;-0,133;0,489;20,362;37,944;-0,271;-13,53;-19,901
