"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16"
"colonie";1;0;1;1;1;0,079;1;1;1;1;1;1;1;1;1;1
"collège";0,106;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"collecting";1;1;1;1;1;0,001;1;1;1;1;1;0;1;1;1;1
"cohen";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"clément";0,044;1;1;1;1;1;1;1;1;1;1;1;0,016;1;0,127;1
"clin";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"clara";1;1;1;0,093;1;1;1;0,113;1;1;1;1;1;1;0,127;1
"cigogne";1;1;1;0,19;1;1;1;1;1;1;0,082;0;1;1;1;1
"cheffe";1;1;1;1;0;0,166;1;1;1;1;1;1;1;1;1;1
"chauffeur";0,044;1;1;1;1;1;1;1;1;0,007;0,032;1;1;1;1;1
"charlie";1;1;0,062;1;1;1;1;1;1;1;0,032;1;0,016;1;1;1
"chantier";1;1;1;1;0,244;0,166;1;1;1;1;0;1;1;1;1;1
"centime";1;1;1;0,19;1;1;1;0,222;1;0,025;1;0,106;1;1;1;1
"catalan";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,242;1
"carnivore";1;1;1;1;1;1;1;0,002;0;1;1;1;1;1;1;1
"caritas";0,106;0,182;1;1;1;1;0,041;0,222;1;1;1;1;1;1;1;1
"cardiovasculaires";1;1;1;1;1;1;1;0,222;0;1;1;1;1;1;1;1
"candidature";1;1;1;1;0,244;1;0;1;1;1;1;1;1;1;1;1
"calme";1;0,001;0,137;1;1;1;1;1;1;1;0,082;1;1;1;1;1
"californie";1;1;1;1;0;1;0,013;1;1;1;1;1;1;1;1;1
"business";1;1;1;1;0,003;1;1;0,222;1;1;1;1;1;1;0,242;1
"brouiller";1;1;1;1;0,244;1;0,041;1;1;1;1;1;0,048;1;0,242;1
"branche";1;1;0,137;1;1;1;0,041;0,222;1;1;1;1;1;1;1;0,098
"boy";1;1;1;1;1;1;1;1;1;1;1;1;0,048;0,098;0,003;1
"bouger";1;1;1;1;1;0,166;0,041;0,222;1;1;1;1;1;1;0,242;1
"bouchon";1;1;0;1;1;1;1;1;0,045;1;1;1;1;1;0,242;1
"boseman";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"boréal";0,106;1;1;1;1;1;1;1;0,045;1;1;1;1;0,098;0,242;1
"bonnet";1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,242;1
"bolivie";1;1;1;1;1;0,166;1;1;1;1;1;1;1;0;1;1
"boisson";1;1;1;1;1;1;0,041;1;0,045;1;1;1;1;1;0,242;0,098
"boire";1;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;0
"bloc";1;0,182;0,137;1;1;0,001;1;1;1;1;1;1;1;1;1;1
"blanchiment";1;1;1;0,19;1;1;1;0;1;1;1;1;1;1;1;1
"bern";0,106;1;1;1;1;1;1;1;1;1;1;0;1;0,098;1;1
"baromètre";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"bail";1;1;1;0,19;0,244;1;0,041;1;1;1;1;1;1;1;1;0,098
"azulejo";1;1;0,062;1;1;1;0,013;1;1;1;0,032;1;1;1;1;1
"aya";1;0,182;0,137;1;1;1;0,041;1;1;1;1;1;1;1;0,242;1
"aws";1;1;1;0,093;1;1;1;0,113;0,015;1;1;1;1;1;1;1
"avérer";1;1;1;0,19;0,244;1;1;1;1;1;0,082;1;1;0,098;1;1
"avs";1;1;1;0;1;1;1;1;1;1;1;0,044;1;1;1;1
"avit";1;1;1;1;1;0,079;1;0,113;1;1;1;1;1;1;1;0,04
"avance";0,106;1;1;0,19;1;0,166;0,041;1;1;1;1;1;1;1;1;1
"aurore";0,106;1;1;1;1;1;1;1;0,045;1;1;1;1;0,098;0,242;1
"atténuer";0,106;0,182;1;1;1;1;1;1;0,045;1;0,082;1;1;1;1;1
"attractivité";1;1;1;0,001;1;1;1;1;1;0,025;0,082;1;1;1;1;1
"attentif";1;1;0,137;1;0,244;0,166;1;1;1;1;1;0,106;1;1;1;1
"attacher";1;0,001;0,137;1;1;1;1;1;1;1;1;0,106;1;1;1;1
"atmosphérique";0;1;1;1;1;1;1;0,002;1;1;1;1;1;1;1;1
"atlas";1;1;0,137;1;1;1;1;1;0;1;1;0,106;1;1;1;1
"associer";1;1;0,062;1;1;1;1;1;1;1;1;0,044;1;1;0,127;1
"asf";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"arnaud";1;1;0,062;1;0,128;1;1;1;1;1;1;1;0,016;1;1;1
"arguer";1;1;1;1;0,003;1;1;1;1;0,025;0,082;1;1;1;1;1
"archéologique";1;1;1;1;1;1;0,013;1;1;1;1;0,044;1;1;0,127;1
"architecte";1;1;1;0,19;1;1;0;1;1;1;1;1;1;1;0,242;1
"après_deux";1;0;1;1;1;1;1;1;1;1;1;1;1;0,098;1;1
"apprentissage";1;1;1;1;1;1;1;1;0,045;1;1;1;1;1;0;1
"apprenti";1;1;1;0,093;1;1;1;1;1;1;0,032;1;1;1;1;0,04
"appartement";1;0,088;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"anouk";1;1;1;1;1;1;1;1;1;1;1;1;0,016;1;0;1
"androgène";1;1;0,137;1;1;1;1;1;0;1;1;1;1;1;1;1
"and";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"amnesty";1;0,001;1;1;1;0,166;1;0,222;1;1;1;1;1;1;1;1
"amazon";0,044;1;1;0,093;1;1;1;0,113;1;1;1;1;1;1;1;1
"alpinisme";0,106;1;0,137;1;1;1;0,041;1;1;1;1;1;0,048;1;1;1
"allié";1;0,001;1;1;0,003;1;1;1;1;1;1;1;1;1;1;1
"alien";0,044;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"alexis";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"alarme";0,106;0,182;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"alarmant";1;1;0;1;1;1;1;0,002;1;1;1;1;1;1;1;1
"agresseur";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"africain";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"afghan";1;0,182;1;1;0,244;1;1;1;1;0,025;1;1;1;1;0,242;1
"afflux";1;1;0,062;1;1;1;1;0,113;1;1;1;0,044;1;1;1;1
"adverse";1;0,182;1;1;1;1;0,041;1;1;1;1;0,106;1;1;1;0,098
"adoption";1;0,182;1;1;0,244;0,001;1;1;1;1;1;1;1;1;1;1
"adolescence";1;1;0;1;1;1;1;0,222;0,045;1;1;1;1;1;1;1
"admirer";1;1;0,137;1;1;0,166;1;1;1;1;1;1;1;1;0,242;0,098
"adhérer";1;1;1;1;0,244;1;1;1;1;1;1;1;1;1;0,242;0
"activement";1;0,001;1;1;1;1;1;1;0,045;1;1;1;1;1;1;0,098
"acheminer";1;0,182;1;1;1;1;1;0,222;0,045;1;1;0,106;1;1;1;1
"accumuler";1;1;0;1;1;1;1;1;0,015;1;1;1;1;1;1;1
"accomplir";1;1;1;0,093;1;1;1;1;1;1;1;0,044;0,016;1;1;1
"absolu";1;1;1;1;1;0,001;1;0,222;1;1;0,082;1;1;1;1;1
"41e";1;1;1;1;1;1;1;1;1;1;0,032;1;0,016;0,04;1;1
"24h";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,04
"10e";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"évian";0;1;1;1;1;1;1;1;1;1;0,032;1;1;1;1;1
"équipage";1;0,088;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"épidémie";1;1;0,062;0,093;1;1;1;1;1;1;0,032;1;1;1;1;1
"épicentre";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"épargner";0,044;1;0,062;0,093;1;1;1;1;1;1;1;1;1;1;1;1
"énormément";1;1;1;1;1;1;0;1;0,015;1;1;1;1;1;1;1
"émaner";1;1;1;1;0,128;0,079;1;1;1;1;1;0,044;1;1;1;1
"élevage";1;1;0;1;1;1;1;1;0,015;1;1;1;1;1;1;1
"écosser";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"économiser";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"éboulement";1;1;1;1;0,128;1;1;1;1;1;0;1;1;1;1;1
"zélande";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"zootopie";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"zabystran";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"z";1;1;1;1;1;1;1;0,113;1;1;1;1;1;0,04;0,127;1
"yoon";1;0,088;1;1;0,128;0,079;1;1;1;1;1;1;1;1;1;1
"yanachaga";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"xxe";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"winterthour";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"wildlife";1;1;1;1;1;1;1;1;1;1;1;1;1;0,04;0;1
"wawrinka";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"végétal";1;1;0,062;1;1;1;1;1;0,015;1;1;0,044;1;1;1;1
"vuitton";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"votations";1;1;0,062;1;1;1;1;1;1;0,007;1;0,044;1;1;1;1
"viticulture";1;1;1;1;1;0,079;1;1;1;0,007;0,032;1;1;1;1;1
"visée";1;0,088;1;0,093;1;1;1;1;0,015;1;1;1;1;1;1;1
"vinyle";1;1;1;1;0,128;1;1;1;1;1;1;1;1;1;0;1
"vincent";1;1;1;1;1;1;0,013;1;1;1;1;1;0;1;1;1
"vigilance";0,044;1;1;1;1;1;1;1;1;1;1;0,044;1;1;1;0,04
"vietnam";1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,127;1
"vice";1;1;1;1;1;1;1;1;1;1;1;0,044;0,016;0,04;1;1
"vibrer";1;1;1;1;1;1;0,013;1;1;1;1;1;0,016;0,04;1;1
"vestige";1;1;0,062;1;1;1;1;1;1;1;0,032;0,044;1;1;1;1
"verdict";1;1;1;1;0,128;1;0,013;1;1;1;1;1;1;1;0,127;1
"vasculaire";1;1;1;1;1;1;1;0,113;0;1;1;1;1;1;1;1
"vandalisme";0,044;1;1;1;0,128;0,079;1;1;1;1;1;1;1;1;1;1
"valorisation";1;1;1;1;1;1;1;0,113;1;1;1;0,044;1;0,04;1;1
"valaisannes";1;1;1;0,093;1;1;1;1;1;1;0,032;0,044;1;1;1;1
"vaisseau";1;1;0,062;1;1;1;1;1;0,015;1;0,032;1;1;1;1;1
"vainqueure";1;1;1;1;1;1;1;0,113;1;1;1;1;0;1;1;1
"usb";0,044;1;1;1;1;1;1;0,113;1;1;0,032;1;1;1;1;1
"unige";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,04
"ultérieurement";1;1;1;0,093;0,128;1;1;1;1;1;1;1;1;1;1;0,04
"uber";0,044;1;1;1;1;1;1;1;1;0,007;0,032;1;1;1;1;1
"télé";0,044;1;1;1;1;1;1;1;1;0,007;1;1;1;1;0,127;1
"truth";1;0,088;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"tronçon";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,04
"trompeur";1;1;1;1;0,128;1;1;0;1;1;1;1;1;1;1;1
"tri";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"transplantation";1;1;1;1;1;1;1;0;0,015;1;1;1;1;1;1;1
"transmission";1;1;1;0,093;1;1;1;1;0,015;1;1;1;1;1;1;0,04
"transaction";1;1;1;0,093;1;1;1;0,113;1;1;1;1;1;0,04;1;1
"trait";0,044;1;1;1;0,128;1;1;1;1;1;1;1;1;1;0,127;1
"training";0,044;1;0,062;1;1;1;1;1;1;1;1;0,044;1;1;1;1
"tragédie";1;1;1;1;0,128;0,079;1;1;1;1;1;0,044;1;1;1;1
"traditionnellement";0,044;1;1;1;1;1;1;1;1;1;0,032;1;1;1;0,127;1
"tolérer";1;1;1;1;1;1;1;0,113;1;0,007;1;0,044;1;1;1;1
"tireur";1;0;1;1;0,128;1;1;1;1;1;1;1;1;1;1;1
"timon";1;1;1;1;1;1;1;1;1;1;0,032;1;0;1;1;1
"tibio";1;0;1;0,093;1;1;1;1;1;1;1;1;1;1;1;1
"thurgovie";0,044;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"thoune";0,044;1;1;1;1;1;1;1;1;1;1;1;0,016;1;1;0,04
"theurillat";1;1;1;1;1;0;1;1;1;1;1;1;0,016;1;1;1
"tgv";0;0,088;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"tesson";1;1;1;1;1;1;1;1;1;0,007;1;1;1;1;1;0
"telegram";1;0,088;1;1;0,128;1;1;1;1;1;1;1;1;1;0,127;1
"tedros";1;0,088;0,062;1;1;1;1;1;1;1;1;0,044;1;1;1;1
"taupe";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"tardif";1;1;1;1;1;1;0,013;0,113;0,015;1;1;1;1;1;1;1
"tamedia";1;1;1;1;1;1;1;1;1;0,007;1;0,044;1;1;1;0,04
"taliban";1;0,088;0,062;1;1;1;1;0,113;1;1;1;1;1;1;1;1
"tabagisme";1;1;1;1;1;1;1;0,113;1;1;0;1;1;1;1;1
"séverine";1;1;1;1;1;1;0,013;1;0,015;1;1;1;1;1;1;0,04
"sérieux";1;1;1;1;0;1;1;0,113;1;1;1;1;1;1;1;1
"sérieusement";0,044;1;1;1;1;1;1;0,113;1;1;1;1;1;0,04;1;1
"sélectionner";1;1;1;0,093;1;1;0,013;1;1;1;1;1;1;1;0,127;1
"sécheresse";0;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;1
"swisscom";1;1;1;0;0,128;1;1;1;1;1;1;1;1;1;1;1
"swift";1;1;1;1;1;1;1;1;1;1;1;1;0;0,04;1;1
"suzane";1;1;1;1;1;0,079;1;1;1;1;1;1;1;1;0;1
"surnommer";0,044;1;0,062;1;1;1;1;1;1;1;1;1;0,016;1;1;1
"sunderland";1;1;1;1;1;1;1;1;1;1;1;1;0,016;0;1;1
"sucre";1;1;1;1;1;1;1;1;0,015;1;1;1;1;1;1;0
"successif";1;1;1;1;0,128;1;1;1;1;1;1;1;0,016;1;0,127;1
"successeur";1;1;1;1;0,128;1;1;1;1;1;1;1;1;0;1;1
"stèle";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"stone";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,04
"stocker";1;1;1;0,093;1;1;1;1;0,015;1;1;1;1;1;0,127;1
"statue";1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,127;1
"starlink";1;1;1;1;0,128;0,079;1;1;1;1;0,032;1;1;1;1;1
"standard";1;1;1;1;1;0,079;1;1;1;1;1;1;1;1;1;0
"stage";1;1;0,062;1;1;1;1;0,113;1;1;1;1;1;0,04;1;1
"stadler";0;1;1;0,093;1;1;1;1;1;1;1;1;1;1;1;1
"stabiliser";1;1;0,062;1;1;1;0,013;1;0,015;1;1;1;1;1;1;1
"spray";1;1;0,062;1;1;1;1;1;0,015;1;1;1;1;1;0,127;1
"sponsor";1;1;1;1;1;1;0,013;0,113;1;1;1;1;0,016;1;1;1
"spacex";1;1;1;1;0,128;1;1;1;1;1;0;1;1;1;1;1
"sourire";1;1;0,062;1;0,128;1;1;1;1;1;1;1;1;0,04;1;1
"souffrance";1;1;1;1;1;1;1;0,113;1;1;1;1;0,016;1;0,127;1
"sorte";1;1;1;1;1;1;1;1;0;1;0,032;1;1;1;1;1
"sortant";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"sony";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"somaliland";1;0,088;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"solo";1;1;1;1;1;1;0,013;1;1;1;1;1;0,016;1;0,127;1
"solde";1;1;1;0,093;0,128;1;1;1;1;1;1;0,044;1;1;1;1
"soeur";1;1;1;1;1;1;1;1;1;1;0,032;1;1;1;0;1
"smith";1;1;1;1;1;1;0,013;1;1;1;1;1;0,016;0,04;1;1
"sismique";1;1;1;1;1;1;1;0,113;0;1;1;1;1;1;1;1
"simplifier";1;1;1;1;1;0,079;1;1;0,015;1;0,032;1;1;1;1;1
"siess";1;1;1;1;1;0;1;1;1;1;1;1;0,016;1;1;1
"shutdown";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"serveur";1;1;0,062;0,093;1;1;1;0,113;1;1;1;1;1;1;1;1
"serré";0,044;1;1;1;1;0,079;1;1;1;1;1;1;1;1;0,127;1
"serpent";1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,127;1
"sensoriel";0,044;1;1;1;1;1;1;1;1;1;0,032;1;1;1;0,127;1
"semestre";1;1;1;0,093;1;0,079;1;1;1;1;1;1;1;1;0,127;1
"section";0,044;1;1;1;1;0,079;1;1;1;1;1;0,044;1;1;1;1
"secouriste";0,044;0,088;1;1;1;1;1;0,113;1;1;1;1;1;1;1;1
"seco";1;1;0,062;1;1;1;1;1;1;1;0,032;0,044;1;1;1;1
"schmidli";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"schertenleib";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"savoir_faire";1;1;1;0,093;1;1;0,013;1;1;1;0,032;1;1;1;1;1
"sauvetage";1;1;0,062;1;1;1;1;0,113;1;1;1;0,044;1;1;1;1
"sauvegarder";1;1;1;1;1;1;1;0,113;1;1;1;1;1;1;0;1
"sauvegarde";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"sanguin";1;1;1;0,093;1;1;1;1;0;1;1;1;1;1;1;1
"san";1;1;1;1;1;1;1;1;0,015;1;1;1;0,016;0,04;1;1
"salon";1;1;1;0,093;1;1;1;1;1;1;1;0,044;1;1;0,127;1
"salarial";1;1;0,062;1;1;1;1;0,113;1;1;1;1;1;1;1;0,04
"sadurska";0,044;1;1;1;1;1;0,013;1;1;1;0,032;1;1;1;1;1
"réticence";1;1;0,062;1;1;0,079;1;1;1;1;1;1;1;1;1;0,04
"résulter";1;1;1;1;0,128;1;1;0;1;1;1;1;1;1;1;1
"répartition";1;1;0;1;1;1;1;1;1;1;1;0,044;1;1;1;1
"répandre";1;1;1;1;0,128;1;1;1;0,015;1;1;0,044;1;1;1;1
"rémy";1;0,088;1;1;0,128;1;1;1;1;0,007;1;1;1;1;1;1
"réinventer";1;1;1;1;1;1;0,013;1;1;1;0,032;1;1;1;1;0,04
"règlement";1;1;1;0,093;1;0,079;1;1;1;1;1;0,044;1;1;1;1
"ruiz";1;1;1;1;1;0;1;1;1;1;1;0,044;1;1;1;1
"roy";1;1;1;1;1;1;1;1;1;1;1;1;1;0,04;0;1
"rouvraie";0;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;1
"rosalie";1;1;1;1;1;0;1;1;1;1;1;1;0,016;1;1;1
"ronaldinho";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"romandie";1;1;1;0,093;1;1;1;1;1;1;1;0,044;0,016;1;1;1
"rolex";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,04
"rogentin";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"rodrigo";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,04
"ring";1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,127;1
"rigueur";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"reykjavik";0,044;1;0,062;1;1;1;1;1;1;1;1;1;1;0,04;1;1
"reversés";1;0,088;1;1;1;1;0,013;0,113;1;1;1;1;1;1;1;1
"revendre";1;1;1;0;1;1;1;1;1;1;0,032;1;1;1;1;1
"retrancher";1;0;0,062;1;1;1;1;1;1;1;1;1;1;1;1;1
"restaurateur";1;1;1;1;1;1;0;1;1;1;0,032;1;1;1;1;1
"ressembler";1;1;0,062;1;1;1;1;1;1;1;0,032;1;1;0,04;1;1
"requête";1;1;1;1;1;1;1;1;1;1;0,032;1;1;0,04;1;0,04
"représaille";1;0;1;1;0,128;1;1;1;1;1;1;1;1;1;1;1
"reproduction";1;1;0,062;1;1;1;1;1;1;1;1;1;1;1;0;1
"renverser";0,044;1;0,062;1;1;1;1;1;1;1;1;1;0,016;1;1;1
"renseignement";1;1;0,062;1;1;1;1;1;1;1;1;0,044;1;1;0,127;1
"renouvelables";0,044;1;1;1;1;1;1;1;1;1;0,032;0,044;1;1;1;1
"renaissance";1;1;1;0,093;1;1;1;1;1;1;1;1;1;0;1;1
"remplacement";0;1;1;0,093;1;1;1;1;1;1;1;1;1;1;1;1
"remarquable";1;1;1;1;1;0,079;1;0,113;1;1;1;1;1;1;0,127;1
"relâcher";0,044;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"rejet";1;0,088;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"reggaeton";1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,127;1
"recréer";1;1;0,062;1;0,128;1;1;1;1;1;1;1;1;1;0,127;1
"recouvrir";0;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;1
"re33";0;1;1;1;1;1;1;1;1;0,007;1;1;1;1;1;1
"rdc";0,044;1;1;1;0,128;0,079;1;1;1;1;1;1;1;1;1;1
"ravir";1;1;1;1;1;1;1;0,113;1;1;1;1;0,016;1;0,127;1
"rat";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"ramener";0,044;0,088;1;1;1;1;0,013;1;1;1;1;1;1;1;1;1
"rallier";1;1;1;1;1;0,079;1;1;1;1;1;0;1;1;1;1
"rakuten";0,044;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"raisonnable";1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,127;1
"rafel";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"rafale";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"rafah";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"race";0,044;1;0,062;1;1;1;1;1;1;1;1;1;0,016;1;1;1
"quête";1;1;0,062;1;1;1;1;1;1;1;1;1;1;1;0;1
"quagga";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"quadruple";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"périple";1;1;1;1;0,128;1;0,013;1;1;1;1;1;1;0,04;1;1
"péril";1;0,088;1;1;1;1;1;0,113;1;1;0,032;1;1;1;1;1
"pvl";1;1;1;1;1;0;1;1;1;1;0,032;1;1;1;1;1
"putzu";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"psychique";1;1;1;1;1;1;1;0;0,015;1;1;1;1;1;1;1
"prôner";1;1;1;1;1;0,079;1;0,113;1;1;1;0,044;1;1;1;1
"prétexte";1;0;1;1;0,128;1;1;1;1;1;1;1;1;1;1;1
"prétendre";1;1;0,062;1;1;1;1;1;1;1;1;1;1;0,04;0,127;1
"présumé";1;0,088;1;1;0,128;1;1;1;1;1;1;0,044;1;1;1;1
"préliminaire";1;1;0,062;1;1;0;1;1;1;1;1;1;1;1;1;1
"prélever";1;1;1;0,093;1;1;1;0,113;1;1;1;1;1;0,04;1;1
"préféré";1;1;1;0,093;1;1;1;1;1;1;0,032;1;1;1;0,127;1
"prédire";1;1;0,062;1;1;1;1;1;0,015;1;1;1;1;1;0,127;1
"précéder";1;1;0,062;1;0,128;1;1;1;1;1;1;1;1;1;0,127;1
"précipiter";1;0,088;1;1;1;1;1;0,113;1;1;1;0,044;1;1;1;1
"pré";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"prudent";1;1;1;1;1;1;1;0,113;1;1;0,032;1;1;1;1;0,04
"prothèse";1;1;1;1;1;1;1;1;1;1;1;0,044;0,016;1;1;0,04
"protecteur";1;1;1;1;1;1;0,013;1;0;1;1;1;1;1;1;1
"propulser";0,044;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"proposé";0,044;1;1;1;1;1;1;1;1;1;1;0,044;1;1;1;0,04
"prolifération";1;1;1;1;1;1;1;1;0;1;1;0,044;1;1;1;1
"profit";1;1;1;1;0,128;1;1;1;0,015;1;1;1;1;1;0,127;1
"profil";1;1;1;1;0,128;1;1;1;0,015;1;0,032;1;1;1;1;1
"profession";1;1;1;1;1;1;0;1;1;1;1;1;1;0,04;1;1
"pratiquement";0,044;1;1;1;1;0,079;1;1;1;1;1;1;1;0,04;1;1
"portable";1;1;1;1;1;1;1;1;1;1;0,032;0,044;1;1;0,127;1
"politicien";1;1;1;0,093;0;1;1;1;1;1;1;1;1;1;1;1
"plongeur";1;1;0,062;1;1;0,079;1;1;0,015;1;1;1;1;1;1;1
"plantation";1;1;1;1;1;1;0,013;0,113;1;1;1;0,044;1;1;1;1
"plaider";1;1;1;0,093;1;1;1;0,113;1;1;1;0,044;1;1;1;1
"piéton";0,044;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;0,04
"piéger";1;0,088;1;1;0,128;0,079;1;1;1;1;1;1;1;1;1;1
"pillage";1;1;1;1;1;0,079;0,013;1;1;1;1;1;1;1;0,127;1
"photographier";1;1;1;1;1;0,079;1;1;1;1;1;1;1;0,04;0,127;1
"pharmacie";0,044;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"petit_déjeuner";1;1;1;1;1;1;1;0,113;0;1;1;1;1;1;1;1
"perry";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"performant";1;1;1;0,093;1;1;1;1;0,015;1;1;1;1;1;0,127;1
"percuter";1;0,088;1;1;1;1;1;1;0,015;1;1;1;0,016;1;1;1
"pelosi";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"pelicot";1;1;1;1;0,128;0,079;0,013;1;1;1;1;1;1;1;1;1
"peiner";1;1;1;1;1;0,079;1;0,113;0,015;1;1;1;1;1;1;1
"patriot";1;1;1;1;0,128;1;1;1;1;1;1;1;1;1;0,127;0,04
"passerelle";0;1;1;1;1;1;0,013;1;1;1;1;1;1;1;1;1
"parfait";1;1;0,062;1;1;1;0,013;1;1;1;1;1;0,016;1;1;1
"parental";1;1;0,062;0,093;1;1;1;1;1;1;1;1;1;1;0,127;1
"paralysie";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"panther";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,04
"pangea";1;1;0,062;1;1;1;1;1;1;1;1;0,044;1;1;0,127;1
"paléo";1;0,088;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"palmarès";1;1;1;1;1;1;1;1;1;1;1;1;0,016;0,04;0,127;1
"pallier";1;1;1;1;1;0,079;1;0,113;1;1;1;0,044;1;1;1;1
"palais";1;0,088;1;1;0,128;1;1;1;1;1;1;1;1;0,04;1;1
"p";1;1;1;1;1;1;1;0,113;1;1;1;1;1;1;1;0
"oxygène";1;1;1;0,093;1;1;1;0;1;1;1;1;1;1;1;1
"ouzbékistan";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"oser";1;1;1;1;0,128;0;1;1;1;1;1;1;1;1;1;1
"orphelinat";1;1;0,062;1;1;1;0,013;1;1;1;1;0,044;1;1;1;1
"orienter";1;1;1;1;0,128;1;1;1;1;0,007;1;1;1;1;1;0,04
"organe";1;1;0,062;1;0,128;0,079;1;1;1;1;1;1;1;1;1;1
"opinion";1;1;1;1;0,128;0,079;1;0,113;1;1;1;1;1;1;1;1
"ombre";0,044;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"offensive";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"oeuvrer";1;1;1;0,093;0;1;1;1;1;1;1;1;1;1;1;1
