"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"814";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"815";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"816";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"817";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"818";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"819";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"820";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"821";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"822";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"823";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"824";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"825";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"826";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"827";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"828";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"829";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"830";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"831";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"832";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"833";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"834";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"835";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"836";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"837";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"838";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"839";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"840";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"841";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"842";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"843";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"844";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"845";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"846";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"847";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"848";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"849";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"850";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"851";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"852";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"853";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"854";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"855";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"856";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"857";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"858";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"859";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"860";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"861";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"862";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"863";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"864";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"865";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"866";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"867";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"868";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"869";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"870";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"871";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"872";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"873";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"874";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"875";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"876";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"877";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"878";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"879";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"880";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"881";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"882";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"883";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"884";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"885";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"886";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"887";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"888";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"889";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"890";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"891";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"892";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"893";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"894";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"895";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"896";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"897";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"898";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"899";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"900";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"901";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"902";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"903";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"904";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"905";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"906";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"907";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"908";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"909";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"910";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"911";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"912";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"913";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"914";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"915";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"916";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"917";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"918";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"919";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"920";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"921";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"922";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"923";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"924";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"925";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"926";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"927";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"928";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"929";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"930";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"931";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"932";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"933";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"934";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"935";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"936";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"937";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"938";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"939";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"940";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"941";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"942";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;39;39;39;39;39;39
"943";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"944";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"945";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"946";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"947";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"948";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"949";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"950";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"951";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"952";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"953";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"954";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"955";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"956";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"957";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"958";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"959";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"960";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"961";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"962";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"963";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"964";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"965";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"966";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"967";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"968";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"969";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"970";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"971";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"972";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"973";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"974";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"975";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"976";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"977";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"978";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"979";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"980";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"981";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"982";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"983";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"984";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"985";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"986";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"987";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"988";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"989";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"990";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"991";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"992";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"993";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"994";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"995";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"996";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"997";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
