"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"*postLikes_5100";-0,335892279989979;0,0596765160277753;-0,668839093737289;0,0364445316645193;-1,13595136891841;0,716350651463452;0,658707259145586;-0,313181757133592;0,283219384861033;-0,285478997209379;1,87890336437359;-0,130819548821482;0,0232421385279365;-0,260491930566227;0,0141940064520235;-0,442417567827059;0,278996197903743;0,256545897540223;-0,121974509710548;0,110305101820511;-0,111185150233445;0,731774158113583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22466505964872;NA
"*postComments_97";0,56541238975267;-0,424522900950097;0,637718532327549;-0,476144873321697;-1,21997779201505;0,138517054993434;1,17040295721286;-0,665048888919869;1,37952123682708;-1,30897124225076;-0,386794494851854;0,197221372557203;-0,148077740645138;0,222442462404867;-0,166083989587951;-0,425540187995816;0,0483161037916707;0,408248000662846;-0,231975558136945;0,481190502241841;-0,456581973995173;-0,134917703528962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42355688649709;NA
"*i_0990";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_7600";-1,0298738427397;-1,79621617507537;-0,448067786416599;-0,310763297463896;0,648817636775308;0,927741444354576;-0,0192750706220014;0,480945362502995;-0,481927282297947;-1,32610940495073;-1,75950842671555;-0,307948075415002;-0,537096187113825;-0,133979140702699;-0,0929229924988143;0,194006425106153;0,277408921768231;-0,00576354176133184;0,143810040236162;-0,144103649315759;-0,39652705224355;-0,526120007322567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,74724972337055;NA
"*postComments_195";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postReposts_92";0,235520920433336;0,0499323586033673;0,680574051711817;-2,1049753898834;-2,11757001884775;-2,50612376770246;0,295701647735165;2,21677664357751;-0,128414752908341;0,675825857408206;0,132890178217437;0,051140714982111;0,0108422492363779;0,147778989394134;-0,457071695628224;-0,459806477442876;-0,544176547366385;0,0642082820445033;0,481348078546961;-0,0278838171398983;0,146747972484409;0,0288556053349134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,39145076110724;NA
"*postDate_30-12-2025";0,502874176069332;0,474957928167639;0,0468886859968832;1,32586307342684;0,109061393635551;0,270537013649378;0,972493956220597;-0,135001035713224;0,127856981065344;-0,264463566141986;1,45821870567271;0,214419962845016;0,20251678482812;0,0199928148784422;0,565333287073715;0,0465025668129283;0,115353977546271;0,414660620654089;-0,0575629420622251;0,0545167965151729;-0,112764326991821;0,6217682584821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,17348449482824;NA
"*i_0989";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_2600";-0,496481132918757;-0,434687673077166;-0,778209271877841;-0,0279666916289374;0,533595998265678;-0,39634398963758;-0,500666083462663;0,859198007260565;-0,358907648182844;-0,0117649064044215;-0,693698299837072;-0,282772000631481;-0,2475773897857;-0,443230926873659;-0,0159284952007479;0,303910859757139;-0,225738654416141;-0,285155549087566;0,489358252192452;-0,204416697814799;-0,00670073020028493;-0,395097503356053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,919798005540224;NA
"*postComments_35";0,323479831942857;0,0913040091572441;-1,44667503411248;-0,298787219689381;-1,17097129943751;-0,0839532782373906;0,413853561546362;0,139969899425145;0,464913819324706;0,0153502247344847;-0,53853285960095;0,154730687427286;0,0436736102430745;-0,691990660337856;-0,142919425978904;-0,560112799092819;-0,0401575219556203;0,197959315385112;0,0669520527048082;0,222383059946885;0,00734250049242551;-0,257597387347959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13224142903436;NA
"*postReposts_7";-0,788766056908139;-0,194948249465709;-0,0623741274346675;-0,13234430136893;0,0405419515984006;0,203352836743411;0,58041991293754;-0,216499161674023;-0,115065510169338;-0,406617288102248;0,15211703369976;-0,689138968878478;-0,170324818677015;-0,0544958058077639;-0,115628220286042;0,0354211980550486;0,177667843341525;0,507108510584522;-0,189153688514346;-0,100531870428608;-0,355258465037601;0,132903507744267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,657147472288758;NA
"*i_0988";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_9300";-0,628857147380839;1,60100762118279;-1,24341590416736;-0,806160651821108;-1,21563769378294;-2,52858662715567;-2,48967615622542;0,231333537171277;-0,834507257619884;-1,00201371015823;0,0502199648831679;-0,137289515191061;0,349525422498325;-0,271457464346207;-0,175997689643182;-0,265393039297632;-0,552030669614966;-0,543535895067011;0,0505037897684004;-0,182186204449183;-0,218755526681021;0,0109638169184181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41949494827194;NA
"*postComments_130";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postReposts_32";-1,17846079740458;0,121949029666136;0,37061299162602;0,0675980147944458;0,0983874387698945;-0,117629478130564;0,052101879720619;0,302778751846496;0,310037109620935;0,258335593886264;-0,61796702097252;-0,793038885995168;0,0820649467912868;0,249402029037995;0,0454897222428926;0,0662093003092134;-0,0791581277054815;0,0350616810867987;0,203753340455769;0,208637813470291;0,17384555518492;-0,415857599143836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,879785773353957;NA
"*i_0987";0,583239105602352;0,346185012907466;0,867361388669637;-0,551239821275026;-0,509744619227271;2,79004715185748;-0,507993955552549;-0,435616936761547;-3,86612818882974;0,529022805754663;3,97807744124936;0,0910199274861734;0,0540254150809987;0,1353598720365;-0,0860261393277565;-0,0795504242305837;0,435413001298671;-0,0792772167601049;-0,067982104791886;-0,603345530194015;0,0825589658783113;0,620816260019035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,98462626920315;NA
"*postLikes_4700";-0,737353764613502;-0,781914897944933;1,52630768004925;-0,821169137550787;-0,446717068566686;0,842249965156581;0,17807993057728;-0,00378598338585804;-1,71226048804863;0,582515527014236;2,12390233006768;-0,205441201385641;-0,217856805951671;0,425259215483642;-0,228793805979512;-0,124464125159674;0,234667337461117;0,0496165567143263;-0,00105484912743946;-0,477069310053987;0,162300235570538;0,591760790078261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,77879120820147;NA
"*postReposts_10";0,282592738575548;0,624185953792504;0,351986652553528;-0,537083754609432;-0,403769878695241;-0,329701925952987;0,391085154447315;0,412217447618891;-0,563672607672414;1,51850740617414;0,120736927838321;0,139314886734325;0,307716312500054;0,173525267774633;-0,264775955735522;-0,199053787442318;-0,162539160424852;0,192800368013483;0,203218339276562;-0,277883946661037;0,748606239363181;0,0595218812458951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,978948796676132;NA
"*i_0986";0,912641440391285;-0,197727811810619;1,66226108224565;5,42554795034383;-0,389678701916441;-0,454752616474806;-1,47294514449019;2,61925907235171;0,280287492025914;0,818190516405767;-0,374610076925027;0,138615519707067;-0,030031666524938;0,252470656718727;0,82405325415651;-0,0591859117878367;-0,0690695901818549;-0,223716618232865;0,397823221139093;0,0425711507883152;0,124269947244949;-0,0568972306124999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,5183545496824;NA
"*postLikes_3500";-0,341997033406534;-0,735014447055988;0,516370691594217;1,23913023533588;-0,190737264167699;0,167497599376458;-0,0373834073447554;0,556828604752205;0,670497671959852;0,25598089903865;-0,477713096141785;-0,180789292274825;-0,388549398722606;0,272968133538777;0,655039244204247;-0,100829105609007;0,0885439623477837;-0,0197619250943792;0,294355329251829;0,354444008996551;0,135318733943692;-0,252532636618591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01142597709297;NA
"*postComments_106";0,452590843934972;0,221347033003699;1,36752571748451;0,477641613969521;-0,392720115913397;0,200778614763015;0,0769083292283181;1,18664177322682;2,96472146546111;-0,834215505388713;1,37238240056979;0,115595353838626;0,0565338184456708;0,349277103844272;0,121993522659049;-0,100303886759755;0,0512804784448855;0,0196430079163561;0,303077884791583;0,75721378685731;-0,213065371991775;0,3505175398965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,87221761873417;NA
"*postReposts_22";0,181813837209238;-0,112163724495316;0,436513330696914;1,39254503876549;-0,476203884182849;-0,0500912306738322;0,223082358480203;-0,274721363505388;0,10522309715153;-0,139558916636586;-0,32990503744387;0,111283573158263;-0,0686525306993718;0,267178581766928;0,852340999322806;-0,291472148639183;-0,0306595538537791;0,136542973523405;-0,168149880245948;0,0644043512283693;-0,0854204231526244;-0,201926387634698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,877955257208951;NA
"*i_0985";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_4300";-0,711757606059236;0,245712425799638;-0,32717459602811;0,166148671244275;-0,0475706291810213;0,843871251139263;1,000336243038;-0,438622693760728;1,5810517692836;-0,339032340728601;1,29211883426879;-0,271093042897386;0,0935865365127947;-0,12461371124231;0,0632824271599276;-0,0181186214343777;0,321412266391612;0,381006390008486;-0,167061875732942;0,602188345392567;-0,129130069150383;0,492140053839899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27631404313975;NA
"*postReposts_14";-1,0243220253325;-0,033832368327765;0,177577044758589;-0,315756841366974;0,363343442407543;0,928872688187546;-0,95227070085505;-0,729699429119235;-0,977150313837544;1,02764149009508;0,626847971440689;-0,417498856089991;-0,0137895844532603;0,0723778374583779;-0,128697925860286;0,148093536818861;0,378595085510977;-0,388131777373374;-0,29741494316488;-0,398272348115061;0,418851821961009;0,255494175216888;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26037024502046;NA
"*i_0984";0,848067327094573;-1,27423440145228;-2,11899150328201;1,63309866939562;-2,62512289726656;-0,944340262455453;2,54570105275943;-3,85634337127016;0,601331337960081;0,617432325979101;0,704599778874555;0,134302343750105;-0,201791368603179;-0,335569495705376;0,258622130422613;-0,415721896683387;-0,149548398450697;0,403144428454764;-0,610701457915037;0,0952285337239732;0,0977783317866518;0,111582416496168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,27572238488812;NA
"*postLikes_4500";0,40359049970179;-0,309521942669465;-1,32376312508344;0,180028710343301;-1,09304839586378;-0,450135764634201;0,280781018729808;-1,15411026252644;0,520444353666348;-0,871505221291871;-0,0630525348518583;0,166353162710941;-0,127579698059161;-0,545632721038931;0,0742047827352444;-0,450536020502006;-0,185538331926883;0,115733176398891;-0,475704686880114;0,214518340524418;-0,359219679323781;-0,0259891860618591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26819552332689;NA
"*postComments_112";1,15546430511374;-2,18135903288004;-2,20308618340594;0,322854615313129;0,0349869901770135;-0,410964799451979;0,483484708928739;-1,36642434235297;0,424848947790951;0,332778798927045;0,286109329087519;0,312226820378982;-0,589441657286038;-0,595312716300647;0,08724100739224;0,00945410139391906;-0,111049932094567;0,130646089803542;-0,369231940626076;0,114801673684819;0,0899226967191337;0,0773117834159021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,12288691334296;NA
"*postReposts_39";0,198213158648077;-1,14418573247618;-0,657739347943044;1,64735975750206;0,476829967666722;-0,512189653372279;0,45492923240548;0,0424839975822524;0,0511759827252444;0,315314482846732;0,10229722659036;0,0860508807141859;-0,496728827953301;-0,285546381264039;0,715173296026457;0,207007642421404;-0,222358450195687;0,197499809690359;0,0184437069322069;0,0222171848476517;0,136888434329799;0,0444106057476652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27820450451923;NA
"*i_0983";-0,0182426343040727;1,36998461555843;-0,160570831928363;-0,418329457406104;-0,0296267280543725;1,96307792707514;0,40594831211222;0,840573228828527;5,22102676676939;-2,58508592140464;2,7648195064904;-0,00262246795779769;0,196941992976075;-0,0230828428981357;-0,0601369067407927;-0,00425898714637021;0,282202059012122;0,0583570565134162;0,120836515277469;0,750548148608124;-0,371618752206424;0,39745633465044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,22713839826077;NA
"*postLikes_4900";-1,00537513326973;1,0582066321686;-0,75437275318231;-0,651305805389172;-0,589474382349636;-0,249875996077367;-0,774297773327902;0,524131929264707;0,63642142328264;0,867811938260222;-0,388747377361831;-0,420468384546119;0,442563594841318;-0,315494070203023;-0,272389370668891;-0,246530208551892;-0,104503237578401;-0,32382711998258;0,219202662065291;0,266164418517004;0,362936650903038;-0,162582081401069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,31489924662678;NA
"*postComments_87";0,390677789387132;-0,117732405673148;-0,12612176835546;0,984783987659851;0,739426948037744;-0,270619630844503;-1,81195055950552;0,26465058445763;1,36851016081845;-1,01483249085203;0,606747137105175;0,134826859879938;-0,0406306449822058;-0,0435258989679123;0,339858922936238;0,25518372485656;-0,0933935740392876;-0,625322480141667;0,0913335957075726;0,472286709685721;-0,350228965563562;0,209394579009377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42906938158101;NA
"*postReposts_12";0,350616030549209;0,385294587903406;0,184557730593464;0,273966746909649;0,18802851144258;0,476365447632282;-0,363178453526271;0,572040249079273;0,903615789323606;-0,126970255518297;-0,262335379032377;0,247714173168711;0,27221496438531;0,13039211459967;0,19356059128312;0,13284426034709;0,33655755215052;-0,256589666442319;0,404152876575356;0,638414728966803;-0,0897059150817139;-0,185342898920262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,714495718025929;NA
"*i_0982";0,188665641562525;2,1305822256352;-0,0156167057205024;0,540238026075896;4,0994799146424;-2,00134713175548;3,89175951627408;0,157122828285353;-1,59723250259892;-0,701877557444823;0,218206878674258;0,0284618021358874;0,321416285647172;-0,00235591167819508;0,0814994594517029;0,618441096239182;-0,30192008252002;0,587104723442402;0,02370330290482;-0,240955984764788;-0,105884145084223;0,0329183467327733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46338770592935;NA
"*postLikes_2200";0,58793623559692;-0,132857955461371;0,710251069860726;-0,18476871308095;-0,150589497120775;0,706196440787726;0,759609977825417;-0,0840107050760013;-0,960855943906842;-1,28117611026284;-1,82705113136477;0,209044153486387;-0,0472384200051165;0,252533905332597;-0,065695592273814;-0,053542972934118;0,251092258346158;0,270083752591144;-0,0298704955794686;-0,341637928154638;-0,455529629271723;-0,649618672924153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,31464156066003;NA
"*postComments_16";-1,24892885737241;-0,100745244764322;-0,0247652582416864;0,464009542423395;0,755551458986909;-0,410326367961423;-0,263861457470178;-0,723735218199527;-0,186393153974664;-0,00847207301578793;-0,607500288472529;-0,665454201824189;-0,0536790755105708;-0,0131954234694068;0,247233537658658;0,402572884843921;-0,218630071734956;-0,140590646566049;-0,385620557260782;-0,0993139895611501;-0,00451408945612688;-0,323688268700885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07393305971838;NA
"*postReposts_25";0,451027133255068;0,291949172736387;0,249035074914633;-0,166539668483791;0,185249337428221;0,20145549985301;0,0229925110686438;0,809661197759317;-0,284646259719771;0,558248143299445;0,87073423963321;0,300002998726429;0,194191481706455;0,165646950601971;-0,110774710140969;0,123219541891998;0,133999153509143;0,0152935860400728;0,538550276404014;-0,189333911855587;0,371321600575596;0,579173321787741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,732457556405119;NA
"*i_0981";0,934207203956747;-1,65685328729145;4,1289834515491;-2,67832257965353;-1,1219483056284;-2,66828877862342;0,968681837179025;0,446161562898527;1,13654483627974;1,01511930484866;0,334500666223381;0,148100679491003;-0,262662390768854;0,654571332988609;-0,424596804930172;-0,17786343941;-0,423006137737558;0,153565973040226;0,0707303801000222;0,18017744009263;0,160927745125247;0,0530286811620108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,47083178604078;NA
"*postLikes_3800";0,241290882869945;0,707914903993075;-0,0350860335455104;-0,521375811833006;-0,347897393117978;0,0467664955453258;0,839781587429267;0,12050547690473;0,824751988304192;0,207655137529256;0,979367649804878;0,131676114958177;0,386319960249147;-0,0191469836390595;-0,284522732557364;-0,189852913566337;0,0255211899031284;0,458281620635032;0,0657616767001914;0,450079739160566;0,113320575712329;0,534455863844367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,910276441629981;NA
"*postComments_91";0,691936524130276;-0,63323117074969;0,650009231546392;-1,01526148454536;-0,0138872024800645;0,882173259567634;0,00983703712750018;0,376805113078672;0,259798395628061;-1,0552338434705;0,318783712453575;0,324879186373374;-0,297315751322712;0,305193414302574;-0,476687258950388;-0,00652034238024444;0,414199454449842;0,00461870201507853;0,176918162706032;0,121980974336977;-0,495455147321863;0,149675858289426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12956810177992;NA
"*postDate_29-12-2025";-0,0710487681099223;-1,1936624363901;0,677332021852612;-0,771761436654953;-0,339423521069371;-0,268832799809697;0,54438938307284;-0,362428943970285;0,386208627972249;0,529218053537454;-0,966612348371453;-0,03363112753258;-0,565023359264679;0,320616953886976;-0,365315374092251;-0,160667046429017;-0,127252736618213;0,257688194412879;-0,171556725899948;0,182812903967909;0,250506804333688;-0,457548582860046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1180919243775;NA
"*i_0980";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_3000";0,0205558183655103;0,039938392233405;0,265171395937821;-0,455495444291628;0,0221099163062938;0,244774409206814;0,215083988505192;-0,89690159455626;0,0765161127633124;1,10412050350579;-1,15579931939639;0,0106125519250061;0,02061938152214;0,136902611142848;-0,235163055451945;0,0114149011577072;0,126372060767891;0,11104349900652;-0,463052094282929;0,0395037164349897;0,570035012304806;-0,596715736336793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,882458971450729;NA
"*postComments_19";-0,216308029951762;0,809328130203284;-0,402608077824657;0,181304697014042;-0,178672064388078;-1,18872634238612;-1,81824008061661;-2,98040278023147;0,331218055963353;0,242874079837157;-0,454610502947646;-0,0560264656907235;0,209626035286271;-0,104280491408856;0,0469601678175771;-0,04627828327761;-0,307894883293085;-0,470946758272833;-0,771961328242939;0,0857895892848603;0,0629074024861538;-0,117749765238576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,93550895510705;NA
"*postReposts_17";-0,67901021563583;-0,0329070859301048;0,208924062381243;-0,598751473092159;-0,039944213872036;0,212267172897892;-0,867064306394379;-0,179553383602529;-0,514078390304241;0,105801488276517;1,05994306820049;-0,386029820432407;-0,0187082847651369;0,118777179529645;-0,340401246283117;-0,0227090216807661;0,120677799465413;-0,492942036501386;-0,10207940739921;-0,292263038357232;0,0601500958017546;0,602597166970251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,888800691770023;NA
"*i_0979";1,46286128313292;-3,08848366430781;-2,28718086352988;-0,987389438769359;2,69509687762059;0,122410663551495;-1,57873163490195;1,12349468656422;0,248366557621822;0,0481252718749899;-0,132381120699518;0,271648764736819;-0,573521756295487;-0,424722332507811;-0,18335513042046;0,500471060443788;0,0227312773451512;-0,29316552664077;0,208629449225651;0,046120892908869;0,00893671246084701;-0,0245827600519197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,04897330990517;NA
"*postLikes_1400";0,564635265120502;-0,0743097604361339;0,190852836424901;-0,887125790981999;1,42470375885666;-1,10831075492103;1,01161881604534;0,703815889598984;0,220636756012462;0,24375797253021;0,101071006015053;0,229691150312827;-0,0302288847481101;0,0776380970989226;-0,360878882333617;0,579563242754517;-0,45085595591972;0,411522099112896;0,286309218139139;0,0897540650050921;0,0991596745138431;0,0411152421199156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29659164826666;NA
"*postComments_64";0,644634374666529;-0,996206315700357;-0,308677586702081;-1,73244673951205;-0,513347720024967;-1,62994562395114;-0,329109446477207;1,85234932457308;-0,0028209827316199;0,466592328897134;0,0444664119117852;0,192758343356244;-0,297885261168029;-0,0923006631079456;-0,51803561303106;-0,153501054188905;-0,487385765607226;-0,0984101906117771;0,553888841727483;-0,000843529261474639;0,139520273624051;0,0132963308069726;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,76925549991187;NA
"*i_0978";0,848067327094573;-1,27423440145228;-2,11899150328201;1,63309866939562;-2,62512289726656;-0,944340262455453;2,54570105275943;-3,85634337127016;0,601331337960081;0,617432325979101;0,704599778874555;0,134302343750105;-0,201791368603179;-0,335569495705376;0,258622130422613;-0,415721896683387;-0,149548398450697;0,403144428454764;-0,610701457915037;0,0952285337239732;0,0977783317866518;0,111582416496168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,27572238488812;NA
"*postLikes_967";0,848067327094573;-1,27423440145228;-2,11899150328201;1,63309866939562;-2,62512289726656;-0,944340262455453;2,54570105275943;-3,85634337127016;0,601331337960081;0,617432325979101;0,704599778874555;0,134302343750105;-0,201791368603179;-0,335569495705376;0,258622130422613;-0,415721896683387;-0,149548398450697;0,403144428454764;-0,610701457915037;0,0952285337239732;0,0977783317866518;0,111582416496168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,27572238488812;NA
"*postReposts_2";0,361275254718158;0,493368188137536;-0,216344560528082;0,344389219350697;-0,616016960995619;0,736717806989015;0,653074505714442;-0,111332744634452;-0,0337228563409799;-0,496327826110616;0,0921926511185863;0,246018913991701;0,335970715565173;-0,147324936136722;0,234519969548443;-0,419491293038713;0,50168538372544;0,444726503000812;-0,075814660896305;-0,0229643751830674;-0,337986150916576;0,0627807623411813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,778214223076105;NA
