"";"banalfreq";"X.rts_a";"X.rts_i"
"rédiger";14;-1,1373;1,1373
"originel";16;1,9152;-1,9152
"rationnel";14;-0,7291;0,7291
"clavier";29;-1,274;1,274
"valable";50;-1,0055;1,0055
"opposé";40;0,7496;-0,7496
"lecteur";15;-1,3033;1,3033
"dialogue";23;-0,8704;0,8704
"mal_être";11;-0,6782;0,6782
"guérir";19;0,327;-0,327
"gogo";10;1,0412;-1,0412
"culpabiliser";15;-0,5426;0,5426
"semblant";36;-1,4636;1,4636
"plafond";23;-0,8704;0,8704
"magazine";11;1,2738;-1,2738
"1ère";20;0,4272;-0,4272
"2eme";17;-0,2945;0,2945
"remise";38;-0,4598;0,4598
"bataille";15;-1,3033;1,3033
"tte";10;-0,2756;0,2756
"demeure";13;-0,3414;0,3414
"revendiquer";30;-1,4027;1,4027
"délirer";15;-0,3158;0,3158
"au_delà";31;-0,6572;0,6572
"bouquin";10;-0,5415;0,5415
"na";26;0,4735;-0,4735
"mépriser";15;-0,3158;0,3158
"inférieur";18;-1,3103;1,3103
"yverdon";22;0,9451;-0,9451
"roue";51;-0,2938;0,2938
"lot";32;1,565;-1,565
"surfer";14;0,3727;-0,3727
"web";11;0,2391;-0,2391
"fleurir";11;0,2391;-0,2391
"assister";36;-1,1504;1,1504
"réunion";25;0,5656;-0,5656
"400";40;-1,2991;1,2991
"frotter";14;-0,7291;0,7291
"tissu";17;1,1513;-1,1513
"acide";11;-0,3733;0,3733
"célibat";17;-1,156;1,156
"sommeil";33;-0,8409;0,8409
"magnifiquement";11;0,8042;-0,8042
"sense";11;-0,3733;0,3733
"ligue";17;-0,7778;0,7778
"valoriser";28;-0,8511;0,8511
"fréquent";16;-0,6564;0,6564
"fiable";31;-0,6572;0,6572
"engin";13;0,2641;-0,2641
"importance";50;-1,8278;1,8278
"planche";11;-0,6782;0,6782
"nickel";14;-0,2395;0,2395
"studio";11;0,4664;-0,4664
"tournée";18;-0,5984;0,5984
"bro";19;0,327;-0,327
"crâne";21;1,5105;-1,5105
"made_in";17;-1,156;1,156
"chiner";12;-0,4824;0,4824
"chaleureux";10;1,0412;-1,0412
"balader";24;1,2743;-1,2743
"lé";15;-0,3158;0,3158
"frouzes";10;1,0412;-1,0412
"volant";30;-0,2626;0,2626
"hormis";19;-1,0408;1,0408
"port";18;0,2401;-0,2401
"immédiatement";22;-1,0762;1,0762
"poignée";15;0,4976;-0,4976
"choper";12;0,3515;-0,3515
"vingtaine";10;0,328;-0,328
"tpg";14;-0,7291;0,7291
"42";13;0,2641;-0,2641
"gaspiller";16;-1,4744;1,4744
"entreprendre";14;-1,6925;1,6925
"gent";20;1,3163;-1,3163
"disposer";30;-1,7987;1,7987
"harceler";20;-0,5506;0,5506
"emji_coeur_bleu_clair";47;1,9568;-1,9568
"merdique";11;0,2391;-0,2391
"emji_signe_appel_téléphonique_avec_les_doigts";15;0,7912;-0,7912
"relou";12;1,5169;-1,5169
"spécialement";13;0,2641;-0,2641
"valider";20;-0,5506;0,5506
"ajd";18;0,9553;-0,9553
"vestimentaire";25;0,379;-0,379
"mnt";21;0,7946;-0,7946
"h24";18;-0,372;0,372
"poulet";38;1,5235;-1,5235
"diable";25;0,379;-0,379
"lait";35;-0,4182;0,4182
"impressionner";11;1,2738;-1,2738
"misère";91;0,7606;-0,7606
"détermination";10;0,328;-0,328
"fondateur";13;1,7689;-1,7689
"abonner";15;-0,3158;0,3158
"saisie";12;-0,4824;0,4824
"décalage";15;0,4976;-0,4976
"officier";11;-0,3733;0,3733
"rap";16;0,3921;-0,3921
"relancer";13;0,2641;-0,2641
"no";54;-0,325;0,325
"hello";15;-0,5426;0,5426
"essentiel";144;-1,3197;1,3197
"fêter";35;0,4528;-0,4528
"juin";18;0,9553;-0,9553
"végétal";20;0,4272;-0,4272
"lobbies";15;-1,3033;1,3033
"fournisseur";13;0,4824;-0,4824
"présentation";17;0,5122;-0,5122
"brin";10;0,328;-0,328
"fraise";13;1,7689;-1,7689
"emji_visage_déguisé";20;0,4272;-0,4272
"homophobe";14;-1,1373;1,1373
"yen";21;0,5397;-0,5397
"hétéro";14;-0,2395;0,2395
"impossibilité";11;1,9038;-1,9038
"promouvoir";27;-1,7908;1,7908
"nn";16;0,3921;-0,3921
"ignorant";37;-1,2617;1,2617
"mention";12;0,3515;-0,3515
"chatgpt";27;-1,0298;1,0298
"performant";19;-0,2765;0,2765
"mail";16;-1,4744;1,4744
"robot";42;-1,8717;1,8717
"vecu";13;0,4824;-0,4824
"wikipedia";21;-1,8015;1,8015
"multitude";14;0,6296;-0,6296
"chronique";10;-0,5415;0,5415
"élite";33;-0,6191;0,6191
"innovation";25;-1,4921;1,4921
"technologique";10;0,6181;-0,6181
"correcteur";12;0,623;-0,623
"51";19;-0,4575;0,4575
"bug";23;-1,2101;1,2101
"soignant";27;-1,3745;1,3745
"stopper";37;-1,5888;1,5888
"partiel";11;-1,7865;1,7865
"écart";44;-1,4472;1,4472
"vendeur";38;0,5534;-0,5534
"précarité";25;-1,4921;1,4921
"égalitaire";10;-1,5715;1,5715
"invisible";15;-0,8647;0,8647
"régner";22;-0,5105;0,5105
"merciiii";10;0,6181;-0,6181
"99";36;-0,8852;0,8852
"diplôme";31;-1,1869;1,1869
"conscient";54;-0,7312;0,7312
"cotiser";20;-1,6335;1,6335
"promotion";29;-0,9584;0,9584
"défilé";11;0,2391;-0,2391
"75";53;-0,6617;0,6617
"club";82;1,3004;-1,3004
"persister";13;0,2641;-0,2641
"gratitude";15;0,7912;-0,7912
"reconnaissant";30;0,3432;-0,3432
"gaver";17;-0,2945;0,2945
"please";11;0,2391;-0,2391
"emji_v_de_la_victoire_peau_claire";18;0,4102;-0,4102
"emji_point_d_exclamation_rouge";22;-0,3257;0,3257
"primordial";17;-0,4959;0,4959
"incomparable";12;0,623;-0,623
"sommet";23;-1,2101;1,2101
"adopter";72;1,9934;-1,9934
"rock";22;0,6638;-0,6638
"kebab";17;0,3076;-0,3076
"affiche";25;-1,4921;1,4921
"emji_parapluie_avec_gouttes_de_pluie";11;1,2738;-1,2738
"2011";13;0,4824;-0,4824
"gamelle";12;1,5169;-1,5169
"emji_personne_qui_hausse_les_épaules_peau_claire";15;0,2868;-0,2868
"juillet";13;0,7953;-0,7953
"26";25;-1,1127;1,1127
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";28;0,3278;-0,3278
"ticket";26;-0,4464;0,4464
"dinosaure";12;-1,3134;1,3134
"évènement";13;0,4824;-0,4824
"ravager";15;-0,3158;0,3158
"imagination";24;0,4587;-0,4587
"impots";11;-1,1311;1,1311
"37";18;0,9553;-0,9553
"pilule";22;0,2777;-0,2777
"robinet";12;0,3515;-0,3515
"testostérone";11;1,9038;-1,9038
"oula";15;0,7912;-0,7912
"hâte";59;-1,361;1,361
"droguer";16;-1,4744;1,4744
"taf";26;-0,2906;0,2906
"fainéant";14;0,3727;-0,3727
"émeute";14;-0,4373;0,4373
"chiant";16;0,3921;-0,3921
"ultime";14;0,3727;-0,3727
"filer";34;0,5282;-0,5282
"8h";11;0,2391;-0,2391
"provenance";12;-1,3134;1,3134
"représentation";24;-1,3488;1,3488
"sida";10;1,6272;-1,6272
"vih";11;1,9038;-1,9038
"char";12;0,3515;-0,3515
"licenciement";18;-1,83;1,83
"alpin";11;-1,7865;1,7865
"psq";10;-0,5415;0,5415
"zürich";14;-0,7291;0,7291
"2x";21;-1,8015;1,8015
"déménager";32;-1,3077;1,3077
"ge";11;0,2391;-0,2391
"86";11;1,9038;-1,9038
"entraîneur";18;0,6458;-0,6458
"emji_applaudissements_peau_mate";13;-1,5007;1,5007
"détail";40;-1,2991;1,2991
"chercheur";20;-0,3471;0,3471
"kosovo";42;-1,8717;1,8717
"serbe";13;-0,3414;0,3414
"albanais";25;-0,3736;0,3736
"vrm";29;-0,9584;0,9584
"deuxièmement";17;-1,6501;1,6501
"albanie";10;0,328;-0,328
"o";53;0,4307;-0,4307
"jte";11;0,4664;-0,4664
"oppresseur";15;-1,8882;1,8882
"dinguerie";37;0,6368;-0,6368
"balle";117;-1,0185;1,0185
"noter";39;0,6479;-0,6479
"attentif";17;0,3076;-0,3076
"délicat";10;-0,5415;0,5415
"météorite";10;-1,5715;1,5715
"écraser";37;0,4662;-0,4662
"technologie";72;-0,4081;0,4081
"témoin";26;-0,9149;0,9149
"trier";32;1,565;-1,565
"binaire";12;0,3515;-0,3515
"sociétal";10;-0,5415;0,5415
"bourgeoisie";11;0,8042;-0,8042
"jouir";11;0,2391;-0,2391
"cacahuète";10;-0,9547;0,9547
"souche";14;-1,1373;1,1373
"erroné";22;-0,7576;0,7576
"compréhension";46;-1,3736;1,3736
"rejet";18;0,2401;-0,2401
"dé";13;0,4824;-0,4824
"véritablement";14;0,9812;-0,9812
"décrédibiliser";13;-0,9773;0,9773
"facho";10;1,6272;-1,6272
"valide";29;0,5903;-0,5903
"généraliste";18;-1,3103;1,3103
"patriote";20;0,2594;-0,2594
"totalitaire";15;-1,8882;1,8882
"progresser";19;-0,4575;0,4575
"hip";14;-0,2395;0,2395
"sévir";13;0,2641;-0,2641
"climato";12;0,623;-0,623
"serpillière";10;1,6272;-1,6272
"saleté";11;0,4664;-0,4664
"burn";11;-0,6782;0,6782
"abusif";18;-0,5984;0,5984
"dévoiler";10;-0,2756;0,2756
"tarder";11;-1,1311;1,1311
"cliquer";15;1,1791;-1,1791
"symptôme";28;-0,2759;0,2759
"test";62;-1,1661;1,1661
"véracité";10;-1,5715;1,5715
"définitif";20;-1,6335;1,6335
"whatsapp";18;-0,9062;0,9062
"significatif";10;-0,2756;0,2756
"lent";30;-1,4027;1,4027
"calculer";68;1,0599;-1,0599
"restant";22;-0,7576;0,7576
"récit";20;-1,1812;1,1812
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";35;1,3787;-1,3787
"2009";14;0,3727;-0,3727
"permanent";17;-0,4959;0,4959
"supermarché";42;0,7591;-0,7591
"emji_visage_somnolent";12;-1,3134;1,3134
"mohamed";11;-0,3733;0,3733
"habituel";18;-0,9062;0,9062
"kevin";10;0,328;-0,328
"pls";28;0,3278;-0,3278
"emji_visage_souriant_avec_des_cornes";22;0,6638;-0,6638
"pitoyable";17;1,6047;-1,6047
"civilisé";15;-0,3158;0,3158
"moustachu";13;-0,6013;0,6013
"gen";15;1,1791;-1,1791
"ordinaire";27;-0,3524;0,3524
"escalier";12;0,3515;-0,3515
"roulant";13;-0,3414;0,3414
"encaisser";10;-0,2756;0,2756
"biensur";31;0,4247;-0,4247
"délinquant";26;-0,6522;0,6522
"cnews";14;0,3727;-0,3727
"matraque";13;-0,9773;0,9773
"location";10;-0,5415;0,5415
"comparable";35;0,315;-0,315
"classement";24;-1,7906;1,7906
"moi_même";23;0,5529;-0,5529
"issu";31;0,2859;-0,2859
"nice";14;0,9812;-0,9812
"swiss";23;-0,8704;0,8704
"bad";31;1,0865;-1,0865
"immeuble";36;1,535;-1,535
"artifice";38;-1,7174;1,7174
"punk";20;1,7646;-1,7646
"pillage";18;-1,3103;1,3103
"aisément";11;0,2391;-0,2391
"ridiculiser";13;-0,3414;0,3414
"surveiller";48;-0,4947;0,4947
"banal";10;0,328;-0,328
"zut";13;0,2641;-0,2641
"suggérer";19;-0,7082;0,7082
"creux";13;0,7953;-0,7953
"emji_singe_ne_rien_dire";12;0,623;-0,623
"révolutionnaire";17;0,5122;-0,5122
"avaler";21;0,7946;-0,7946
"tordu";15;0,4976;-0,4976
"panne";21;-0,4252;0,4252
"rame";10;-0,9547;0,9547
"emji_trophée";18;1,8303;-1,8303
"révolte";15;0,2868;-0,2868
"mutuel";10;0,328;-0,328
"monopole";19;-1,4696;1,4696
"certificat";16;-0,2258;0,2258
"fonctionnement";29;-1,274;1,274
"endetter";10;-0,9547;0,9547
"exorbitant";21;-1,8015;1,8015
"coûteux";22;-1,9733;1,9733
"lune";49;-1,1479;1,1479
"bonus";12;-0,4824;0,4824
"lobbys";26;-1,6395;1,6395
"responsabiliser";12;-1,3134;1,3134
"emji_ogre";15;-0,3158;0,3158
"département";16;-0,6564;0,6564
"lamentable";39;-1,8493;1,8493
"poto";10;0,328;-0,328
"chute";58;-0,4033;0,4033
"oeuvrer";15;-0,5426;0,5426
"pharmaceutique";11;-1,7865;1,7865
"hausser";10;-0,2756;0,2756
"solo";16;-0,2258;0,2258
"cercle";28;-0,8511;0,8511
"outre";32;-1,3077;1,3077
"convaincre";70;0,4679;-0,4679
"urne";15;-0,5426;0,5426
"cartel";10;-0,9547;0,9547
"3x";13;-0,9773;0,9773
"2030";26;0,6827;-0,6827
"20ans";13;1,2179;-1,2179
"courbe";10;-0,2756;0,2756
"is";30;-1,4027;1,4027
"infini";38;1,8656;-1,8656
"recruter";32;-1,001;1,001
"boucher";27;-0,749;0,749
"intégrité";14;-1,1373;1,1373
"frigo";23;0,7987;-0,7987
"maltraitance";42;0,4269;-0,4269
"rétablir";16;-1,0073;1,0073
"communiquer";20;-1,1812;1,1812
"emji_mains_en_prière_peau_foncée";12;-1,3134;1,3134
"emji_ballon_de_football";14;0,9812;-0,9812
"descendant";20;-0,5506;0,5506
"miracle";34;0,2512;-0,2512
"mortalité";13;0,2641;-0,2641
"artisan";21;-1,3267;1,3267
"revendication";19;-1,0408;1,0408
"orienter";38;-1,0843;1,0843
"bof";27;-0,5253;0,5253
"basta";14;-0,2395;0,2395
"3h";19;-1,4696;1,4696
"sienne";14;-0,2395;0,2395
"notion";58;-0,3016;0,3016
"queen";15;1,1791;-1,1791
"planifier";15;-1,3033;1,3033
"mouais";20;0,4272;-0,4272
"exigeant";19;1,5517;-1,5517
"audience";18;-0,372;0,372
"amener";92;-1,3408;1,3408
"29";17;0,7904;-0,7904
"tonton";12;-0,4824;0,4824
"macdo";10;1,6272;-1,6272
"dédier";19;-1,0408;1,0408
"dr";14;-0,4373;0,4373
"restauration";19;-1,4696;1,4696
"emji_visage_avec_bouche_fermeture_éclair";15;0,2868;-0,2868
"cancer";74;0,3852;-0,3852
"qques";11;0,4664;-0,4664
"crack";16;-0,2258;0,2258
"affreux";27;0,5781;-0,5781
"francophone";24;0,6732;-0,6732
"redevance";12;0,3515;-0,3515
"populiste";11;-1,7865;1,7865
"menteur";28;-1,512;1,512
"prêter";15;0,4976;-0,4976
"merder";10;0,6181;-0,6181
"ravir";46;-0,3821;0,3821
"catégorie";36;-1,1504;1,1504
"envoler";10;-0,9547;0,9547
"compromis";10;-0,9547;0,9547
"cheffe";10;0,6181;-0,6181
"cabine";17;-1,156;1,156
"sensation";13;1,2179;-1,2179
"aviation";13;-0,3414;0,3414
"ohhhh";10;1,6272;-1,6272
"artistique";14;-0,4373;0,4373
"explosion";22;-1,4771;1,4771
"carouge";13;0,4824;-0,4824
"b";50;-0,3516;0,3516
"oú";11;0,4664;-0,4664
"cargo";12;-0,8239;0,8239
"fondre";22;1,2927;-1,2927
"emji_visage_expirant";37;-1,968;1,968
"four";22;0,6638;-0,6638
"gang";28;-1,9458;1,9458
"bfm";15;0,2868;-0,2868
"plateau";30;0,9469;-0,9469
"lécher";16;-0,6564;0,6564
"ballon";23;1,4777;-1,4777
"rond";25;-0,5612;0,5612
"gaffe";20;-0,5506;0,5506
"évidement";26;-0,4464;0,4464
"portugal";55;-0,3704;0,3704
"celle_là";13;0,4824;-0,4824
"emji_tête_de_cochon";14;-0,2395;0,2395
"emji_drapeau_île_clipperton";15;0,4976;-0,4976
"baver";10;0,328;-0,328
"tiroir";17;1,1513;-1,1513
"quota";12;-0,8239;0,8239
"amender";12;-1,3134;1,3134
"parquer";15;0,2868;-0,2868
"accessoirement";10;0,6181;-0,6181
"affecter";16;-1,4744;1,4744
"aiguisé";11;1,2738;-1,2738
"jambe";38;1,5235;-1,5235
"perturber";25;-0,3736;0,3736
"naturalisé";14;-1,1373;1,1373
"automobile";17;-0,2945;0,2945
"généreux";29;-0,4938;0,4938
"royaume";21;-0,6508;0,6508
"recycler";30;-1,7987;1,7987
"disparu";14;0,6296;-0,6296
"emji_boisson_chaude";14;0,9812;-0,9812
"eux_mêmes";52;-1,7416;1,7416
"brevet";13;0,2641;-0,2641
"fonctionnel";10;-0,2756;0,2756
"délirant";15;-0,3158;0,3158
"linguistique";24;-0,4762;0,4762
"formule";16;-0,4015;0,4015
"injonction";11;-0,6782;0,6782
"perception";17;0,5122;-0,5122
"imaginaire";18;0,6458;-0,6458
"puissant";53;0,4307;-0,4307
"soi_même";28;-1,1496;1,1496
"feuille";25;0,379;-0,379
"emji_bougie";18;-1,3103;1,3103
"emji_cadeau";12;1,0049;-1,0049
"tourisme";21;-1,8015;1,8015
"joint";16;-0,2258;0,2258
"sandale";11;1,9038;-1,9038
"sarcasme";11;0,2391;-0,2391
"ignoble";18;0,2401;-0,2401
"emji_confettis";11;0,4664;-0,4664
"conjugaison";12;1,0049;-1,0049
"emji_chat_qui_pleure";10;0,328;-0,328
"emji_chat";16;1,9152;-1,9152
"vétérinaire";22;0,2777;-0,2777
"psychiatrie";14;0,6296;-0,6296
"métal";18;-0,9062;0,9062
"emji_tête_de_lion";10;-0,9547;0,9547
"digérer";13;1,7689;-1,7689
"parcequ";10;-0,5415;0,5415
"u";45;1,6469;-1,6469
"veiller";11;0,2391;-0,2391
"interprétation";23;-0,2471;0,2471
"bella";10;1,6272;-1,6272
"explicite";10;-0,9547;0,9547
"fixe";21;-1,3267;1,3267
"emji_fleur_fanée";27;-1,3745;1,3745
"chialer";26;0,3117;-0,3117
"mission";34;-0,9398;0,9398
"mont";14;0,3727;-0,3727
"circonstance";18;0,6458;-0,6458
"spectateur";20;0,2594;-0,2594
"chair";10;1,0412;-1,0412
"architecte";22;-1,9733;1,9733
"organisme";31;-1,1869;1,1869
"auxquels";13;-0,9773;0,9773
"manipuler";43;-1,0664;1,0664
"mensuel";13;-1,5007;1,5007
"câble";14;-0,7291;0,7291
"observer";56;0,512;-0,512
"loup";33;0,8286;-0,8286
"distribution";21;-1,8015;1,8015
"légume";56;-0,4192;0,4192
"trafiquer";21;-0,6508;0,6508
"environnement";82;-1,5702;1,5702
"agriculture";29;-1,274;1,274
"pharmacie";21;0,5397;-0,5397
"alarme";14;0,3727;-0,3727
"pesticide";25;-0,5612;0,5612
"dignement";20;-1,1812;1,1812
"53";15;-0,3158;0,3158
"insecte";18;1,347;-1,347
"vaste";14;-0,7291;0,7291
"universel";23;-0,6025;0,6025
"retrait";14;-1,1373;1,1373
"discréditer";13;-1,5007;1,5007
"hommage";22;-0,5105;0,5105
"cv";17;0,3076;-0,3076
"embêter";25;-0,5612;0,5612
"farce";10;-1,5715;1,5715
"envoi";14;0,3727;-0,3727
"ficher";58;-1,8064;1,8064
"open";11;-0,3733;0,3733
"gardien";22;0,9451;-0,9451
"300";59;-0,5849;0,5849
"entretenir";32;-0,3761;0,3761
"pomme";55;1,355;-1,355
"bienvenue";54;-0,7312;0,7312
"broyer";15;0,7912;-0,7912
"tas";34;-0,9398;0,9398
"rive";17;0,3076;-0,3076
"cornavin";10;-0,5415;0,5415
"revendre";27;0,2551;-0,2551
"passager";16;-0,6564;0,6564
"cortège";11;-0,3733;0,3733
"emji_double_point_d_exclamation";18;0,6458;-0,6458
"postuler";17;-0,7778;0,7778
"convenir";50;-0,3516;0,3516
"debout";22;0,4433;-0,4433
"bercer";10;0,328;-0,328
"navrant";14;-0,4373;0,4373
"fixer";29;-0,7002;0,7002
"1994";18;1,8303;-1,8303
"surprenant";36;-1,1504;1,1504
"décadence";10;1,0412;-1,0412
"gel";13;0,7953;-0,7953
"tag";10;-0,2756;0,2756
"flash";10;-0,5415;0,5415
"inapte";11;-1,1311;1,1311
"10000";18;-0,372;0,372
"moustique";20;0,9488;-0,9488
"suer";12;1,5169;-1,5169
"intestin";11;0,2391;-0,2391
"couche";17;-1,6501;1,6501
"17h";13;0,7953;-0,7953
"youpi";13;1,7689;-1,7689
"fuck";15;0,2868;-0,2868
"deteste";11;1,9038;-1,9038
"humidité";11;0,2391;-0,2391
"kiffe";10;1,0412;-1,0412
"pdt";10;0,328;-0,328
"psk";10;-0,5415;0,5415
"débloquer";19;-0,4575;0,4575
"canicule";10;0,328;-0,328
"intermédiaire";12;-0,4824;0,4824
"algérie";36;0,2651;-0,2651
"emji_soleil_avec_visage";32;1,2336;-1,2336
"désert";16;-0,2258;0,2258
"thé";26;0,9434;-0,9434
"jazz";13;0,2641;-0,2641
"french";14;0,9812;-0,9812
"oral";40;-0,792;0,792
"emji_main_qui_écrit";21;-1,3267;1,3267
"répandre";25;0,379;-0,379
"orage";12;0,3515;-0,3515
"déprimant";16;0,3921;-0,3921
"emji_main_levée";13;1,2179;-1,2179
"ras";27;-1,3745;1,3745
"villa";12;-0,2558;0,2558
"emji_homme_avec_la_paume_sur_le_visage_peau_moyennement_claire";17;-0,7778;0,7778
"tapis";17;-1,156;1,156
"claquer";13;1,7689;-1,7689
"delà";34;-0,5104;0,5104
"pôle";28;1,608;-1,608
"inconvénient";11;-0,3733;0,3733
"rassembler";17;-0,2945;0,2945
"recrutement";10;-1,5715;1,5715
"crade";13;1,7689;-1,7689
"quart";23;-0,3976;0,3976
"format";17;-1,156;1,156
"progressivement";11;0,4664;-0,4664
"fact";13;-0,6013;0,6013
"préoccupation";11;0,2391;-0,2391
"drastique";10;-0,9547;0,9547
"vallée";30;1,9834;-1,9834
"tessin";11;0,4664;-0,4664
"consensus";16;-0,4015;0,4015
"visiteur";10;-0,2756;0,2756
"app";10;-0,5415;0,5415
"saturer";13;-0,6013;0,6013
"déployer";13;-0,3414;0,3414
"wokisme";34;-1,5612;1,5612
"portant";17;-0,2945;0,2945
"pantalon";70;1,9983;-1,9983
"froc";11;-0,6782;0,6782
"manche";13;0,7953;-0,7953
"montage";36;0,2651;-0,2651
"1973";15;0,7912;-0,7912
"textile";11;-0,6782;0,6782
"vente";60;-1,458;1,458
"paresse";12;-0,4824;0,4824
"invité";18;1,8303;-1,8303
"harmonie";10;1,0412;-1,0412
"stressant";13;0,4824;-0,4824
"parer";29;-0,4938;0,4938
"rude";10;0,6181;-0,6181
"contenu";39;-1,8493;1,8493
"confondu";12;-1,3134;1,3134
"influenceurs";15;-0,5426;0,5426
"souffle";19;0,7917;-0,7917
"sensibilité";31;1,0865;-1,0865
"horizon";15;-0,5426;0,5426
"orgueil";10;-0,2756;0,2756
"romands";32;-1,001;1,001
"sauce";30;0,3432;-0,3432
"tomate";10;-0,2756;0,2756
"max";40;0,4138;-0,4138
"not";20;-1,6335;1,6335
"inexistant";20;-1,1812;1,1812
"potentiel";32;-1,3077;1,3077
"sexy";11;0,4664;-0,4664
"77";11;-0,6782;0,6782
"adéquat";14;-1,6925;1,6925
"taxi";21;-0,6508;0,6508
"bill";11;0,2391;-0,2391
"mouiller";13;0,7953;-0,7953
"basique";29;-1,274;1,274
"emji_femme_avec_la_paume_sur_le_visage";79;-1,533;1,533
"flipper";27;0,5781;-0,5781
"vôtres";10;-0,2756;0,2756
"angleterre";22;0,4433;-0,4433
"comité";17;-0,2945;0,2945
"concession";12;-1,3134;1,3134
"atroce";18;0,4102;-0,4102
"mouche";19;-0,2765;0,2765
"tech";12;-1,3134;1,3134
"initial";18;-0,9062;0,9062
"nucléaire";35;-1,3421;1,3421
"ruiner";18;-1,3103;1,3103
"extinction";12;1,0049;-1,0049
"disparition";32;-0,3761;0,3761
"pourvoir";18;-1,83;1,83
"putin";14;1,4415;-1,4415
"do";14;0,3727;-0,3727
"candidat";17;-0,7778;0,7778
"sécheresse";14;0,6296;-0,6296
"université";32;-1,3077;1,3077
"australie";18;-0,372;0,372
"modification";19;-1,0408;1,0408
"meuble";18;0,6458;-0,6458
"désastre";20;0,4272;-0,4272
"atomique";12;0,623;-0,623
"satellite";17;0,5122;-0,5122
"éveiller";16;0,9656;-0,9656
"subvenir";11;-1,1311;1,1311
"65";21;-0,9477;0,9477
"copie";16;-0,6564;0,6564
"clore";11;-0,3733;0,3733
"lecture";52;0,3667;-0,3667
"1920";11;-1,7865;1,7865
"ts";12;0,3515;-0,3515
"chimique";21;-1,3267;1,3267
"38";16;-0,2258;0,2258
"humide";12;1,5169;-1,5169
"alerte";17;-0,4959;0,4959
"autruche";11;-1,1311;1,1311
"jetable";10;1,0412;-1,0412
"2025";293;1,8312;-1,8312
"là_dedans";13;-1,5007;1,5007
"vous_même";18;-0,372;0,372
"argumentaire";18;-0,5984;0,5984
"fusée";12;-0,4824;0,4824
"éventuel";10;-1,5715;1,5715
"civilisation";18;0,4102;-0,4102
"drame";52;-0,7636;0,7636
"équivalent";54;-0,9188;0,9188
"claquette";10;1,0412;-1,0412
"pétition";18;-1,3103;1,3103
"miser";10;-0,9547;0,9547
"mensonger";12;-0,4824;0,4824
"tousser";10;0,328;-0,328
"desservir";18;-1,83;1,83
"mobilité";21;-1,8015;1,8015
"lobbying";11;-1,7865;1,7865
"dissimuler";18;-0,9062;0,9062
"envahir";39;-1,4956;1,4956
"pause";26;-0,6522;0,6522
"f35";10;-0,5415;0,5415
"altitude";11;-1,1311;1,1311
"conférence";19;-1,0408;1,0408
"géométrie";12;-0,8239;0,8239
"variable";17;-1,156;1,156
"emji_bout_des_doigts_joints_peau_claire";12;0,623;-0,623
"inutilement";14;-0,4373;0,4373
"apport";12;-0,4824;0,4824
"dispo";16;0,3921;-0,3921
"complot";14;-0,7291;0,7291
"crédible";16;-1,4744;1,4744
"intellectuellement";15;-1,3033;1,3033
"laine";19;1,5517;-1,5517
"fouiller";16;-0,2258;0,2258
"médiatiser";13;-0,9773;0,9773
"crainte";21;-0,4252;0,4252
"chips";25;-1,9531;1,9531
"utopie";11;0,2391;-0,2391
"endoctrinement";12;1,5169;-1,5169
"mélange";38;-0,8362;0,8362
"complotiste";16;-1,0073;1,0073
"déstabiliser";10;-0,9547;0,9547
"évidence";52;-1,1879;1,1879
"dégrader";27;-1,7908;1,7908
"poumon";13;-0,9773;0,9773
"révéler";37;-0,9827;0,9827
"charité";19;-0,2765;0,2765
"scientifique";142;-1,0571;1,0571
"raisonnable";18;-0,9062;0,9062
"transporter";29;-0,4938;0,4938
"voile";12;-0,2558;0,2558
"ombre";22;0,2777;-0,2777
"leman";11;-0,3733;0,3733
"cote";10;-0,2756;0,2756
"bilan";20;-1,6335;1,6335
"luxembourg";17;-1,156;1,156
"clique";14;-0,2395;0,2395
"cran";10;-0,9547;0,9547
"addition";15;1,6743;-1,6743
"drole";11;0,2391;-0,2391
"vd";18;0,4102;-0,4102
"emji_personne_qui_hausse_les_épaules";36;-0,6642;0,6642
"footballeur";11;0,4664;-0,4664
"dégueulasse";43;1,6567;-1,6567
"bien_être";30;-1,4027;1,4027
"électronique";28;-1,512;1,512
"diverses";18;-1,3103;1,3103
"smic";10;1,6272;-1,6272
"up";16;0,3921;-0,3921
"hezbollah";14;-1,6925;1,6925
"loisir";24;-0,9889;0,9889
"gpt";17;-0,4959;0,4959
"football";53;0,7222;-0,7222
"inquiétant";36;0,2651;-0,2651
"cdm";18;-1,83;1,83
"dead";14;0,6296;-0,6296
"remède";11;0,4664;-0,4664
"aboutir";24;-0,3071;0,3071
"qqun";33;-0,6191;0,6191
"envahisseur";12;-0,4824;0,4824
"eme";23;-0,6025;0,6025
"médaille";19;-0,7082;0,7082
"vainqueur";13;-0,3414;0,3414
"parmis";24;-0,4762;0,4762
"légèrement";18;1,347;-1,347
"coutume";15;0,2868;-0,2868
"athlète";13;0,7953;-0,7953
"sceptique";11;0,2391;-0,2391
"minuscule";10;-1,5715;1,5715
"handicaper";11;-0,6782;0,6782
"aligner";14;-0,7291;0,7291
"spécifiquement";10;-0,5415;0,5415
"autiste";10;0,328;-0,328
"assassinat";10;-1,5715;1,5715
"dégoûter";25;-0,3736;0,3736
"spoiler";11;-0,3733;0,3733
