"";"X.rts_a";"X.rts_i"
"ingénieur";0,03;0,06
"ubs";0,05;0,21
"enfer";0,17;0,09
"fossé";0,01;0,04
"arranger";0,1;0,25
"transformer";0,16;0,17
"temporaire";0,01;0,03
"alémanique";0,01;0,07
"argentin";0,13;0,1
"sous_entendre";0,03;0,03
"irrespect";0,02;0,02
"joueur";0,18;0,11
"foot";0,34;0,22
"moquer";0,25;0,12
"tendance";0,12;0,18
"descendance";0,03;0,01
"pro";0,1;0,53
"tante";0,08;0,03
"rouleau";0,04;0,01
"misérable";0,03;0,03
"tolérant";0,02;0,04
"patient";0,03;0,09
"reparler";0,03;0,08
"aire";0,03;0,02
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";0,1;0,04
"ordure";0,03;0,02
"noel";0,04;0,01
"fasciner";0,06;0,01
"cracher";0,08;0,11
"magasin";0,29;0,23
"collier";0,08;0,01
"collection";0,05;0,02
"briller";0,04;0,04
"emji_croix_latine";0,03;0,02
"éternel";0,11;0,04
"gratuit";0,18;0,31
"profondément";0,06;0,13
"transformation";0,03;0,03
"poste";0,31;0,51
"ralentir";0,02;0,02
"revivre";0,03;0,01
"monnaie";0,1;0,19
"voeu";0,02;0,02
"surface";0,07;0,09
"coter";0,03;0,08
"aérien";0,08;0,06
"bonsoir";0,05;0,02
"étage";0,05;0,04
"liké";0,03;0,01
"vital";0,02;0,07
"fierté";0,07;0,05
"réputation";0,04;0,02
"classer";0,03;0,05
"pacifique";0,01;0,31
"réellement";0,14;0,34
"rose";0,13;0,05
"zurich";0,02;0,1
"paysage";0,05;0,03
"pépé";0,08;0
"dessiner";0,04;0,04
"cravate";0,05;0,02
"tunnel";0,02;0,07
"mine";0,08;0,02
"oncle";0,07;0,02
"luc";0,03;0,02
"soif";0,02;0,02
"geste";0,16;0,09
"emji_verre_de_vin";0,05;0
"vote";0,15;0,37
"systémique";0,02;0,07
"dégât";0,05;0,24
"élu";0,04;0,13
"corruption";0,02;0,28
"influencer";0,04;0,07
"supplémentaire";0,03;0,14
"électoral";0,01;0,05
"productif";0,03;0,05
"réfléchi";0,1;0,1
"participation";0,01;0,05
"dépasser";0,21;0,34
"générer";0,07;0,18
"pré";0,04;0,02
"ado";0,1;0,04
"fragile";0,15;0,09
"halluciner";0,03;0,03
"enquête";0,03;0,29
"précisément";0,06;0,14
"tolérance";0,03;0,13
"visiter";0,04;0,07
"cité";0,08;0,05
"lycée";0,1;0
"transparent";0,03;0,03
"emji_tas_de_crotte";0,16;0,11
"déclaration";0,01;0,09
"marketing";0,03;0,1
"aliénation";0,02;0,02
"opérer";0,03;0,03
"abominable";0,02;0,02
"aujourdhui";0,05;0,01
"débarrasser";0,02;0,05
"visible";0,02;0,12
"témoigner";0,08;0,05
"humeur";0,04;0,02
"récompenser";0,02;0,03
"emji_trace_de_rouge_à_lèvres";0,03;0,01
"embrasser";0,06;0,01
"séance";0,04;0,04
"voyou";0,04;0,06
"emji_mains_qui_forment_un_coeur_peau_claire";0,14;0,08
"dédicace";0,06;0
"album";0,14;0,04
"régime";0,04;0,39
"assiette";0,04;0,03
"exception";0,05;0,1
"dernièrement";0,02;0,03
"refus";0,01;0,07
"gâteau";0,19;0,04
"comique";0,03;0,04
"viande";0,19;0,18
"plait";0,04;0,03
"lausannoise";0,01;0,05
"décrire";0,11;0,15
"ours";0,02;0,03
"admettre";0,1;0,08
"traduire";0,05;0,03
"best";0,06;0,01
"montreux";0,03;0,06
"causer";0,07;0,16
"pénible";0,04;0,04
"stress";0,1;0,07
"élever";0,08;0,09
"divorcer";0,02;0,02
"usine";0,05;0,06
"récompense";0,02;0,03
"esclavage";0,07;0,04
"poursuivre";0,01;0,08
"permanence";0,03;0,04
"fondement";0,01;0,05
"abolir";0,02;0,05
"arrêt";0,08;0,2
"passionné";0,06;0,02
"neuchâtel";0,12;0,08
"taxé";0,01;0,08
"propreté";0,07;0,01
"précis";0,1;0,22
"grève";0,02;0,15
"réforme";0,01;0,06
"accueillir";0,06;0,52
"principalement";0,05;0,12
"fournir";0,05;0,2
"sdf";0,04;0,06
"appartenance";0,01;0,03
"jeûne";0,06;0,02
"automobiliste";0,09;0,09
"queue";0,05;0,05
"cycliste";0,05;0,11
"espèce";0,26;0,21
"réaliste";0,07;0,09
"circulation";0,04;0,13
"pilote";0,07;0,04
"original";0,04;0,03
"bénéfique";0,03;0,09
"discipline";0,06;0,03
"songer";0,02;0,03
"contester";0,02;0,08
"rageux";0,03;0,03
"emji_homme_qui_hausse_les_épaules";0,06;0,16
"tou";0,04;0,02
"humiliation";0,03;0,03
"dictature";0,01;0,16
"afghanistan";0,01;0,09
"chine";0,06;0,31
"ouest";0,06;0,04
"échapper";0,05;0,13
"ordinateur";0,25;0,02
"affligeant";0,07;0,04
"lavage";0,07;0,03
"ns";0,06;0,01
"bruxelles";0,04;0,02
"définitivement";0,05;0,05
"électricité";0,03;0,13
"négligeable";0,03;0,03
"récupérer";0,13;0,19
"cohérence";0,03;0,03
"modifier";0,09;0,08
"haïr";0,07;0,04
"actionnaire";0,02;0,06
"instinct";0,04;0,01
"juge";0,08;0,1
"souriant";0,05;0
"tune";0,01;0,03
"emji_décamper";0,03;0,02
"luxe";0,1;0,17
"indirect";0,01;0,03
"sauvetage";0,01;0,02
"faillite";0,04;0,05
"établissement";0,07;0,05
"déclarer";0,04;0,25
"difficilement";0,01;0,02
"qqchose";0,03;0,01
"révolution";0,1;0,05
"occurrence";0,03;0,08
"éducatif";0,03;0,04
"strict";0,05;0,11
"châtiment";0,06;0
"corporel";0,08;0,05
"tolérer";0,03;0,06
"consister";0,03;0,05
"provoquer";0,1;0,15
"radical";0,05;0,07
"cannabis";0,03;0,02
"employé";0,19;0,36
"hypocrite";0,1;0,13
"moule";0,04;0,04
"boulangerie";0,07;0,07
"choco";0,1;0
"pâtisserie";0,23;0,01
"camarade";0,11;0,03
"arabe";0,22;0,47
"stériliser";0,1;0
"appellation";0,07;0,02
"tete";0,07;0,01
"negre";0,19;0
"associé";0,03;0,03
"nègre";0,27;0
"offusquer";0,09;0,03
"africain";0,1;0,18
"fondamental";0,03;0,23
"torturer";0,03;0,05
"pov";0,07;0,04
"coms";0,04;0,01
"leclerc";0,03;0,01
"foncer";0,04;0,04
"bonbon";0,08;0
"ouin";0,1;0,05
"tronche";0,07;0,03
"intellectuel";0,09;0,09
"minorité";0,06;0,24
"oeuf";0,11;0,07
"colonialisme";0;0,05
"dirigeant";0,04;0,26
"polémique";0,02;0,08
"roman";0,09;0,04
"dérangeant";0,01;0,03
"typique";0,04;0,08
"lumineux";0,04;0,03
"bannir";0,02;0,07
"déguster";0,04;0
"répartie";0,04;0,02
"côtoyer";0,04;0,01
"intention";0,14;0,13
"qualification";0;0,1
"indigne";0,04;0,03
"parcontre";0,03;0,01
"colonial";0,01;0,11
"héritage";0,06;0,44
"territoire";0,07;0,34
"synonyme";0,04;0,04
"maigre";0,01;0,04
"menu";0,05;0,03
"évident";0,09;0,12
"sexe";0,16;0,15
"blesser";0,08;0,21
"rn";0,04;0,03
"prétexte";0,05;0,16
"débile";0,2;0,09
"supérieur";0,16;0,17
"oe";0,03;0,01
"médiocre";0,05;0,03
"gauchisme";0;0,04
"discrimination";0,06;0,12
"combattre";0;0,09
"com";0,14;0,08
"etaient";0,06;0,05
"rage";0,05;0,05
"placard";0,04;0,01
"woke";0,05;0,08
"minoritaire";0,02;0,05
"majoritaire";0,03;0,06
"congolais";0,05;0,03
"plonger";0,04;0,04
"émettre";0,03;0,1
"minimiser";0,03;0,12
"gravité";0,01;0,03
"pcq";0,05;0,12
"punir";0,08;0,15
"tit";0,18;0,03
"asiatique";0,04;0,05
"jaune";0,12;0,02
"pavé";0,01;0,02
"désoler";0,2;0,11
"apéro";0,07;0,03
"sec";0,08;0,04
"quils";0,01;0,03
"salir";0,02;0,04
"dico";0,03;0,03
"chouiner";0,01;0,03
"ethnique";0,01;0,07
"recouvrir";0,02;0,02
"dessert";0,05;0,03
"absurde";0,06;0,18
"cap";0,03;0,03
"commander";0,05;0,12
"insurger";0,03;0,01
"coucou";0,03;0,04
"race";0,29;0,09
"latin";0,07;0,03
"généralement";0,12;0,12
"mamie";0,34;0,01
"victimisation";0,06;0,03
"ancrer";0,02;0,03
"connotation";0,05;0
"américain";0,12;0,52
"gaucho";0,03;0,16
"frustré";0,05;0
"ba";0,09;0,1
"vielle";0,07;0,01
"hérisson";0,1;0,01
"défaire";0,04;0,03
"lidl";0,09;0,01
"aldi";0,07;0,01
"espagnol";0,08;0,08
"quon";0,02;0,02
"débarquer";0,03;0,03
"sombre";0,08;0,03
"puce";0,05;0,01
"pêche";0,03;0,02
"abaisser";0,03;0,02
"strictement";0,06;0,12
"fabriquer";0,11;0,19
"tqt";0,03;0,03
"next";0,02;0,02
"néant";0,03;0,02
"fatigue";0,06;0,04
"chelou";0,03;0,02
"frérot";0,03;0,04
"yaourt";0,03;0,01
"migros";0,29;0,09
"rayon";0,1;0,04
"bha";0,03;0,01
"éteindre";0,07;0,06
"invasion";0,05;0,04
"arreter";0,01;0,03
"braquer";0,01;0,05
"probleme";0,02;0,07
"limité";0,03;0,06
"réparation";0,01;0,06
"accompagner";0,13;0,17
"historiquement";0,01;0,02
"provenir";0,02;0,11
"colonisation";0,02;0,21
"concentrer";0,07;0,11
"lambda";0,01;0,06
"maghrébin";0,03;0,01
"stupidité";0,03;0,03
"propager";0,01;0,07
"surprendre";0,1;0,12
"fidèle";0,07;0,05
"embauche";0,04;0,02
"logement";0,08;0,26
"taire";0,06;0,15
"canada";0,14;0,04
"littéralement";0,1;0,18
"piège";0,1;0,04
"énoncé";0,03;0,01
"alala";0,03;0,02
"argumentation";0,03;0,05
"défenseur";0,01;0,05
"continu";0,03;0,06
"adn";0,02;0,08
"diffamation";0;0,07
"acceptable";0,03;0,05
"criminel";0,04;0,47
"projection";0,03;0,02
"médicament";0,05;0,12
"sol";0,16;0,21
"gouverner";0,03;0,1
"orthographe";0,17;0,07
"christ";0,15;0,04
"bidon";0,02;0,03
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0,1;0,11
"ref";0,03;0,01
"pokémon";0,03;0,02
"collectif";0,05;0,22
"procédure";0,03;0,1
"république";0,02;0,08
"noblesse";0,03;0,01
"and";0,05;0,06
"factuel";0,03;0,09
"tt";0,25;0,09
"language";0,07;0,02
"dérive";0,01;0,05
"pq";0,08;0,03
"privilégié";0,05;0,09
"ttes";0,03;0,01
"emji_visage_neutre";0,1;0,05
"coincer";0,1;0,06
"motiver";0,05;0,05
"conception";0,03;0,02
"associer";0,05;0,05
"particulier";0,17;0,17
"purement";0,03;0,08
"religion";0,27;0,2
"offenser";0,01;0,02
"singulier";0,03;0,02
"exprès";0,04;0,05
"nerveux";0,04;0,03
"stock";0,01;0,04
"retirer";0,08;0,22
"algérien";0,02;0,03
"cibler";0;0,1
"géographique";0,02;0,02
"xénophobie";0,04;0,05
"antisémitisme";0;0,05
"sorry";0,01;0,02
"frapper";0,17;0,22
"affirmation";0,02;0,04
"racial";0,02;0,05
"considération";0,04;0,05
"bronzé";0,09;0,01
"méfier";0,02;0,03
"cesser";0,08;0,44
"slogan";0,03;0,07
"extrémiste";0,02;0,15
"militer";0,01;0,05
"emporter";0,04;0,06
"privatisation";0;0,03
"rapidement";0,07;0,17
"gendarme";0,05;0,01
"gratter";0,03;0,04
"amusant";0,09;0,04
"ineptie";0,02;0,04
"fusil";0,02;0,08
"ème";0,05;0,02
"presser";0,07;0,02
"front";0,06;0,07
"munition";0;0,13
"équipement";0,03;0,02
"pognon";0,04;0,04
"deuxième";0,12;0,16
"combattant";0;0,05
"grandement";0,02;0,04
"débuter";0,03;0,03
"chasse";0,16;0,04
"capter";0,09;0,05
"commenter";0,19;0,21
"étouffer";0,04;0,07
"douteux";0,03;0,06
"pfff";0,04;0,04
"spécifique";0,03;0,06
"alimentaire";0,1;0,17
"perdurer";0,03;0,03
"verbal";0,03;0,03
"problématique";0,08;0,22
"procurer";0,05;0,03
"posséder";0,11;0,17
"ouvertement";0,01;0,06
"qi";0,08;0,03
"victimiser";0,01;0,02
"attaque";0,07;0,38
"premièrement";0,02;0,03
"déni";0,08;0,12
"serieux";0,03;0,04
"media";0,01;0,03
"distribuer";0,03;0,07
"emji_bout_des_doigts_joints";0,03;0,01
"black";0,04;0,15
"absurdité";0,03;0,06
"emji_crâne";0,25;0,16
"ennui";0,06;0,02
"rde";0,01;0,02
"thomas";0,03;0,02
"mouton";0,12;0,01
"distinguer";0,01;0,03
"compréhensible";0,03;0,05
"archi";0,02;0,03
"dénigrer";0,06;0,06
"abruti";0,04;0,01
"lunaire";0,07;0,04
"nier";0,05;0,14
"impact";0,13;0,26
"humilier";0,03;0,05
"performance";0,06;0,04
"socialiste";0,09;0,3
"dominer";0,03;0,05
"généralité";0,09;0,04
"rabaisser";0,06;0,06
"serrer";0,06;0,07
"plaque";0,06;0,33
"stigmatiser";0,02;0,02
"low";0,02;0,03
"réduire";0,17;0,45
"chômage";0,03;0,25
"pauvreté";0,09;0,17
"opposition";0,03;0,06
"législatif";0;0,03
"communiste";0,04;0,16
"élection";0,05;0,2
"motif";0,03;0,05
"progressiste";0,01;0,04
"banc";0,02;0,03
"rigueur";0,03;0,06
"gène";0,03;0,01
"jsuis";0,06;0,03
"destiner";0,02;0,05
"os";0,03;0,02
"q";0,06;0,05
"jsp";0,03;0,07
"insinuer";0,01;0,03
"emballage";0,03;0,01
"citadin";0,03;0,01
"enfoncer";0,03;0,03
"section";0,03;0,09
"râler";0,07;0,05
"contredire";0,02;0,09
"verbe";0,09;0,02
"alsace";0,11;0
"rédiger";0,01;0,04
"originel";0,05;0,01
"rationnel";0,02;0,03
"clavier";0,03;0,07
"valable";0,07;0,11
"opposé";0,09;0,06
"lecteur";0,01;0,04
"humaniste";0,01;0,07
"dialogue";0,03;0,05
"biais";0,05;0,12
"mal_être";0,01;0,03
"guérir";0,04;0,03
"barrage";0,02;0,08
"culpabiliser";0,02;0,03
"semblant";0,04;0,09
"olala";0,06;0,01
"plafond";0,03;0,05
"1ère";0,04;0,03
"2eme";0,03;0,03
"remise";0,07;0,08
"bataille";0,01;0,04
"tte";0,02;0,02
"demeure";0,02;0,03
"revendiquer";0,03;0,07
"délirer";0,03;0,03
"au_delà";0,05;0,07
"empailler";0,06;0
"bouquin";0,01;0,02
"percevoir";0,03;0,09
"censurer";0,03;0,09
"mépriser";0,03;0,03
"colon";0,02;0,2
"inférieur";0,02;0,05
"yverdon";0,05;0,03
"roue";0,1;0,1
"dossier";0,05;0,15
"lot";0,09;0,04
"surfer";0,03;0,02
"web";0,02;0,02
"parer";0,06;0,06
"infrastructure";0,03;0,2
"fleurir";0,02;0,02
"favoriser";0,03;0,18
"assister";0,05;0,08
"réunion";0,06;0,04
"passeport";0,01;0,1
"frotter";0,02;0,03
"tissu";0,05;0,02
"acide";0,02;0,02
"imier";0,05;0
"gâter";0,08;0,02
"identifier";0,04;0,12
"célibat";0,02;0,04
"sommeil";0,05;0,07
"encourager";0,07;0,24
"sense";0,02;0,02
"ligue";0,02;0,04
"donald";0,02;0,12
"valoriser";0,04;0,06
"appauvrir";0;0,04
"fréquent";0,02;0,04
"admiratif";0,04;0,01
"complémentaire";0,02;0,07
"fiable";0,05;0,07
"engin";0,03;0,02
"répartition";0,02;0,07
"cauchemar";0,04;0,03
"importance";0,06;0,12
"planche";0,01;0,03
"nickel";0,03;0,03
"subtilité";0,06;0,01
"sushis";0,08;0
"studio";0,03;0,01
"barrière";0,11;0,03
"pencher";0,01;0,05
"tournée";0,03;0,04
"pigeon";0,21;0,03
"crâne";0,06;0,02
"baisser";0,26;0,72
"game";0,04;0,01
"made_in";0,02;0,04
"chiner";0,01;0,02
"chaleureux";0,03;0,01
"balader";0,07;0,03
"lé";0,03;0,03
"frouzes";0,03;0,01
"décidément";0,03;0,09
"cash";0,02;0,31
"volant";0,06;0,06
"port";0,03;0,03
"accessible";0,03;0,12
"immédiatement";0,03;0,05
"trump";0,05;1,18
"poignée";0,03;0,02
"choper";0,03;0,02
"vingtaine";0,02;0,02
"horaire";0,06;0,15
"frontière";0,11;0,38
"douane";0,02;0,09
"tpg";0,02;0,03
"gaspiller";0,01;0,04
"bouchon";0,02;0,08
"entreprendre";0,01;0,04
"gent";0,05;0,02
"disposer";0,03;0,08
"harceler";0,03;0,04
"agresseur";0,01;0,13
"emji_coeur_bleu_clair";0,04;0,03
"sein";0,08;0,15
"merdique";0,02;0,02
"emji_signe_appel_téléphonique_avec_les_doigts";0,03;0,01
"plomb";0,01;0,09
"relou";0,03;0,01
"spécialement";0,03;0,02
"valider";0,03;0,04
"ajd";0,05;0,02
"oppression";0,02;0,08
"vestimentaire";0,05;0,04
"emji_visage_avec_bouche_en_diagonale";0,03;0,02
"christian";0,07;0,02
"mnt";0,05;0,03
"h24";0,03;0,04
"poulet";0,1;0,05
"lait";0,06;0,07
"diagnostic";0,01;0,05
"investir";0,08;0,31
"claque";0,11;0,02
"impressionner";0,03;0,01
"statut";0,04;0,1
"emji_mains_levées_peau_moyennement_claire";0,03;0,03
"salamandre";0,05;0
"misère";0,2;0,15
"détermination";0,02;0,02
"perrot";0,06;0
"emji_coeur_orange";0,06;0,01
"emji_coeur_rose";0,12;0,01
"fondateur";0,04;0,01
"hpi";0,08;0,01
"abonner";0,03;0,03
"animer";0,05;0,01
"it";0,03;0,04
"légendaire";0,07;0,01
"saisie";0,02;0,03
"décalage";0,03;0,02
"officier";0,02;0,02
"rap";0,03;0,03
"emji_visage_étourdi";0,07;0,02
"relancer";0,03;0,02
"no";0,06;0,09
"netflix";0,04;0,14
"bombarder";0,01;0,28
"ennuyer";0,2;0,06
"essentiel";0,23;0,31
"fêter";0,07;0,06
"régional";0,06;0,01
"juin";0,05;0,02
"végétal";0,04;0,03
"lobbies";0,01;0,04
"fournisseur";0,03;0,02
"présentation";0,04;0,03
"brin";0,02;0,02
"fraise";0,04;0,01
"homophobe";0,01;0,04
"yen";0,05;0,03
"hétéro";0,03;0,03
"union";0,02;0,12
"impossibilité";0,04;0,01
"promouvoir";0,03;0,07
"nn";0,03;0,03
"confort";0,12;0,23
"ignorant";0,05;0,09
"mention";0,03;0,02
"chatgpt";0,03;0,06
"performant";0,03;0,03
"mail";0,01;0,04
"automatique";0,08;0,02
"robot";0,05;0,1
"vecu";0,03;0,02
"wikipedia";0,02;0,06
"ia";0,14;0,64
"multitude";0,03;0,02
"vocation";0,04;0,01
"chronique";0,01;0,02
"élite";0,05;0,07
"réduction";0,02;0,15
"innovation";0,03;0,06
"technologique";0,03;0,01
"correcteur";0,03;0,02
"bug";0,03;0,05
"papi";0,14;0,01
"faveur";0,04;0,12
"presse";0,04;0,1
"domaine";0,1;0,26
"soignant";0,03;0,07
"stopper";0,04;0,09
"visibilité";0,01;0,07
"médian";0,01;0,09
"partiel";0;0,03
"écart";0,06;0,1
"accès";0,1;0,38
"précaire";0,02;0,08
"liste";0,09;0,23
"vendeur";0,08;0,06
"précarité";0,03;0,06
"étatique";0,01;0,05
"égalitaire";0;0,03
"invisible";0,02;0,04
"régner";0,03;0,05
"parlement";0,02;0,08
"annuel";0,01;0,08
"bijoux";0,03;0,09
"diplôme";0,04;0,07
"facilement";0,1;0,21
"conscient";0,08;0,11
"examen";0,01;0,08
"échec";0,03;0,14
"cotiser";0,02;0,05
"promotion";0,04;0,07
"défilé";0,02;0,02
"applaudir";0,02;0,08
"mercredi";0,09;0,02
"club";0,19;0,13
"récré";0,22;0,01
"a2";0;0,07
"emji_cornes_avec_les_doigts";0,09;0,03
"conducteur";0,03;0,11
"mystère";0,16;0
"persister";0,03;0,02
"poule";0,43;0,07
"gratitude";0,04;0,02
"reconnaissant";0,06;0,05
"réfugié";0,02;0,11
"gaver";0,03;0,03
"seum";0,06;0,02
"emji_point_d_exclamation_rouge";0,03;0,02
"primordial";0,03;0,03
"magie";0,09;0,02
"sommet";0,02;0,06
"adopter";0,18;0,1
"léman";0,14;0,05
"kebab";0,03;0,03
"affiche";0,02;0,06
"genou";0,13;0,03
"gamelle";0,04;0,01
"rock";0,05;0,03
"entité";0;0,09
"juillet";0,03;0,02
"soupe";0,1;0,02
"événement";0,08;0,18
"ticket";0,04;0,05
"dinosaure";0,01;0,03
"bronzer";0,07;0
"documenter";0,03;0,11
"évènement";0,03;0,02
"ravager";0,03;0,03
"traverser";0,23;0,11
"francais";0,12;0,05
"mobylette";0,04;0
"imagination";0,05;0,04
"tonne";0,05;0,13
"fiscal";0,03;0,32
"impots";0,01;0,03
"incomparable";0,03;0,01
"pilule";0,04;0,04
"robinet";0,03;0,02
"testostérone";0,04;0,01
"dealer";0,03;0,11
"oula";0,04;0,02
"hâte";0,08;0,12
"droguer";0,01;0,04
"thune";0,01;0,07
"taf";0,05;0,05
"fainéant";0,03;0,02
"émeute";0,02;0,03
"chiant";0,03;0,02
"ultime";0,03;0,02
"suffisant";0,07;0,14
"manifester";0,07;1,34
"gagnant";0,02;0,09
"filer";0,07;0,06
"8h";0,02;0,02
"augmentation";0,06;0,43
"provenance";0,01;0,03
"représentation";0,03;0,06
"foule";0,04;0,14
"sida";0,03;0,01
"vih";0,04;0,01
"char";0,03;0,02
"bombe";0,07;0,17
"licenciement";0,01;0,05
"angoisse";0,08;0,02
"emji_sac_plein_d_argent";0,02;0,08
"alpin";0;0,03
"psq";0,01;0,02
"zürich";0,02;0,03
"2x";0,02;0,06
"toc";0,03;0,01
"déménager";0,04;0,08
"laurent";0,04;0,01
"humoriste";0,03;0,08
"ge";0,02;0,02
"entraîneur";0,04;0,03
"débrouiller";0,09;0,03
"détail";0,05;0,09
"chercheur";0,03;0,04
"kosovo";0,05;0,1
"serbe";0,02;0,03
"albanais";0,04;0,05
"vrm";0,03;0,06
"deuxièmement";0,01;0,05
"albanie";0,02;0,02
"jte";0,03;0,01
"pleurnicher";0,02;0,08
"oppresseur";0,01;0,04
"dinguerie";0,07;0,05
"leuser_utilisateurice";0,01;0,04
"balle";0,19;0,25
"israel";0;0,72
"palestine";0,02;1,54
"mixte";0,08;0,01
"noter";0,09;0,06
"attentif";0,03;0,03
"délicat";0,01;0,02
"écraser";0,08;0,06
"prédire";0,07;0,01
"technologie";0,13;0,14
"beh";0,04;0
"témoin";0,03;0,06
"trier";0,08;0,04
"épouser";0,05;0
"binaire";0,03;0,02
"sociétal";0,01;0,02
"bourgeoisie";0,03;0,01
"jouir";0,02;0,02
"cacahuète";0,01;0,03
"souche";0,01;0,04
"nationalité";0,08;0,3
"coût";0,07;0,54
"naturalisation";0,01;0,05
"prestation";0,01;0,06
"ex";0,07;0,19
"objectivement";0,01;0,07
"erroné";0,03;0,05
"compréhension";0,06;0,11
"rejet";0,03;0,03
"dé";0,03;0,02
"véritablement";0,04;0,02
"décrédibiliser";0,01;0,03
"facho";0,03;0,01
"gauchiste";0,14;0,34
"généraliste";0,02;0,05
"savoie";0,09;0,03
"totalitaire";0,01;0,04
"progresser";0,03;0,04
"placette";0,04;0
"break";0,04;0
"dance";0,05;0
"sévir";0,03;0,02
"climato";0,03;0,01
"udc";0,04;0,59
"serpillière";0,03;0,01
"saleté";0,03;0,02
"burn";0,01;0,03
"abusif";0,03;0,04
"qualifié";0,02;0,14
"dévoiler";0,02;0,02
"traitement";0,11;0,24
"tarder";0,01;0,03
"cliquer";0,04;0,02
"symptôme";0,05;0,05
"test";0,09;0,14
"véracité";0;0,03
"définitif";0,02;0,05
"whatsapp";0,02;0,04
"significatif";0,02;0,02
"injuste";0,03;0,12
"emji_hibiscus";0,04;0,01
"lent";0,03;0,07
"calculer";0,16;0,11
"restant";0,03;0,05
"récit";0,02;0,05
"exercer";0,03;0,1
"germain";0,06;0
"permanent";0,03;0,04
"supermarché";0,1;0,07
"gérard";0,04;0,01
"mohamed";0,02;0,02
"habituel";0,02;0,04
"commercial";0,03;0,15
"pitoyable";0,05;0,02
"immigré";0,05;0,15
"civilisé";0,03;0,03
"moustachu";0,02;0,03
"achat";0,06;0,25
"mp";0,03;0,01
"gen";0,04;0,02
"ordinaire";0,05;0,05
"escalier";0,03;0,02
"roulant";0,02;0,03
"encaisser";0,02;0,02
"biensur";0,07;0,05
"salade";0,13;0,01
"prétendre";0,07;0,21
"délinquant";0,04;0,06
"cnews";0,03;0,02
"émeutier";0;0,04
"matraque";0,01;0,03
"emji_pouce_vers_le_bas";0,04;0,05
"location";0,01;0,02
"comparable";0,07;0,06
"classement";0,02;0,06
"issu";0,06;0,06
"nice";0,03;0,02
"immeuble";0,1;0,05
"artifice";0,04;0,09
"bienne";0,02;0,07
"manifestation";0,02;1,58
"punk";0,06;0,02
"pillage";0,02;0,05
"aisément";0,02;0,02
"ridiculiser";0,02;0,03
"surveiller";0,08;0,1
"banal";0,02;0,02
"exploiter";0,06;0,15
"lutte";0,07;0,22
"suggérer";0,03;0,04
"creux";0,03;0,02
"révolutionnaire";0,04;0,03
"avaler";0,05;0,03
"tordu";0,03;0,02
"panne";0,03;0,04
"chantier";0,02;0,08
"rame";0,01;0,03
"stratégie";0,03;0,12
"natif";0,01;0,06
"québécois";0,19;0
"neuch";0,03;0,03
"ong";0;0,06
"lamal";0,01;0,09
"révolte";0,03;0,03
"rembourser";0,03;0,14
"mutuel";0,02;0,02
"monopole";0,02;0,05
"certificat";0,03;0,03
"administration";0,03;0,11
"fonctionnement";0,03;0,07
"endetter";0,01;0,03
"exorbitant";0,02;0,06
"assureur";0,01;0,06
"dividende";0,01;0,11
"coûteux";0,02;0,06
"lobby";0,02;0,08
"lune";0,06;0,11
"bonus";0,02;0,03
"fautif";0;0,04
"lobbys";0,03;0,07
"représentant";0,03;0,1
"responsabiliser";0,01;0,03
"emji_ogre";0,03;0,02
"immoral";0;0,04
"département";0,02;0,04
"inadmissible";0,03;0,1
"plr";0,01;0,09
"lamentable";0,04;0,1
"chute";0,1;0,11
"manif";0,01;0,5
"poursuite";0,01;0,08
"hausse";0,03;0,18
"parlementaire";0;0,04
"oeuvrer";0,02;0,03
"pharmaceutique";0;0,03
"hausser";0,02;0,02
"régler";0,05;0,19
"contrôle";0,08;0,37
"solo";0,03;0,03
"conséquence";0,11;0,37
"cercle";0,04;0,06
"convaincre";0,14;0,12
"urne";0,02;0,03
"2e";0,03;0,04
"subside";0;0,1
"3x";0,01;0,03
"infini";0,1;0,05
"recruter";0,04;0,07
"13h";0;0,04
"boucher";0,04;0,06
"intégrité";0,01;0,04
"milliardaire";0,03;0,36
"frigo";0,06;0,03
"maltraitance";0,09;0,07
"escargot";0,11;0
"neuchâtelois";0,1;0,01
"rétablir";0,02;0,04
"cheville";0,09;0,02
"star";0,12;0,02
"communiquer";0,02;0,05
"grec";0,05;0,01
"pudeur";0,15;0,01
"irak";0;0,05
"russie";0,06;0,3
"conséquent";0,01;0,05
"descendant";0,03;0,04
"miracle";0,06;0,06
"mortalité";0,03;0,02
"salariales";0,01;0,08
"artisan";0,02;0,05
"revendication";0,02;0,05
"orienter";0,05;0,09
"3h";0,02;0,05
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";0,04;0,04
"york";0,03;0,11
"notion";0,11;0,11
"queen";0,04;0,02
"succession";0,02;0,07
"planifier";0,01;0,04
"employeur";0,03;0,09
"exigeant";0,06;0,02
"audience";0,03;0,04
"époux";0,12;0,01
"circonstance";0,05;0,03
"amener";0,13;0,2
"tonton";0,02;0,03
"macdo";0,03;0,01
"docteur";0,07;0,01
"dédier";0,02;0,05
"dr";0,02;0,03
"emji_visage_avec_bouche_fermeture_éclair";0,03;0,02
"cancer";0,15;0,13
"age";0,09;0,03
"sondage";0,02;0,08
"qques";0,03;0,02
"crack";0,03;0,03
"affreux";0,05;0,04
"francophone";0,06;0,04
"redevance";0,03;0,02
