"";"banalfreq";"X.rts_a";"X.rts_i"
"relativiser";18;-1,2757;1,2757
"emji_arc_en_ciel";14;0,65;-0,65
"hugo";11;0,2484;-0,2484
"millénaire";11;-0,3609;0,3609
"talentueux";15;-0,3029;0,3029
"électeur";15;-1,8497;1,8497
"serpent";15;0,2992;-0,2992
"case";16;-0,9793;0,9793
"check";11;-1,1062;1,1062
"jus";10;0,6352;-0,6352
"planétaire";11;-0,6599;0,6599
"pétrolier";25;-1,902;1,902
"complexité";10;-0,2659;0,2659
"anticiper";11;-1,1062;1,1062
"chômeur";20;-1,5922;1,5922
"abstenir";15;-0,5242;0,5242
"représentatif";31;-0,6275;0,6275
"incarner";15;-1,2718;1,2718
"annexer";12;-1,2851;1,2851
"vatican";10;1,0649;-1,0649
"lyon";14;-0,2292;0,2292
"introduire";19;-0,2633;0,2633
"autonomie";16;0,408;-0,408
"fédération";23;-1,1728;1,1728
"frouze";14;-0,7076;0,7076
"sirène";12;0,3644;-0,3644
"ecoute";12;-0,8024;0,8024
"suppression";14;-1,6575;1,6575
"instruction";24;1,3155;-1,3155
"12h";11;-0,6599;0,6599
"activer";13;-0,9525;0,9525
"ciné";10;-0,5263;0,5263
"cata";14;1,0082;-1,0082
"ice";12;-0,8024;0,8024
"carburant";11;-1,1062;1,1062
"rendez_vous";21;-0,2476;0,2476
"concurrent";10;0,6352;-0,6352
"complément";16;-0,3858;0,3858
"emballer";11;0,4813;-0,4813
"contradictoire";17;-0,4774;0,4774
"déforestation";13;-0,5829;0,5829
"dérégler";14;-1,6575;1,6575
"néfaste";14;-0,4218;0,4218
"incapacité";16;-1,4396;1,4396
"informatique";21;0,3619;-0,3619
"grossier";13;-0,3287;0,3287
"plateformes";18;-1,7883;1,7883
"fair";15;-0,5242;0,5242
"raisonner";18;-0,8784;0,8784
"transférer";11;-1,1062;1,1062
"démission";11;-0,3609;0,3609
"fièrement";12;-0,2458;0,2458
"paradoxe";14;-1,1092;1,1092
"déconnecter";25;-1,0756;1,0756
"inclusif";17;-1,6119;1,6119
"4k";11;-0,3609;0,3609
"esquiver";10;-0,9332;0,9332
"masquer";15;-1,2718;1,2718
"algorithme";12;-1,2851;1,2851
"tdah";12;-0,2458;0,2458
"pc";30;-0,7626;0,7626
"écriture";35;-0,5557;0,5557
"incompétent";28;-1,8917;1,8917
"apologie";14;-1,1092;1,1092
"chèque";11;-0,3609;0,3609
"garde";17;-0,2815;0,2815
"sociologique";10;-0,9332;0,9332
"matériau";14;-0,4218;0,4218
"inox";10;-1,5432;1,5432
"vider";18;-0,8784;0,8784
"diminution";15;-1,8497;1,8497
"antiquité";11;-0,3609;0,3609
"giec";15;1,2102;-1,2102
"chuter";15;-1,8497;1,8497
"disparaitre";12;-0,2458;0,2458
"avérer";22;-1,0422;1,0422
"bullshit";12;-0,8024;0,8024
"affaiblir";12;-1,9691;1,9691
"psychopathe";12;-0,467;0,467
"justification";12;-1,2851;1,2851
"mathématique";12;0,3644;-0,3644
"programmer";12;-1,2851;1,2851
"pertinence";12;0,6417;-0,6417
"greta";16;0,6593;-0,6593
"nestlé";12;-0,8024;0,8024
"crasse";11;0,2484;-0,2484
"prolo";10;-0,9332;0,9332
"nestle";11;-1,1062;1,1062
"fondation";12;-1,9691;1,9691
"zero";11;-1,1062;1,1062
"pente";12;-0,467;0,467
"engraisser";11;-0,6599;0,6599
"surpopulation";10;-0,2659;0,2659
"décimer";10;-0,9332;0,9332
"aberration";21;-0,9168;0,9168
"immonde";19;-0,6837;0,6837
"sélectionner";24;-0,4549;0,4549
"spa";11;0,2484;-0,2484
"trajectoire";12;-1,2851;1,2851
"assassin";15;-0,3029;0,3029
"consentement";20;-1,1468;1,1468
"probable";12;-1,2851;1,2851
"vi";10;-0,5263;0,5263
"parasite";17;0,3215;-0,3215
"inciter";20;-1,5922;1,5922
"farine";11;-1,7547;1,7547
"désespérant";11;-0,6599;0,6599
"world";16;-0,9793;0,9793
"embaucher";26;-1,201;1,201
"interpréter";25;-1,902;1,902
"endoctriner";10;-0,2659;0,2659
"assistant";25;-1,0756;1,0756
"calculette";13;1,8056;-1,8056
"grammaire";14;0,65;-0,65
"implication";13;-0,9525;0,9525
"abord";10;-0,5263;0,5263
"dictée";10;0,6352;-0,6352
"universitaire";14;-1,6575;1,6575
"blablabla";12;-0,467;0,467
"véridique";13;0,275;-0,275
"biologie";12;-1,2851;1,2851
"perroquet";16;-1,4396;1,4396
"3ème";16;-1,4396;1,4396
"division";10;0,6352;-0,6352
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";16;-1,4396;1,4396
"agacer";10;0,3392;-0,3392
"empreinte";19;-1,9685;1,9685
"hiérarchie";10;-0,5263;0,5263
"parenthèse";10;0,6352;-0,6352
"alzheimer";10;-0,2659;0,2659
"inclusion";10;-0,9332;0,9332
"livraison";13;-0,5829;0,5829
"quotidiennement";18;-1,2757;1,2757
"géographie";13;-0,5829;0,5829
"robert";15;1,2102;-1,2102
"gravement";14;-1,1092;1,1092
"rigoureux";11;-0,6599;0,6599
"prématuré";10;-0,2659;0,2659
"compliquer";16;-0,9793;0,9793
"imbécile";14;0,3871;-0,3871
"romandie";15;-0,5242;0,5242
"organe";24;-1,3082;1,3082
"champagne";12;-1,2851;1,2851
"séjour";28;-0,583;0,583
"gain";24;-1,7429;1,7429
"semblable";13;0,4989;-0,4989
"manifestement";15;-0,84;0,84
"adaptation";19;-1,9685;1,9685
"motorisé";12;-1,9691;1,9691
"réguler";26;-0,2747;0,2747
"traversée";10;-1,5432;1,5432
"focus";11;-0,3609;0,3609
"nuancé";12;-1,2851;1,2851
"créature";15;1,2102;-1,2102
"recours";12;-1,2851;1,2851
"emji_billet_avec_des_ailes";16;-0,9793;0,9793
"tf";12;-1,9691;1,9691
"commande";15;-1,8497;1,8497
"poussette";11;-0,3609;0,3609
"piéger";20;0,9803;-0,9803
"vigilance";11;0,8254;-0,8254
"désagréable";20;0,9803;-0,9803
"gérant";10;-0,2659;0,2659
"score";12;-0,467;0,467
"vigilant";12;1,0302;-1,0302
"suspendre";17;-0,7532;0,7532
"dalle";20;0,446;-0,446
"chirurgien";12;-0,467;0,467
"yann";12;0,3644;-0,3644
"trés";12;1,5492;-1,5492
"vengeance";12;-1,2851;1,2851
"honorer";10;-0,2659;0,2659
"biodiversité";32;-0,7139;0,7139
"carnivore";26;-0,2747;0,2747
"céréale";20;0,6796;-0,6796
"abandon";19;-0,2633;0,2633
"brut";16;-0,9793;0,9793
"inconditionnel";15;-0,5242;0,5242
"affamé";12;-0,8024;0,8024
"nid";13;-0,3287;0,3287
"vegan";23;-1,5875;1,5875
"verrouiller";10;-0,9332;0,9332
"chaton";19;-0,2633;0,2633
"espérance";20;0,2727;-0,2727
"corrélation";12;-1,9691;1,9691
"amérindien";11;-1,7547;1,7547
"espere";11;-0,3609;0,3609
"garantie";22;-1,9252;1,9252
"swiss";19;-0,6837;0,6837
"connexion";13;-0,9525;0,9525
"prélever";11;-1,1062;1,1062
"décombre";10;-1,5432;1,5432
"provocation";12;-0,467;0,467
"infliger";17;-1,6119;1,6119
"maçon";12;-1,9691;1,9691
"mordre";19;-1,9685;1,9685
"cueillir";11;1,939;-1,939
"caoutchouc";11;-0,3609;0,3609
"gluten";13;-0,5829;0,5829
"palais";21;-0,4067;0,4067
"naturaliser";21;-1,7568;1,7568
"bisounours";21;-1,7568;1,7568
"milan";10;0,3392;-0,3392
"frein";10;-0,9332;0,9332
"résulter";11;-1,1062;1,1062
"pragmatique";15;-0,5242;0,5242
"déformer";11;-1,7547;1,7547
"emji_applaudissements_peau_légèrement_mate";19;-1,0098;1,0098
"fast";19;-1,0098;1,0098
"uni";10;-1,5432;1,5432
"intelligemment";14;-0,2292;0,2292
"anéantir";15;-1,2718;1,2718
"nes";12;-1,9691;1,9691
"gta";21;-0,6264;0,6264
"vieillissement";10;-0,5263;0,5263
"finale";10;0,3392;-0,3392
"uefa";20;0,446;-0,446
"vraisemblablement";10;-0,9332;0,9332
"rural";11;-0,6599;0,6599
"vérification";12;-0,467;0,467
"baguette";10;-0,2659;0,2659
"drastiquement";15;-1,8497;1,8497
"cambrioler";14;-1,6575;1,6575
"préventif";11;-1,7547;1,7547
"bibi";10;-1,5432;1,5432
"penalty";10;0,6352;-0,6352
"adversaire";10;-0,2659;0,2659
"règlement";12;-0,8024;0,8024
"tournoi";13;-0,3287;0,3287
"emji_pêche";10;0,3392;-0,3392
"économiquement";12;-1,9691;1,9691
"arabo";11;-1,1062;1,1062
"bilatéral";13;-1,4691;1,4691
"locataire";21;-0,4067;0,4067
"grenade";11;-1,7547;1,7547
"décevant";13;-1,4691;1,4691
"expertise";10;-1,5432;1,5432
"obséder";10;-0,5263;0,5263
"patrie";10;-0,9332;0,9332
"compétent";12;-1,9691;1,9691
"pacte";11;-1,7547;1,7547
"jogging";26;-1,5922;1,5922
"orchestrer";10;-0,9332;0,9332
"proteger";10;-0,9332;0,9332
"squatter";11;1,939;-1,939
"urss";10;-0,9332;0,9332
"entièreté";11;-0,6599;0,6599
"tabasser";21;-0,6264;0,6264
"poussin";24;0,4803;-0,4803
"arrogant";13;-0,3287;0,3287
"emji_index_pointant_vers_l_utilisateur";18;-1,7883;1,7883
"préférable";10;-1,5432;1,5432
"moralement";16;-1,4396;1,4396
"trinquer";10;-1,5432;1,5432
"dévier";13;-1,4691;1,4691
"cardiaque";17;-0,4774;0,4774
"gitan";11;-1,7547;1,7547
"express";18;-0,8784;0,8784
"compétitif";11;-1,7547;1,7547
"pyjama";18;-0,5769;0,5769
"exclusion";12;-1,9691;1,9691
"1x";10;-1,5432;1,5432
"surplus";10;-1,5432;1,5432
"boycott";10;-1,5432;1,5432
"diplomatie";15;-1,8497;1,8497
"impérialiste";11;-1,7547;1,7547
"compartiment";10;-0,9332;0,9332
"supposition";13;-1,4691;1,4691
"asile";11;-1,7547;1,7547
