"";"banalfreq";"X.rts_a";"X.rts_i"
"tranche";17;-0,4022;0,4022
"rendez_vous";22;-0,2472;0,2472
"concurrent";10;0,7134;-0,7134
"inacceptable";13;-1,3363;1,3363
"gentiment";21;-0,79;0,79
"piller";13;-0,8492;0,8492
"accéder";12;-1,1668;1,1668
"contradictoire";16;-0,5466;0,5466
"planétaire";10;-0,8433;0,8433
"charbon";12;-0,7129;0,7129
"dérégler";14;-1,5102;1,5102
"néfaste";13;-0,2772;0,2772
"complément";13;-0,2772;0,2772
"incapacité";14;-0,992;0,992
"informatique";21;0,4409;-0,4409
"grossier";12;0,218;-0,218
"plateformes";18;-1,614;1,614
"raisonner";17;-0,6518;0,6518
"dictateur";10;-1,4237;1,4237
"transférer";10;-0,8433;0,8433
"démission";12;-0,4038;0,4038
"paradoxe";11;-1,0022;1,0022
"complotiste";10;-0,8433;0,8433
"déconnecter";22;-0,6179;0,6179
"inclusif";16;-1,294;1,294
"masquer";11;-0,5839;0,5839
"algorithme";10;-1,4237;1,4237
"pc";30;-0,6291;0,6291
"écriture";30;-0,8691;0,8691
"fracasser";12;-1,1668;1,1668
"incompétent";24;-1,5444;1,5444
"dynamique";17;0,3868;-0,3868
"réunion";15;-0,251;0,251
"matériau";14;-0,3585;0,3585
"inox";10;-1,4237;1,4237
"2019";12;0,4239;-0,4239
"garde";15;0,3576;-0,3576
"diminution";15;-1,6878;1,6878
"clique";13;-0,2772;0,2772
"giec";14;1,131;-1,131
"candidat";14;-0,6187;0,6187
"brutal";14;1,6289;-1,6289
"chuter";13;-1,3363;1,3363
"disparaitre";11;0,2923;-0,2923
"avérer";19;-0,5833;0,5833
"bullshit";10;-0,4634;0,4634
"croissant";17;-1,452;1,452
"trier";29;1,3199;-1,3199
"mathématique";10;-0,2265;0,2265
"programmer";11;-1,0022;1,0022
"pic";13;-1,3363;1,3363
"pertinence";12;0,7278;-0,7278
"pair";12;-1,8201;1,8201
"nestlé";10;-0,8433;0,8433
"nestle";11;-1,0022;1,0022
"fondation";11;-1,6205;1,6205
"pib";16;-1,8688;1,8688
"pente";11;-0,3099;0,3099
"dominant";11;-1,6205;1,6205
"engraisser";10;-0,4634;0,4634
"surpopulation";10;-0,2265;0,2265
"aberration";19;-1,2737;1,2737
"absurdité";19;-0,5833;0,5833
"conférence";17;-0,9949;0,9949
"sélectionner";21;-0,3324;0,3324
"trajectoire";12;-1,1668;1,1668
"consentement";17;-0,6518;0,6518
"probable";11;-1,0022;1,0022
"parasite";15;0,3576;-0,3576
"inciter";19;-1,2737;1,2737
"farine";11;-1,6205;1,6205
"désespérant";10;-0,4634;0,4634
"world";12;-0,7129;0,7129
"embaucher";24;-1,5444;1,5444
"vider";12;-0,4038;0,4038
"délit";20;-1,42;1,42
"interpréter";23;-1,4032;1,4032
"enfantin";11;-0,3099;0,3099
"vigueur";11;-1,6205;1,6205
"assistant";24;-1,1402;1,1402
"grammaire";14;0,7437;-0,7437
"conjugaison";10;0,7134;-0,7134
"universitaire";14;-1,5102;1,5102
"addition";12;1,1454;-1,1454
"calculette";10;1,7962;-1,7962
"véridique";10;0,391;-0,391
"biologie";12;-1,1668;1,1668
"perroquet";14;-0,992;0,992
"auquel";17;-0,9949;0,9949
"emji_double_point_d_exclamation";11;0,5498;-0,5498
"poli";10;0,7134;-0,7134
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";13;-1,3363;1,3363
"adéquat";11;-1,6205;1,6205
"cap";10;-0,2265;0,2265
"bol";23;-0,7145;0,7145
"parenthèse";10;0,7134;-0,7134
"alzheimer";10;-0,2265;0,2265
"ruine";20;-1,42;1,42
"inclusion";10;-0,8433;0,8433
"donneur";15;-0,7377;0,7377
"livraison";12;-0,4038;0,4038
"rond";20;-1,0047;1,0047
"quotidiennement";11;-0,5839;0,5839
"étiquette";19;-0,5833;0,5833
"géographie";12;-0,4038;0,4038
"dégât";33;-1,9259;1,9259
"dégradation";11;-0,5839;0,5839
"autoritaire";12;-1,1668;1,1668
"rétablir";13;-0,8492;0,8492
"rigoureux";10;-0,8433;0,8433
"prématuré";10;-0,2265;0,2265
"compliquer";15;-1,1405;1,1405
"imbécile";13;0,3263;-0,3263
"éclairer";18;-1,614;1,614
"organe";15;-0,4486;0,4486
"romandie";11;-1,0022;1,0022
"séjour";25;-0,4397;0,4397
"manifestement";11;-1,0022;1,0022
"adaptation";19;-1,7796;1,7796
"motorisé";12;-1,8201;1,8201
"réguler";24;0,2418;-0,2418
"nuancé";12;-1,1668;1,1668
"créature";14;1,131;-1,131
"emprisonner";10;-1,4237;1,4237
"emji_billet_avec_des_ailes";15;-0,7377;0,7377
"commande";14;-1,5102;1,5102
"poussette";11;-0,3099;0,3099
"piéger";20;1,1248;-1,1248
"vigilance";11;0,9219;-0,9219
"ticket";21;-0,79;0,79
"désagréable";17;0,9354;-0,9354
"sanction";21;-0,527;0,527
"tapis";14;-0,992;0,992
"transaction";12;-1,8201;1,8201
"score";10;-0,2265;0,2265
"vigilant";11;1,4283;-1,4283
"patte";23;1,3123;-1,3123
"suspendre";11;-0,3099;0,3099
"dalle";15;-0,251;0,251
"10h";11;-1,6205;1,6205
"brésilien";16;-1,8688;1,8688
"biodiversité";32;-0,5822;0,5822
"carnivore";25;0,321;-0,321
"céréale";19;0,9454;-0,9454
"débloquer";10;-1,4237;1,4237
"nuire";13;-1,3363;1,3363
"brut";16;-0,8633;0,8633
"massacre";13;-0,8492;0,8492
"nid";12;-0,4038;0,4038
"vegan";23;-1,4032;1,4032
"chaton";19;0,2459;-0,2459
"espérance";20;0,3364;-0,3364
"corrélation";11;-1,6205;1,6205
"herbe";16;1,5836;-1,5836
"abonné";11;-1,6205;1,6205
"abandon";17;-0,4022;0,4022
"humanitaire";16;-1,8688;1,8688
"garantie";17;-1,452;1,452
"2007";10;-0,8433;0,8433
"swiss";16;-0,8633;0,8633
"prélever";10;-0,8433;0,8433
"seigneur";16;1,5836;-1,5836
"emji_index_pointant_vers_le_haut";12;-0,4038;0,4038
"mordre";10;-1,4237;1,4237
"désert";12;-0,4038;0,4038
"gluten";11;-0,5839;0,5839
"abonner";11;-0,3099;0,3099
"1500";10;-0,8433;0,8433
"déterminer";29;-1,3956;1,3956
"bisounours";16;-0,8633;0,8633
"palais";18;-0,4893;0,4893
"frein";10;-0,8433;0,8433
"résulter";10;-0,8433;0,8433
"pragmatique";14;-0,3585;0,3585
"déformer";10;-1,4237;1,4237
"fast";15;-1,6878;1,6878
"fashion";10;-0,8433;0,8433
"intelligemment";14;0,2503;-0,2503
"relier";28;-1,6672;1,6672
"transition";18;-0,7636;0,7636
"anéantir";10;-0,8433;0,8433
"expulser";12;-1,8201;1,8201
"cage";11;-1,0022;1,0022
"entraîneur";15;0,9274;-0,9274
"finale";10;0,391;-0,391
"uefa";19;0,6453;-0,6453
"rural";11;-0,5839;0,5839
"98";23;0,2967;-0,2967
"baguette";10;-0,2265;0,2265
"it";11;0,2923;-0,2923
"drastiquement";15;-1,6878;1,6878
"cambrioler";14;-1,5102;1,5102
"perdant";15;-1,6878;1,6878
"tir";14;0,2503;-0,2503
"nati";21;1,3149;-1,3149
"tournoi";12;-0,4038;0,4038
"rhétorique";11;-1,6205;1,6205
"symbole";21;-1,5703;1,5703
"deuxièmement";12;-1,8201;1,8201
"bilatéral";13;-1,3363;1,3363
"locataire";20;-0,2684;0,2684
"sélection";19;-1,7796;1,7796
"cargo";10;-0,8433;0,8433
"grandeur";12;-1,1668;1,1668
"décevant";11;-1,0022;1,0022
"expertise";10;-0,8433;0,8433
"audience";14;-0,3585;0,3585
"jazz";10;-0,2265;0,2265
"crédibilité";12;-1,8201;1,8201
"compétent";10;-1,4237;1,4237
"emji_applaudissements_peau_légèrement_mate";13;-0,5071;0,5071
"bardot";27;-1,9885;1,9885
"vrmt";11;-1,0022;1,0022
"loger";12;-1,8201;1,8201
"tabasser";18;-0,2931;0,2931
"chercheur";17;-0,6518;0,6518
"t_shirt";10;-0,8433;0,8433
"arrogant";13;-0,2772;0,2772
"parmelin";12;-1,8201;1,8201
"résider";11;-1,6205;1,6205
"récompense";10;-0,4634;0,4634
"moralement";14;-0,992;0,992
"dévier";12;-1,1668;1,1668
"participant";12;-1,8201;1,8201
"relativiser";15;-1,6878;1,6878
"inhumain";10;-1,4237;1,4237
"cardiaque";16;-0,5466;0,5466
"express";16;-0,5466;0,5466
"compétitif";11;-1,6205;1,6205
"emji_poignée_de_main";10;-0,4634;0,4634
"jogging";19;-1,2737;1,2737
"icône";10;-0,8433;0,8433
"kebab";11;0,2923;-0,2923
"exclusion";11;-1,6205;1,6205
"2027";10;-1,4237;1,4237
"diplomatie";11;-1,0022;1,0022
"pyjama";10;-1,4237;1,4237
"poussin";17;0,6228;-0,6228
"compartiment";10;-0,8433;0,8433
"supposition";13;-1,3363;1,3363
