"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*a_0851";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_82";-0,824;-0,869;-0,843;0;2,314;0,006;15,124;0,401;-1,121;-0,908;-1
"*postDate_12-5-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0850";0;0;0;0;0;0;0;0;0;0;0
"*postDate_11-5-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0849";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_9-5-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0848";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_783";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_11";0,445;-0,002;18,432;2,831;-0,311;-4,109;0,001;-2,313;0,006;-3,586;-0,716
"*postDate_7-5-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0847";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_5-5-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0846";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_97300";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_282";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postReposts_451";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_4-5-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0845";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_3-5-2025";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0844";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_494";-0,182;-0,192;21,494;-0,251;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*postDate_2-5-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0843";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_8500";-0,456;6,123;-0,467;-0,629;-0,453;-0,576;6,439;-0,325;-0,621;-0,503;0,565
"*postComments_460";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_30-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0842";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postComments_182";-0,182;4,261;-0,187;-0,251;-0,181;-0,23;-0,185;-0,13;3,101;-0,201;-0,221
"*postDate_28-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0841";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_6900";-0,548;-0,578;-0,561;0,185;4,973;-0,692;-0,557;1,182;-0,746;0,414;0,303
"*postDate_27-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0840";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_15500";0;0;0;0;0;0;0;0;0;0;0
"*postComments_237";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_25-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0839";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_23-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0838";0;0;0;0;0;0;0;0;0;0;0
"*postComments_1100";-0,274;-0,289;-0,28;1,494;2,482;-0,345;-0,278;-0,195;-0,372;-0,302;1,833
"*postReposts_62";-0,365;-0,385;-0,374;-0,503;1,475;0,936;-0,371;-0,26;0,798;1,22;-0,443
"*postDate_21-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0837";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_21700";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postComments_300";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_28";-1,285;2,835;-1,315;-1,771;-0,024;-0,153;0,618;0,028;4,431;0,455;-1,56
"*postDate_20-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0836";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_18-4-2025";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0835";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_16-4-2025";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0834";0;0;0;0;0;0;0;0;0;0;0
"*postDate_14-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0833";0;0;0;0;0;0;0;0;0;0;0
"*postComments_96";-0,274;2,27;-0,28;-0,377;-0,271;-0,345;2,4;3,91;-0,372;-0,302;-0,332
"*postDate_13-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0832";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_4100";-1,008;-1,063;-1,032;-1,389;11,491;0,742;1,35;-0,717;-1,372;1,098;-0,009
"*postDate_11-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0831";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_9-4-2025";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0830";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_3500";-1,193;-0,019;-1,221;-1,643;0,87;2,309;3,612;0,06;0,254;-0,032;-1,448
"*postDate_7-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0829";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_449";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_26";-0,007;-0,019;-1,221;0,238;-1,183;0,365;-1,211;0,06;-0,148;0,621;2,518
"*postDate_6-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0828";0;0;0;0;0;0;0;0;0;0;0
"*postDate_4-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0827";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_793";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_1-4-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0826";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_189600";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_2600";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postReposts_91";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_31-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0825";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_39800";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_884";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postReposts_64";-0,365;1,323;-0,374;-0,503;1,475;0,936;-0,371;-0,26;-0,497;-0,402;1,013
"*postDate_30-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0824";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_660";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_4";0,445;-0,002;0,387;4,952;-3,228;-0,117;-1,45;0,389;0,006;-3,586;0,749
"*postDate_28-3-2025";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0823";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_47700";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_560";-0,182;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;4,039;-0,221
"*postReposts_31";-0,824;0,063;0,078;0;15,573;-1,04;-0,837;0,401;-1,121;-0,908;0,014
"*postDate_26-3-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0822";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_24-3-2025";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0821";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_12400";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_331";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_23-3-2025";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0820";0;0;0;0;0;0;0;0;0;0;0
"*postDate_21-3-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0819";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_4700";-0,824;0,063;0,078;-1,135;-0,817;0,006;7,225;0,401;-1,121;0,043;0,014
"*postComments_97";0,891;-0,482;-0,467;-0,629;0,906;4,781;0,862;-0,325;-0,621;-0,503;-0,554
"*postDate_19-3-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0818";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_140600";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_17-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0817";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_16-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0816";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_896";-0,182;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;-0,13;3,101;-0,201;-0,221
"*postDate_14-3-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0815";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_50500";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_1700";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_12-3-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0814";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_10-3-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0813";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_127";-0,456;0,793;-0,467;-0,629;-0,453;0,509;0,862;-0,325;-0,621;5,772;-0,554
"*postDate_8-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*a_0812";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_3800";-0,916;-0,966;-0,937;-1,262;1,818;-0,001;12,917;0,271;-0,011;-1,009;0
"*postComments_121";-0,456;-0,482;6,374;-0,629;-0,453;4,781;-0,464;-0,325;-0,621;-0,503;0,565
"*postDate_7-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0811";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postLikes_820";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postDate_5-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*a_0810";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_22200";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postComments_544";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postReposts_32";-1,193;3,36;-1,221;-1,643;-0,006;0,365;3,612;0,06;0,254;-0,032;-1,448
"*postDate_3-3-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0809";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_58";-0,916;0,019;-0,937;-0,013;1,818;-0,001;1,729;0,271;-1,247;1,438;-1,112
"*postDate_2-3-2025";-0,182;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;3,583
"*a_0808";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_324";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0807";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_28-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0806";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_814";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_26-2-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0805";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_128700";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_24-2-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0804";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postLikes_115000";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_973";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postReposts_22";-1,656;1,423;-0,205;-2,282;-0,178;2,792;-0,198;3,573;-2,255;3,771;-0,392
"*postDate_23-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0803";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_21-2-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0802";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_19-2-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0801";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_52";-0,64;0,268;-0,655;0,07;-0,635;-0,808;-0,65;-0,455;0,076;9,656;0,147
"*postDate_17-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0800";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_942";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_16-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0799";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_229";-0,182;-0,192;4,419;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*postComments_0";2,288;-0,127;2,168;11,332;-1,459;-1,857;-1,493;-1,046;0,036;-1,621;-0,247
"*postDate_14-2-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0798";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postLikes_640";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postDate_13-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*a_0797";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_12-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0796";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_197";-0,182;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;4,039;-0,221
"*postDate_10-2-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0795";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_7400";-0,456;-0,482;-0,467;4,217;6,64;-0,576;-0,464;-0,325;-0,621;0,717;-0,554
"*postComments_175";-0,274;-0,289;-0,28;1,494;2,482;-0,345;-0,278;-0,195;-0,372;2,127;-0,332
"*postDate_9-2-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0794";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postComments_154";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_7-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0793";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postDate_5-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*a_0792";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postComments_38";-1,563;-0,178;0,232;-0,48;-1,551;3,246;0,242;0,973;0,768;-1,723;0,063
"*postDate_3-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0791";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_2-2-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0790";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_408";4,544;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*postDate_31-1-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0789";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postLikes_247";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postDate_29-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*a_0788";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_249";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;4,46;-0,13;-0,248;4,039;-0,221
"*postDate_27-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*a_0787";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_126";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_26-1-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0786";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_24-1-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0785";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_4300";-1,1;-0,003;-1,126;-1,516;-1,092;-0,051;1,05;0,108;0,392;15,452;-1,336
"*postComments_92";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_22-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0784";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_17900";-0,182;-0,192;4,419;-0,251;-0,181;-0,23;-0,185;-0,13;-0,248;4,039;-0,221
"*postComments_130";-0,182;4,261;4,419;-0,251;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*postDate_20-1-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0783";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_5800";0,325;-0,675;-0,655;-0,882;22,087;0,12;-0,65;-0,455;-0,871;0,227;-0,777
"*postComments_43";1,095;-0,003;-0,001;-1,516;-1,092;6,929;0;-0,782;-0,089;0,831;-1,336
"*postDate_19-1-2025";10,992;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0782";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_25000";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postDate_17-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*a_0781";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_15-1-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0780";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postDate_13-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*a_0779";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_12-1-2025";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0778";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_10-1-2025";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0777";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postDate_9-1-2025";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*a_0776";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_8-1-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*a_0775";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_363";-0,182;-0,192;4,419;3,053;-0,181;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*postDate_6-1-2025";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
