"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"journaliste";1;1;1;0;1;1;0,396;0,763;1;0,689;0,002;1;0,577
"enregistrer";1;0,488;1;1;1;0;0,351;0,001;1;1;1;1;1
"coeur";1;1;1;1;1;1;0,962;0,003;1;1;1;1;0
"charger";1;1;1;1;0,808;0,81;0,022;0;1;1;1;0,69;1
"accuser";1;1;1;1;1;1;1;1;1;1;0;0;1
"vaud";1;1;1;1;1;0;1;0,195;1;1;1;1;1
"total";0,008;1;1;1;0;1;1;0,25;0,975;1;1;1;1
"réunir";1;1;1;0,009;1;0,421;1;0,763;1;1;0,014;0,659;0,044
"répondre";1;1;0,767;1;0,1;0,016;1;1;1;1;0,055;0,627;1
"porter";1;0,024;0,032;0,717;1;0,543;1;1;1;1;0,36;1;0,367
"piste";0,722;1;0;1;1;1;0,691;0,736;1;1;0,938;1;1
"loi";1;1;1;1;0,741;0;1;1;1;1;1;0;1
"justice";1;1;1;1;0,377;0;1;1;0,333;1;1;0;1
"géant";0;0,632;1;1;0,249;1;1;1;1;1;1;1;0,018
"fermer";1;0;1;1;0;0,587;1;1;1;1;0,827;0,181;1
"emji_ballon_de_football";0;1;1;1;1;1;1;1;1;1;1;1;1
"série";1;1;1;1;0,707;1;1;1;1;1;1;1;0
"soutien";1;1;1;1;0,741;0,004;0,052;0,736;1;0,663;0;1;1
"reportage";1;1;1;0,003;1;1;1;1;1;0;1;1;0,064
"inclure";1;1;1;1;0,048;0;0,205;1;1;1;0,75;1;1
"imposer";0;1;1;1;0,775;0,765;1;1;1;1;1;0,659;1
"froid";1;0,003;0;1;1;1;1;1;1;1;1;1;1
"final";0;1;1;1;1;1;1;1;1;1;1;1;1
"emji_drapeau_états_unis";1;1;1;1;1;1;1;1;1;1;0;0;0,533
"dollar";0,485;1;1;1;0;1;1;1;1;1;1;0,968;0,603
"crise";1;0,742;1;1;0,35;0,001;0,174;1;1;1;0,002;0,014;1
"considérer";1;0,217;1;1;1;0,048;0,327;0,043;0,088;1;0,456;0,595;1
"cinéma";1;1;1;1;1;1;1;1;1;1;1;1;0
"cantonal";1;0,217;1;1;1;0;1;0,043;1;1;1;1;1
"bâle";0,265;0,372;1;0,945;0,326;0,224;0,522;1;1;0,334;1;1;1
"battre";0;1;1;1;1;1;1;1;1;1;1;1;1
"baisser";1;0;1;1;0;0,126;0,603;1;1;1;1;1;1
"arriver";0,294;0,034;0,675;1;1;1;1;1;0,888;1;0,039;0,201;1
"élection";1;1;1;1;1;1;1;1;1;1;1;0;1
"sujet";1;1;1;1;0,741;1;1;0,25;1;0;0,938;1;0,533
"station";0,026;1;1;0,791;0,672;1;1;0,212;1;1;1;1;0
"souvenir";1;1;0;0,015;1;1;1;1;1;1;1;1;1
"raconter";0,102;1;1;0;1;1;1;1;1;0,609;1;1;1
"présent";0,722;1;1;0;1;1;0,153;0,736;1;1;0,489;1;1
"organiser";0,118;1;1;1;1;0,048;1;0,708;1;1;0,902;0,595;0,235
"officiel";1;0,66;1;1;1;0,04;1;1;0,218;1;0,007;0,048;0,448
"nom";0,039;1;1;0,007;1;0,385;1;1;1;1;1;0,064;0,036
"neuchâtel";1;1;1;0,754;0;0,001;1;1;1;0,022;1;1;0,751
"militaire";1;1;1;1;1;0,587;1;1;1;1;0;1;1
"euses";1;0,004;1;1;0,707;1;0;1;0,932;1;1;1;0,848
"espérer";0,118;0,217;1;1;0,298;1;1;0,708;1;0,185;1;1;0,092
"commencer";0,524;0,575;0;1;1;1;0,869;1;1;1;1;1;0,043
"climatique";1;0;1;1;1;0;1;1;0,707;1;1;1;1
"choisir";1;0,217;0,721;0,392;1;1;0;1;1;1;1;0,221;0,848
"causer";1;0,314;1;1;0,759;1;0,15;0;1;0,969;0,017;1;1
"1er";0,266;1;1;0,333;0,012;0,001;1;1;1;1;1;1;0,751
"week_end";0;0,488;1;1;1;1;1;1;1;1;1;1;0
"vente";1;1;1;1;0;0,221;0,205;1;1;1;1;1;1
"urgence";1;0,459;1;1;0,427;1;0,006;0;1;1;1;0,861;1
"prêt";1;1;0,007;0,003;1;0,945;0,516;1;1;1;0,789;1;1
"problème";1;1;1;1;1;0,587;0;0;0,453;1;1;1;1
"nolfi";1;1;1;1;1;1;1;1;0;0,185;1;1;1
"martin";1;1;1;1;1;1;1;1;0;0,527;0,75;0,466;1
"marque";1;0,166;0,988;1;1;0,251;1;1;0,799;1;1;0,498;0,053
"imago";1;1;1;1;1;1;1;1;0;1;1;1;1
"festival";1;1;1;0,986;1;1;1;1;1;1;1;1;0
"entraîner";0,238;0,024;1;1;0,602;0,543;0,023;1;1;1;0,789;0,498;1
"emji_drapeau_france";1;1;1;1;0,707;1;1;1;1;1;1;0;1
"décider";0,238;1;1;0,305;1;0;1;1;1;1;0,789;0,162;1
"civil";1;1;1;1;1;0;0,916;1;1;1;0;1;1
"cff";1;0,477;0,616;1;0,172;0,59;0,572;0,49;0,109;1;1;1;1
"besoin";1;0,183;1;1;0,249;0,587;0,559;0;1;0,582;1;1;1
"augmentation";1;0,217;1;1;0;1;0,327;1;0,932;1;1;1;1
"arrêter";1;1;0,125;1;1;1;0,962;0,003;1;1;0,827;0,001;1
"appel";1;0,66;1;0,791;1;1;1;0;1;1;1;0;1
"étranger";1;1;1;1;0,567;0,001;1;1;1;1;0,003;0,145;0,652
"scène";1;1;1;1;1;1;1;1;0,415;1;0,789;1;0
"salvatore";1;1;1;1;1;1;1;1;0;0,17;1;1;1
"rouge";1;0;0;1;1;1;1;1;1;1;1;1;1
"reconnaître";1;0,632;1;1;0,637;1;0,263;1;1;1;0,006;0,001;1
"porte";1;1;1;1;0;0,282;1;1;0,844;1;1;1;0,064
"plutôt";0,978;1;0;1;0,567;1;1;1;1;1;1;1;1
"play";1;1;1;1;1;1;1;1;1;0;1;1;1
"parlement";1;1;1;1;0,637;0;1;1;1;0,582;1;0;1
"milliard";1;1;1;1;0;1;1;1;1;1;1;1;1
"maladie";1;0,024;1;1;0;1;0,005;0,027;1;1;1;1;1
"lumière";1;0,604;1;1;1;1;0;1;1;1;1;1;0
"information";1;1;1;1;1;0,01;0,008;0,212;0,02;1;1;0,201;1
"football";0;1;1;1;1;1;1;1;1;1;1;1;1
"epa";1;1;1;1;1;1;1;1;0;0,582;1;1;1
"dossier";1;1;1;1;1;0,02;0,869;1;0,753;0,001;0,75;0;1
"cadre";1;0,575;1;1;0,203;0,004;0,205;1;1;1;0,103;0,004;1
"berner";0,804;1;1;1;1;0;1;1;1;1;0,008;1;0,853
"acteur";1;1;1;1;0,637;1;1;1;1;0,582;1;1;0
"tuer";1;1;1;1;1;1;1;0,161;1;1;0;1;1
"terminer";0;1;1;1;1;1;1;1;0,377;1;1;1;1
"terme";1;1;1;1;1;1;0;0,023;0,753;1;1;0,466;1
"réussir";0;1;0,449;1;1;0,167;1;1;1;1;1;1;1
"route";1;0;1;0,001;1;1;0,772;1;1;1;0,014;1;1
"protection";1;0;1;1;1;0,499;0;0,023;0,753;1;1;1;1
"produire";1;1;1;1;1;1;0;1;1;1;1;1;0
"part";1;1;1;1;0,497;0,414;0,772;0,001;1;1;1;1;0,094
"office";1;1;1;1;0;0,108;0,962;1;0,844;1;1;1;1
"obtenir";0,238;1;1;1;1;0,091;1;1;1;1;0,027;0,034;0,053
"objet";1;0,546;0,892;1;1;1;0,002;0,019;1;1;0,088;0,435;1
"milieu";0,266;0,002;0,002;1;1;1;0,559;0,652;1;1;1;1;1
"essentiel";1;0,575;1;1;1;1;0;0,002;1;1;0,75;1;1
"défi";1;1;1;1;1;0,456;0,432;1;1;0,5;1;0,968;0
"contrôle";1;1;1;1;1;0;0,821;1;0,707;0,5;0,71;0,435;1
"chat";1;0;0,687;0;1;1;0,004;1;1;1;1;1;1
"ch";1;1;1;1;1;1;1;1;0,09;0;1;1;1
"base";1;1;1;1;0;0,992;0;1;1;1;1;1;1
"adapter";1;0;1;1;0,001;0,499;1;1;1;1;1;1;0,652
"action";1;1;1;1;1;0,193;0,178;0;1;1;0,71;1;1
"accès";1;1;1;1;1;1;0;1;1;1;0,789;1;1
"tenir";0,053;1;1;1;1;0,456;0,014;1;1;0,5;0,71;1;1
"sud";1;0,546;1;1;1;1;1;0,565;0,035;1;0;1;1
"représenter";0,485;1;1;1;1;1;0;0,565;1;1;1;1;0,603
"précis";1;0,166;1;1;0,057;0,026;0,023;1;1;1;0,789;1;1
"particulièrement";1;0;1;1;0,497;0,167;0,046;0,016;1;1;1;1;1
"paix";1;1;1;1;1;1;1;1;1;1;0;1;1
"naître";1;0,575;1;0,679;0,567;1;1;1;0,753;1;1;1;0
"musée";1;1;1;1;0;1;0,722;1;1;1;1;0,016;0,004
"mot";1;0,517;0,189;0;1;1;0,046;1;1;1;1;1;1
"identifier";1;0,001;1;1;1;0,898;0;0,161;1;1;1;1;1
"hôpital";1;1;1;1;0,203;1;1;0;1;1;0,329;1;1
"départ";1;1;1;0,135;0;1;0,242;1;0,929;1;1;1;1
"coup";0,164;1;0;0,225;1;1;1;1;1;1;1;0,112;0,554
"corps";1;0,135;0;0,067;1;1;1;0,145;1;1;1;1;1
"blanc";1;1;0;1;1;1;1;1;1;1;0,63;1;0,224
"arrivée";0;1;0,248;0,945;1;1;1;0,387;1;1;1;0,254;1
"accident";1;1;1;1;1;0,897;1;0;1;1;1;1;1
"économie";1;1;1;1;0;1;1;1;1;1;0,243;0,098;1
"traitement";1;0,488;1;1;0,462;1;0;0;1;1;1;1;1
"souhaiter";1;1;0,538;1;0,203;0,001;1;1;1;1;1;1;0,329
"pratique";1;1;0,449;1;0,497;0,8;0,046;0;1;1;1;1;1
"nouvel";0,849;0;1;1;1;1;1;1;1;0,444;1;1;0,004
"millier";1;0,15;1;1;1;0,898;0,869;0,594;1;1;0;1;1
"installer";1;1;0,002;1;0,998;0,143;1;1;1;1;1;1;0,004
"financier";1;1;1;1;0,034;0;0,01;1;1;1;1;0,019;1
"figure";1;0,121;0,015;1;1;1;1;0,535;1;1;1;0;0,027
"chose";0,011;1;0,004;0;1;1;1;1;1;1;1;1;1
"changer";1;1;0,018;0,116;0,011;1;0,209;1;1;1;1;1;1
"budget";1;1;1;1;0;0;1;1;1;1;1;0,823;1
"bande";1;1;1;1;1;1;1;0,594;1;1;0;1;1
"adopter";1;1;0,941;1;0,567;0;1;1;1;1;0,329;0,004;1
"écrire";1;1;1;1;1;0,414;1;1;1;1;0,075;0,019;0,094
"vote";1;1;1;1;1;0,001;1;1;1;1;0,011;0;1
"travers";0,446;0,014;1;0,225;1;1;0,391;1;1;1;0,67;1;0,257
"transport";1;1;1;1;0;0;1;1;1;1;1;1;1
"température";1;0;1;0,9;1;1;0,001;0,49;1;1;1;1;1
"prison";1;1;1;1;1;1;1;1;1;1;1;0;0,322
"moyenne";1;0,094;1;1;0;1;0,029;1;1;1;1;1;1
"mouvement";0,37;0,459;1;1;0,124;1;1;1;1;1;0,008;0,012;0,853
"moitié";0,758;0;1;1;0,923;1;0;0,446;1;1;1;1;1
"jurer";1;0,232;1;1;0,027;0,002;1;0,025;1;0,87;1;1;1
"juin";1;1;1;1;1;0,445;1;0,328;1;0,28;1;0,664;0,003
"intervenir";1;1;1;1;1;0,193;1;1;1;1;0;0,003;1
"humanitaire";1;1;1;1;1;1;0,313;0;1;1;0;1;1
"hamas";1;1;1;1;1;1;1;1;1;1;0;1;1
"grave";0,849;1;1;1;1;1;1;0;1;1;0,243;0,098;1
"engager";1;0,135;1;1;0,181;0,849;0,432;1;1;1;0,002;0,003;1
"droite";1;1;1;1;1;0;1;1;1;1;1;0;1
"direct";0,233;0,343;1;0,902;0,294;0,495;1;1;0,826;0,041;1;1;0,63
"chef";1;1;1;1;0,998;1;1;0,506;0,614;1;0;0;1
"buholzer";1;1;1;1;1;1;1;1;0;1;1;1;1
"vacance";1;1;0;0;0,759;1;1;0,328;1;1;1;1;1
"tendance";1;0;1;1;0,427;1;0;1;1;1;1;1;1
"supplémentaire";1;1;1;0,945;0;0,546;0,002;1;1;1;1;1;1
"spécial";1;1;1;1;0,034;0,782;1;0,959;1;0,904;0,071;1;0,001
"solution";1;0,107;0,011;1;1;0,75;0,001;1;1;1;1;0,897;1
"reuters";1;1;1;1;1;1;1;1;0;0,389;0,044;1;1
"responsable";1;1;1;1;0,427;1;1;1;0,567;1;0;0,861;1
"ouverture";1;1;1;1;0;0,597;1;1;0,475;0,361;1;0,001;0,139
"nord";0;1;1;1;0,326;1;1;1;1;1;0,003;1;1
"new";1;1;0,635;1;1;1;1;1;0,475;1;1;0;1
"mars";0,002;1;1;1;0,843;1;1;1;0,43;1;1;0;1
"intervention";1;0,488;1;1;0,998;0,75;1;0;1;1;0,011;1;1
"idée";1;1;0,061;0,057;1;1;1;1;1;1;1;0,933;0,027
"garder";1;1;1;0,2;1;0,042;0,131;1;1;1;0,63;0,098;1
"futur";0,849;1;1;1;1;1;0;0,115;1;1;0,63;0,372;1
"forme";0,143;1;1;1;0,462;0,009;0,037;1;1;1;1;1;1
"fille";1;1;0,04;0;1;1;1;0,102;1;1;1;0,861;1
"espace";1;0;1;0,564;1;0,75;0,131;0,506;1;1;1;1;0,906
"découverte";1;0;1;1;1;1;0,013;1;1;1;1;1;0,687
"actuel";1;0,517;1;1;0,161;0;1;1;1;1;1;0,019;0,554
"évolution";1;0;1;1;1;1;0,816;1;0,088;1;1;1;0,518
"vin";1;1;0;0,902;1;1;1;1;1;1;1;1;0
"unique";0,37;0,094;0,739;1;1;0,333;0,672;1;1;1;1;1;0,003
"source";1;1;1;1;1;1;1;1;1;0;0,001;0,001;1
"scientifique";1;0,459;1;1;1;1;0;1;1;1;1;1;0,853
"privé";1;1;1;1;0,427;0,007;0,672;0;0,239;0,416;1;1;1
"policier";1;1;1;1;1;0,007;1;0;1;1;0,053;1;1
"perdre";0,143;1;1;1;0,003;1;1;1;1;1;0,243;0,001;1
"média";1;1;1;1;0,961;0,699;0,313;1;1;1;0,053;0;0,853
"moyen";1;1;1;0;1;1;1;0,446;0,209;0,389;0,549;0,823;1
"martial";1;1;1;1;1;1;1;1;0;0,007;1;0,861;1
"inspirer";1;1;0,687;1;1;1;0,001;1;1;1;1;1;0
"historique";0,37;0,009;1;1;0,124;1;1;1;1;1;1;0,012;0,016
"hausse";1;0;1;1;0;1;1;0;1;1;1;1;1
"h";0,367;1;0,616;0,9;0,172;0,59;0,572;1;0,503;1;1;1;1
"fonds";1;1;0,582;1;0,326;0;1;1;1;1;1;0,254;1
"finir";0;1;1;0,945;0,843;1;1;1;1;1;1;1;1
"coût";1;1;1;1;0;1;0,242;0,417;0,475;1;1;1;1
"chaîne";1;1;1;1;1;0,068;0,98;0;1;0,334;0,145;1;0,687
"carte";1;0,002;1;1;0,043;0,841;1;1;1;0,937;1;1;0,205
"application";0,37;1;1;1;0,124;0,033;1;0;1;0;1;1;1
"ukraine";1;1;1;1;1;1;1;1;1;1;0;1;1
"témoigner";1;0,094;1;0;1;1;0,006;0,102;1;1;1;1;0,853
"travailler";1;0,43;1;0;1;1;0;1;1;1;1;1;1
"traditionnel";1;1;0,324;0,487;1;1;0;1;1;0,389;1;1;0,05
"territoire";1;1;1;1;1;1;1;1;1;1;0;1;1
"terre";1;0,001;1;0;1;1;0,699;0,244;1;1;0,778;1;1
"soleil";1;1;0;0,203;1;1;1;1;1;1;1;1;0,793
"reprendre";0,002;1;0,285;1;1;0,597;1;1;1;1;0,035;1;1
"rejoindre";0,087;1;1;0,986;0,883;1;1;1;1;1;0,035;1;0,008
"quitter";0,013;0,372;1;0,945;1;1;1;0,387;1;1;0,468;0,05;1
"préparer";1;0,873;0,284;1;0,151;0,069;1;1;1;1;0,729;1;0,025
"provoquer";1;0,071;1;0,986;1;1;1;0;1;1;0,167;0;1
"propre";1;1;1;0;1;1;0,699;0,924;1;1;0,778;1;0,006
"programme";1;0,873;1;1;0,151;1;0,001;1;1;1;0,729;0,109;0,793
"principal";1;0,459;1;1;1;0,333;1;1;1;1;0,053;0,001;0,457
"pression";0,712;1;1;1;0,014;1;0,003;0,077;1;1;1;0,001;1
"possible";1;0,043;1;1;0;1;1;1;1;1;0,105;0,664;1
"peter";1;1;1;1;1;1;1;1;0;0,937;1;1;1
"parent";1;0,43;0;1;1;0,295;1;1;1;1;1;1;0,411
"origine";1;1;1;1;0,393;1;0,001;0,446;1;1;1;1;0,05
"onu";1;1;1;1;0,393;1;1;1;1;1;0;1;1
"médecin";1;1;1;0,902;1;0,953;0,178;0;1;1;1;1;1
"manière";0,712;0,071;1;0,025;1;0,597;0,572;0,077;1;1;1;1;1
"italien";0;1;1;1;1;1;1;1;1;1;1;1;0,012
"inviter";1;0,343;0,99;0,374;1;1;1;0,358;1;1;0,964;0,705;0
"féminin";0;1;1;0,411;1;1;1;1;1;1;1;1;1
"emji_pellicule";1;1;1;1;1;1;1;1;1;0;1;1;1
"emji_drapeau_territoires_palestiniens";1;1;1;1;1;1;1;1;1;1;0;1;1
"chute";0,001;1;1;1;0,801;1;1;0,358;1;1;0,124;1;0,281
"article";1;1;1;1;1;1;0,002;1;1;0;1;1;1
"actuellement";1;0,006;1;1;0,014;0,258;0,572;0,007;1;1;0,509;0,282;1
"établir";0,665;0;1;1;0,326;1;0,522;1;1;1;0,468;1;0,687
"ère";1;0,004;1;1;1;1;0,013;0,387;0,878;1;0,468;1;1
"véritable";1;1;0,324;0,032;1;1;1;1;1;1;1;0,072;0,05
"véhicule";1;0,006;1;1;1;0;1;1;1;1;0,005;1;1
"voyage";1;1;1;0;1;1;1;1;1;1;1;1;1
"université";1;0,343;1;1;0,801;0,192;0;1;1;1;1;1;1
"soirée";0,665;1;0;1;0,843;1;1;1;1;0,334;1;1;1
"skieur";0;1;0,635;1;1;1;1;1;1;1;1;1;1
"sembler";0,104;1;0;1;1;1;0,622;1;1;1;1;1;0,798
"retraite";0,017;0,401;0,096;0,449;0,092;1;1;1;1;1;1;0,785;1
"radio";1;1;1;0,235;1;0;1;1;1;0,87;0,778;1;0,14
"présence";1;1;1;1;1;0;0,023;1;0,978;1;1;1;0,798
"protéger";1;0;1;1;1;1;0,004;0,089;0,978;1;1;0,072;1
"populaire";1;1;1;1;0,883;0,003;1;1;0,475;1;1;0,061;0,008
"passion";1;1;1;0;1;1;1;1;1;1;1;1;1
"passage";0,569;1;1;0,001;1;1;1;0,328;1;1;1;0,664;0,003
"obligatoire";1;0;0,285;1;0,359;0,003;0,572;1;1;1;1;1;1
"midi";0,291;0,797;1;1;1;0;1;0,812;1;1;0,625;1;1
"gagner";0;1;1;0,025;1;1;0,572;1;1;1;1;1;1
"exemple";1;0,043;1;1;1;0;0,424;1;1;1;1;1;1
"emji_balance_à_poids";1;1;1;1;1;0,648;1;1;1;1;0,549;0;1
"danger";1;0;0,99;1;1;1;0;0,056;1;1;1;1;1
"confédération";1;1;1;1;0,078;0;1;1;0,154;0,334;1;0;1
"argent";1;1;1;0,032;0,923;1;0;1;1;1;0,549;1;0,411
"étape";1;0,944;1;0,767;1;0,349;1;1;1;0,904;0,001;0,581;0,462
"simple";1;1;0,53;0;1;1;0,472;1;0,826;1;1;1;1
"saluer";1;1;1;1;1;0,015;0,522;0,387;1;1;0,145;0,254;0,115
"période";1;0,061;1;0,945;0,011;1;1;1;1;1;1;1;0
"pièce";1;1;0,248;1;0,001;1;0,98;1;1;1;1;1;0,006
"naturel";1;0;1;1;0,801;1;0,178;1;1;1;1;1;0,281
"nature";1;0,035;0,427;0,302;1;1;0,029;0,3;1;1;1;1;0,518
"main";1;1;0,818;1;1;1;0,33;0,032;1;0,904;0,312;0,152;0,919
"interdire";1;0,401;1;0,986;1;0;0;1;1;1;1;1;1
"fêter";0,003;1;0;1;1;1;1;1;1;1;1;1;0,008
"fonction";1;1;1;1;0,001;1;1;1;0,039;1;1;0;1
"entrée";0,265;1;1;1;0,326;0,546;1;1;1;1;0;1;0,115
"employé";1;0,372;1;1;0;1;1;0;1;1;1;1;1
"député";1;1;1;1;0,078;0,002;1;1;1;1;1;0;1
"donnée";1;0,052;1;1;0;1;0;0,358;0,385;1;1;1;1
"danse";1;1;0;0,203;1;1;1;1;1;1;1;1;0
"crime";1;1;1;1;1;0,162;0,872;0,328;1;1;0;0,664;1
"conflit";1;1;1;1;1;1;0,076;1;1;1;0;1;1
"compagnie";1;0,134;1;0,014;0,007;0,478;1;1;1;0,718;1;1;1
"clair";1;1;1;0,945;1;1;0;1;1;1;1;0,745;0,322
"citoyen";1;1;1;1;1;0;1;1;1;1;1;0,002;1
"chercheur";1;0;1;1;1;0,597;0;1;0,929;1;1;1;1
"chance";0;1;0,582;0,116;1;1;0,98;1;1;1;1;1;1
"blesser";0,233;1;1;1;1;0,953;1;0;1;1;0;1;1
"bas";0,001;1;0,99;0,902;0,008;1;1;1;1;1;1;1;1
"avis";1;1;0;1;1;1;0,242;1;1;1;1;1;1
"élève";1;0;1;0,902;0;0,495;1;1;1;1;1;1;1
"vraiment";0,665;1;0;0,02;1;1;1;1;1;1;1;1;1
"valentin";1;1;1;1;1;1;1;1;0;1;1;1;1
"soin";1;1;1;0,945;1;1;0,98;0;0,878;1;1;1;1
"sentir";0,913;1;1;0,034;1;0,001;0,063;1;1;1;1;1;1
"pilote";1;0,259;1;0,006;1;0,349;1;0;1;0,904;1;1;1
"philippe";0,965;1;1;0,044;1;0,017;1;1;0,224;1;1;1;0,408
"participation";0;1;1;1;1;0;1;1;1;0,904;0,312;0,581;1
"parcours";0;0,977;1;0,813;1;1;1;0,992;1;1;1;1;0,518
"ordre";1;1;1;0,016;1;0,011;0,472;1;1;1;0,002;0,227;1
"opération";1;1;1;1;0,801;0,953;1;0;1;1;0,964;1;1
"menacer";1;0;1;1;1;1;1;1;1;1;1;0,254;1
"légende";0,005;1;1;0;1;1;1;1;1;1;1;1;0,059
"liberté";1;1;0,01;0,082;1;0,001;1;1;1;1;0,92;0,664;1
"large";1;0,004;1;1;0,001;1;1;1;0,43;1;1;0,745;0,115
"kilomètre";0,965;0,001;1;0;1;1;1;0,924;1;0,87;0,778;1;1
"interroger";1;1;0,99;0,902;0,065;0,192;0,009;1;1;1;0,428;0,705;1
"extrême";1;0,052;1;1;1;0;1;1;1;1;1;0,004;1
"expert";1;0,314;1;1;1;0,897;0;1;1;1;0,92;1;1
"emblématique";1;1;1;1;1;0,008;1;1;1;1;1;0,664;0
"défendre";1;1;1;1;1;0,068;0,061;1;1;0,334;0;1;0,687
"couleur";0,858;0,836;1;0,173;1;1;0,206;1;1;0,157;1;1;0,002
"contenir";1;1;1;1;0,715;1;0;0,992;1;1;1;1;1
"concours";0,265;1;1;0,02;0,843;1;1;1;1;1;1;0,745;0
"automne";1;1;0,533;0,175;0,764;1;0,492;1;1;1;0,877;1;0,604
"auteur";1;0,343;1;1;1;1;0;1;0,826;1;1;0,227;1
"album";1;1;1;1;1;1;1;1;1;1;1;1;0
"al";1;1;1;1;1;1;0,758;0,271;1;0,229;0;1;1
"acte";1;1;1;1;1;1;0,927;1;1;1;0;0;1
"vieux";1;1;0,001;0,621;1;1;0,579;1;1;1;1;1;0,002
"travailleur";1;1;1;0,767;0;1;0,003;0,959;0,662;1;1;1;1
"tradition";1;0,314;0,478;0,001;1;1;1;1;1;1;1;1;0
"stratégie";1;1;1;1;0;0,008;0,872;0,328;1;0,969;1;1;1
"sportif";0;1;0,478;1;1;1;0,872;1;1;1;1;1;0,075
"siège";1;1;1;1;0,053;0,042;1;1;1;1;0,389;0;1
"septembre";1;1;1;1;0,294;0,495;1;0,056;1;1;1;0;0,63
"secret";1;1;0;0,016;1;1;1;1;1;1;1;1;0,63
"réaction";1;1;1;0,374;1;0,002;0,178;0,056;1;1;1;1;1
"pierre";1;0,343;1;0,001;1;1;0,472;0,358;0,031;1;1;0,705;1
"penser";0,202;1;0;0,338;1;1;1;1;0,772;1;0,389;1;1
"nécessaire";1;1;1;1;0,027;0,088;0,699;1;0,607;0,87;0,057;1;1
"nati";0;1;1;1;1;1;1;1;1;1;1;1;1
"médical";1;0,286;1;1;1;1;0,124;0;1;1;1;1;1
"montagne";1;0,909;0,021;0;1;1;1;1;1;1;1;1;0,408
"lutte";1;1;1;0,374;0,294;0;1;1;1;1;0,964;0,705;1
"langue";1;1;1;0,006;1;0,024;0;1;0,662;1;1;1;1
"inédit";1;0,314;1;1;0,263;0,445;1;1;1;1;1;0,033;0,003
"garantir";1;1;0,99;1;0,065;0,011;0,048;1;1;1;1;1;1
"décennie";1;0,002;0,935;0,338;1;0,897;1;1;1;0,969;0,92;0,664;0,242
"durable";1;1;1;1;0,671;0,349;0,101;0,271;1;0,904;0;1;1
"degré";1;0,002;1;0,523;0,464;0,874;0,013;1;1;1;1;1;1
"club";0;1;0,818;1;1;1;1;0,959;1;1;1;1;0,171
"bernois";0,802;1;1;1;0,105;0,005;1;0;1;1;1;1;1
"aider";1;0,002;0,181;1;1;0,897;0;1;1;1;0,92;1;1
"activité";1;0,314;1;1;1;0,897;0;1;1;1;0,92;1;1
"transformer";1;1;1;1;1;1;0,376;0,992;1;1;1;1;0
"texte";1;0,977;1;1;0,233;0,396;1;1;1;0,937;0,001;0,002;1
"supporter";0;1;1;1;1;1;1;1;1;1;1;1;1
"subir";0,474;0,944;1;1;0,204;1;0,33;0;0,662;0,904;1;1;1
"servir";0,122;1;0,021;0,72;1;0,723;1;1;0,607;1;1;1;1
"régime";1;0,002;1;1;1;0,841;0;1;1;1;0,013;1;1
"réalité";1;0,977;1;0,068;0,715;1;0;0,3;1;1;1;1;0,979
"promettre";1;1;1;1;0,053;1;0,872;0,328;1;0,969;0,92;0,2;0,017
"preuve";1;0,112;1;1;1;1;0;0,729;0,857;1;0,518;0,324;1
"position";1;1;1;1;1;0,001;0,816;1;0,718;1;0,35;0,027;1
"positif";0,426;1;1;0,72;0,626;0,017;0,081;1;0,607;1;1;1;1
"physique";1;0,977;0,038;0,813;1;1;0;1;1;1;1;0,623;1
"personnel";1;1;1;1;0,006;1;0,001;0,047;1;1;1;0,664;1
"opposition";1;1;1;1;0,759;0,001;1;1;1;1;0,002;0;1
"oms";1;1;1;1;0,759;1;0,15;0;1;1;1;1;1
"occuper";0,569;1;1;0;1;1;1;1;1;1;0,389;0,033;1
"nicolas";1;1;1;1;1;1;1;1;1;1;0,92;0;1
"netflix";1;1;1;1;0,001;1;1;1;0,029;1;1;1;0,01
"message";1;0,259;1;0,268;1;1;0,101;1;0,662;1;1;1;0,001
"journal";0,291;1;1;0,001;1;0,54;1;1;0,982;1;1;1;1
"interdiction";0,913;0,873;1;1;0,151;0;0,245;0,888;1;1;1;1;1
"instagram";1;1;1;1;0,759;1;0,424;1;0,023;0,034;1;1;0
"exister";1;0,944;0,004;1;1;0,024;0,101;0,959;1;1;0,827;1;1
"emploi";1;1;1;1;0;1;1;1;1;1;1;1;1
"emji_gyrophare";1;1;1;1;1;0,897;1;0;1;1;0,002;0,003;1
"défense";1;1;1;1;0,671;1;1;1;1;1;0;0,152;1
"discussion";1;1;1;1;1;0,445;0,872;1;0,342;1;0;0,664;1
"culture";1;1;1;1;0,053;0,008;0,424;1;1;1;1;0,2;0,574
"climat";1;0,181;1;1;1;0;0,001;0,851;1;1;0,207;1;1
"classement";0;0,977;1;1;0,233;1;1;0,992;1;0,254;1;1;1
"aérien";1;1;1;1;0,003;1;1;0;1;1;0;1;1
"ambiance";1;0,286;0;1;1;1;1;1;1;1;1;1;0
"alimentaire";1;0,836;1;1;0,533;1;0;0,851;1;1;0,677;1;1
"air";1;0,181;1;0,002;1;1;0,579;0,851;1;1;0,677;1;1
"accompagner";1;1;0,427;0,813;0,715;0,005;0,376;0,992;1;1;1;1;0,518
