"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"*i_0290";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;3,383;0,581;-0,192;-0,387;-0,304;11,132
"*i_0289";-0,461;3,476;-0,621;-0,366;-0,333;0,445;0,471;-0,206;0,581;-0,192;1,233;-0,304;-0,672
"*i_0288";-0,461;-0,202;-0,621;1,371;-0,333;-0,603;-0,592;-0,206;-0,547;3,728;-0,387;-0,304;11,132
"*i_0287";-0,461;-0,202;-0,621;-0,366;1,62;12,641;-0,592;-0,206;-0,547;-0,192;-0,387;1,892;-0,672
"*i_0286";-0,369;-0,162;-0,497;2,085;-0,266;-0,483;-0,473;-0,165;-0,437;-0,154;1,906;14,55;-0,537
"*i_0285";8,751;-0,324;-0,994;0,408;-0,533;-0,966;-0,947;-0,331;0,063;-0,308;-0,62;-0,486;5,061
"*i_0284";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;3,728;-0,387;51,192;-0,672
"*i_0283";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;9,154;-0,038;-0,077;-0,061;-0,134
"*i_0282";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*i_0281";-0,184;-0,081;-0,248;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;5,501;-0,121;-0,268
"*i_0280";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;1,035;-0,154;-0,31;35,619;-0,537
"*i_0279";1,42;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*postLikes_27900";1,42;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*postReposts_156";1,42;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0278";-0,369;4,774;-0,497;-0,293;-0,266;6,421;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*postComments_380";-0,369;4,774;-0,497;-0,293;-0,266;6,421;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0277";-0,277;6,964;-0,372;-0,219;-0,2;-0,362;9,99;-0,124;-0,328;-0,115;-0,232;-0,182;-0,403
"*postLikes_873";-0,277;6,964;-0,372;-0,219;-0,2;-0,362;9,99;-0,124;-0,328;-0,115;-0,232;-0,182;-0,403
"*i_0276";-0,461;-0,202;-0,621;-0,366;1,62;-0,603;-0,592;-0,206;-0,547;-0,192;-0,387;-0,304;22,295
"*postDate_30-10-2025";-0,024;-0,512;-6,386;-0,678;2,687;-0,455;12,119;-2,124;0,213;-1,98;0,034;1,591;0
"*i_0275";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;25,516;-0,206;-0,547;-0,192;1,233;-0,304;-0,672
"*i_0274";21,505;-0,284;-0,869;0,616;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;-0,542;-0,425;0,04
"*i_0273";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*i_0272";-0,369;-0,162;-0,497;2,085;2,408;-0,483;0,881;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0271";-0,369;-0,162;-0,497;-0,293;13,103;-0,483;6,582;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0270";-0,461;-0,202;-0,621;-0,366;-0,333;0,445;-0,592;-0,206;0,581;-0,192;-0,387;27,336;-0,672
"*i_0269";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;33,86;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0268";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;-0,473;-0,165;1,035;-0,154;-0,31;14,55;-0,537
"*i_0267";-0,369;-0,162;-0,497;-0,293;-0,266;0,846;6,582;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0266";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;1,035;-0,154;27,61;-0,243;-0,537
"*i_0265";-0,369;4,774;-0,497;-0,293;2,408;6,421;-0,473;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0264";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;76,041;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0263";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;3,728;1,233;27,336;-0,672
"*i_0262";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;4,656;-0,437;-0,154;1,906;2,758;0,665
"*postComments_373";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;4,656;-0,437;-0,154;1,906;2,758;0,665
"*i_0261";-0,277;-0,121;-0,372;-0,219;-0,2;1,594;-0,355;-0,124;1,864;-0,115;-0,232;-0,182;1,33
"*postLikes_21400";-0,277;-0,121;-0,372;-0,219;-0,2;1,594;-0,355;-0,124;1,864;-0,115;-0,232;-0,182;1,33
"*i_0260";-0,184;-0,081;-0,248;-0,146;-0,133;-0,241;-0,237;11,144;-0,219;-0,077;5,501;-0,121;-0,268
"*i_0259";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;-0,437;-0,154;51,719;-0,243;-0,537
"*i_0258";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*i_0257";56,064;-0,365;-1,118;-0,659;-0,6;-1,087;-1,066;-0,372;0,016;-0,347;-0,698;-0,547;-0,004
"*i_0256";-0,646;-0,284;-0,869;-0,512;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;64,827;-0,425;-0,941
"*postComments_248";-1,016;-0,446;-1,367;-0,806;-0,734;3,132;-1,303;-0,455;0,862;-0,424;37,081;-0,669;-1,479
"*postReposts_188";-0,646;-0,284;-0,869;-0,512;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;64,827;-0,425;-0,941
"*i_0255";-0,461;-0,202;-0,621;-0,366;-0,333;0,445;4,584;-0,206;0,581;-0,192;1,233;-0,304;-0,672
"*i_0254";-0,369;-0,162;-0,497;-0,293;-0,266;17,209;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0253";-0,369;-0,162;-0,497;-0,293;-0,266;6,421;0,881;-0,165;-0,437;5,092;-0,31;-0,243;-0,537
"*i_0252";-0,369;4,774;-0,497;-0,293;2,408;-0,483;6,582;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*postDate_28-10-2025";-4,422;0,682;-3,184;-3,168;1,822;-2,991;0,452;-0,208;-0,105;-0,127;8,04;1,146;4,794
"*i_0251";-0,461;42,166;-0,621;-0,366;-0,333;-0,603;0,471;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0250";-0,369;-0,162;6,191;2,085;-0,266;-0,483;-0,473;4,656;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0249";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;-0,437;-0,154;51,719;-0,243;-0,537
"*postComments_492";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;-0,437;-0,154;51,719;-0,243;-0,537
"*postReposts_94";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;-0,437;-0,154;51,719;-0,243;-0,537
"*i_0248";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;-0,465;67,08;-0,806
"*i_0247";0,031;-0,405;-0,011;-0,733;-0,667;-0,006;-1,184;-0,413;0;-0,385;-0,775;-0,608;22,284
"*i_0246";-0,461;-0,202;-0,621;-0,366;24,724;-0,603;-0,592;3,383;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0245";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;-0,656;-0,231;-0,465;-0,365;44,763
"*i_0244";-0,369;-0,162;-0,497;-0,293;-0,266;0,846;0,881;-0,165;-0,437;-0,154;-0,31;-0,243;5,591
"*postLikes_39300";-0,369;-0,162;-0,497;-0,293;-0,266;0,846;0,881;-0,165;-0,437;-0,154;-0,31;-0,243;5,591
"*postReposts_594";-0,369;-0,162;-0,497;-0,293;-0,266;0,846;0,881;-0,165;-0,437;-0,154;-0,31;-0,243;5,591
"*i_0243";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;0,471;-0,206;0,581;-0,192;8,083;1,892;-0,672
"*i_0242";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;-0,656;2,831;52,238;-0,365;-0,806
"*postComments_180";-1,109;-0,487;-1,492;-0,879;-0,8;-1,45;12,299;-0,496;-0,031;0,723;21,447;-0,73;-1,614
"*i_0241";-0,461;-0,202;-0,621;-0,366;1,62;-0,603;12,932;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0240";-0,461;-0,202;-0,621;-0,366;9,75;0,445;0,471;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0239";-0,554;-0,243;-0,745;-0,439;1,116;0,218;0,236;-0,248;0,314;-0,231;-0,465;8,491;-0,806
"*i_0238";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*i_0237";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;76,041;-0,547;-0,192;1,233;-0,304;-0,672
"*postComments_503";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;76,041;-0,547;-0,192;1,233;-0,304;-0,672
"*postReposts_242";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;76,041;-0,547;-0,192;1,233;-0,304;-0,672
"*i_0236";10,846;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*i_0235";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;3,728;8,083;10,902;-0,672
"*i_0234";-0,831;8,109;-1,118;-0,659;-0,6;4,786;0,003;-0,372;0,016;-0,347;0,209;0,486;-1,21
"*postLikes_13600";-0,831;8,109;-1,118;-0,659;-0,6;4,786;0,003;-0,372;0,016;-0,347;0,209;0,486;-1,21
"*postReposts_223";-0,831;8,109;-1,118;-0,659;-0,6;4,786;0,003;-0,372;0,016;-0,347;0,209;0,486;-1,21
"*i_0233";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*i_0232";-0,369;4,774;-0,497;-0,293;-0,266;0,846;0,881;-0,165;-0,437;5,092;-0,31;-0,243;-0,537
"*i_0231";-0,554;2,625;-0,745;0,918;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;16,515;-0,365;-0,806
"*postComments_273";-0,554;2,625;-0,745;0,918;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;16,515;-0,365;-0,806
"*postReposts_376";-0,554;2,625;-0,745;0,918;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;16,515;-0,365;-0,806
"*i_0230";-0,184;-0,081;-0,248;-0,146;-0,133;16,598;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*i_0229";-0,646;-0,284;-0,869;-0,512;-0,466;0,091;-0,829;-0,289;-0,766;-0,27;-0,542;83,151;-0,941
"*i_0228";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;3,632;-0,077;-0,155;-0,121;-0,268
"*postReposts_165";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;3,632;-0,077;-0,155;-0,121;-0,268
"*i_0227";-0,184;11,384;-0,248;-0,146;-0,133;-0,241;-0,237;-0,083;3,632;-0,077;-0,155;-0,121;-0,268
"*i_0226";-0,369;22,776;-0,497;-0,293;-0,266;0,846;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0225";-0,461;42,166;-0,621;-0,366;-0,333;-0,603;0,471;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0224";-0,554;-0,243;-0,745;-0,439;-0,4;0,218;-0,71;-0,248;0,314;-0,231;31,874;-0,365;-0,806
"*i_0223";-0,184;-0,081;-0,248;-0,146;6,549;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*i_0222";22,94;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0221";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;1,233;27,336;-0,672
"*i_0220";-0,461;-0,202;-0,621;-0,366;9,75;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*postLikes_9600";-0,461;-0,202;-0,621;-0,366;9,75;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*postComments_258";-0,461;-0,202;-0,621;-0,366;9,75;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*postReposts_125";-0,461;-0,202;-0,621;-0,366;9,75;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0219";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;1,233;10,902;0,32
"*i_0218";56,064;-0,365;-1,118;-0,659;-0,6;0,001;-1,066;-0,372;0,016;-0,347;-0,698;-0,547;-1,21
"*i_0217";-0,277;-0,121;1,52;-0,219;-0,2;-0,362;9,99;-0,124;-0,328;-0,115;-0,232;-0,182;-0,403
"*i_0216";-0,461;-0,202;0,41;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;-0,192;-0,387;-0,304;22,295
"*i_0215";-0,461;-0,202;-0,621;-0,366;1,62;-0,603;-0,592;3,383;0,581;-0,192;-0,387;-0,304;3,807
"*i_0214";-0,461;-0,202;-0,621;-0,366;1,62;4,458;-0,592;-0,206;0,581;-0,192;1,233;-0,304;-0,672
"*postDate_25-10-2025";0,573;-0,002;-6,639;-0,779;2,362;2,16;3,896;-2,208;3,065;-0,495;-0,934;-1,459;-0,295
"*i_0213";-0,461;-0,202;-0,621;-0,366;-0,333;4,458;0,471;-0,206;0,581;-0,192;-0,387;1,892;-0,672
"*i_0212";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;9,154;-0,038;-0,077;-0,061;-0,134
"*i_0211";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;33,636;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*i_0210";43,582;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*i_0209";0,031;-0,405;-1,243;2,744;32,794;-0,006;-1,184;-0,413;0;-0,385;-0,775;-0,608;-1,344
"*i_0208";-0,461;3,476;-0,621;-0,366;-0,333;0,445;4,584;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0207";-0,461;3,476;-0,621;-0,366;-0,333;12,641;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0206";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;1,645;-0,124;1,864;-0,115;-0,232;-0,182;1,33
"*i_0205";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;0,471;-0,206;-0,547;-0,192;-0,387;-0,304;22,295
"*i_0204";-0,184;-0,081;-0,248;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;5,501;-0,121;-0,268
"*i_0203";-0,369;-0,162;-0,497;-0,293;-0,266;33,209;-0,473;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0202";2,406;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;-0,115;-0,232;-0,182;8,653
"*i_0201";0,526;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;62,065;0,314;-0,231;-0,465;-0,365;-0,806
"*postComments_355";0,526;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;62,065;0,314;-0,231;-0,465;-0,365;-0,806
"*i_0200";-0,739;-0,324;-0,994;-0,586;-0,533;0,025;-0,947;-0,331;0,063;-0,308;0,34;47,886;-1,075
"*i_0199";43,582;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*i_0198";-0,461;-0,202;-0,621;-0,366;1,62;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;0,32
"*i_0197";-0,369;4,774;-0,497;-0,293;-0,266;-0,483;6,582;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0196";-0,461;-0,202;-0,621;-0,366;-0,333;41,519;-0,592;-0,206;-0,547;-0,192;-0,387;-0,304;-0,672
"*i_0195";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;52,238;-0,365;-0,806
"*i_0194";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;0,881;-0,165;-0,437;-0,154;1,906;2,758;-0,537
"*postLikes_28100";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;0,881;-0,165;-0,437;-0,154;1,906;2,758;-0,537
"*postComments_225";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;0,881;-0,165;-0,437;-0,154;1,906;2,758;-0,537
"*postReposts_182";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;0,881;-0,165;-0,437;-0,154;1,906;2,758;-0,537
"*i_0193";-0,646;-0,284;-0,869;-0,512;-0,466;26,875;0,102;-0,289;-0,766;2,201;-0,542;-0,425;-0,941
"*i_0192";-0,646;-0,284;-0,869;-0,512;5,975;0,091;16,079;-0,289;-0,766;-0,27;-0,542;-0,425;-0,941
"*i_0191";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;29,44
"*postDate_23-10-2025";0,573;17,987;-6,639;-3,914;0,156;0,335;-4,271;-0,005;3,065;0,001;2,913;-3,248;0,097
"*i_0190";6,447;-0,202;-0,621;-0,366;9,75;-0,603;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0189";33,151;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0188";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postReposts_90";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*i_0187";-0,646;125,581;-0,869;-0,512;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;-0,542;-0,425;-0,941
"*postReposts_175";-0,646;125,581;-0,869;-0,512;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;-0,542;-0,425;-0,941
"*i_0186";-0,739;-0,324;-0,994;-0,586;-0,533;0,025;-0,947;-0,331;0,063;-0,308;55,261;-0,486;-1,075
"*postLikes_708";-0,739;-0,324;-0,994;-0,586;-0,533;0,025;-0,947;-0,331;0,063;-0,308;55,261;-0,486;-1,075
"*i_0185";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;6,805;1,864;-0,115;3,078;-0,182;-0,403
"*postComments_284";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;6,805;1,864;-0,115;3,078;-0,182;-0,403
"*postReposts_207";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;6,805;1,864;-0,115;3,078;-0,182;-0,403
"*i_0184";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;9,154;-0,038;-0,077;-0,061;-0,134
"*i_0183";-0,369;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;4,656;1,035;-0,154;-0,31;-0,243;-0,537
"*postReposts_108";-0,369;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;4,656;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0182";-0,369;-0,162;-0,497;-0,293;2,408;0,846;-0,473;-0,165;-0,437;5,092;-0,31;-0,243;0,665
"*postLikes_14300";-0,369;-0,162;-0,497;-0,293;2,408;0,846;-0,473;-0,165;-0,437;5,092;-0,31;-0,243;0,665
"*i_0181";-0,461;-0,202;-0,621;-0,366;1,62;4,458;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;0,32
"*i_0180";-0,369;22,776;-0,497;-0,293;-0,266;-0,483;0,881;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0179";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;53,086;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0178";-0,739;1,59;-0,994;-0,586;-0,533;0,025;1,764;1,535;-0,875;1,739;-0,62;-0,486;1,332
"*postComments_305";-0,739;1,59;-0,994;-0,586;-0,533;0,025;1,764;1,535;-0,875;1,739;-0,62;-0,486;1,332
"*postReposts_190";-0,739;1,59;-0,994;-0,586;-0,533;0,025;1,764;1,535;-0,875;1,739;-0,62;-0,486;1,332
"*i_0177";21,505;-0,284;0,075;-0,512;-0,466;-0,845;-0,829;-0,289;-0,766;2,201;-0,542;-0,425;0,04
"*i_0176";-0,461;-0,202;0,41;-0,366;-0,333;-0,603;12,932;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*postReposts_69";-0,461;-0,202;0,41;-0,366;-0,333;-0,603;12,932;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0175";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;26,01;-0,077;-0,061;-0,134
"*postReposts_72";-0,461;-0,202;-0,621;-0,366;-0,333;0,445;-0,592;-0,206;0,581;3,728;8,083;-0,304;-0,672
"*i_0174";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;25,516;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0173";54,14;-0,284;-0,869;-0,512;-0,466;-0,845;-0,829;-0,289;0,155;-0,27;-0,542;-0,425;-0,941
"*i_0172";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;1,645;-0,124;-0,328;-0,115;3,078;4,243;-0,403
"*i_0171";-0,461;-0,202;-0,621;-0,366;-0,333;12,641;-0,592;3,383;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0170";-0,369;-0,162;-0,497;-0,293;2,408;-0,483;0,881;-0,165;1,035;-0,154;-0,31;2,758;-0,537
"*i_0169";-0,461;-0,202;-0,621;-0,366;-0,333;0,445;12,932;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*i_0168";-0,369;54,168;-0,497;-0,293;-0,266;-0,483;0,881;-0,165;-0,437;-0,154;-0,31;-0,243;-0,537
"*postDate_21-10-2025";-2,976;4,405;-1,575;-3,914;-0,031;-0,098;0,393;0,406;-0,32;8,71;-2,252;17,151;-0,295
"*i_0167";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;16,482;-0,134
"*i_0166";0,526;-0,243;9,289;-0,439;-0,4;0,218;-0,71;-0,248;-0,656;2,831;-0,465;-0,365;-0,806
"*postReposts_270";0,526;-0,243;9,289;-0,439;-0,4;0,218;-0,71;-0,248;-0,656;2,831;-0,465;-0,365;-0,806
"*i_0165";-0,277;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;6,805;-0,328;7,39;-0,232;4,243;-0,403
"*i_0164";-0,554;-0,243;-0,745;-0,439;-0,4;19,558;0,236;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*postComments_250";-0,554;-0,243;-0,745;-0,439;-0,4;19,558;0,236;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*i_0163";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;-0,437;5,092;-0,31;-0,243;15,312
"*i_0162";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;-0,387;51,192;-0,672
"*i_0161";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;17,575;4,656;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0160";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;9,154;-0,038;-0,077;-0,061;-0,134
"*i_0159";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;4,656;-0,437;5,092;-0,31;-0,243;5,591
"*i_0158";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;-0,192;1,233;51,192;-0,672
"*i_0157";-0,461;-0,202;-0,621;-0,366;24,724;-0,603;-0,592;-0,206;0,581;3,728;-0,387;-0,304;-0,672
"*i_0156";-0,461;17,464;-0,621;-0,366;-0,333;-0,603;4,584;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0155";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;0,236;33,457;0,314;-0,231;-0,465;-0,365;0,135
"*i_0154";-0,461;-0,202;-0,621;-0,366;1,62;-0,603;0,471;-0,206;0,581;-0,192;-0,387;1,892;0,32
"*i_0153";-0,554;-0,243;-0,745;-0,439;-0,4;-0,724;-0,71;-0,248;0,314;-0,231;-0,465;8,491;8,389
"*i_0152";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;8,46;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*i_0151";66,363;-0,405;-1,243;-0,733;-0,667;-1,208;-0,003;-0,413;0;-0,385;-0,775;-0,608;-1,344
"*i_0150";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;39,797;-0,304;-0,672
"*postComments_326";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;39,797;-0,304;-0,672
"*postReposts_220";-0,461;-0,202;-0,621;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;39,797;-0,304;-0,672
"*i_0149";-0,369;-0,162;-0,497;-0,293;-0,266;6,421;0,881;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0148";-0,369;-0,162;-0,497;-0,293;-0,266;6,421;-0,473;4,656;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0147";21,505;-0,284;-0,869;-0,512;0,776;-0,845;0,102;-0,289;0,155;-0,27;-0,542;-0,425;-0,941
"*i_0146";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;6,582;22,296;-0,437;-0,154;-0,31;-0,243;-0,537
"*postReposts_371";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;6,582;22,296;-0,437;-0,154;-0,31;-0,243;-0,537
"*i_0145";-0,369;-0,162;-0,497;-0,293;-0,266;-0,483;-0,473;-0,165;1,035;-0,154;-0,31;35,619;-0,537
"*i_0144";-0,277;6,964;-0,372;-0,219;-0,2;-0,362;-0,355;6,805;-0,328;-0,115;3,078;-0,182;-0,403
"*i_0143";1,42;-0,162;-0,497;-0,293;2,408;0,846;-0,473;-0,165;1,035;-0,154;-0,31;-0,243;-0,537
"*i_0142";-0,461;-0,202;-0,621;-0,366;-0,333;12,641;0,471;-0,206;-0,547;3,728;-0,387;-0,304;-0,672
"*i_0141";-0,184;-0,081;-0,248;-0,146;-0,133;-0,241;3,29;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postComments_463";-0,184;-0,081;-0,248;-0,146;-0,133;-0,241;3,29;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
