"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postComments_77";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_13-7-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0889";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_10";-0,136;0,144;0;-0,267;-1,06;2,966;-0,009;0,274;0,004;-0,252;0,016
"*postDate_11-7-2025";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0888";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;31,881;-0,318;-0,314;-0,325;-0,305
"*postDate_10-7-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;31,881;-0,318;-0,314;-0,325;-0,305
"*a_0887";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_522";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;7;2,23;-0,314;-0,325;-0,305
"*postDate_7-7-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0886";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_33300";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_120";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postReposts_184";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_6-7-2025";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0885";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_40100";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postComments_2200";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*postReposts_139";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_4-7-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0884";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_30600";0;0;0;0;0;0;0;0;0;0;0
"*postComments_569";0;0;0;0;0;0;0;0;0;0;0
"*postReposts_266";0;0;0;0;0;0;0;0;0;0;0
"*postDate_2-7-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0883";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postComments_28";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;1,254;0,045;0,05;1,882;0,063
"*postDate_30-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0882";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_1200";1,018;-0,064;-2,094;13,216;3,173;-0,341;-2,267;-0,805;-0,761;0,303;-0,674
"*postDate_29-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0881";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_35100";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postComments_448";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postReposts_146";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_28-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0880";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;47,862;-0,478;-0,471;-0,488;-0,457
"*postDate_26-6-2025";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;47,862;-0,478;-0,471;-0,488;-0,457
"*a_0879";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_3400";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;0,45;4,337;0,488
"*postDate_25-6-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0878";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_10100";0;0;0;0;0;0;0;0;0;0;0
"*postComments_48";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postReposts_46";0;0;0;0;0;0;0;0;0;0;0
"*postDate_23-6-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0877";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5000";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*postComments_51";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;7;-0,318;-0,314;-0,325;-0,305
"*postDate_22-6-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0876";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_106";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_20-6-2025";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0875";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postDate_18-6-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*a_0874";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_723";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postComments_15";0,155;-0,044;-2,032;-0,207;0,556;-0,305;-2,201;0,459;0,041;0,016;0,606
"*postDate_16-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0873";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*postLikes_709";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*postDate_15-6-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*a_0872";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_581";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_13-6-2025";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*a_0871";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_46900";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_110";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postReposts_394";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0870";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_972";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_11-6-2025";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0869";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_5100";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*postComments_255";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_9-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0868";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_927";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;-0,325;2,369
"*postComments_49";-0,384;-0,365;-0,291;-0,239;0,442;-0,263;-0,316;-0,798;0,179;2,832;0,203
"*postDate_8-6-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0867";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*postComments_37";-0,617;-0,585;5,919;-0,383;0,024;-0,421;0,628;0,868;-1,261;-0,014;-0,003
"*postDate_6-6-2025";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*a_0866";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_4-6-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0865";0;0;0;0;0;0;0;0;0;0;0
"*postDate_2-6-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0864";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*postComments_14";-0,039;-1,253;-1,001;-0,821;0,017;-0,902;4,27;0,226;0,249;-0,07;0,298
"*postDate_31-5-2025";-0,307;-0,291;-0,233;-0,191;0,841;3,41;14,024;-0,638;-0,629;-0,652;-0,61
"*a_0863";-0,23;-0,218;-0,175;-0,143;1,586;5,123;4,065;-0,478;-0,471;-0,488;-0,457
"*a_0862";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_7600";0;0;0;0;0;0;0;0;0;0;0
"*postComments_67";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_30-5-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0861";3,13;-0,218;-0,175;-0,143;-0,364;-0,157;4,065;-0,478;-0,471;-0,488;1,065
"*postLikes_15200";1,944;-0,291;-0,233;-0,191;-0,486;-0,21;2,629;-0,638;0,45;-0,652;0,488
"*postDate_28-5-2025";1,262;-0,365;2,041;-0,239;-0,608;-0,263;1,791;-0,798;0,179;-0,815;0,203
"*a_0860";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*postLikes_4400";-0,23;-0,218;4,5;-0,143;-0,364;-0,157;-0,189;-0,478;7,252;-0,488;-0,457
"*postComments_64";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*a_0859";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;-0,314;2,165;-0,305
"*postLikes_4900";-0,23;-0,218;-0,175;-0,143;1,586;5,123;-0,189;-0,478;-0,471;0,939;-0,457
"*postComments_178";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;-0,314;2,165;-0,305
"*postDate_26-5-2025";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;-0,314;2,165;-0,305
"*a_0858";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_25-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0857";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;7;-0,318;-0,314;-0,325;-0,305
"*postDate_22-5-2025";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;7;-0,318;-0,314;-0,325;-0,305
"*a_0856";0;0;0;0;0;0;0;0;0;0;0
"*postDate_21-5-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0855";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_35000";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postComments_360";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postReposts_98";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_19-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0854";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_18-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0853";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_16-5-2025";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0852";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*postLikes_19100";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*postComments_532";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*postDate_14-5-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*a_0851";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postComments_82";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postDate_12-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0850";0;0;0;0;0;0;0;0;0;0;0
"*postDate_11-5-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0849";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_9-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0848";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_783";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_11";-0,107;-0,064;0,004;0,114;-0,186;0,042;-2,267;0,359;0,4;1,093;-0,674
"*postDate_7-5-2025";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0847";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_5-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0846";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_97300";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postComments_282";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postReposts_451";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_4-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0845";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;31,881;-0,318;-0,314;-0,325;-0,305
"*postDate_3-5-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;31,881;-0,318;-0,314;-0,325;-0,305
"*a_0844";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_494";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_2-5-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0843";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_8500";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*postComments_460";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_30-4-2025";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0842";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postComments_182";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*postDate_28-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0841";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_6900";-0,307;-0,291;2,949;-0,191;-0,486;-0,21;-0,252;-0,638;4,558;0,407;-0,61
"*postDate_27-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0840";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postLikes_15500";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postComments_237";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postDate_25-4-2025";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*a_0839";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_23-4-2025";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0838";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postComments_1100";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;1,007;0,939;-0,457
"*postReposts_62";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_21-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0837";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_21700";0;0;0;0;0;0;0;0;0;0;0
"*postComments_300";0;0;0;0;0;0;0;0;0;0;0
"*postReposts_28";0;0;0;0;0;0;0;0;0;0;0
"*postDate_20-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0836";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_18-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0835";0;0;0;0;0;0;0;0;0;0;0
"*postDate_16-4-2025";0;0;0;0;0;0;0;0;0;0;0
"*a_0834";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_14-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0833";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postComments_96";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_13-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0832";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_4100";-0,23;-0,218;4,5;-0,143;1,586;-0,157;-0,189;-0,478;1,007;-0,488;-0,457
"*postDate_11-4-2025";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0831";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_9-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0830";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_3500";-0,23;3,363;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;-0,471;-0,488;1,065
"*postDate_7-4-2025";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0829";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_449";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postComments_26";0;-1,029;-0,822;-0,674;-1,715;-0,741;0,039;5,799;0,753;0,001;0,015
"*postDate_6-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0828";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*postDate_4-4-2025";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*a_0827";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_793";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_1-4-2025";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0826";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_189600";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postComments_2600";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postReposts_91";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_31-3-2025";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0825";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_39800";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postComments_884";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postReposts_64";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_30-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0824";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_660";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postComments_4";-2,6;1,541;0,022;-1,616;0,669;-1,776;-0,507;0,06;-1,622;1,483;1,905
"*postDate_28-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0823";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_47700";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postComments_560";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postReposts_31";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_26-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0822";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_24-3-2025";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0821";-0,153;-0,145;-0,116;-0,095;16,552;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postLikes_12400";-0,23;3,363;-0,175;-0,143;9,748;-0,157;-0,189;-0,478;-0,471;-0,488;-0,457
"*postComments_331";-0,153;-0,145;-0,116;-0,095;16,552;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postDate_23-3-2025";-0,153;-0,145;-0,116;-0,095;16,552;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*a_0820";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_21-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0819";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_4700";-0,153;-0,145;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postComments_97";3,13;-0,218;4,5;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;0,939;-0,457
"*postDate_19-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0818";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_140600";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_17-3-2025";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0817";-0,153;-0,145;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;2,369
"*postDate_16-3-2025";-0,153;-0,145;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;2,369
"*a_0816";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_896";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;7,252;0,939;-0,457
