"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"salé";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"sadique";0,306;-0,079;-0,61;-0,101;-0,09;1,542;-0,883;2,395;-0,041
"sachet";2,29;-0,079;-0,61;0,444;9,511;-0,336;-0,883;-0,258;-1,497
"rôti";11,783;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"rêveur";-0,038;-0,066;-0,508;-1,415;-0,075;-0,28;-0,736;3,197;5,013
"réécrire";-0,165;-0,079;0,397;-0,101;-0,09;-0,336;2,254;-0,258;-0,041
"révolter";-1,866;-0,079;0,397;0,444;-0,09;-0,336;-0,883;2,395;0,67
"réutiliser";-1,866;-0,079;-0,61;13,106;-0,09;1,542;-0,883;-0,258;-1,497
"rétrograde";-1,866;11,11;-0,61;-0,101;-0,09;-0,336;0,079;12,981;-0,041
"rétro";-0,165;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"résonner";0,732;-0,066;-0,508;-0,012;-0,075;-0,28;0,23;-0,215;0
"résiliation";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"réplique";2,29;-0,079;0,397;-0,101;-0,09;-0,336;0,079;-0,258;-1,497
"répercussion";-1,866;-0,079;-0,61;2,726;9,511;-0,336;2,254;-0,258;-1,497
"réfuter";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"réformer";-1,866;-0,079;0,397;2,726;-0,09;-0,336;-0,883;-0,258;0,67
"rédaction";-1,866;-0,079;23,646;-1,698;-0,09;-0,336;0,079;-0,258;-0,041
"récurrent";-0,165;-0,079;-0,61;0,444;-0,09;-0,336;0,079;-0,258;0,67
"réalisateur";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"réac";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;15,072
"rumeur";-1,866;-0,079;0,397;-0,101;-0,09;-0,336;7,41;2,395;-1,497
"rp";-1,866;11,11;-0,61;0,444;9,511;1,542;-0,883;-0,258;-0,041
"roumanie";-1,866;-0,079;11,915;0,444;-0,09;-0,336;0,079;-0,258;-1,497
"rond_point";-0,038;-0,066;-0,508;9,766;-0,075;-0,28;-0,736;-0,215;-1,248
"romanche";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"rital";0,732;-0,066;5,656;-1,415;-0,075;-0,28;-0,736;-0,215;0
"rimer";-0,165;-0,079;39,358;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"revers";2,29;-0,079;0,397;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"restrictif";-1,866;-0,079;11,915;0,444;-0,09;-0,336;-0,883;-0,258;-0,041
"restituer";-1,866;-0,079;4,165;2,726;-0,09;-0,336;-0,883;-0,258;-0,041
"reproche";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;7,41;-0,258;-0,041
"reponse";2,29;-0,079;0,397;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"replonger";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"rengaine";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;15,545;-0,258;-0,041
"renaître";-1,866;-0,079;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;0,67
"renaissance";-1,866;-0,079;-0,61;6,946;-0,09;-0,336;0,079;-0,258;-0,041
"remuer";-1,555;-0,066;-0,508;-1,415;-0,075;2,149;-0,736;-0,215;11,273
"rein";-0,165;-0,079;-0,61;6,946;-0,09;-0,336;0,079;-0,258;-1,497
"reich";-0,165;-0,079;39,358;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"regagner";-0,165;-0,079;-0,61;2,726;-0,09;-0,336;-0,883;-0,258;0,67
"refroidir";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;2,254;-0,258;-0,041
"refermer";-0,165;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;8,186
"rectification";-1,866;-0,079;39,358;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"ravage";-1,866;-0,079;11,915;2,726;-0,09;-0,336;-0,883;-0,258;-1,497
"rail";-0,165;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;3,385
"rachat";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"racaille";0,306;-0,079;-0,61;-0,101;-0,09;9,382;-0,883;-0,258;-0,041
"quoiqu";6,115;-0,079;4,165;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"pêcheur";11,783;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"pédagogie";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;0,079;-0,258;15,072
"pâquis";-1,555;13,708;-0,508;-0,012;-0,075;-0,28;-0,736;-0,215;5,013
"pâle";2,29;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;-0,258;-1,497
"puéril";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;26,661;-0,258;-1,497
"punissable";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;-0,883;95,425;-1,497
"préservation";-1,866;-0,079;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;0,67
"prémices";-1,866;-0,079;-0,61;2,726;-0,09;1,542;2,254;-0,258;-1,497
"prédiction";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;0,079;-0,258;3,385
"précoce";0,306;-0,079;-0,61;-1,698;-0,09;-0,336;7,41;-0,258;-0,041
"prudence";-0,165;-0,079;-0,61;2,726;-0,09;-0,336;0,079;-0,258;-0,041
"provence";0,306;-0,079;-0,61;-1,698;-0,09;23,858;-0,883;-0,258;-0,041
"proposé";-1,866;-0,079;0,397;2,726;-0,09;1,542;0,079;-0,258;-1,497
"pronom";-1,555;-0,066;-0,508;-1,415;-0,075;2,149;20,166;-0,215;-1,248
"prochainement";-1,866;-0,079;4,165;0,444;-0,09;-0,336;2,254;-0,258;-1,497
"pride";-0,038;-0,066;-0,508;-1,415;-0,075;-0,28;-0,736;16,317;1,255
"prestigieux";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;0,079;2,395;-0,041
"poulpe";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;-0,883;-0,258;15,072
"possiblement";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;8,186
"porte_monnaie";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"por";-0,165;-0,079;-0,61;6,946;-0,09;1,542;-0,883;-0,258;-1,497
"populisme";-1,866;-0,079;0,397;-0,101;-0,09;-0,336;7,41;-0,258;-0,041
"popo";-1,866;457,984;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"polonais";-1,866;-0,079;-0,61;-0,101;-0,09;1,542;0,079;-0,258;3,385
"pole";2,29;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;-0,258;-1,497
"poir";0,306;-0,079;4,165;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"podcast";-0,038;-0,066;-0,508;4,188;-0,075;-0,28;0,23;-0,215;-1,248
"po";2,29;-0,079;-0,61;-1,698;-0,09;-0,336;0,079;-0,258;0,67
"pluriel";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"pleur";-0,038;-0,066;-0,508;-1,415;-0,075;29,773;-0,736;-0,215;0
"plafonner";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"piétiner";-1,866;-0,079;11,915;-0,101;-0,09;1,542;0,079;-0,258;-1,497
"pirate";-1,866;-0,079;0,397;2,726;-0,09;-0,336;-0,883;-0,258;0,67
"pink";8,752;-0,066;-0,508;-1,415;-0,075;-0,28;-0,736;3,197;-1,248
"pincette";-1,866;-0,079;4,165;-1,698;-0,09;1,542;2,254;-0,258;-0,041
"piano";0,306;-0,079;-0,61;-1,698;-0,09;-0,336;2,254;-0,258;0,67
"phénoménal";-0,165;-0,079;-0,61;2,726;-0,09;-0,336;-0,883;12,981;-1,497
"physiologique";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;0,079;-0,258;0,67
"pfffff";-0,933;-0,039;-0,305;3,473;-0,045;4,691;-0,442;-0,129;-0,749
"pfas";0,732;-0,066;-0,508;4,188;-0,075;-0,28;-0,736;-0,215;-1,248
"peuble";-1,866;-0,079;4,165;-1,698;-0,09;9,382;0,079;-0,258;-0,041
"pessimisme";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;2,254;-0,258;8,186
"pesant";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;2,395;8,186
"perversion";-1,866;-0,079;-0,61;-1,698;-0,09;9,382;-0,883;-0,258;8,186
"perturbant";-1,866;-0,079;-0,61;6,946;9,511;-0,336;0,079;-0,258;-1,497
"permission";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;26,661;-0,258;-1,497
"perdition";-1,866;-0,079;0,397;-1,698;9,511;-0,336;0,079;-0,258;3,385
"people";-0,038;-0,066;-0,508;9,766;-0,075;-0,28;-0,736;-0,215;-1,248
"pendre";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;7,41;2,395;-0,041
"pelouse";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-0,041
"peler";6,115;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"payeur";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"patriotisme";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;15,545;-0,258;-0,041
"patinoire";6,115;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"paternaliste";-0,165;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;2,395;8,186
"pass";-1,866;48,255;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;-1,497
"particularité";-0,165;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"paroxysme";-0,165;-0,079;11,915;-1,698;-0,09;-0,336;0,079;-0,258;-0,041
"paresseux";-0,165;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;2,395;-0,041
"pareillement";2,29;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;2,395;-1,497
"parcque";-1,866;-0,079;-0,61;0,444;-0,09;1,542;0,079;2,395;-0,041
"pantoufle";11,783;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-0,041
"pakistan";-0,165;-0,079;11,915;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"paju";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"overdose";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;139,802;-1,497
"outré";2,29;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;3,385
"oue";0,306;-0,079;-0,61;-1,698;-0,09;44,968;-0,883;-0,258;-1,497
"orteil";-1,866;-0,079;0,397;2,726;9,511;-0,336;0,079;-0,258;-1,497
"opprimer";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"oklm";-1,866;-0,079;-0,61;-1,698;-0,09;107,095;-0,883;-0,258;-1,497
"oignon";0,306;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;2,395;0,67
"ohhhhh";11,783;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-0,041
"ofsp";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;2,395;-1,497
"obsédé";-1,866;-0,079;0,397;-0,101;-0,09;23,858;0,079;-0,258;-1,497
"obstiner";-1,866;-0,079;0,397;-1,698;9,511;1,542;7,41;-0,258;-1,497
"nécessiteux";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;2,395;0,67
"nyc";-1,866;-0,079;0,397;-0,101;-0,09;44,968;-0,883;-0,258;-1,497
"nullement";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;15,545;-0,258;-0,041
"nuancer";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;2,395;0,67
"normalité";-1,555;-0,066;-0,508;-0,012;-0,075;2,149;-0,736;3,197;1,255
"nope";0,306;-0,079;0,397;-0,101;-0,09;-0,336;2,254;-0,258;-1,497
"nooon";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;2,395;-1,497
"nomination";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"niger";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"neurologique";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;2,254;-0,258;8,186
"neuchatel";0,306;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;0,67
"nakba";-1,866;-0,079;39,358;-1,698;-0,09;-0,336;0,079;-0,258;-1,497
"naf";3,058;-0,039;-0,305;-0,849;-0,045;-0,168;1,127;-0,129;-0,749
"métaphore";-0,165;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;15,072
"mélodie";0,306;-0,079;-0,61;-1,698;-0,09;-0,336;15,545;-0,258;-1,497
"méfiance";-1,555;-0,066;0,693;-0,012;-0,075;-0,28;0,23;-0,215;1,255
"méfait";-1,866;-0,079;-0,61;-0,101;-0,09;1,542;0,079;-0,258;3,385
"mécontentement";-1,866;-0,079;11,915;-1,698;-0,09;-0,336;2,254;-0,258;-0,041
"mécontent";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;8,186
"mythomane";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;26,661;-0,258;-1,497
"mytho";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"mutilé";-1,866;-0,079;23,646;-1,698;9,511;-0,336;-0,883;-0,258;-0,041
"muscu";0,306;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;2,395;3,385
"mulhouse";0,004;-0,052;-0,406;6,522;-0,06;-0,224;-0,589;-0,172;-0,998
"mp3";16,078;-0,066;-0,508;-1,415;-0,075;-0,28;-0,736;-0,215;-1,248
"motivant";0,306;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;8,186
"monétaire";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"monumental";-1,555;-0,066;-0,508;-1,415;-0,075;2,149;-0,736;-0,215;11,273
"montréal";-0,165;-0,079;-0,61;2,726;-0,09;-0,336;-0,883;-0,258;0,67
"montessori";-1,866;11,11;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;15,072
"montagnard";-0,038;-0,066;-0,508;-1,415;117,651;-0,28;-0,736;-0,215;0
"monopoliser";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"moisir";-1,555;-0,066;-0,508;4,188;11,786;-0,28;-0,736;-0,215;0
"moelle";6,115;-0,079;0,397;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"mocassin";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"mix";0,306;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;2,395;0,67
"mister";6,115;-0,079;-0,61;-1,698;9,511;-0,336;0,079;-0,258;-1,497
"minimal";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"millionaire";-1,866;-0,079;-0,61;2,726;-0,09;1,542;2,254;-0,258;-1,497
"migrateur";-1,866;-0,079;-0,61;2,726;-0,09;1,542;0,079;-0,258;-0,041
"miel";-1,555;-0,066;-0,508;-1,415;117,651;-0,28;-0,736;-0,215;1,255
"microplastiques";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"michael";6,115;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"meyer";-1,866;-0,079;11,915;-1,698;-0,09;1,542;0,079;-0,258;-0,041
"metro";0,004;-0,052;-0,406;1,817;-0,06;-0,224;-0,589;-0,172;0,063
"merveilleusement";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"mercenaire";-1,866;-0,079;23,646;-1,698;-0,09;-0,336;-0,883;-0,258;0,67
"menstruel";-1,866;11,11;-0,61;-0,101;-0,09;-0,336;0,079;12,981;-0,041
"menotter";-1,866;-0,079;4,165;-1,698;-0,09;-0,336;-0,883;-0,258;8,186
"memes";-0,165;11,11;-0,61;-0,101;-0,09;-0,336;0,079;-0,258;0,67
"mbappé";11,783;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-0,041
"matrixé";-0,165;-0,079;4,165;-1,698;-0,09;-0,336;2,254;2,395;-1,497
"matos";-0,165;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"mascus";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;2,254;59,496;-1,497
"masculinité";-0,038;-0,066;-0,508;-1,415;-0,075;-0,28;-0,736;72,969;-1,248
"masculiniste";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;139,802;-1,497
"marxiste";-1,555;-0,066;15,396;-0,012;-0,075;-0,28;0,23;-0,215;-1,248
"marx";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"mario";-0,038;-0,066;-0,508;9,766;-0,075;-0,28;-0,736;-0,215;-1,248
"maraîcher";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;0,079;-0,258;-1,497
"manie";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;-0,883;-0,258;15,072
"mandataire";-1,866;-0,079;23,646;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"malhonnêteté";-0,933;-0,039;2,083;0,222;-0,045;-0,168;1,127;-0,129;-0,749
"maladroit";-1,866;-0,079;4,165;-0,101;-0,09;-0,336;0,079;2,395;-0,041
"majuscule";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;40,757;-0,258;-1,497
"mairie";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"magistrat";-1,555;-0,066;-0,508;-0,012;-0,075;-0,28;20,166;-0,215;-1,248
"léguer";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"lulu";6,115;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;0,67
"luire";-0,165;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;15,072
"ls";6,115;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;0,67
"loulou";11,783;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"loti";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;0,079;59,496;-1,497
"loterie";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"logo";-1,866;-0,079;39,358;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"logiciel";-1,866;-0,079;0,397;-1,698;-0,09;1,542;-0,883;-0,258;8,186
"liaison";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;0,079;-0,258;-1,497
"leu";-1,555;13,708;-0,508;4,188;-0,075;-0,28;-0,736;-0,215;0
"lesuser_utilisateurice";-0,165;-0,079;-0,61;0,444;9,511;1,542;-0,883;-0,258;-0,041
"lentille";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;-0,883;-0,258;3,385
"lecornu";1,526;17,612;-0,406;-1,132;-0,06;-0,224;0,529;-0,172;-0,998
"lea";-1,866;11,11;0,397;2,726;-0,09;-0,336;0,079;-0,258;-1,497
"lcr";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"laxisme";-0,165;-0,079;-0,61;0,444;9,511;-0,336;-0,883;-0,258;0,67
"larguer";-1,866;-0,079;23,646;0,444;-0,09;-0,336;-0,883;-0,258;-1,497
"lanvin";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"land";-1,866;-0,079;11,915;2,726;-0,09;-0,336;-0,883;-0,258;-1,497
"laboratoire";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"kérosène";-1,866;-0,079;-0,61;13,106;-0,09;1,542;-0,883;-0,258;-1,497
"kurde";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"kiss";11,783;-0,079;-0,61;-1,698;-0,09;-0,336;0,079;-0,258;-1,497
"kiosque";11,783;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"kick";0,004;-0,052;-0,406;-1,132;-0,06;-0,224;-0,589;4,421;2,257
"khan";0,004;-0,052;20,669;-1,132;-0,06;-0,224;-0,589;-0,172;-0,998
"kes";-1,866;-0,079;23,646;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"karl";2,29;-0,079;-0,61;-0,101;-0,09;-0,336;0,079;2,395;-1,497
"ka";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;0,079;-0,258;0,67
"jury";-1,866;11,11;-0,61;2,726;-0,09;-0,336;2,254;-0,258;-1,497
"juron";-1,866;-0,079;-0,61;-1,698;-0,09;107,095;-0,883;-0,258;-1,497
"julesmalbrancheuser_utilisateurice";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"joug";-1,866;-0,079;11,915;-1,698;-0,09;-0,336;-0,883;12,981;-0,041
"jordanien";-1,866;-0,079;39,358;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"javel";-0,165;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"jardinier";-0,165;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;2,395;0,67
"jaime";3,058;-0,039;-0,305;-0,849;-0,045;4,691;-0,442;-0,129;-0,749
"jacob";11,783;11,11;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"isérables";19,294;-0,079;-0,61;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"isreal";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"israélo";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"israeliens";-1,866;-0,079;59,052;-1,698;-0,09;-0,336;-0,883;-0,258;-1,497
"islamophobie";-1,866;-0,079;4,165;-1,698;9,511;1,542;0,079;2,395;-1,497
"isabelle";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;-0,883;-0,258;15,072
"invitation";0,306;-0,079;4,165;-0,101;-0,09;-0,336;-0,883;2,395;-1,497
"invendu";-1,555;-0,066;-0,508;17,671;-0,075;-0,28;-0,736;-0,215;-1,248
"intérim";-1,866;-0,079;4,165;6,946;-0,09;-0,336;-0,883;-0,258;-1,497
"intégralement";-1,866;-0,079;4,165;0,444;-0,09;-0,336;-0,883;-0,258;0,67
"introduction";-0,165;-0,079;0,397;6,946;-0,09;-0,336;-0,883;-0,258;-1,497
"intouchable";-1,866;-0,079;23,646;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"intimider";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;0,079;-0,258;8,186
"interprète";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;26,661;-0,258;-1,497
"intermittent";-1,866;-0,079;-0,61;-0,101;-0,09;9,382;0,079;-0,258;0,67
"interieur";-1,866;11,11;-0,61;-0,101;9,511;1,542;-0,883;-0,258;0,67
"interet";-0,165;-0,079;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;-0,041
"intellect";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;15,545;-0,258;-0,041
"instance";-1,866;-0,079;39,358;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"insignifiant";-1,866;-0,079;4,165;2,726;-0,09;-0,336;-0,883;-0,258;-0,041
"inquiet";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;2,254;-0,258;0,67
"inoffensif";-1,866;-0,079;0,397;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"innover";-1,866;-0,079;-0,61;2,726;-0,09;-0,336;0,079;-0,258;0,67
"injustifié";-1,866;-0,079;-0,61;2,726;-0,09;1,542;-0,883;-0,258;0,67
"injure";-1,866;-0,079;0,397;-1,698;-0,09;9,382;-0,883;12,981;-0,041
"initialement";-1,866;-0,079;-0,61;13,106;-0,09;1,542;-0,883;-0,258;-1,497
"infondé";-1,866;-0,079;-0,61;-0,101;-0,09;1,542;15,545;-0,258;-1,497
"influenceur";-1,866;-0,079;0,397;-0,101;-0,09;-0,336;15,545;-0,258;-1,497
"inexpliqué";-1,866;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;32,015;-0,041
"inconscience";-1,866;-0,079;-0,61;-0,101;-0,09;-0,336;0,079;12,981;0,67
"incompétence";-1,866;-0,079;-0,61;-1,698;-0,09;-0,336;26,661;-0,258;-0,041
"incohérent";-1,866;-0,079;4,165;-1,698;9,511;9,382;0,079;-0,258;-1,497
"inclusivité";-1,866;-0,079;-0,61;-0,101;9,511;-0,336;7,41;2,395;-1,497
"inaperçu";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;15,545;-0,258;-0,041
"impuissance";-1,866;-0,079;11,915;0,444;-0,09;-0,336;0,079;-0,258;-1,497
"imposant";-0,165;-0,079;0,397;2,726;-0,09;-0,336;0,079;-0,258;-1,497
"imbu";2,29;-0,079;-0,61;-0,101;-0,09;-0,336;0,079;-0,258;-0,041
"illisible";3,637;-0,066;-0,508;-1,415;-0,075;2,149;-0,736;3,197;-1,248
"illettré";-1,866;-0,079;-0,61;-1,698;-0,09;1,542;26,661;-0,258;-1,497
"ikea";0,306;-0,079;-0,61;2,726;-0,09;1,542;-0,883;-0,258;-1,497
"ignominie";-1,866;-0,079;4,165;6,946;-0,09;-0,336;-0,883;-0,258;-1,497
"idee";-0,165;-0,079;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;-0,041
"id";-1,866;-0,079;0,397;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"hélicoptère";-1,866;-0,079;0,397;6,946;-0,09;-0,336;-0,883;-0,258;-0,041
"hécatombe";0,306;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;-0,258;0,67
"hostile";-1,866;-0,079;4,165;0,444;-0,09;-0,336;-0,883;2,395;-0,041
"hope";2,29;-0,079;-0,61;0,444;-0,09;-0,336;-0,883;2,395;-1,497
"holocauste";-1,866;-0,079;39,358;-0,101;-0,09;-0,336;-0,883;-0,258;-1,497
"hollande";-1,866;-0,079;0,397;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"heuuu";11,783;-0,079;-0,61;-1,698;-0,09;-0,336;0,079;-0,258;-1,497
"hetero";-1,866;-0,079;-0,61;-1,698;-0,09;72,714;-0,883;-0,258;-0,041
"hautement";-1,866;-0,079;0,397;0,444;9,511;-0,336;0,079;-0,258;-0,041
"han";11,783;-0,079;-0,61;-1,698;-0,09;1,542;-0,883;-0,258;-1,497
"hahahahaha";0,306;-0,079;-0,61;-0,101;-0,09;-0,336;2,254;-0,258;-0,041
"haaa";2,29;-0,079;-0,61;-0,101;-0,09;-0,336;0,079;-0,258;-0,041
"génératif";-1,866;-0,079;-0,61;13,106;-0,09;-0,336;0,079;-0,258;-1,497
"gynécologue";-1,866;-0,079;-0,61;21,205;-0,09;-0,336;-0,883;-0,258;-1,497
"gymnase";-0,165;-0,079;-0,61;13,106;-0,09;-0,336;-0,883;-0,258;-1,497
"guérison";0,306;-0,079;-0,61;6,946;-0,09;-0,336;-0,883;-0,258;-1,497
