"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"*a_0495";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postDate_29-9-2023";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*a_0494";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_26-9-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0493";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postLikes_858";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postDate_25-9-2023";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*a_0492";1,4906345093296;-2,48151795822323;-4,43298656172798;2,13668646759442;-3,74692783662679;0,87084391691853;0,65076835450863;0,323072305544013;-0,117031385694925;2,00531062586615;-0,198431181806755;1,33206102847238;1,13373077824315;-0,787590551694107;0,168378318888557;1,01749449357515;-0,936422695978469;-0,691893855608014;-0,491779076468558;0,259021200854304;0,195050096810041;-0,324707575839622;-0,580057990480528;0,279586243139126;-0,490286943378886;0,113950260267212;0,0851532885850781;0,0422741349932544;-0,0153136016687784;0,262395663901078;-0,0259647961853139;0,174300696068865;0,148349106819151;-0,103056525521939;0,0220323675551397;0,133139544424457;-0,12253126863933;-0,09053457616469;-0,0643494806231777;0,0338930233979402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,2414160830565;NA
"*postDate_23-9-2023";1,4906345093296;-2,48151795822323;-4,43298656172798;2,13668646759442;-3,74692783662679;0,87084391691853;0,65076835450863;0,323072305544013;-0,117031385694925;2,00531062586615;-0,198431181806755;1,33206102847238;1,13373077824315;-0,787590551694107;0,168378318888557;1,01749449357515;-0,936422695978469;-0,691893855608014;-0,491779076468558;0,259021200854304;0,195050096810041;-0,324707575839622;-0,580057990480528;0,279586243139126;-0,490286943378886;0,113950260267212;0,0851532885850781;0,0422741349932544;-0,0153136016687784;0,262395663901078;-0,0259647961853139;0,174300696068865;0,148349106819151;-0,103056525521939;0,0220323675551397;0,133139544424457;-0,12253126863933;-0,09053457616469;-0,0643494806231777;0,0338930233979402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,2414160830565;NA
"*a_0491";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postDate_22-9-2023";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*a_0490";1,18314659115737;-2,40861803681302;1,43382747408703;3,36390898318473;2,88295586661823;-3,02798189905544;-1,66032176364208;-0,948572340556398;1,30479839456438;0,466576708733347;-1,18614434264956;-2,18565774118207;-0,800877753150374;-1,01069203748831;0,823797346137786;2,82976184965026;-0,772618020133402;-1,2919240953703;0,947445567677556;-0,11850449152273;0,148661120662888;-0,30264031463016;0,180158909071871;0,422671613970512;0,362240362399951;-0,380462730336892;-0,20861767754625;-0,119187113609471;0,163946541387851;0,0586248710970382;-0,149037784974502;-0,274625588763095;-0,100629444556692;-0,126992387977124;0,103509267229648;0,355556590300938;-0,0970786389242071;-0,162328899279726;0,119045535786272;-0,0148899643079067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,20692402102416;NA
"*postLikes_464";1,18314659115737;-2,40861803681302;1,43382747408703;3,36390898318473;2,88295586661823;-3,02798189905544;-1,66032176364208;-0,948572340556398;1,30479839456438;0,466576708733347;-1,18614434264956;-2,18565774118207;-0,800877753150374;-1,01069203748831;0,823797346137786;2,82976184965026;-0,772618020133402;-1,2919240953703;0,947445567677556;-0,11850449152273;0,148661120662888;-0,30264031463016;0,180158909071871;0,422671613970512;0,362240362399951;-0,380462730336892;-0,20861767754625;-0,119187113609471;0,163946541387851;0,0586248710970382;-0,149037784974502;-0,274625588763095;-0,100629444556692;-0,126992387977124;0,103509267229648;0,355556590300938;-0,0970786389242071;-0,162328899279726;0,119045535786272;-0,0148899643079067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,20692402102416;NA
"*postDate_20-9-2023";1,18314659115737;-2,40861803681302;1,43382747408703;3,36390898318473;2,88295586661823;-3,02798189905544;-1,66032176364208;-0,948572340556398;1,30479839456438;0,466576708733347;-1,18614434264956;-2,18565774118207;-0,800877753150374;-1,01069203748831;0,823797346137786;2,82976184965026;-0,772618020133402;-1,2919240953703;0,947445567677556;-0,11850449152273;0,148661120662888;-0,30264031463016;0,180158909071871;0,422671613970512;0,362240362399951;-0,380462730336892;-0,20861767754625;-0,119187113609471;0,163946541387851;0,0586248710970382;-0,149037784974502;-0,274625588763095;-0,100629444556692;-0,126992387977124;0,103509267229648;0,355556590300938;-0,0970786389242071;-0,162328899279726;0,119045535786272;-0,0148899643079067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,20692402102416;NA
"*a_0489";0,491143029373612;1,14871722377434;-0,1280505113681;-1,62996179892346;1,93165877748165;0,590757241651235;-0,488981471292903;-0,607633520646288;-0,796331905158875;0,0680488888213807;-2,18346441266981;2,53510407301197;1,90442538115292;-2,11268651789714;0,914991564448344;-0,324843899752938;2,08513382240121;-7,39268448660855;-3,69290302595236;-0,265612928111093;0,0485125322982757;0,11346426211324;-0,0126481578624425;-0,160999077022589;0,190799122103678;0,0583519016906272;-0,0482990249288671;-0,0600188520103057;-0,0786574886717572;0,00672151230776763;-0,215671161976734;0,250404283205106;0,188109150058928;-0,208680092775279;0,0903780674227666;-0,0320863765464833;0,20595858203358;-0,730210597481052;-0,364765590889886;-0,0262358518459741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59940707641164;NA
"*postDate_18-9-2023";0,491143029373612;1,14871722377434;-0,1280505113681;-1,62996179892346;1,93165877748165;0,590757241651235;-0,488981471292903;-0,607633520646288;-0,796331905158875;0,0680488888213807;-2,18346441266981;2,53510407301197;1,90442538115292;-2,11268651789714;0,914991564448344;-0,324843899752938;2,08513382240121;-7,39268448660855;-3,69290302595236;-0,265612928111093;0,0485125322982757;0,11346426211324;-0,0126481578624425;-0,160999077022589;0,190799122103678;0,0583519016906272;-0,0482990249288671;-0,0600188520103057;-0,0786574886717572;0,00672151230776763;-0,215671161976734;0,250404283205106;0,188109150058928;-0,208680092775279;0,0903780674227666;-0,0320863765464833;0,20595858203358;-0,730210597481052;-0,364765590889886;-0,0262358518459741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59940707641164;NA
"*a_0488";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_560";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_17-9-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0487";0,344091947164356;3,26202833164837;2,41393472054331;0,138273388802024;-4,34470084904282;-3,3461684120127;3,88641223640182;-1,40403423261348;4,47876995193108;-0,109946077790448;-2,08034151290951;0,672497285732953;0,0707226916663545;-1,08302185179406;0,819359639573079;0,289000146907513;0,169219008999237;-0,224789501713798;0,701892778730659;0,744118908342107;0,0359397364543987;0,340712531962354;0,252130799309319;0,0144423872547871;-0,453795576370223;-0,349500800151907;0,405928219711329;-0,146648652224866;0,46779883411627;-0,0114836545654354;-0,217287635834733;0,0702410370679098;0,00738684796543759;-0,113119531708312;0,0855805250611166;0,0301855047778184;0,0176745972599067;-0,0234788274351873;0,0733113392937857;0,077721776626688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,12638768981323;NA
"*postLikes_614";0,344091947164356;3,26202833164837;2,41393472054331;0,138273388802024;-4,34470084904282;-3,3461684120127;3,88641223640182;-1,40403423261348;4,47876995193108;-0,109946077790448;-2,08034151290951;0,672497285732953;0,0707226916663545;-1,08302185179406;0,819359639573079;0,289000146907513;0,169219008999237;-0,224789501713798;0,701892778730659;0,744118908342107;0,0359397364543987;0,340712531962354;0,252130799309319;0,0144423872547871;-0,453795576370223;-0,349500800151907;0,405928219711329;-0,146648652224866;0,46779883411627;-0,0114836545654354;-0,217287635834733;0,0702410370679098;0,00738684796543759;-0,113119531708312;0,0855805250611166;0,0301855047778184;0,0176745972599067;-0,0234788274351873;0,0733113392937857;0,077721776626688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,12638768981323;NA
"*postDate_16-9-2023";0,344091947164356;3,26202833164837;2,41393472054331;0,138273388802024;-4,34470084904282;-3,3461684120127;3,88641223640182;-1,40403423261348;4,47876995193108;-0,109946077790448;-2,08034151290951;0,672497285732953;0,0707226916663545;-1,08302185179406;0,819359639573079;0,289000146907513;0,169219008999237;-0,224789501713798;0,701892778730659;0,744118908342107;0,0359397364543987;0,340712531962354;0,252130799309319;0,0144423872547871;-0,453795576370223;-0,349500800151907;0,405928219711329;-0,146648652224866;0,46779883411627;-0,0114836545654354;-0,217287635834733;0,0702410370679098;0,00738684796543759;-0,113119531708312;0,0855805250611166;0,0301855047778184;0,0176745972599067;-0,0234788274351873;0,0733113392937857;0,077721776626688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,12638768981323;NA
"*a_0486";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postDate_13-9-2023";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*a_0485";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postComments_354";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_11-9-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0484";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postDate_10-9-2023";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*a_0483";0,768502689656154;1,87513239006523;-2,58009014218933;-0,814566992369169;0,376843206225328;-2,58309309180176;-0,329517066533002;4,96980809073239;-0,996726188213801;-4,14177408770275;0,876836222992125;-1,19130572721007;-1,34235783062059;-3,31593770138175;-1,06198421431399;0,0325514135582794;-0,367623050550722;-0,227345143126134;1,98813203416717;0,184430884807826;0,085134889369923;0,207727560008396;-0,285822927852076;-0,0902379024994278;0,0417467695346061;-0,286155595240855;-0,0365039698395075;0,550556384107851;-0,110417536474275;-0,458826603338959;0,0971361009463421;-0,131973098672125;-0,148706682413651;-0,367340275010618;-0,117646834311899;0,00360605243081017;-0,0407253587524496;-0,0251853427051668;0,220245684315499;0,0204312921553163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,68171926729974;NA
