génie;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
guide;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0
grave;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
gentil;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
gens;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
gars;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
félin;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
frère;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
foyer;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
flamme;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fil;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
etre;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
estimer;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
espoir;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
espace;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
enquête;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
engouement;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
emploi;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
eighties;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
dévaler;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
détour;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
désormais;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
déferler;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
décider;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
débarquer;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
docteur;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
disparaître;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
diligence;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
difficulté;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
dessiner;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
dessin;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
cycle;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
cuit;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
cuire;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1
croiser;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
corvée;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
convivialité;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
convaincre;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
consommateur;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
conscience;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conquérir;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
conjugal;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0
cointrin;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
code;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
cliché;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
cheval;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chauffer;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0
chasseur;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
chasser;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
centimètre;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
catherine;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
casser;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
caractère;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
capitaine;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
canon;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
camarade;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
bricoler;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
boucle;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
boisson;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
bateau;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
baigner;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
aérien;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
avenir;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
atterrissage;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
attacher;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
association;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
armailli;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
approcher;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
apprenti;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
anthologie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0
animateur;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
alarme;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
aguerri;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
affectueux;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
actuel;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
accro;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
accident;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
