"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1044";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;177;177;177;177;177;177;177;177;177;177;177;177
"1045";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1046";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;191;191;191;191;191
"1047";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"1048";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1049";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1050";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1051";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"1052";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
"1053";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1054";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153
"1055";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153
"1056";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131
"1057";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;177;177;177;177;177;177;177;177;177;177;177;177
"1058";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
"1059";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1060";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"1061";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1062";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1063";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151
"1064";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169
"1065";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1066";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;177;177;177;177;177;177;177;177;177;177;177;177
"1067";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;184;184;184;184;184;184;184;184
"1068";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"1069";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"1070";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;180;180;180;180;180;180;180;180;180;180
"1071";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;176;176;176;176;176;176;176;176;176;176;176;176
"1072";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136
"1073";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"1074";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158
"1075";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104
"1076";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"1077";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1078";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108
"1079";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158
"1080";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1081";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110
"1082";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136
"1083";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1084";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1085";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1086";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95
"1087";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162
"1088";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1089";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;175;175;175;175;175;175;175;175;175;175;175;175;175
"1090";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;177;177;177;177;177;177;177;177;177;177;177;177
"1091";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168
"1092";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1093";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1094";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1095";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153
"1096";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1097";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;184;184;184;184;184;184;184;184
"1098";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1099";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138
"1100";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1101";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"1102";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95
"1103";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138
"1104";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1105";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136
"1106";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1107";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;191;191;191;191;191
"1108";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;180;180;180;180;180;180;180;180;180;180
"1109";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;175;175;175;175;175;175;175;175;175;175;175;175;175
