"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"aos";35,179;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;-2,45
"ao";340,194;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;-2,45
"antisocial";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"anormal";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"angoisse";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"angle";-0,106;-0,474;1,423;0,008;-2,045;-0,096;-0,25;1,287
"anarchie";-0,106;-0,474;5,367;-1,087;-0,242;-0,096;2,515;-0,443
"aménager";-0,106;-0,474;0,005;-1,087;5,388;-0,096;-0,25;-0,443
"americain";-0,071;-0,316;0,265;0,288;0;-0,064;-0,166;-0,031
"ambition";-0,106;-0,474;-1,113;-1,087;-2,045;8,859;-0,25;8,608
"ambitieux";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"ambiant";-0,106;-0,474;0,005;-1,087;0,199;-0,096;-0,25;1,287
"amazonie";-0,106;-0,474;0,005;-1,087;10,621;-0,096;-0,25;-2,45
"aliénation";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;61,492;0,055
"aisément";-0,106;-0,474;0,005;-1,087;-2,045;8,859;2,515;1,287
"ailleur";-0,106;-0,474;0,005;1,498;0,199;-0,096;-0,25;-0,443
"aha";-0,106;-0,474;-1,113;33,142;-2,045;-0,096;-0,25;-2,45
"agiter";-0,106;-0,474;0,005;0,008;1,914;-0,096;-0,25;-0,443
"adversaire";-0,106;-0,474;0,005;-1,087;5,388;-0,096;-0,25;-0,443
"adorable";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;2,515;4,138
"admirable";7,856;0,771;0,005;0,008;-2,045;-0,096;-0,25;0,055
"adepte";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;3,343;-2,042
"additionner";-0,106;-0,474;1,423;-1,087;5,388;-0,096;-0,25;-2,45
"addicts";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"acquitter";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;3,343;-0,196
"acharné";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"acharner";-0,106;-0,474;5,367;-1,087;-2,045;-0,096;-0,25;1,287
"accumulation";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"accro";-0,106;-0,474;-1,113;5,557;-0,242;-0,096;-0,25;0,055
"accaparer";-0,106;-0,474;5,367;-1,087;1,914;-0,096;-0,25;-2,45
"abyssal";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"abominable";-0,106;-0,474;1,423;-1,087;-0,242;-0,096;-0,25;1,287
"abolition";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;2,515;0,055
"8h";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;3,343;-2,042
"5k";-0,106;-0,474;0,005;-1,087;0,199;-0,096;-0,25;1,287
"5h";-0,106;-0,474;1,423;-1,087;1,914;8,859;-0,25;-2,45
"21ème";-0,106;-0,474;11,838;0,008;-2,045;-0,096;2,515;-2,45
"étrangler";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"épée";-0,088;-0,395;7,455;-0,905;-0,077;-0,08;-0,208;-0,196
"épanouir";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;16,913;2,336
"émerger";-0,088;-0,395;0,072;-0,905;-1,704;-0,08;-0,208;6,32
"élitiste";-0,071;-0,316;-0,742;-0,724;1,276;-0,064;-0,166;0,858
"éligible";-0,088;-0,395;2,248;-0,905;3,156;-0,08;-0,208;-2,042
"élargir";-0,071;-0,316;3,578;-0,724;1,276;-0,064;-0,166;-1,633
"éjecter";-0,088;-0,395;2,248;-0,905;-0,077;-0,08;3,343;-0,196
"égoïsme";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"égaler";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"éditorialiste";-0,071;-0,316;10,68;-0,724;-1,363;-0,064;-0,166;-0,031
"éditorial";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"écrouler";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"éclairé";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;40,92;-0,196
"échappement";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"á";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;-0,208;-0,196
"zu";126,071;1,84;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"year";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"yacht";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"wue";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"wiki";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"wifi";-0,088;-0,395;-0,927;0,084;3,156;-0,08;-0,208;-0,196
"welcome";-0,088;7,862;-0,927;-0,905;3,156;-0,08;-0,208;-2,042
"washington";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"washing";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;2,336
"waouh";-0,088;1,183;-0,927;2,345;-1,704;11,002;-0,208;-0,196
"w";-0,088;1,183;7,455;-0,905;-0,077;-0,08;-0,208;-2,042
"véritablement";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"végétalien";-0,053;-0,237;-0,556;-0,543;8,806;-0,048;-0,125;-1,225
"véganisme";-0,088;-0,395;-0,927;-0,905;-1,704;11,002;-0,208;6,32
"vulnérabilité";-0,088;-0,395;0,072;-0,905;-1,704;-0,08;40,92;-0,196
"vrille";-0,088;1,183;-0,927;-0,905;0,561;-0,08;-0,208;0,294
"vr";-0,088;-0,395;-0,927;0,084;3,156;-0,08;-0,208;-0,196
"voyageur";-0,088;1,183;-0,927;-0,905;7,861;-0,08;-0,208;-2,042
"vou";74,266;2,988;-0,556;-0,543;-1,022;-0,048;-0,125;-1,225
"volatilité";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"voeu";-0,088;7,862;0,072;-0,905;-1,704;-0,08;-0,208;0,294
"visée";-0,088;-0,395;2,248;0,084;-1,704;-0,08;3,343;-0,196
"vingtaine";-0,088;-0,395;0,072;-0,905;3,156;-0,08;3,343;-2,042
"vieillissant";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"victim";179,836;-0,395;-0,927;0,084;-1,704;-0,08;-0,208;-2,042
"vernis";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"verbe";-0,088;-0,395;-0,927;2,345;-1,704;-0,08;-0,208;2,336
"variété";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"validé";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"validation";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"vacherin";-0,088;7,862;0,072;0,084;-0,077;-0,08;-0,208;-2,042
"usurpation";-0,071;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;9,798
"usd";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"uk";12,714;-0,316;-0,742;-0,724;-1,363;-0,064;4,605;0,858
"uber";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;3,343;-2,042
"uae";12,714;-0,316;0,265;-0,724;1,276;-0,064;-0,166;-1,633
"tá";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"tutti";170,086;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;-1,225
"trotinette";-0,088;-0,395;-0,927;0,084;7,861;-0,08;-0,208;-2,042
"trot";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"tricher";-0,088;-0,395;0,072;0,084;-0,077;-0,08;-0,208;0,294
"transpirer";-0,088;-0,395;-0,927;0,084;-1,704;11,002;3,343;0,294
"traficantes";226,786;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"traducteur";-0,053;-0,237;-0,556;-0,543;-1,022;19,605;-0,125;2,069
"tournant";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"touristique";-0,088;-0,395;-0,927;0,084;7,861;-0,08;-0,208;-2,042
"todo";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"timing";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"times";17,588;-0,237;0,711;-0,543;0,099;-0,048;-0,125;-1,225
"ti";9,796;7,862;-0,927;-0,905;-1,704;-0,08;3,343;-0,196
"thérapeutique";-0,071;-0,316;-0,742;-0,724;0;-0,064;-0,166;4,113
"thomas";-0,071;-0,316;-0,742;0,288;-1,363;-0,064;22,089;-0,031
"than";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"tessin";-0,053;-0,237;-0,556;-0,543;8,806;-0,048;-0,125;-1,225
"ter";99,67;-0,395;0,072;-0,905;-1,704;-0,08;-0,208;-0,196
"temporairement";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;3,343;0,294
"tell";42,99;1,183;-0,927;0,084;-1,704;-0,08;-0,208;-0,196
"tazer";-0,053;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;7,348
"tarifaires";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"tardif";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;2,336
"tanzanie";-0,088;-0,395;-0,927;2,345;0,561;-0,08;-0,208;-0,196
"tabou";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;3,343;0,294
"sévices";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"sérénité";-0,088;-0,395;-0,927;0,084;-0,077;-0,08;-0,208;2,336
"sécuritaire";-0,088;-0,395;7,455;-0,905;-0,077;-0,08;-0,208;-0,196
"sécu";-0,088;-0,395;-0,927;2,345;3,156;-0,08;-0,208;-2,042
"svizzera";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"suva";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"susciter";-0,088;-0,395;0,072;-0,905;-1,704;11,002;3,343;0,294
"survenir";-0,088;-0,395;0,072;0,084;-0,077;-0,08;-0,208;0,294
"surpasser";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;16,913;0,294
"surf";9,796;-0,395;-0,927;16,112;-1,704;-0,08;-0,208;-2,042
"supplément";-0,088;-0,395;-0,927;0,084;7,861;-0,08;-0,208;-2,042
"street";54,714;-0,316;-0,742;-0,724;1,276;-0,064;-0,166;-1,633
"stockholm";-0,088;-0,395;0,072;7,687;-0,077;-0,08;-0,208;-2,042
"ste";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"starbucks";-0,088;-0,395;2,248;-0,905;0,561;-0,08;-0,208;-0,196
"staline";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"stagner";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"spéculatif";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"spontané";-0,071;-0,316;3,578;-0,724;0;-0,064;-0,166;-0,031
"sponsor";-0,088;-0,395;-0,927;7,687;-0,077;-0,08;-0,208;-0,196
"spectre";-0,088;-0,395;2,248;-0,905;-1,704;-0,08;-0,208;2,336
"soulagement";-0,071;1,84;0,265;-0,724;0;-0,064;4,605;-1,633
"sorcier";-0,088;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-0,196
"socio_économique";-0,071;-0,316;-0,742;-0,724;1,276;-0,064;4,605;-0,031
"sniper";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"sncf";-0,088;-0,395;-0,927;2,345;0,561;-0,08;-0,208;-0,196
"sinistre";-0,071;-0,316;-0,742;0,288;5,189;-0,064;-0,166;-1,633
"sim";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"short";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"sex";-0,053;-0,237;-0,556;-0,543;0,099;-0,048;-0,125;2,069
"seum";-0,071;-0,316;-0,742;0,288;1,276;-0,064;-0,166;-0,031
"semi";-0,088;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-0,196
"scander";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"scandaliser";-0,071;-0,316;3,578;-0,724;0;-0,064;-0,166;-0,031
"scam";99,67;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;-0,196
"save";179,836;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-0,196
"sangsue";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"sam";-0,088;20,433;-0,927;-0,905;-0,077;-0,08;-0,208;-0,196
"saleté";-0,088;-0,395;-0,927;0,084;7,861;-0,08;-0,208;-2,042
"salade";-0,088;-0,395;2,248;-0,905;3,156;-0,08;-0,208;-2,042
"sacrément";-0,088;-0,395;-0,927;7,687;-1,704;11,002;-0,208;-0,196
"révolter";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"révoltant";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"réthorique";-0,088;-0,395;0,072;0,084;-0,077;11,002;-0,208;-0,196
"répercussion";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"répartie";-0,088;-0,395;0,072;0,084;-0,077;-0,08;-0,208;0,294
"régression";-0,088;-0,395;0,072;0,084;-0,077;-0,08;3,343;-0,196
"régresser";-0,088;-0,395;-0,927;0,084;-1,704;-0,08;75,364;-2,042
"référer";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;3,343;2,336
"rédaction";-0,088;-0,395;0,072;-0,905;-1,704;-0,08;40,92;-0,196
"ré";-0,088;-0,395;2,248;-0,905;0,561;-0,08;-0,208;-0,196
"ruser_utilisateurice";-0,071;-0,316;-0,742;10,973;-1,363;-0,064;-0,166;-0,031
"rupture";-0,071;-0,316;-0,742;-0,724;1,276;14,224;-0,166;-0,031
"rumeur";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"rude";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"rp";-0,071;-0,316;-0,742;-0,724;0;60,768;-0,166;-0,031
"roumanie";-0,088;-0,395;0,072;2,345;0,561;-0,08;-0,208;-2,042
"rouage";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"rond_point";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"roh";-0,088;1,183;-0,927;-0,905;-1,704;47,831;3,343;-0,196
"robert";-0,071;-0,316;0,265;-0,724;0;-0,064;4,605;-0,031
"right";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"ride";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"retomber";-0,088;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-0,196
"restituer";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"respiratoire";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"renois";-0,071;-0,316;-0,742;22,094;-1,363;-0,064;-0,166;-1,633
"renaître";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"remédier";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"remède";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"remy";-0,088;-0,395;0,072;2,345;-0,077;-0,08;-0,208;-0,196
"relativisme";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;3,343;2,336
"recueillir";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"rectification";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"recommandation";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"really";226,786;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"ravage";9,796;-0,395;7,455;-0,905;-0,077;-0,08;-0,208;-2,042
"ras_le_bol";-0,088;-0,395;2,248;-0,905;-1,704;-0,08;3,343;0,294
"random";-0,088;-0,395;-0,927;0,084;3,156;-0,08;-0,208;-0,196
"ramer";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"rail";-0,088;-0,395;-0,927;-0,905;0,561;11,002;-0,208;0,294
"rafale";-0,088;-0,395;7,455;2,345;-1,704;-0,08;-0,208;-2,042
"radicalement";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"qur";-0,088;-0,395;0,072;-0,905;-0,077;11,002;-0,208;0,294
"quelqu";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"quanto";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"quando";126,071;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-0,031
"qques";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"qlq";-0,071;-0,316;0,265;-0,724;-1,363;-0,064;-0,166;4,113
"pédocriminels";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"puiser";-0,088;-0,395;0,072;0,084;3,156;-0,08;-0,208;-2,042
"publicitaire";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;3,343;0,294
"psychologiquement";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"psychiatrique";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"prévoyance";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"présumer";-0,088;-0,395;2,248;0,084;-0,077;-0,08;3,343;-2,042
"préservation";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"présentateur";-0,071;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;9,798
"prélèvement";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"préjudice";-0,088;-0,395;-0,927;0,084;-1,704;-0,08;-0,208;6,32
"précéder";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;2,336
"pré";-0,088;-0,395;0,072;-0,905;-0,077;11,002;-0,208;0,294
"près_des";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"prudence";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;3,343;6,32
"protestation";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;-0,208;-0,196
"protestant";-0,088;-0,395;-0,927;2,345;-0,077;-0,08;-0,208;0,294
"protecteur";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;3,343;-2,042
"prostitution";-0,088;-0,395;-0,927;16,112;-1,704;-0,08;3,343;-2,042
"prorata";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"proprio";9,796;-0,395;-0,927;-0,905;-0,077;11,002;-0,208;0,294
"proprement";-0,088;-0,395;-0,927;0,084;3,156;-0,08;3,343;-2,042
"propagation";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"progressivement";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;3,343;0,294
"professionnalisme";-0,088;-0,395;-0,927;0,084;-1,704;11,002;-0,208;2,336
"procédé";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"prochainement";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"privation";-0,088;-0,395;2,248;-0,905;-0,077;-0,08;-0,208;0,294
"prisoniers";-0,071;-0,316;21,571;-0,724;-1,363;-0,064;-0,166;-1,633
"priori";-0,088;-0,395;0,072;-0,905;3,156;-0,08;3,343;-2,042
"primer";-0,088;1,183;15,694;-0,905;-1,704;-0,08;-0,208;-2,042
"prestigieux";-0,071;-0,316;-0,742;-0,724;1,276;-0,064;-0,166;0,858
"presidente";179,836;-0,395;0,072;-0,905;-1,704;-0,08;-0,208;-2,042
"prefere";-0,088;-0,395;2,248;-0,905;0,561;-0,08;-0,208;-0,196
"ppsdm";12,714;-0,316;-0,742;0,288;0;-0,064;-0,166;-0,031
"power";9,796;38,896;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"poto";-0,088;-0,395;0,072;2,345;-1,704;-0,08;-0,208;0,294
"poreux";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"políticos";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"polonais";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;3,343;6,32
"po";-0,088;-0,395;0,072;2,345;-1,704;-0,08;-0,208;0,294
"pmr";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"plumer";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"plaquer";-0,088;-0,395;2,248;-0,905;-0,077;-0,08;-0,208;0,294
"plaisanter";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"piétiner";-0,088;-0,395;7,455;-0,905;-0,077;-0,08;-0,208;-0,196
"pizza";9,796;-0,395;-0,927;2,345;-0,077;-0,08;-0,208;-0,196
"pirate";-0,088;-0,395;-0,927;0,084;0,561;-0,08;-0,208;0,294
"pincette";-0,088;-0,395;2,248;0,084;-1,704;-0,08;-0,208;0,294
"physiologique";-0,088;-0,395;-0,927;-0,905;-0,077;11,002;-0,208;2,336
"peter";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"pessimisme";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;3,343;6,32
"pertinence";-0,071;-0,316;-0,742;0,288;0;-0,064;-0,166;0,858
"pero";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"permission";-0,088;-0,395;0,072;-0,905;-1,704;-0,08;-0,208;6,32
"perle";-0,088;1,183;2,248;0,084;-0,077;-0,08;-0,208;-2,042
"perfection";17,588;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;2,069
"percher";9,796;-0,395;-0,927;7,687;-1,704;-0,08;-0,208;-0,196
"peindre";-0,088;-0,395;-0,927;0,084;-1,704;-0,08;3,343;2,336
"pedophilie";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"pdt";-0,088;-0,395;0,072;-0,905;3,156;-0,08;3,343;-2,042
"patronal";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"patriotisme";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"patrick";-0,071;-0,316;0,265;3,704;0;-0,064;-0,166;-1,633
"passionner";-0,053;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;7,348
"pass";-0,088;20,433;-0,927;-0,905;-0,077;-0,08;-0,208;-0,196
"parachute";-0,088;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-0,196
"papy";-0,088;-0,395;-0,927;16,112;-1,704;-0,08;-0,208;-0,196
"pancarte";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"pakistan";-0,088;-0,395;-0,927;7,687;0,561;-0,08;-0,208;-2,042
"paa";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;2,336
"oulala";-0,088;-0,395;-0,927;16,112;-1,704;-0,08;-0,208;-0,196
"ouighour";-0,071;-0,316;3,578;-0,724;0;-0,064;-0,166;-0,031
"oscar";-0,053;-0,237;-0,556;0,749;-1,022;-0,048;-0,125;2,069
"orp";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"ordinateur";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"ordi";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"opportuniste";-0,088;-0,395;2,248;-0,905;3,156;-0,08;-0,208;-2,042
"once";-0,088;-0,395;7,455;0,084;-1,704;-0,08;-0,208;-0,196
"ohh";-0,053;-0,237;0,711;0,749;-1,022;-0,048;-0,125;0,027
"octroyer";-0,088;-0,395;0,072;-0,905;0,561;-0,08;3,343;-0,196
"obèse";-0,088;-0,395;-0,927;0,084;0,561;-0,08;-0,208;0,294
"obsolescence";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"obligatoirement";-0,088;-0,395;-0,927;0,084;-0,077;-0,08;-0,208;2,336
"négociable";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"négativement";-0,088;-0,395;0,072;-0,905;0,561;-0,08;-0,208;0,294
"néant";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"nyc";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"nvidia";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"nutriscore";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"nuremberg";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"notable";-0,088;-0,395;2,248;-0,905;-0,077;-0,08;-0,208;0,294
"nostalgique";-0,088;7,862;-0,927;-0,905;-0,077;-0,08;-0,208;0,294
"norvégien";-0,071;-0,316;0,265;-0,724;0;-0,064;-0,166;0,858
"normalité";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;6,32
"normaliser";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;3,343;0,294
"noooooon";-0,071;10,729;-0,742;0,288;-1,363;-0,064;-0,166;-0,031
"nivellement";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"nest";-0,071;-0,316;-0,742;-0,724;0;-0,064;4,605;0,858
"navire";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"naturalise";-0,071;-0,316;-0,742;-0,724;1,276;-0,064;-0,166;0,858
"naturalisations";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"natal";-0,088;1,183;0,072;2,345;-0,077;-0,08;-0,208;-2,042
"narcoterroristes";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"narcissique";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;-0,208;2,336
"namaste";-0,088;20,433;-0,927;-0,905;-1,704;-0,08;-0,208;0,294
"nah";179,836;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;-2,042
"mécontentement";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;-0,208;-0,196
"mécontent";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;3,343;2,336
"más";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"mytho";-0,088;-0,395;-0,927;7,687;-1,704;-0,08;-0,208;0,294
"mutuel";-0,088;-0,395;0,072;-0,905;3,156;-0,08;3,343;-2,042
"musicien";-0,053;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;7,348
"mousse";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"mouise";-0,088;-0,395;-0,927;0,084;7,861;-0,08;-0,208;-2,042
"mouiller";-0,088;-0,395;-0,927;0,084;0,561;-0,08;-0,208;0,294
"moss";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"mosquée";-0,053;-0,237;5,919;0,749;-1,022;-0,048;-0,125;-1,225
