"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"adorable";-5,283;29,634;-2,156;-6,913;-8,375;-8,278;-4,259;205,926;-3,266;-11,36;-29,815
"élève";-4,448;-5,217;0,845;0,04;309,726;-6,97;-1,818;-16,729;-1,149;-0,099;-21,621
"imaginer";0,133;-1,324;-2,201;0,064;-0,002;-0,124;-4,347;-23,075;-1,264;83,9;-1,236
"gamin";-3,304;-3,198;-2,112;-10,571;54,684;-2,993;-1,063;-5,604;2,429;2,092;0,023
"continuer";-3,408;3,265;-0,007;12,988;-5,574;-4,58;0,193;-7,154;8,674;28,54;-11,767
"commencer";-3,304;-0,47;0,422;7,372;3,03;-2,993;-2,361;-21,596;0,007;35,533;-1,65
"terre";-5,029;32,742;-0,521;98,125;-3,759;-5,902;-4,054;-15,285;5,816;5,313;-16,315
"naturel";-5,065;17,605;-2,067;12,13;-0,003;-2,85;-4,083;37,392;2,677;-11,861;-26,062
"main";134,796;1,5;0,472;-3,523;1,064;-2,85;0,286;-24,861;0,267;2,48;-3,199
"lieu";0,254;5,338;4,351;0,012;0,034;-0,041;-4,113;-31,781;1,533;58,816;-12,099
"faux";-5,283;1,165;-0,007;527,119;-0,581;-1,968;-2,444;-28,529;-0,505;-7,292;-13,201
"tuer";-5,138;708,587;-2,097;-0,335;-4,025;-4,368;-4,142;-27,505;-0,409;-0,603;-10,915
"chance";-3,199;-0,399;-0,532;-4,893;-0,003;-0,875;-0,997;27,847;0,267;8,664;-20,1
"tomber";-3,199;2,548;0,472;-1,457;2,483;-1,721;-0,997;-9,616;0,267;40,517;-6,852
"peur";-4,92;8,024;-0,488;2,52;0,004;-7,709;-2,17;-18,03;-0,826;88,133;-9,663
"beauté";-5,174;-3,198;-2,112;-1,594;-0,466;-1,843;-4,171;184,715;-3,118;-2,937;-31,27
"raciste";-4,63;-7,476;-1,89;657,796;0,097;-2,288;-3,732;-33,271;-5,42;-8,355;-3,881
"rapport";0,009;-0,354;0,508;6,462;102,871;-0,021;-4,025;-26,482;-0,037;0,08;-11,446
"italien";177,11;-3,832;-1,89;-0,075;-2,823;45,595;-3,732;-9,859;-1,339;-3,749;-0,205
"guerre";-2,715;-2,367;-0,381;93,281;-0,039;0,011;-3,674;-23,423;0,003;33,886;-14,893
"envie";-0,638;0,047;-1,993;-4,56;-2,464;-3,999;-2,143;-8,634;1,93;103,179;-4,978
"créer";-3,026;19,154;-0,477;243,432;-1,671;-1,521;-0,89;-11,322;-1,617;-3,693;-10,801
"reconnaître";-4,957;-2,9;0,527;0,042;-3,584;56,04;-3,996;-0,786;-0,301;-0,137;1,584
"prof";-2,75;-3,779;-0,391;-0,362;189,58;-7,197;-0,725;-28,15;-5,363;-0,5;0,805
"jeunesse";-4,884;-1,679;-1,993;-0,185;3,081;-1,521;121,606;3,076;-1,617;-0,985;-8,204
"image";-4,957;-4,32;-0,499;-1,323;-1,14;-7,766;-3,996;3,481;6,102;52,422;-12,679
"actuel";-1,61;-5,906;2,17;-0,594;75,378;-1,521;-3,937;-21,572;3,131;23,184;-15,364
"métier";-4,557;-3,725;353,112;0,693;0,142;-7,141;-3,674;-10,854;26,742;13,377;-24,517
"froid";0,061;3,857;-0,007;-2,068;-0,182;-0,269;-2,184;-12,634;-2,464;0,257;23,491
"montrer";-2,957;-5,791;0,606;5,585;16,5;-3,894;-3,879;-9,528;-0,733;49,482;-13,295
"drôle";-1,61;-2,802;0,001;-1,237;-0,545;-1,521;-2,143;-16,038;-1,617;-8,127;127,199
"franc";0,185;-3,352;-1,756;-1,32;-8,579;952,997;-3,469;-21,645;-3,28;-9,765;-13,233
"excellent";-0,128;-2,9;-0,499;-3,34;-0,629;-0,782;0,342;23,327;-2,825;-5,977;2,815
"argent";-1,522;8,757;0,004;16,98;-6,848;-3,842;-3,849;-13,697;14,244;32,378;-11,57
"social";-4,775;-4,048;-0,444;-0,132;7,327;-7,482;0,021;-22,843;3,43;150,495;-30,647
"haut";-2,75;-3,779;-0,391;0,205;1,442;51,769;0,049;-17,693;1,466;-1,407;1,776
"voix";-2,922;-1,556;-1,949;-4,362;-1,478;-2,473;-3,849;183,701;-3,968;-15,533;-8,848
"revoir";-4,811;-5,791;2,266;-0,149;-0,467;-3,894;0,016;80,035;-4,021;-1,338;-9,05
"possible";-1,348;-0,571;-1,86;2,366;0,902;-0,085;-1,899;-19,344;-3,649;80,042;-5,428
"gars";-0,055;-0,001;0,694;-0,088;-0,083;-2,334;-1,98;-18,177;-0,157;-1,575;52,948
"effectivement";-2,957;-1,596;0,003;-0,149;5,699;-0,664;-3,879;-19,149;3,328;24,286;-0,001
"langue";-0,245;-1,811;-1,682;0,192;19,41;155,486;-1,579;-11,251;-3,02;-2,154;-9,085
"emji_visage_envoyant_un_bisou";-2,036;-2,671;-0,191;-0,764;0,023;-0,083;-1,37;33,875;-6,116;-1,383;-0,335
"porter";-1,262;-2,226;-1,816;-0,758;4,914;-5,011;-1,818;-20,583;65,383;3,517;0,431
"faute";-2,51;-1,088;-0,32;-0,651;88,206;-6,799;-3,498;-31,185;240,487;-2,04;-22,936
"âme";-4,594;-5,446;-1,875;0,205;-7,83;-5,233;-3,703;197,21;-5,363;-2,772;-20,638
"témoignage";-2,853;-7,594;-1,919;-9,607;-6,633;-7,368;-3,791;335,274;-2,489;-7,342;-35,016
"rue";-2,647;27,031;-1,83;-0,287;-4,663;0,898;0,073;-18,852;0,01;7,825;1,608
"date";-2,888;-0,006;-1,934;3,015;48,533;-0,608;-2,034;-10,481;-2,536;-13,553;10,715
"lol";-0,513;-0,18;-0,412;-0,988;0;7,755;-0,117;-16,364;0;-2,994;30,793
"interdire";-2,612;143,419;2,804;-0,758;0,034;-5,011;-1,818;-27,114;6,308;14,608;-15,892
"absolument";-2,681;-0,119;0,02;57,673;5,878;-3,478;-3,644;-2,217;0,006;1,685;-13,023
"évoluer";-1,291;1,573;0,818;2,558;130,564;-7,027;-1,845;-25,094;6,15;0,14;-23,99
"etait";-0,011;-1,125;-0,33;0,064;-0,394;-0,999;0,103;-2,413;-1,075;34,773;-2,875
"top";3,546;-5,103;0,035;-3,645;-5,679;-0,999;497,584;-1,764;-0,404;-7,233;-1,055
"ouvrir";-0,416;-0,105;0,818;0,283;-0,018;0,022;-3,615;-20,834;13,466;20,193;-0,872
"prix";-2,204;38,555;44,514;0,805;-11,41;-0,156;-3,235;-13,87;-0,19;25,421;-5,96
"contraire";-2,578;1,711;-0,34;71,879;1,914;-1,034;-3,557;-14,717;4,596;0,493;-8,098
"sauvage";-4,376;1703,289;-1,786;-8,939;-14,793;-4,9;-3,527;-20,083;-3,385;-21,64;-27,693
"nouveau";-0,344;-0,058;-1,771;12,487;16,835;-1,927;-1,738;-11,039;-1,039;20,106;-11,876
"moyen";3,272;-0,105;-1,83;5,341;-0,018;-3,427;-3,615;-18,852;8,274;27,256;-3,294
"mois";-0,005;-2,039;0,958;-6,769;-10,395;-3,17;-3,469;-17,625;-0,037;104,713;1,709
"emji_étincelles";-1,969;-4,134;-1,534;-1,482;-6,856;-5,89;1,495;202,615;-6;-10,345;-16,719
"adulte";-2,544;-7,066;-0,33;-3,645;276,775;-6,856;-3,527;-11,257;0,028;0,555;-19,103
"neige";-0,283;0,044;-1,224;-0,542;-3,138;3,028;0,189;-4,821;-1,485;0,958;9,463
"emji_visage_souriant";0,908;-4,931;-0,301;-6,696;-2,038;-0,895;-0,55;49,095;-0,968;-0,133;-2,477
"soir";0,154;79,622;-0,33;0,064;-8,811;-6,856;-0,053;-18,115;-5,024;-0,232;20,666
"également";0,302;-0,008;0,081;0,703;3,004;0,161;-1,553;-0,574;0,125;4,5;-10,299
"emji_coeur_cartes";-3,325;-0,236;-0,085;-6,792;-11,239;-3,306;-0,142;248,672;-3,398;-13,735;-22,278
"manière";-1,178;-0,058;-1,771;12,487;67,511;-4,845;-3,498;-5,846;3,248;2,334;-29,819
"long";-2,442;1,029;-0,301;-0,001;-0,697;-3,119;-1,685;-9,172;9,493;26,014;-0,804
"copain";-2,238;-0,805;-0,244;-1,009;-1,606;-0,173;170,187;-0,896;-2,917;0,806;-1,187
"bonjour";0,868;-3,352;6,325;-2,286;-0,075;40,735;-0,569;-0,318;1,045;5,369;-18,594
"suite";-0,31;-1,015;0,05;6,346;-1,28;-4,734;-3,44;-10,606;0,412;23,542;0,21
"maman";-2,34;-3,14;0,067;-3,262;-9,917;-4,568;-0,495;2,874;-0,268;73,306;-6,719
"lausanne";-0,96;-0,004;-0,244;-1,901;-7,771;204,705;1,101;-2,719;-4,516;-2,728;-0,156
"honte";-4,122;-1,811;17,603;0,192;-0,174;-2,915;-3,323;-14,579;494,944;-8,904;-13,712
"esprit";-4,086;-0,839;-0,253;2,508;3,004;-2,865;-3,294;-8,151;-2,969;89,915;-15,219
"client";-3,977;-0,738;1315,362;-1,794;-7,541;-6,231;-3,206;-26,109;-0,698;-1,139;5,164
"cadeau";-3,796;-2,62;-0,182;-0,725;-10,68;-2,464;-3,06;0,009;-0,545;138,373;-15,061
"bas";0,28;1,26;0,074;-1,095;-2,634;-1,665;-1,579;-3,85;2,466;28,683;-2,677
"sport";-0,828;-6,246;-1,579;-7,902;-0,038;-6,061;12,206;-16,605;251,799;1,945;-4,197
"justement";-1,04;2,264;0,067;16,856;5,077;-4,568;-1,606;-20,632;2,375;10,745;-5,586
"expliquer";-0,2;-0,771;0,096;64,683;11,172;-0,156;-3,235;-19,622;0,162;0,031;-3,904
"dur";-2,17;0,158;-0,226;-4,388;-2,307;-4,292;-3,206;-11,946;2,857;139,141;-11,142
"paix";-0,96;-1,721;-0,244;-0,397;-9,559;-6,345;-3,264;190,462;-6,463;-1,95;-23,003
"meme";6,637;-1,811;0,074;-0,093;-1,041;2,651;-0,015;-22,528;7,902;9,494;-0,001
"complètement";-0,215;0,121;-0,244;0,014;112,21;-2,814;-0,441;-17,842;-1,666;-0,142;-2,411
"chaud";-0,018;-0,928;-1,372;-1,927;-5,616;-0,828;-1,039;-15,109;-1,962;-0,874;99,879
"avis";-4,086;-1,766;-1,668;0,009;284,636;-2,865;-3,294;-20,127;0,125;-0,174;-21,097
"émission";-3,904;-1,545;-1,594;-0,288;-3,151;0,276;5,28;2,611;-1,493;11,713;-2,616
"wesh";-3,651;-5,895;-0,15;-1,332;381,836;-1,13;-2,943;-13,272;-5,827;-20,008;-2,418
"vérité";-0,986;-4,646;-0,253;504,302;-3,61;-4,458;-3,294;-8,151;-2,969;-3,763;-10,299
"voisin";-1,013;280,752;-0,263;-3,199;-8,001;-0,002;-0,477;-11,251;-0,007;-0,209;-1,979
"réseau";-4,049;-1,721;-1,653;0,753;2,16;-6,345;-0,009;-14,106;-1,666;123,127;-14,973
"fond";-0,854;-1,545;7,663;-0,024;0,493;-0,578;-1,422;-14,951;0,228;1,81;9,616
"différence";-0,245;2,353;6,897;20,431;16,845;-0,002;-1,579;-16,405;0,553;5,397;-28,201
"difficile";-0,245;-3,088;11,635;-0,456;0,034;-2,915;-1,579;-14,579;-0,247;119,146;-15,466
"caissier";-3,977;-4,475;5447,897;-8,124;-13,445;-6,231;-3,206;-28,578;-6,348;-8,225;-12,757
"état";-2,272;7,857;7,019;118,854;-0,983;-1,622;-3,294;-16,162;0,592;1,223;-13,473
"simplicité";-4,086;-6,598;-1,668;-3,136;-6,277;-4,458;-3,294;287,458;-4,572;-8,734;-27,932
"semaine";-3,904;0,2;1,336;-1,688;-4,346;-1,412;-0,001;-4,832;-1,493;61,402;-0,827
"respecter";-3,868;18,441;-1,579;0,405;29,224;-6,061;-3,118;-8,28;15,346;1,286;-15,561
"emji_mains_en_prière_peau_claire";-0,582;-3,738;-1,431;-1,139;-7,78;-5,493;-1,139;184,712;-2,158;-6,081;-16,922
"équipe";-2,137;-2,826;1,297;-8,05;-5,842;18,814;-3,177;0,139;95,177;-0,594;-3,589
"émouvant";-4,049;-6,539;-1,653;-6,259;-11,532;-6,345;-3,264;350,313;-6,463;-8,563;-30,153
"phrase";-4,013;-0,771;-1,638;-4,457;242,147;-4,347;-3,235;-4,319;-2,865;-15,379;-0,12
"facile";1,23;-0,002;1,223;-1,847;72,852;0,203;-1,5;-21,76;-0,73;7,491;-12,995
"sûrement";-2,17;6,207;-1,623;0,302;7,712;-0,14;-1,474;-11,946;0,183;14,599;-5,774
"santé";-2,103;30,461;1,336;-1,688;-4,346;-6,118;-3,147;-1,549;-1,493;78,755;-19,787
"fils";-2,002;-4,191;-1,549;-1,533;7,284;0,028;-1,344;-3,379;0,971;-0,121;7,942
"bref";0,016;-0,158;0,122;0,051;16,881;-0,578;-0,373;-18,865;4,739;8,428;-4,365
"base";0,427;2,943;-1,594;19,53;28,593;-2,614;-3,147;-20,993;9,16;0,094;-12,283
"terme";0,427;-0,158;-1,594;44,98;12,175;0,009;-3,147;-25,589;0,003;-0,223;-0,192
"perso";18,454;0,711;0,113;0,917;-0,322;-1,454;-3,177;-23,492;-1,536;-4,256;37,086
"cheveu";-2,069;-6,246;-1,579;-7,902;-3,061;-4,127;-3,118;-9,715;-1,45;-2,174;153,981
"vivant";-3,977;69,795;-1,623;10,201;1,545;-0,637;-3,206;-1,77;-0,172;0,048;-14,481
"tenir";-2,002;12,425;-1,549;-1,533;-0,016;-4,017;0,373;-14,229;12,748;29,639;-5,98
"porte";-2,002;0,909;4,102;1,17;-1,915;-5,947;-3,06;-3,379;-1,366;-1,295;29,702
"mourir";-2,103;64,882;-1,594;3,065;-0,716;-6,118;-3,147;-5,936;-1,493;5,683;-0,827
"lac";-3,397;-2,063;-1,386;-6,94;-11,484;1002,59;-2,738;-4,54;-5,422;-16,294;-12,337
"emji_visage_souriant_avec_yeux_plissés";0,25;-5,252;-1,327;-4,666;-5,282;-0,145;-0,119;-10,679;-3,287;-11,349;147,17
"choix";-0,099;1,02;-1,52;2,359;0,794;-0,437;-3,001;-17,608;-0,487;72,394;-14,562
"caisse";-3,651;0,398;3859,516;-2,397;-12,342;-5,72;-2,943;-15,129;-3,899;-11,555;-15,953
"table";0,103;3,119;-0,309;-1,547;0,254;-1,187;3,437;-3,215;-1,209;2,223;0,088
"sympa";-0,88;-0,176;3,769;-4,319;-2,227;-1,454;-1,448;13,654;-1,536;0,069;0,206
"différent";2,997;-0,641;-1,579;0,405;10,421;-0,548;-0,356;-18,614;0,006;33,975;-10,457
"calcul";-0,685;-1,107;-0,28;-1,4;4,688;-1,074;0,412;1,408;-1,094;0,286;-0,329
"aider";-1,736;4,325;-0,12;-0,442;0,228;-2,073;-1,139;-18,188;177,476;2,698;-14,937
"remettre";-3,614;-2,364;-0,142;0,719;192,674;-2,219;-1,215;-16,856;-0,038;-1,472;-7,488
"mental";-1,082;-1,748;-0,442;-0,584;1,044;-0,24;-0,872;-0,964;12,37;12,038;-5,72
"livre";-3,759;-2,568;-1,534;21,25;82,03;-5,89;-3,031;-9,069;1,028;0,237;-13,019
"habiter";5,105;0,224;-1,579;-1,636;-8,964;525,724;0;-11,266;-4,235;-3,984;-17,488
"emji_visage_qui_hurle_de_peur";0,514;-0,504;12,67;-5,978;4,913;-0,433;-0,037;-14,139;-1,393;1,931;5,819
"douche";2266,041;-6,012;-1,52;-5,605;-10,437;-5,834;-3,001;-26,755;-5,942;-5,715;-25,238
"canton";-0,051;-5,72;-0,127;-3,571;-11,974;1129,899;-1,165;-18,442;-2,208;-7,678;-26,374
"bête";-1,736;174,952;-1,431;-1,139;1,28;-3,579;-2,826;-2,245;0,105;0;-13,075
"bain";1828,194;-6,012;-1,52;-3,909;-10,437;-2,366;-3,001;-17,608;-4,011;-10,164;-16,464
"italie";1058,907;-4,247;0,142;-2,701;-8,845;0,021;0;-18,362;-4,179;-4,947;-8,764
"fête";-0,752;-0,549;-0,174;-2,579;-10,559;-0,464;0,001;112,165;-0,515;-1,862;-16,719
"emji_visage_boudeur";-1,913;9,396;489,024;-3,909;-1,484;0,01;-1,542;-7,225;-1,303;0,216;-4,376
"choquer";-2,036;3,163;-1,564;0,079;84,936;-6,004;-1,37;-25,069;0,279;0,157;-1,114
"téléphone";-3,542;-3,794;0,24;-2,218;-0,286;-1,014;-0,22;-9,262;-5,653;95,347;-0,46
"propos";-3,796;-0,58;-0,182;0,095;80,637;-5,947;-3,06;-3,379;2,006;3,091;-16,975
"gagner";-3,578;-0,039;-0,134;-2,278;-9,952;9,003;-1,19;-18,697;184,484;3,268;-2,933
"emji_visage_très_souriant_aux_yeux_rieurs";-0,018;-5,427;-1,372;-4,882;-7,309;0;0,741;-3,358;-0,889;-11,921;105,024
"chien";-1,67;502,909;-1,401;-3,369;-4,353;-0,901;-2,768;-10,165;-5,48;-5,762;-1,066
"type";-0,099;5,328;-1,52;0,57;9,677;-0,049;-1,292;-13,75;3,657;-0,633;0,084
"racisme";-3,469;-2,163;-1,416;678,233;-4,457;-0,938;-2,797;-24,932;-5,538;-8,904;-5,432
"population";-1,969;12,712;0,163;471,014;-1,839;-3,962;-3,031;-19,971;-1,324;-4,658;-25,507
"suivre";-1,869;-3,964;-1,49;7,772;-0,905;-1,13;-2,943;-3,678;89,236;5,009;-9,111
"parole";-3,651;-3,964;-1,49;5,729;0;-2,268;-2,943;22,438;0,437;-0,032;-6,404
"occuper";-1,769;26,522;0,24;-1,187;-3,368;-3,633;-2,855;-9,262;48,815;21,039;-13,321
"leçon";-1,835;-1,206;-1,475;-0,543;6,855;-5,663;-1,215;85,932;-3,843;-6,566;-15,699
"important";-0,606;-0,03;-0,127;1,721;0,194;-2,121;-2,855;-10,848;6,388;53,465;-15,19
"soleil";-2,781;-0,382;-0,012;-3,734;-9,403;-4,358;-2,242;-7,715;-0,358;65,322;4,63
"vocabulaire";-0,559;-5,603;-1,416;-0,411;223,972;7,104;-2,797;-2,114;-5,538;-19,015;-9,494
"vaudois";-0,606;-3,794;-0,127;-3,571;-7,898;983,818;-2,855;-7,802;-2,208;-19,412;-17,182
"internet";-3,542;-1,125;-1,446;0,261;-0,74;0,627;-1,165;-20,654;-5,653;106,287;-2,02
"sacré";-3,361;0,736;-1,372;-4,882;-5,616;-1,882;0,055;26,029;-0,889;0,215;-0,183
"inventer";55,409;-5,778;-1,46;27,659;-3,463;-3,688;-1,19;-23,25;-0,378;-0,131;11,981
"emji_visage_qui_fait_un_câlin";-0,49;-0,928;-0,092;-0,321;-0,492;0,225;4,471;16,602;0,185;-4,219;-2,884
"choisir";-1,703;-0,33;-1,416;8,987;7,923;-5,436;-2,797;-10,392;44,322;0,758;-4,329
"rêve";-3,433;-1,006;1,944;-0,38;-11,607;-1,977;-1,089;7,056;-2,06;25,728;-1,648
"rentrer";0,152;-0,305;0,286;-2,042;2,387;-0,901;-1,089;-24,672;-0,006;25,728;0,96
"envoyer";-1,703;2,778;-0,112;-5,098;0,713;-0,938;-0,192;-15,857;-1,003;51,884;-0,688
"emji_ok";-0,009;-1,915;-0,079;-3,102;-5,393;-5,152;2,371;126,241;-3,342;-8,017;-9,92
"emji_notes_de_musique";-1,913;-3,09;-0,781;-3,909;-4,416;-1,255;-1,542;167,79;-3,054;-8,225;-11,82
"content";-1,736;0,55;-1,431;-0,069;-6,064;0,135;-1,139;-1,555;4,48;39,678;-8,232
"poule";-3,469;1121,529;-1,416;-7,088;-11,729;-5,436;-2,797;-8,826;-5,538;-10,623;-16,663
"intelligent";-3,469;9,069;-1,416;-2,101;114,414;-2,025;-2,797;2,494;-1,003;-7,337;-23,354
"effet";-0,513;1,642;0,303;45,734;0,856;-0,222;-1,064;-8,393;-0,257;1,562;-7,584
"sac";49,174;18,815;225,882;-1,588;-0,25;-0,621;0,124;-22,589;-3,121;-2,397;-2,022
"ressembler";2,542;-1,964;-0,085;-0,016;-4,043;0,933;-1,014;-5,316;-0,214;-1,381;27,527
"pensée";-3,506;-1,085;-1,431;8,731;74,746;-5,493;-2,826;-0,553;-0,328;-2,704;-4,505
"musique";-3,361;-0,928;-1,372;-0,955;-1,874;-1,882;-1,039;-3,358;-5,364;-2,234;80,591
"matin";-0,018;3,128;-0,092;-3,235;-7,309;-1,882;-1,039;-15,109;-1,962;4,587;38,208
"disparaître";-0,029;23,563;-1,401;39,599;-0,011;-1,977;-0,179;-8,609;0,688;0,008;-7,799
"corps";7,472;-0,236;-0,085;-0,293;-1,009;-3,306;-2,68;-12,936;61,166;25,121;-11,849
"public";-0,001;-0,155;2,369;-4,522;35,778;-0,654;-0,915;-15,905;-3,176;34,684;-9,223
"moitié";0,002;-3,009;-1,239;170,754;-2,097;31,229;-2,446;-17,053;-2,956;-5,348;-1,02
"liberté";-0,49;-0,928;-1,372;3,602;-0,001;-5,266;-2,709;-5,504;13,209;47,569;-15,887
"langage";-3,325;-3,457;-0,085;0,487;227,922;-0,182;-1,014;-3,201;-3,398;-11,73;-11,849
"impression";-0,468;-3,457;-1,357;-0,016;28,827;-3,306;-2,68;-6,573;-0,852;9,263;-0,141
"franchement";0,152;0,639;1,944;-1,046;-0,011;-0,243;-2,768;-15,607;0,142;53,092;-5,243
"discours";-3,397;0,141;-0,098;9,521;24,087;-0,222;-2,738;-3,517;-0,257;3,263;-12,337
"culture";-0,322;-4,959;-0,045;54,407;5,575;12,951;-2,476;-13,128;-1,579;4,166;-13,828
"tirer";-1,637;1,642;-1,386;-0,35;10,553;-5,323;-2,738;-15,358;1,726;-0,176;12,721
"sagesse";-3,433;-5,544;-1,401;-2,042;-4,353;-5,379;-0,179;251,867;-3,565;-14,321;-23,085
"plastique";1,335;777,048;-1,283;-6,422;-10,627;-1,6;-0,891;-20,136;-3,121;-2,397;-14,341
"plaindre";-3,107;1,154;0,462;-4,378;0,052;-2,981;-0,867;-19,876;34,388;70,225;-16,138
"emji_visage_soulagé";-2,383;-0,776;-0,973;0,053;2,3;-1,918;-1,921;12,113;-0,747;0,136;-3,239
"riche";-1,539;-3,4;-1,342;0,533;4,253;0,992;-2,651;-2,208;-1,865;35,218;-9,92
"marier";-1,474;-5,193;-1,313;-4,594;-5,172;-0,128;-2,592;-4,761;107,476;-0,232;8,415
"libre";-1,474;-0,174;-1,313;202,527;-2,535;-3,143;-2,592;-10,447;1,019;1,523;-11,12
"cest";0,352;-0,672;-1,268;11,971;-2,269;-0,082;-2,505;-15,399;0,395;0,056;13,303
"valeur";-3,252;-3,344;-1,327;28,681;1,195;-5,096;-2,622;-0,157;0,002;21,091;-15,113
"peine";-3,252;-3,344;-1,327;-0,823;0,006;-3,198;-2,622;-14,364;-0,174;143,644;-6,738
"p";0;-5,018;-0,05;-4,378;-6,488;-1,554;-0,867;-2,313;-0,104;-12,567;110,65
"détester";-2,6;-0,247;-0,002;-0,819;-0,097;-2,233;-0,541;-16,249;0,002;-0,837;59,738
"couleur";-3,288;-0,853;-1,342;7,874;0,001;0,004;0,074;-21,174;-0,194;-0,324;25,732
"capable";-3,035;0,033;-0,04;3,354;141,391;-4,755;-2,446;-17,053;1,369;0,397;-22,598
"village";-3,18;11,229;-0,061;-1,643;-3,636;6,311;-2,563;-7,119;-0,708;0,019;12,216
"traiter";-1,507;26,155;2,239;24,383;7,778;-1,74;-2,622;-18,594;8,064;-0,276;-11,362
"tourner";-1,507;-0,194;-1,327;-0,24;-1,641;1,054;0,863;-9,041;-1,816;1,394;16,99
"système";3,032;6,025;0,44;1,658;-0,024;-3,035;-2,534;-15,652;59,251;3,695;-12,42
"preuve";-3,216;-1,817;-0,067;339,656;1,291;-3,143;-2,592;-20,655;-0,155;-2,64;-7,924
"jésus";-1,282;-2,953;-1,224;405,264;-8,013;-1,418;-2,417;-6,088;-4,786;-14,122;-0,023
"fier";-0,283;-2,953;-1,224;0,018;-1,135;0,075;0,189;8,815;0,517;0,008;-2,241
"chanson";0,298;-0,743;-1,298;0;-5,061;0,02;2,625;17,606;-5,075;-3,513;0,129
"totalement";-3,18;0,006;2,369;0,166;31,793;-3,089;-2,563;-18,08;11,516;5,948;-6,322
"mari";-2,745;-2,566;-0,01;6,911;-2,466;-4,301;-0,631;-10,926;198,979;-0,227;-2,042
"gosse";-3,18;-0,155;0,418;-4,522;44,455;0,02;-0,915;-3,52;-0,137;4,628;-6,322
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";-2,854;-0,029;-1,165;-3,877;-5,675;3,575;-0,7;-5,289;-0,416;-11,209;84,213
"emji_visage_avec_un_léger_sourire";5,737;-0,104;2,578;-2,708;-2,183;139,351;-2,476;-0,017;-0,605;-2,16;-10,157
"doute";-3,143;0,01;0,44;30,627;32,584;-1,6;-0,891;-3,357;-0,673;-0,463;-10,637
"bout";-0,342;-0,12;-0,05;-4,378;-1,345;0,037;-0,867;-5,391;-0,104;11,803;5,41
"toucher";-1,474;-0,779;-0,067;-2,97;4,663;-1,693;-0,108;0,498;3,784;14,498;-14,855
"svp";-1,345;-3,065;2,578;-4,306;2,766;-1,508;-2,476;-0,878;-0,089;-0,35;15,926
"souhaiter";-3,107;-0,12;-1,268;1,754;-1,345;-4,869;-2,505;6,175;-0,639;44,022;-23,137
"rare";-3,071;-1,624;-1,253;-0,127;-0,185;-4,812;-2,476;6,527;0,434;19,198;-7,051
"match";-3,107;-3,121;-1,268;-6,348;-8,376;1,329;0,139;-8,157;133,992;18,559;-5,912
"horreur";3,046;1,949;-0,737;-0,641;0,067;-1,108;-1,455;-10,571;-1,152;8,734;1,403
"film";-3,071;-1,624;-0,045;-0,127;-4,732;-1,508;-0,069;13,171;-0,089;-1,385;3,475
"origine";0;-1,672;-1,268;224,751;-3,435;16,258;-2,505;-8,157;-3,066;-8,781;-3,621
"endroit";-0,212;-0,029;-0,019;-0,4;-5,675;0,151;-2,301;-8,162;-2,682;72,015;-1,051
"emji_renard";-2,492;29,082;0;-5,091;-8,424;-3,904;-2,009;120,338;-3,977;-7,407;-18,556
"doux";0,352;0,016;-1,268;-1,533;-0,66;-2,981;-2,505;29,403;1,22;-1,484;-3,621
"vacance";-1,345;-0,637;-0,045;-0,618;-2,183;-1,508;0,154;-7,938;-1,579;0,758;34,242
"service";0,002;29,718;0,511;1,958;2,928;-1,463;-2,446;-14,895;0,043;17,32;-17,799
"réfléchir";-3,035;0,033;0,511;9,784;70,234;-4,755;-2,446;-7,72;-0,572;2,29;-17,799
"retour";3,032;-0,707;0,44;-0,169;-0,715;-3,035;-0,891;0,677;0,359;4,89;-2,022
"fumer";-2,999;0,044;-1,224;-4,163;-0,129;-4,698;-2,417;-16,797;-1,485;36,142;13,063
"violence";-3,035;-3,009;-1,239;-0,108;248,126;-4,755;-2,446;-12,882;12,802;-6,796;-15,614
"riz";-2,926;1184,365;-1,194;-2,449;-9,893;-4,585;-2,359;-16,284;-4,671;-13,727;-19,321
"pleurer";-2,999;-1,529;-1,224;-4,163;0,491;0,583;-2,417;-0,7;-0,539;2,468;6,442
"gauche";-1,25;-4,784;-1,209;7,775;-0,459;3,158;-2,388;-14,391;1,531;1,774;5,477
"célestin";-3,035;-4,901;-1,239;-2,643;-10,26;-4,755;-2,446;218,584;-2,956;-4,074;-17,799
"clairement";-1,313;0,033;11,943;-0,108;58,96;-0,524;-2,446;-17,053;-0,075;0,002;-1,02
"maladie";-1,155;214,57;54,763;-0,4;-4,082;-4,471;-2,301;-15,772;-0,022;3,278;-14,308
"emji_visage_avec_une_main_sur_la_bouche";-0,163;0,17;-0,01;-2,13;-0,693;-0,295;-0,01;-7,493;-0,33;2,855;11,221
"sérieux";-0,283;-1,529;-0,035;-0,542;0,121;-2,819;-0,795;-12,636;-0,539;-1,931;58,516
"retourner";-1,187;-0,039;-1,18;-0,047;-0,062;-2,658;-2,33;-6,86;-0,445;39,345;0
"marcher";-2,999;-0,074;0,536;-1,371;-3,138;-1,418;-2,417;-14,643;-0,062;65,355;0,429
