"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"portrait";8,78;-0,609;0,007;-1,146;-0,943;-0,955;0,126;-0,002
"porter";0,056;35,756;-0,764;-0,816;-0,672;-0,68;-0,574;-0,878
"pire";-0,079;-0,697;17,167;-1,311;0,004;-1,093;0,045;-1,41
"pied";-1,163;0,63;-0,919;0,037;-0,807;-0,817;-0,69;12,836
"physique";-0,079;9,665;-0,003;-1,311;0,004;-1,093;-0,922;0,658
"penser";-0,018;-0,609;11,919;0,001;-0,943;-0,955;-0,806;-0,002
"pain";-0,018;-0,609;0,007;0,001;-0,943;0,038;-0,806;4,38
"olympique";-0,579;-0,26;-0,458;0,942;8,73;-0,407;-0,344;-0,525
"obligatoire";0,001;-0,521;7,157;-0,981;-0,807;2,646;-0,69;-1,055
"naître";5,126;-0,521;-0,919;-0,981;-0,807;2,646;-0,69;0,016
"ménager";-1,163;-0,521;0,064;-0,981;-0,807;-0,817;-0,69;22,421
"musical";-0,018;-0,609;-1,073;-1,146;-0,943;-0,955;28,76;-0,002
"minute";0,001;-0,521;0,064;1,89;-0,807;2,646;-0,69;-1,055
"michel";0,001;-0,521;-0,919;-0,981;8,499;0,131;-0,69;0,016
"mariage";0,001;-0,521;15,104;-0,981;-0,807;-0,817;-0,69;0,016
"manière";0,056;-0,434;-0,764;-0,816;22,536;-0,68;-0,574;-0,878
"légendaire";0,001;0,63;-0,919;0,037;2,703;0,131;-0,69;-1,055
"look";-0,018;58,463;-1,073;-1,146;-0,943;-0,955;-0,806;-1,232
"lieu";20,701;-0,697;-1,228;-1,311;1,359;-1,093;-0,922;-1,41
"jouet";-0,773;-0,347;-0,611;-0,652;0,676;-0,543;0,952;3,927
"jacques";8,78;-0,609;-1,073;0,001;-0,943;0,038;0,126;-1,232
"incontournable";-0,079;0,23;-1,228;-1,311;-1,079;0,003;0,045;7,895
"important";-1,555;-0,697;-1,228;0,821;11,362;0,003;0,045;-1,41
"hésiter";-1,555;0,23;-1,228;-1,311;0,004;-1,093;36,866;-1,41
"guerre";-1,555;0,23;-1,228;-1,311;31,086;-1,093;0,045;-1,41
"franc";-1,163;-0,521;0,064;-0,981;-0,807;0,131;20,937;-1,055
"fond";-0,079;49,738;-1,228;-1,311;-1,079;-1,093;0,045;-1,41
"entier";30,426;-0,697;-1,228;-1,311;-1,079;-1,093;-0,922;-0,035
"dieu";-1,163;5,335;2,143;-0,981;-0,807;-0,817;-0,69;1,633
"coup";-1,555;-0,697;-1,228;25,081;-1,079;0,003;-0,922;-0,035
"comprendre";-1,555;-0,697;-1,228;8,744;0,004;-1,093;1,914;-0,035
"cheveu";20,18;-0,521;0,064;-0,981;-0,807;-0,817;-0,69;-1,055
"championnat";-1,359;-0,609;-1,073;1,256;0,043;13,778;-0,806;-1,232
"carte";-0,579;-0,26;-0,458;-0,488;1,346;1,318;-0,344;0,813
"café";-1,359;-0,609;-1,073;19,428;0,043;0,038;-0,806;-1,232
"bois";-1,163;5,335;-0,919;0,037;-0,807;-0,817;-0,69;5,906
"bernard";6,852;-0,697;-1,228;-1,311;-1,079;0,003;6,531;-1,41
"bain";-1,555;9,665;-0,003;-0,014;-1,079;0,003;1,914;-1,41
"aventure";-0,018;-0,609;-1,073;10,97;-0,943;0,038;0,126;-1,232
"artiste";-1,163;-0,521;-0,919;-0,981;2,703;-0,817;20,937;-1,055
"arriver";0,47;-0,697;-1,228;-0,014;11,362;0,003;-0,922;-1,41
"annonce";0,001;-0,521;-0,919;0,037;0,139;0,131;-0,69;1,633
"étape";-0,579;2,657;-0,458;-0,488;-0,402;1,318;1,746;-0,525
"élève";-0,018;-0,609;32,451;-1,146;-0,943;-0,955;-0,806;-1,232
"également";-0,018;-0,609;0,007;0,001;0,043;-0,955;0,126;1,051
"édition";-0,773;-0,347;-0,611;0,408;0,676;0,657;0,952;-0,701
"vendredi";-0,579;-0,26;-0,458;18,567;-0,402;-0,407;-0,344;-0,525
"vaud";0,001;-0,521;0,064;0,037;-0,807;-0,817;0,271;1,633
"vache";5,126;0,63;-0,919;0,037;-0,807;-0,817;0,271;-1,055
"transport";0,001;-0,521;-0,919;24,235;-0,807;-0,817;-0,69;-1,055
"tradition";0,808;-0,609;-1,073;0,001;1,916;1,87;-0,806;-1,232
"technique";0,056;-0,434;-0,764;0,153;0,327;3,786;-0,574;-0,878
"station";0,056;7,078;-0,764;0,153;-0,672;-0,68;0,521;-0,878
"sportif";-1,359;-0,609;-1,073;19,428;-0,943;1,87;-0,806;-1,232
"souhaiter";0,056;1,002;-0,764;-0,816;-0,672;3,786;-0,574;0,105
"soldat";2,119;-0,434;0,204;-0,816;-0,672;3,786;-0,574;-0,878
"soigner";-0,018;-0,609;-1,073;1,256;13,986;-0,955;-0,806;-1,232
"simplement";-0,579;-0,26;-0,458;0,942;8,73;-0,407;-0,344;-0,525
"sexe";-0,018;-0,609;11,919;-1,146;-0,943;-0,955;-0,806;1,051
"sensible";3,408;-0,347;0,49;-0,652;-0,537;0,657;-0,459;-0,701
"scolaire";-0,968;35,756;0,204;-0,816;-0,672;-0,68;-0,574;-0,878
"réaction";1,322;-0,521;0,064;0,037;-0,807;-0,817;3,506;-1,055
"retraité";1,322;-0,521;-0,919;-0,981;8,499;-0,817;0,271;-1,055
"pêcheur";3,408;-0,347;0,49;-0,652;-0,537;0,657;-0,459;-0,701
"préparer";-1,163;-0,521;-0,919;13,989;-0,807;0,131;-0,69;0,016
"profession";0,056;-0,434;3,16;-0,816;-0,672;0,314;0,521;-0,878
"postal";-0,968;-0,434;0,204;-0,816;0,327;0,314;0,521;0,105
"plante";1,322;-0,521;-0,919;-0,981;-0,807;2,646;0,271;0,016
"pilote";5,684;-0,26;-0,458;-0,488;-0,402;-0,407;1,746;-0,525
"philippe";15,962;-0,609;-1,073;-1,146;-0,943;0,038;0,126;-1,232
"paysan";1,322;0,63;-0,919;-0,981;-0,807;0,131;-0,69;1,633
"partie";-0,773;-0,347;0,49;-0,652;0,676;-0,543;0,952;0,327
"particulier";-0,018;11,784;-1,073;0,001;0,043;-0,955;-0,806;-0,002
"participer";15,962;-0,609;1,46;-1,146;-0,943;-0,955;-0,806;-1,232
"parcourir";-0,018;-0,609;-1,073;-1,146;-0,943;6,45;8,172;-1,232
"novembre";2,119;-0,434;-0,764;-0,816;-0,672;0,314;4,846;-0,878
"ménage";-1,163;-0,521;2,143;-0,981;-0,807;-0,817;-0,69;12,836
"mémoire";25,274;-0,609;0,007;-1,146;-0,943;-0,955;-0,806;-1,232
"médecin";0,808;-0,609;-1,073;-1,146;-0,943;0,038;-0,806;9,989
"mère";0,001;-0,521;0,064;6,541;-0,807;-0,817;-0,69;0,016
"montrer";0,056;-0,434;-0,764;-0,816;-0,672;22,243;-0,574;-0,878
"léman";-0,018;23,399;-1,073;-1,146;1,916;-0,955;-0,806;-1,232
"légende";10,297;-0,347;-0,611;-0,652;-0,537;-0,543;-0,459;0,327
"livre";5,684;-0,26;-0,458;-0,488;-0,402;1,318;-0,344;-0,525
"joyeux";1,322;0,63;-0,919;-0,981;-0,807;0,131;3,506;-1,055
"joueur";5,684;-0,26;-0,458;-0,488;-0,402;1,318;-0,344;-0,525
"joie";-1,163;0,63;-0,919;-0,981;-0,807;-0,817;0,271;12,836
"jardin";-0,968;-0,434;0,204;2,842;-0,672;3,786;-0,574;-0,878
"interroger";-0,968;-0,434;3,16;0,153;3,856;-0,68;-0,574;-0,878
"hippie";5,684;-0,26;-0,458;-0,488;-0,402;-0,407;-0,344;0,813
"habitant";3,728;-0,609;-1,073;0,001;0,043;-0,955;-0,806;1,051
"genevoise";0,808;-0,609;-1,073;-1,146;0,043;6,45;0,126;-1,232
"gagner";2,119;-0,434;-0,764;-0,816;-0,672;-0,68;4,846;0,105
"fils";15,962;0,389;-1,073;-1,146;-0,943;-0,955;-0,806;-0,002
"exprimer";5,126;-0,521;0,064;-0,981;-0,807;0,131;-0,69;0,016
"entourer";5,126;0,63;0,064;-0,981;0,139;-0,817;-0,69;-1,055
"enthousiasme";0,234;-0,347;-0,611;0,408;0,676;-0,543;-0,459;0,327
"décennie";0,658;-0,26;-0,458;-0,488;-0,402;-0,407;10,428;-0,525
"doute";0,658;-0,26;-0,458;-0,488;1,346;-0,407;1,746;-0,525
"dos";-0,773;1,601;0,49;-0,652;0,676;-0,543;-0,459;0,327
"demander";-1,359;-0,609;11,919;0,001;0,043;0,038;-0,806;-1,232
"côté";-1,359;-0,609;-1,073;43,546;-0,943;-0,955;-0,806;-1,232
"crème";-0,773;-0,347;0,49;4,35;-0,537;-0,543;-0,459;0,327
"courage";-1,163;5,335;-0,919;1,89;-0,807;-0,817;-0,69;1,633
"couleur";2,119;-0,434;-0,764;-0,816;-0,672;0,314;0,521;0,105
"cochon";-0,773;-0,347;0,49;-0,652;-0,537;0,657;-0,459;3,927
"cher";-1,359;-0,609;-1,073;10,97;-0,943;1,87;-0,806;-0,002
"chanteur";0,808;-0,609;-1,073;1,256;0,043;0,038;0,126;-1,232
"campagne";1,322;-0,521;-0,919;0,037;0,139;-0,817;3,506;-1,055
"bras";-1,359;-0,609;0,007;-1,146;-0,943;36,68;-0,806;-1,232
"boîte";-1,359;0,389;1,46;0,001;0,043;-0,955;0,126;-0,002
"beauté";1,322;-0,521;0,064;0,037;0,139;-0,817;0,271;-1,055
"atteindre";-0,018;4,114;1,46;-1,146;0,043;0,038;-0,806;-1,232
"argent";7,157;-0,434;-0,764;-0,816;-0,672;0,314;0,521;-0,878
"animer";0,808;-0,609;-1,073;1,256;1,916;-0,955;0,126;-1,232
"ancien";1,322;0,63;-0,919;0,037;2,703;-0,817;-0,69;-1,055
"alpage";2,119;-0,434;-0,764;2,842;0,327;-0,68;-0,574;-0,878
"alcool";0,234;-0,347;0,49;0,408;-0,537;-0,543;-0,459;0,327
"affaire";0,001;-0,521;2,143;1,89;-0,807;0,131;-0,69;-1,055
"accueillir";0,808;-0,609;-1,073;1,256;6,564;-0,955;-0,806;-1,232
"état";0,056;-0,434;-0,764;0,153;0,327;0,314;-0,574;0,105
"écran";11,412;-0,521;0,064;-0,981;0,139;-0,817;-0,69;-1,055
"échapper";1,322;0,63;-0,919;-0,981;-0,807;0,131;0,271;0,016
"âme";-0,579;-0,26;-0,458;-0,488;1,346;1,318;-0,344;0,813
"volant";-0,579;-0,26;-0,458;-0,488;-0,402;8,609;1,746;-0,525
"veille";-0,968;-0,434;-0,764;31,024;-0,672;-0,68;-0,574;-0,878
"vallée";0,234;1,601;-0,611;-0,652;0,676;-0,543;-0,459;0,327
"vague";5,126;-0,521;-0,919;0,037;-0,807;-0,817;0,271;0,016
"urbain";-0,968;7,078;-0,764;-0,816;0,327;3,786;-0,574;-0,878
"traditionnel";1,322;5,335;-0,919;0,037;-0,807;-0,817;0,271;-1,055
"tomber";-1,163;-0,521;-0,919;-0,981;-0,807;8,364;0,271;1,633
"tenter";-0,968;1,002;0,204;-0,816;3,856;-0,68;-0,574;0,105
"tabac";-1,163;-0,521;2,143;-0,981;2,703;-0,817;3,506;-1,055
"sûr";0,056;-0,434;-0,764;8,884;0,327;-0,68;-0,574;-0,878
"sécurité";0,056;-0,434;0,204;-0,816;-0,672;0,314;4,846;-0,878
"sortie";-1,163;0,63;0,064;-0,981;0,139;2,646;0,271;-1,055
"sirène";0,658;-0,26;-0,458;-0,488;-0,402;1,318;1,746;-0,525
"signe";-0,968;-0,434;-0,764;-0,816;-0,672;-0,68;4,846;8,11
"sexuel";0,001;-0,521;15,104;-0,981;-0,807;-0,817;-0,69;0,016
"sexualité";0,056;-0,434;9,632;-0,816;-0,672;0,314;-0,574;-0,878
"seulement";-0,579;-0,26;-0,458;0,942;8,73;-0,407;-0,344;-0,525
"réaliser";1,322;-0,521;0,064;-0,981;-0,807;0,131;0,271;0,016
"règle";0,056;-0,434;-0,764;0,153;-0,672;3,786;-0,574;0,105
"revoir";7,157;-0,434;-0,764;0,153;-0,672;0,314;-0,574;-0,878
"retourner";15,171;-0,434;-0,764;-0,816;-0,672;0,314;-0,574;-0,878
"remonter";0,658;-0,26;-0,458;-0,488;1,346;1,318;-0,344;-0,525
"président";0,001;-0,521;-0,919;0,037;8,499;0,131;-0,69;-1,055
"professeur";0,001;-0,521;2,143;0,037;-0,807;-0,817;-0,69;1,633
"preuve";-0,968;-0,434;-0,764;-0,816;-0,672;-0,68;-0,574;28,848
"poser";-0,968;-0,434;3,16;0,153;-0,672;0,314;-0,574;0,105
"porte";0,001;5,335;2,143;-0,981;0,139;-0,817;-0,69;-1,055
"plage";0,056;-0,434;-0,764;-0,816;-0,672;-0,68;-0,574;16,888
"pierre";0,001;-0,521;-0,919;-0,981;-0,807;0,131;-0,69;12,836
"phénomène";-0,773;-0,347;0,49;0,408;-0,537;0,657;-0,459;0,327
"parole";0,001;-0,521;0,064;-0,981;-0,807;-0,817;-0,69;12,836
"paraître";-0,773;-0,347;-0,611;4,35;0,676;-0,543;-0,459;0,327
"paix";0,658;2,657;-0,458;-0,488;-0,402;-0,407;1,746;-0,525
"organiser";-1,163;0,63;-0,919;-0,981;17,528;-0,817;-0,69;0,016
"oeuvre";-0,579;2,657;-0,458;-0,488;-0,402;-0,407;1,746;0,813
"nu";-0,968;-0,434;-0,764;-0,816;-0,672;-0,68;0,521;16,888
"notamment";-1,163;-0,521;-0,919;0,037;0,139;0,131;10,395;-1,055
"neuchâtel";0,056;-0,434;3,16;-0,816;-0,672;3,786;-0,574;-0,878
"méthode";-0,968;1,002;0,204;0,153;-0,672;-0,68;4,846;-0,878
"moyen";-0,968;-0,434;-0,764;18,278;-0,672;-0,68;-0,574;0,105
"mouvement";7,157;-0,434;0,204;-0,816;-0,672;-0,68;0,521;-0,878
"moniteur";-0,968;35,756;-0,764;-0,816;0,327;-0,68;-0,574;-0,878
"militaire";0,001;-0,521;2,143;-0,981;-0,807;0,131;0,271;0,016
"micro";1,322;-0,521;-0,919;-0,981;-0,807;2,646;3,506;-1,055
"message";-1,163;-0,521;0,064;-0,981;0,139;2,646;-0,69;1,633
"menu";0,056;-0,434;-0,764;18,278;-0,672;-0,68;-0,574;-0,878
"martin";-0,773;-0,347;-0,611;24,788;-0,537;-0,543;-0,459;-0,701
"marquer";15,171;1,002;-0,764;-0,816;-0,672;-0,68;-0,574;-0,878
"mari";-0,968;-0,434;3,16;0,153;-0,672;-0,68;0,521;0,105
"malade";0,001;-0,521;-0,919;6,541;0,139;-0,817;-0,69;0,016
"maillot";-0,968;35,756;-0,764;-0,816;-0,672;-0,68;0,521;-0,878
"mai";0,658;-0,26;1,067;-0,488;-0,402;1,318;-0,344;-0,525
"magasin";0,001;-0,521;0,064;0,037;-0,807;-0,817;0,271;1,633
"langue";5,126;0,63;-0,919;-0,981;0,139;-0,817;0,271;-1,055
"kilomètre";-0,968;7,078;-0,764;2,842;0,327;-0,68;-0,574;-0,878
"internet";-0,579;-0,26;-0,458;-0,488;-0,402;1,318;10,428;-0,525
"inspirer";-0,968;-0,434;0,204;0,153;0,327;0,314;-0,574;0,105
"info";20,18;-0,521;-0,919;0,037;-0,807;-0,817;-0,69;-1,055
"incroyable";0,056;-0,434;-0,764;0,153;11,259;-0,68;-0,574;-0,878
"importer";-0,773;-0,347;0,49;-0,652;5,652;0,657;-0,459;-0,701
"immense";0,658;-0,26;-0,458;-0,488;1,346;1,318;-0,344;-0,525
"heureux";-1,163;0,63;-0,919;-0,981;-0,807;2,646;3,506;0,016
"heureusement";0,234;-0,347;-0,611;0,408;-0,537;0,657;-0,459;0,327
"henriette";-0,579;-0,26;7,523;-0,488;-0,402;-0,407;-0,344;0,813
"goût";0,001;-0,521;0,064;0,037;0,139;-0,817;0,271;0,016
"genre";1,322;0,63;-0,919;-0,981;2,703;0,131;-0,69;-1,055
"garder";0,056;-0,434;0,204;-0,816;-0,672;0,314;4,846;-0,878
"fumer";-1,163;-0,521;-0,919;-0,981;8,499;8,364;-0,69;-1,055
"françois";1,322;-0,521;-0,919;0,037;-0,807;-0,817;3,506;0,016
"france";-0,773;-0,347;0,49;4,35;-0,537;-0,543;0,952;-0,701
"filmer";15,171;-0,434;-0,764;-0,816;0,327;-0,68;-0,574;-0,878
"figure";5,126;5,335;-0,919;0,037;-0,807;-0,817;-0,69;-1,055
"façon";0,001;0,63;-0,919;-0,981;-0,807;17,284;-0,69;-1,055
"fameux";1,322;-0,521;-0,919;1,89;2,703;-0,817;-0,69;-1,055
"facile";-0,773;-0,347;-0,611;-0,652;-0,537;29,744;-0,459;-0,701
"fabrication";-1,163;-0,521;-0,919;13,989;0,139;-0,817;0,271;-1,055
"expliquer";5,126;-0,521;-0,919;-0,981;2,703;0,131;-0,69;-1,055
"explication";0,001;-0,521;2,143;-0,981;-0,807;2,646;-0,69;0,016
"exercice";-0,773;-0,347;-0,611;0,408;-0,537;-0,543;-0,459;11,501
"essayer";-0,968;35,756;-0,764;-0,816;-0,672;-0,68;0,521;-0,878
"entendre";1,322;-0,521;-0,919;-0,981;-0,807;-0,817;20,937;-1,055
"démonstration";-1,163;-0,521;0,064;0,037;2,703;0,131;-0,69;0,016
"démarrer";0,234;1,601;-0,611;-0,652;-0,537;-0,543;-0,459;3,927
"draguer";-0,773;46,626;-0,611;-0,652;-0,537;-0,543;-0,459;-0,701
"dossier";31,432;-0,521;-0,919;-0,981;-0,807;-0,817;-0,69;-1,055
"discipline";0,056;-0,434;0,204;-0,816;3,856;-0,68;-0,574;0,105
"célèbre";-1,163;-0,521;0,064;13,989;0,139;-0,817;-0,69;-1,055
"crédit";-0,968;35,756;-0,764;-0,816;-0,672;-0,68;0,521;-0,878
"consacrer";0,001;-0,521;0,064;0,037;0,139;0,131;-0,69;0,016
"civil";0,056;-0,434;3,16;-0,816;0,327;-0,68;0,521;-0,878
"cigarette";-1,163;-0,521;2,143;-0,981;-0,807;2,646;3,506;-1,055
"choix";-0,773;-0,347;-0,611;0,408;-0,537;5,562;0,952;-0,701
"chaux";-0,773;-0,347;0,49;-0,652;0,676;0,657;-0,459;0,327
"chaussure";-1,163;47,029;0,064;-0,981;-0,807;-0,817;-0,69;-1,055
"changement";0,001;-0,521;25,985;-0,981;-0,807;-0,817;-0,69;-1,055
"canne";26,16;-0,434;-0,764;-0,816;-0,672;-0,68;-0,574;-0,878
"boire";-1,163;-0,521;-0,919;24,235;-0,807;-0,817;-0,69;0,016
"bas";-1,163;-0,521;15,104;1,89;-0,807;-0,817;-0,69;-1,055
"américain";0,056;-0,434;0,204;-0,816;0,327;0,314;0,521;-0,878
"amateur";-1,163;0,63;0,064;-0,981;17,528;-0,817;-0,69;-1,055
"aide";-1,163;-0,521;0,064;6,541;-0,807;-0,817;-0,69;1,633
"affronter";-0,579;-0,26;-0,458;6,968;1,346;-0,407;-0,344;-0,525
"actualité";0,001;-0,521;-0,919;-0,981;-0,807;17,284;0,271;-1,055
"acteur";11,412;-0,521;-0,919;-0,981;2,703;-0,817;-0,69;-1,055
"accompagner";-0,968;-0,434;-0,764;2,842;0,327;3,786;-0,574;-0,878
"évolution";5,684;-0,26;-0,458;-0,488;-0,402;1,318;-0,344;-0,525
"épreuve";2,119;-0,434;0,204;-0,816;0,327;0,314;-0,574;-0,878
"époux";2,119;-0,434;-0,764;-0,816;-0,672;-0,68;-0,574;8,11
"éducation";0,056;-0,434;9,632;-0,816;-0,672;-0,68;-0,574;0,105
"voisin";0,056;-0,434;-0,764;-0,816;-0,672;-0,68;26,633;-0,878
"vitesse";-0,968;7,078;0,204;0,153;-0,672;0,314;-0,574;-0,878
"version";0,658;-0,26;-0,458;-0,488;1,346;-0,407;1,746;-0,525
"verre";-0,773;-0,347;-0,611;24,788;-0,537;-0,543;-0,459;-0,701
"valaisans";-0,968;7,078;-0,764;0,153;-0,672;-0,68;4,846;-0,878
"unique";0,234;1,601;-0,611;-0,652;0,676;-0,543;0,952;-0,701
"tourner";-0,968;1,002;-0,764;2,842;-0,672;-0,68;0,521;0,105
"série";3,408;-0,347;-0,611;4,35;-0,537;-0,543;-0,459;-0,701
"susciter";-0,968;-0,434;3,16;2,842;0,327;-0,68;-0,574;-0,878
"star";10,297;-0,347;-0,611;-0,652;-0,537;-0,543;0,952;-0,701
"st";0,234;-0,347;-0,611;0,408;0,676;0,657;-0,459;-0,701
"spécialiste";0,056;-0,434;19,62;-0,816;-0,672;-0,68;-0,574;-0,878
"souffle";10,297;-0,347;-0,611;-0,652;-0,537;0,657;-0,459;-0,701
"soeur";-0,968;-0,434;-0,764;0,153;22,536;-0,68;-0,574;-0,878
"sentir";-0,773;-0,347;0,49;0,408;-0,537;0,657;0,952;-0,701
"région";3,408;-0,347;-0,611;-0,652;-0,537;-0,543;6,912;-0,701
"rock";-0,968;-0,434;-0,764;-0,816;11,259;0,314;0,521;-0,878
"reprendre";0,658;-0,26;-0,458;0,942;1,346;-0,407;-0,344;-0,525
"reposer";-0,773;1,601;-0,611;-0,652;-0,537;-0,543;-0,459;11,501
"repas";-0,968;-0,434;-0,764;18,278;0,327;-0,68;-0,574;-0,878
"remporter";-0,773;-0,347;-0,611;-0,652;-0,537;5,562;6,912;-0,701
"rejoindre";-0,968;-0,434;-0,764;8,884;-0,672;0,314;0,521;-0,878
"recherche";3,408;-0,347;-0,611;-0,652;-0,537;-0,543;0,952;0,327
"rapport";3,408;-0,347;0,49;-0,652;-0,537;0,657;-0,459;-0,701
"rapidement";-0,968;-0,434;-0,764;2,842;-0,672;0,314;4,846;-0,878
"raison";-0,773;1,601;4,759;-0,652;-0,537;-0,543;-0,459;0,327
"qualité";-0,773;1,601;-0,611;-0,652;-0,537;0,657;-0,459;3,927
"pull";5,684;-0,26;-0,458;-0,488;1,346;-0,407;-0,344;-0,525
"professionnel";-0,773;-0,347;26,466;-0,652;-0,537;-0,543;-0,459;-0,701
"produire";-0,773;-0,347;-0,611;24,788;-0,537;-0,543;-0,459;-0,701
"problème";-0,968;1,002;3,16;-0,816;-0,672;-0,68;-0,574;2,516
"pratique";0,056;7,078;-0,764;-0,816;-0,672;0,314;-0,574;0,105
"possible";-0,773;-0,347;-0,611;-0,652;-0,537;0,657;0,952;3,927
"plaire";-0,773;1,601;-0,611;0,408;-0,537;0,657;0,952;-0,701
"pièce";0,056;-0,434;-0,764;-0,816;-0,672;0,314;13,551;-0,878
"pionnier";0,056;1,002;-0,764;-0,816;0,327;-0,68;-0,574;2,516
"personnage";7,157;-0,434;-0,764;0,153;-0,672;-0,68;0,521;-0,878
"peau";0,234;-0,347;-0,611;-0,652;-0,537;5,562;-0,459;0,327
"passionné";-0,773;-0,347;-0,611;-0,652;5,652;0,657;-0,459;0,327
"partenaire";-0,968;-0,434;0,204;0,153;-0,672;-0,68;-0,574;8,11
"part";0,234;-0,347;-0,611;0,408;0,676;0,657;-0,459;-0,701
"ouvrier";3,408;-0,347;-0,611;-0,652;-0,537;-0,543;0,952;0,327
"officiellement";2,119;-0,434;-0,764;-0,816;3,856;-0,68;0,521;-0,878
"numéro";-0,579;-0,26;-0,458;-0,488;8,73;1,318;-0,344;-0,525
"nom";3,408;1,601;0,49;-0,652;-0,537;-0,543;-0,459;-0,701
"noir";-0,968;-0,434;-0,764;-0,816;-0,672;0,314;-0,574;16,888
"neuchâtelois";-0,968;-0,434;-0,764;-0,816;-0,672;22,243;0,521;-0,878
"météo";3,408;-0,347;-0,611;-0,652;0,676;0,657;-0,459;-0,701
"mulet";20,901;-0,347;-0,611;-0,652;-0,537;-0,543;-0,459;-0,701
"mordre";-0,968;7,078;-0,764;-0,816;-0,672;-0,68;-0,574;8,11
"mini";0,234;-0,347;-0,611;0,408;-0,537;-0,543;0,952;0,327
"micro_trottoir";-0,968;-0,434;33,125;-0,816;-0,672;-0,68;-0,574;-0,878
"maître";-0,579;-0,26;-0,458;6,968;-0,402;-0,407;-0,344;0,813
"marathon";-0,968;-0,434;0,204;-0,816;11,259;-0,68;0,521;-0,878
"luc";20,901;-0,347;-0,611;-0,652;-0,537;-0,543;-0,459;-0,701
"lavaux";0,056;-0,434;-0,764;2,842;-0,672;0,314;-0,574;0,105
"lapin";-0,579;-0,26;1,067;-0,488;-0,402;-0,407;-0,344;6,393
"joli";-0,773;1,601;-0,611;-0,652;-0,537;-0,543;0,952;3,927
"interviewer";15,171;-0,434;-0,764;-0,816;-0,672;-0,68;0,521;-0,878
"interview";0,234;-0,347;-0,611;0,408;-0,537;-0,543;0,952;0,327
"interdire";2,119;-0,434;-0,764;0,153;-0,672;3,786;-0,574;-0,878
"instrument";-0,773;-0,347;-0,611;-0,652;30,111;-0,543;-0,459;-0,701
"indispensable";-0,579;-0,26;-0,458;-0,488;-0,402;-0,407;-0,344;17,265
"htag_liberté";-0,968;-0,434;-0,764;-0,816;-0,672;22,243;0,521;-0,878
"hardy";0,234;-0,347;-0,611;4,35;-0,537;0,657;-0,459;-0,701
"gérard";0,056;-0,434;-0,764;-0,816;22,536;-0,68;-0,574;-0,878
"gymnastique";-0,968;-0,434;-0,764;8,884;0,327;-0,68;-0,574;0,105
"groupe";-0,773;-0,347;0,49;-0,652;0,676;0,657;0,952;-0,701
"glace";-0,579;2,657;-0,458;0,942;-0,402;-0,407;-0,344;0,813
"garantir";-0,968;35,756;-0,764;-0,816;0,327;-0,68;-0,574;-0,878
"fumeur";-0,968;-0,434;-0,764;-0,816;-0,672;37,228;-0,574;-0,878
"frisson";-0,968;58,357;-0,764;-0,816;-0,672;-0,68;-0,574;-0,878
"fonds";-0,579;-0,26;-0,458;-0,488;1,346;1,318;-0,344;0,813
"fondateur";0,056;-0,434;-0,764;-0,816;-0,672;22,243;-0,574;-0,878
"fleur";-0,773;-0,347;-0,611;0,408;-0,537;-0,543;6,912;0,327
"festif";-0,968;-0,434;-0,764;31,024;-0,672;-0,68;-0,574;-0,878
"fer";0,056;-0,434;-0,764;-0,816;3,856;3,786;-0,574;-0,878
"existence";-0,968;1,002;-0,764;0,153;-0,672;3,786;-0,574;0,105
"exemple";-0,579;2,657;-0,458;-0,488;-0,402;1,318;-0,344;0,813
"europe";-0,968;-0,434;-0,764;0,153;22,536;-0,68;-0,574;-0,878
"espérer";-0,773;-0,347;0,49;4,35;-0,537;-0,543;-0,459;0,327
"entretien";-0,773;1,601;-0,611;-0,652;-0,537;5,562;-0,459;0,327
"entraîner";-0,968;1,002;-0,764;0,153;11,259;-0,68;-0,574;-0,878
"emji_visage_faisant_un_clin_d_oeil";-0,968;1,002;0,204;2,842;-0,672;-0,68;-0,574;0,105
"effet";0,056;-0,434;3,16;-0,816;0,327;-0,68;0,521;-0,878
"ecoutez";-0,968;-0,434;3,16;0,153;-0,672;0,314;-0,574;0,105
"départ";-0,579;-0,26;-0,458;0,942;1,346;1,318;-0,344;-0,525
"défi";-0,773;-0,347;-0,611;4,35;5,652;-0,543;-0,459;-0,701
"dur";-0,579;-0,26;-0,458;-0,488;-0,402;1,318;-0,344;6,393
"defaye";3,408;-0,347;0,49;0,408;-0,537;-0,543;-0,459;-0,701
"craindre";0,234;-0,347;0,49;-0,652;-0,537;0,657;-0,459;0,327
"courageux";-0,968;-0,434;-0,764;-0,816;3,856;-0,68;-0,574;8,11
"confier";0,658;2,657;-0,458;-0,488;-0,402;-0,407;1,746;-0,525
"compter";0,056;-0,434;0,204;0,153;0,327;0,314;-0,574;-0,878
"client";-0,579;-0,26;-0,458;6,968;1,346;-0,407;-0,344;-0,525
"citoyen";-0,773;-0,347;-0,611;-0,652;0,676;-0,543;0,952;3,927
"ciel";-0,579;-0,26;1,067;-0,488;-0,402;1,318;-0,344;0,813
"christian";3,408;-0,347;0,49;0,408;-0,537;-0,543;-0,459;-0,701
"chant";0,234;-0,347;-0,611;0,408;-0,537;0,657;0,952;-0,701
