"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*postLikes_445";-0,19;-0,564;-0,283;2,695;1,783;-0,19;1,612;-0,543;-0,739
"*postDate_28-8-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0694";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_437";-0,19;0,695;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;0,351
"*postDate_26-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0693";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_25-8-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0692";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_23-8-2024";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0691";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_314";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;1,612;-0,543;0,351
"*postDate_21-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0690";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_933";-0,19;5,848;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;-0,739
"*postComments_40";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"*postDate_19-8-2024";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"*a_0689";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_978";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;1,861;-0,492
"*a_0688";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_596";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*postDate_18-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0687";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*postLikes_381";-0,19;-0,564;-0,283;-0,257;-0,339;19,864;-0,36;-0,543;0,351
"*postDate_16-8-2024";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*a_0686";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_14-8-2024";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;1,861;-0,492
"*a_0685";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_13-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0684";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_10-8-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0683";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_8300";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postComments_68";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_8-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0682";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_653";-0,19;-0,564;-0,283;2,695;1,783;-0,19;-0,36;0,755;-0,739
"*postDate_7-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0681";0;0;0;0;0;0;0;0;0
"*postLikes_643";0;0;0;0;0;0;0;0;0
"*postDate_5-8-2024";0;0;0;0;0;0;0;0;0
"*a_0680";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_4-8-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0679";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*postLikes_670";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*postDate_2-8-2024";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*a_0678";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postComments_50";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_1-8-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0677";0;0;0;0;0;0;0;0;0
"*postComments_95";0;0;0;0;0;0;0;0;0
"*postDate_29-7-2024";0;0;0;0;0;0;0;0;0
"*a_0676";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_480";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_28-7-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0675";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_883";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_26-7-2024";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0674";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_760";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_24-7-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0673";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_22-7-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0672";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_20-7-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0671";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_19-7-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0670";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postLikes_911";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"*postDate_17-7-2024";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*a_0669";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"*postLikes_256";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"*postDate_15-7-2024";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"*a_0668";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_244";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_14-7-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0667";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_12-7-2024";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*a_0666";15,858;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_11-7-2024";15,858;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0665";0;0;0;0;0;0;0;0;0
"*postDate_8-7-2024";0;0;0;0;0;0;0;0;0
"*a_0664";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_761";-0,19;0,695;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;0,351
"*postDate_7-7-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0663";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_826";-0,126;-0,376;21,259;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_5-7-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0662";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_3-7-2024";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0661";0;0;0;0;0;0;0;0;0
"*postDate_1-7-2024";0;0;0;0;0;0;0;0;0
"*a_0660";0;0;0;0;0;0;0;0;0
"*postLikes_679";0;0;0;0;0;0;0;0;0
"*postDate_29-6-2024";0;0;0;0;0;0;0;0;0
"*a_0659";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_585";-0,126;-0,376;4,36;-0,171;3,504;-0,126;-0,24;-0,362;-0,492
"*postDate_28-6-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0658";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_4800";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_26-6-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0657";0;0;0;0;0;0;0;0;0
"*postLikes_488";0;0;0;0;0;0;0;0;0
"*postComments_24";2,992;-0,01;-1,917;0,129;0;-1,284;0,393;-0,001;0,001
"*postDate_24-6-2024";0;0;0;0;0;0;0;0;0
"*a_0656";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_562";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_23-6-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0655";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_926";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postDate_21-6-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0654";0;0;0;0;0;0;0;0;0
"*postLikes_36900";0;0;0;0;0;0;0;0;0
"*postComments_348";0;0;0;0;0;0;0;0;0
"*postDate_19-6-2024";0;0;0;0;0;0;0;0;0
"*a_0653";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;3,237;-0,362;-0,492
"*postComments_71";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;3,237;-0,362;-0,492
"*postDate_17-6-2024";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;3,237;-0,362;-0,492
"*a_0652";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postComments_62";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postDate_16-6-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0651";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_14-6-2024";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0650";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_881";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_12-6-2024";4,043;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"*a_0649";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_787";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0648";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_733";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_10-6-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0647";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*postLikes_444";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*postDate_8-6-2024";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*a_0646";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_6-6-2024";6,966;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0645";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postComments_117";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_5-6-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0644";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_3-6-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0643";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_1-6-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0642";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_31-5-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0641";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_405";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_30-5-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0640";0;0;0;0;0;0;0;0;0
"*postDate_29-5-2024";0;0;0;0;0;0;0;0;0
"*a_0639";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_13400";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postComments_297";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_27-5-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0638";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_348";-0,126;-0,376;4,36;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_25-5-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0637";0;0;0;0;0;0;0;0;0
"*postLikes_18400";0;0;0;0;0;0;0;0;0
"*postComments_194";0;0;0;0;0;0;0;0;0
"*postDate_24-5-2024";0;0;0;0;0;0;0;0;0
"*a_0636";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_722";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_22-5-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0635";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_20-5-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0634";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postComments_123";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_19-5-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0633";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_861";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_17-5-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0632";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_340";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_15-5-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0631";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_862";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_13-5-2024";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0630";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_12-5-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0629";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_939";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_10-5-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0628";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_390";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*postDate_8-5-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0627";0;0;0;0;0;0;0;0;0
"*postDate_6-5-2024";0;0;0;0;0;0;0;0;0
"*a_0626";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_23200";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postComments_278";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_4-5-2024";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0625";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*postLikes_338";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*postDate_1-5-2024";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*a_0624";-0,126;1,761;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;-0,492
"*postDate_30-4-2024";-0,126;1,761;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;-0,492
"*a_0623";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_255";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_29-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0622";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_27-4-2024";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0621";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_483";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_26-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0620";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_24-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0619";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_22-4-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0618";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_30500";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postComments_285";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_21-4-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0617";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_958";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_19-4-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0616";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_610";-0,126;-0,376;-0,189;4,913;-0,225;6,966;-0,24;-0,362;-0,492
"*postDate_17-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0615";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_15-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0614";0;0;0;0;0;0;0;0;0
"*postDate_14-4-2024";0;0;0;0;0;0;0;0;0
"*a_0613";2,612;0,255;1,37;1,628;-0,452;-0,253;-0,481;-0,725;-0,987
"*postLikes_597";2,612;0,255;1,37;1,628;-0,452;-0,253;-0,481;-0,725;-0,987
"*postDate_11-4-2024";2,612;0,255;1,37;1,628;-0,452;-0,253;-0,481;-0,725;-0,987
"*a_0612";0;0;0;0;0;0;0;0;0
"*postDate_10-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0611";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_285";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0610";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_565";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_8-4-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0609";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_7-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0608";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_5-4-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0607";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*postLikes_359";-0,19;-0,564;-0,283;2,695;-0,339;19,864;-0,36;-0,543;-0,739
"*postDate_3-4-2024";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*a_0606";0;0;0;0;0;0;0;0;0
"*postDate_1-4-2024";0;0;0;0;0;0;0;0;0
"*a_0605";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_634";-0,19;-0,564;2,335;2,695;-0,339;-0,19;-0,36;0,755;-0,739
"*postDate_31-3-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0604";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_734";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_29-3-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0603";-0,126;-0,376;4,36;-0,171;-0,225;6,966;-0,24;-0,362;-0,492
"*postLikes_484";-0,126;-0,376;4,36;-0,171;-0,225;6,966;-0,24;-0,362;-0,492
"*postDate_27-3-2024";-0,126;-0,376;4,36;-0,171;-0,225;6,966;-0,24;-0,362;-0,492
"*a_0602";0;0;0;0;0;0;0;0;0
"*postDate_25-3-2024";0;0;0;0;0;0;0;0;0
"*a_0601";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_24-3-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0600";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_22-3-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0599";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_141";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_20-3-2024";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0598";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_19-3-2024";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0597";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_119800";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_18-3-2024";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0596";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_525";-0,253;0,255;1,37;-0,342;0,978;-0,253;0,858;-0,725;-0,987
"*postDate_17-3-2024";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0595";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"*postDate_15-3-2024";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"*a_0594";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*postLikes_789";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*postDate_13-3-2024";-0,126;-0,376;-0,189;-0,171;-0,225;31,743;-0,24;-0,362;-0,492
"*a_0593";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_735";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_11-3-2024";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0592";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_10-3-2024";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0591";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
