week_end;13;8;0;0;2;0;3;2;0;3;2
vaud;0;7;0;0;1;3;16;1;3;1;3
sud;2;2;13;2;1;0;2;4;0;2;6
reconnaître;0;0;0;2;3;6;0;12;0;3;2
précis;2;1;1;2;7;8;5;2;1;4;1
maladie;0;0;0;2;15;7;2;0;0;2;1
identifier;0;0;2;6;14;4;3;1;0;1;1
hôpital;0;0;5;4;13;1;9;0;1;1;0
financier;0;0;0;3;4;8;10;5;2;0;2
espérer;5;0;0;7;0;1;4;2;0;6;4
décider;5;1;1;0;4;2;7;8;1;0;1
cff;1;25;0;1;1;3;0;0;0;0;3
accès;1;3;4;3;11;4;5;1;0;1;2
économie;0;0;0;0;1;8;12;5;3;1;1
tuer;0;0;26;0;1;0;1;1;1;0;1
traitement;0;0;1;2;20;1;3;0;0;4;0
tenir;6;1;0;1;6;0;7;4;2;4;2
société;1;0;0;5;1;2;10;3;2;4;4
scène;0;1;4;0;0;0;0;0;0;23;4
protection;0;0;2;11;13;0;3;0;1;0;4
porter;2;2;2;2;1;2;3;9;1;3;1
particulièrement;1;5;2;7;7;3;5;1;2;0;0
partager;1;1;1;2;5;1;2;0;1;11;1
organiser;8;0;1;0;3;1;10;4;4;0;1
nom;6;1;0;0;4;2;1;6;4;5;1
neuchâtel;0;4;0;0;3;3;14;0;0;0;3
musée;1;1;2;0;0;3;2;1;0;2;2
moment;3;1;2;1;4;2;1;3;1;4;3
millier;1;2;13;1;3;0;1;5;2;4;1
militaire;0;2;10;0;0;2;2;16;0;0;0
intervenir;0;0;8;1;3;3;1;9;4;1;2
information;1;1;2;2;8;0;3;0;1;7;7
humanitaire;0;0;18;0;6;1;0;4;2;0;1
hamas;0;0;29;0;0;0;0;3;0;0;1
film;2;0;0;0;0;0;0;1;1;21;2
entraîner;5;3;2;3;9;2;4;2;2;1;0
contrôle;1;0;5;3;1;5;5;2;1;0;6
ch;3;1;0;0;3;0;2;0;0;0;21
buholzer;0;1;0;0;0;1;1;0;0;0;29
appel;0;0;3;3;2;0;3;1;4;4;1
action;0;0;2;1;15;2;5;2;0;2;2
âgé;2;0;5;9;3;1;0;3;0;4;2
série;3;1;3;0;2;3;0;1;1;15;0
station;3;11;0;1;1;5;8;0;0;1;3
réunir;2;3;3;0;1;0;8;5;4;3;1
reuters;1;1;5;0;0;0;0;2;0;1;12
problème;1;0;0;4;15;2;3;1;1;2;4
play;3;0;0;0;1;0;0;0;0;2;2
