"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"844";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"845";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"846";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"847";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"848";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"849";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;73;73;73;73
"850";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"851";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"852";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"853";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;71;71;71;71;71
"854";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"855";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;72;72;72;72
"856";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"857";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"858";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"859";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"860";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;71;71;71;71;71
"861";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"862";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"863";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;69;69;69;69;69;69
"864";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"865";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"866";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"867";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"868";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"869";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58;58;58;58;58;58
"870";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"871";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"872";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;71;71;71;71;71
"873";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"874";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58;58;58;58;58;58
"875";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;64;64;64;64;64;64;64;64
"876";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;64;64;64;64;64;64;64;64
"877";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"878";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"879";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"880";2;4;6;9;9;9;9;9;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"881";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"882";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"883";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"884";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"885";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58;58;58;58;58;58
"886";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"887";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"888";2;4;6;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"889";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"890";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"891";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"892";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"893";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"894";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"895";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"896";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75
"897";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"898";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"899";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"900";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"901";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"902";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"903";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;77;77
"904";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;67;67;67;67;67;67;67
"905";2;4;6;8;11;12;12;12;12;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"906";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;72;72;72;72
"907";2;4;6;8;11;12;12;12;12;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"908";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"909";2;4;6;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"910";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;67;67;67;67;67;67;67
"911";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"912";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;77;77
"913";2;4;6;8;11;12;12;12;12;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"914";2;4;6;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"915";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"916";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"917";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"918";2;4;6;8;11;12;12;12;12;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"919";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"920";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;73;73;73;73
"921";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"922";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;69;69;69;69;69;69
"923";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"924";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57;57;57;57;57;57
"925";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;64;64;64;64;64;64;64;64
"926";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"927";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;65;65;65;65;65;65;65;65
"928";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62;62;62;62;62;62
"929";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;78
"930";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58;58;58;58;58;58
"931";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"932";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"933";2;4;6;8;11;12;12;12;12;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"934";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;71;71;71;71;71
"935";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;54;54;54;54;54;54;54;54;54;54;54;54;54
"936";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"937";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"938";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"939";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"940";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"941";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"942";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"943";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"944";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74
"945";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"946";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"947";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;71;71;71;71;71
"948";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62;62;62;62;62;62
"949";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57;57;57;57;57;57
"950";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"951";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;54;54;54;54;54;54;54;54;54;54;54;54;54
"952";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62;62;62;62;62;62
"953";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"954";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;70;70;70;70;70
"955";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;73;73;73;73
"956";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;72;72;72;72
"957";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"958";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"959";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75
"960";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57;57;57;57;57;57
"961";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"962";2;4;6;9;9;9;9;9;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"963";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"964";2;4;6;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"965";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;72;72;72;72
"966";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75
"967";2;4;7;7;7;7;15;15;15;15;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;79
"968";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"969";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"970";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57;57;57;57;57;57
"971";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;68;68;68;68;68;68
"972";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"973";2;4;6;8;11;13;13;16;16;16;16;16;16;16;30;30;30;30;30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74
"974";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"975";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"976";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"977";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"978";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"979";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"980";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"981";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;66;66;66;66;66;66;66
"982";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"983";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;73;73;73;73
"984";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"985";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"986";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"987";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"988";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60;60;60;60;60;60
"989";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"990";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"991";2;4;6;9;9;9;9;9;18;18;18;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63;63;63;63;63;63
"992";2;4;6;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"993";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;76;76
"994";2;4;6;8;11;12;12;12;12;21;21;21;27;27;27;27;27;27;27;27;43;43;43;43;43;43;55;55;55;55;55;55;55;55;55;55;55;55;55
"995";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56;56;56;56;56;56
"996";2;4;6;8;11;13;13;17;17;17;17;17;17;17;17;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;64;64;64;64;64;64;64;64
"997";2;4;7;7;7;7;15;15;15;15;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;69;69;69;69;69;69
"998";2;4;6;9;9;9;9;9;18;18;18;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59;59;59;59;59;59
"999";2;4;7;7;7;7;14;14;14;14;14;14;14;14;14;14;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;77;77
"1000";2;4;6;8;11;12;12;12;12;21;21;21;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;72;72;72;72
