"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"hivernal";1,567;-0,345;11,299;-0,28;-0,356;1,567;1,873;1,05;1,11;-0,423;-0,291;-0,323;-0,345;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;-0,334
"hectare";11,662;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;-0,362;-0,249;-0,277;-0,295;-0,23;8,158;-0,258;1,603;-0,23;-0,221;-0,343;-0,267;-0,286
"génocide";-0,142;-0,147;-0,124;-0,119;5,374;5,806;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;6,297;-0,142
"gravement";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;4,648;21,076;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"grandir";-0,334;-0,345;-0,291;-0,28;-0,356;-0,334;10,801;18,98;-0,4;-0,423;-0,291;-0,323;-0,345;-0,269;-0,445;-0,302;-0,389;2,257;2,406;-0,4;-0,312;-0,334
"fusionner";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;68,882;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;2,128;-0,222;-0,238
"fréquemment";19,312;-0,196;-0,165;-0,159;-0,203;19,312;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"fromage";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;4,49;-0,171;-0,18;-0,124;6,044;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;4,648;-0,133;-0,142
"fraude";-0,334;-0,345;-0,291;29,429;1,395;-0,334;-0,302;-0,412;-0,4;0,992;-0,291;-0,323;-0,345;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;9,495
"franchir";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;2,942;-0,228;-0,241;-0,165;4,094;-0,196;-0,153;2,627;4,483;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"fracture";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;4,483;2,942;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;2,627;-0,172;-0,221;-0,153;5,453;-0,228;-0,178;-0,19
"fixer";-0,19;3,752;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;21,613;-0,221;-0,153;-0,147;3,059;-0,178;-0,19
"fil";-0,238;-0,246;-0,207;-0,199;-0,254;2,802;3,249;-0,293;-0,285;-0,301;3,42;2,941;-0,246;-0,192;1,79;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"figurer";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;1,451;-0,343;-0,362;-0,249;12,139;-0,295;-0,23;8,158;-0,258;-0,333;-0,23;-0,221;-0,343;2,309;-0,286
"festif";-0,238;2,672;-0,207;-0,199;-0,254;2,802;-0,215;-0,293;29,639;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"fedpol";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;4,061;6,567;-0,166;7,506;-0,11;-0,171;-0,133;-0,142
"fc";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;21,684;4,648;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"fascinant";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;15,804;-0,241;4,699;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;5,453;-0,228;-0,178;-0,19
"familial";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;2,037;2,128;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;3,802;19,693;-0,285;-0,222;-0,238
"facilement";-0,238;-0,246;-0,207;-0,199;-0,254;2,802;-0,215;2,037;-0,285;-0,301;-0,207;-0,23;2,672;3,802;-0,317;-0,215;-0,277;-0,192;4,017;-0,285;-0,222;-0,238
"extrêmement";-0,238;2,672;-0,207;-0,199;-0,254;-0,238;-0,215;11,53;-0,285;1,95;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;4,017;-0,285;-0,222;-0,238
"expédition";5,806;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;4,648;-0,18;-0,124;-0,138;-0,147;-0,115;4,061;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"express";-0,238;64,416;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;-0,238
"exploitation";2,802;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;1,79;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;14,714
"exigeant";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;2,942;3,059;-0,241;-0,165;4,094;-0,196;-0,153;-0,253;-0,172;3,182;-0,153;-0,147;-0,228;-0,178;-0,19
"enseignement";-0,286;-0,295;-0,249;-0,24;1,868;-0,286;-0,258;-0,352;-0,343;-0,362;-0,249;-0,277;-0,295;-0,23;40,064;-0,258;-0,333;-0,23;-0,221;1,525;-0,267;-0,286
"enquêteur";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;63,738
"emmanuel";-0,19;-0,196;-0,165;-0,159;18,005;-0,19;-0,172;-0,234;3,059;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;3,918
"emji_pilule";-0,286;-0,295;-0,249;-0,24;-0,305;11,662;2,44;-0,352;-0,343;-0,362;-0,249;-0,277;1,968;-0,23;-0,381;-0,258;-0,333;-0,23;-0,221;9,335;-0,267;-0,286
"emji_applaudissements";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;86,508;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"egypte";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;91,047;-0,19
"désigner";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;60,402;-0,352;-0,343;-0,362;-0,249;2,188;-0,295;-0,23;1,253;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"déplacer";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;2,44;-0,333;-0,23;-0,221;1,525;31,281;-0,286
"démarche";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;2,037;-0,285;-0,301;-0,207;-0,23;14,176;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;2,128;-0,222;-0,238
"délivrer";5,806;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;5,584;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;4,648;-0,133;-0,142
"définir";-0,286;-0,295;-0,249;-0,24;1,868;2,074;-0,258;-0,352;-0,343;-0,362;-0,249;2,188;-0,295;2,895;1,253;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;2,074
"déchet";-0,19;-0,196;-0,165;-0,159;-0,203;3,918;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;3,752;-0,153;-0,253;-0,172;3,182;-0,153;-0,147;3,059;-0,178;-0,19
"décerner";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;22,324;-0,18;6,858;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"durablement";-0,238;-0,246;-0,207;-0,199;2,55;-0,238;3,249;-0,293;-0,285;-0,301;-0,207;2,941;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;3,09;2,802
"drame";-0,286;-0,295;-0,249;-0,24;1,868;-0,286;-0,258;-0,352;-0,343;22,366;-0,249;-0,277;-0,295;15,075;-0,381;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"doubler";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;5,182;60,41;-0,228;-0,178;-0,19
"douanier";-0,238;2,672;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;1,79;40,124;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"dominer";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;1,451;9,335;-0,362;-0,249;-0,277;-0,295;-0,23;1,253;-0,258;-0,333;2,895;-0,221;1,525;-0,267;-0,286
"distinction";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;4,483;-0,234;15,804;-0,241;-0,165;4,094;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"discovery";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;73,274;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"diagnostic";-0,142;-0,147;-0,124;-0,119;-0,152;27,005;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;7,869;-0,171;-0,133;-0,142
"desservir";-0,238;103,152;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"cérébral";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;40,124;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;3,802;4,017;-0,285;-0,222;-0,238
"croix";-0,19;-0,196;-0,165;23,431;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;3,752;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;4,282;-0,19
"cran";3,918;-0,196;4,699;-0,159;3,597;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;3,182;-0,153;-0,147;-0,228;-0,178;-0,19
"coupable";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;4,815;-0,115;-0,11;-0,171;-0,133;27,005
"corruption";-0,238;-0,246;-0,207;-0,199;13,669;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;3,249;-0,277;-0,192;-0,184;-0,285;-0,222;14,714
"cop30";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;4,34;-0,124;-0,138;-0,147;-0,115;19,947;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"coopération";-0,334;-0,345;-0,291;-0,28;-0,356;-0,334;-0,302;-0,412;-0,4;-0,423;-0,291;-0,323;1,478;-0,269;-0,445;50,723;-0,389;-0,269;-0,258;-0,4;1,764;1,567
"contester";-0,238;-0,246;-0,207;-0,199;13,669;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;2,672;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;3,09;2,802
"consécutif";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;21,684;4,648;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"conquérir";-0,334;-0,345;-0,291;-0,28;-0,356;-0,334;-0,302;1,05;-0,4;-0,423;28,214;25,043;-0,345;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;-0,334
"connaissance";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;1,382;2,58;-0,277;-0,295;-0,23;1,253;-0,258;1,603;-0,23;-0,221;-0,343;-0,267;2,074
"congé";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;4,49;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;7,869;4,648;-0,133;-0,142
"confirmé";-0,238;-0,246;-0,207;-0,199;13,669;-0,238;3,249;-0,293;-0,285;1,95;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;-0,238
"compréhension";-0,238;-0,246;-0,207;-0,199;2,55;-0,238;-0,215;-0,293;11,912;-0,301;3,42;-0,23;-0,246;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;-0,238
"compliquer";2,074;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;1,382;-0,249;-0,277;11,215;-0,23;-0,381;-0,258;-0,333;-0,23;3,072;-0,343;-0,267;-0,286
"communiste";-0,238;-0,246;-0,207;3,604;2,55;-0,238;-0,215;-0,293;2,128;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;16,552;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"collecter";-0,142;-0,147;6,858;-0,119;-0,152;5,806;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;4,648;-0,133;-0,142
"collaborer";-0,238;-0,246;-0,207;3,604;2,55;-0,238;-0,215;-0,293;-0,285;-0,301;3,42;2,941;-0,246;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;-0,238
"cohésion";-0,19;3,752;-0,165;4,932;3,597;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;2,627;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"clientèle";-0,238;2,672;3,42;-0,199;-0,254;-0,238;-0,215;-0,293;2,128;-0,301;-0,207;-0,23;2,672;3,802;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"claudio";-0,19;-0,196;-0,165;-0,159;3,597;-0,19;-0,172;-0,234;3,059;2,832;-0,165;-0,184;-0,196;-0,153;2,627;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"classer";-0,238;-0,246;3,42;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;3,42;2,941;-0,246;-0,192;1,79;-0,215;-0,277;-0,192;-0,184;-0,285;3,09;-0,238
"circulation";-0,334;9,113;1,991;-0,28;-0,356;-0,334;1,873;-0,412;-0,4;6,982;-0,291;1,662;-0,345;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;-0,334
"cigarette";-0,19;-0,196;-0,165;-0,159;-0,203;3,918;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;2,627;-0,172;-0,221;-0,153;5,453;3,059;-0,178;-0,19
"chuter";-0,19;-0,196;4,699;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;2,832;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;3,182;-0,153;5,453;-0,228;-0,178;-0,19
"chancellerie";-0,19;-0,196;-0,165;4,932;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;2,627;4,483;-0,221;-0,153;-0,147;3,059;-0,178;-0,19
"chaleureux";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;2,037;2,128;-0,301;17,253;2,941;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"carburant";-0,238;-0,246;-0,207;3,604;-0,254;-0,238;-0,215;-0,293;2,128;1,95;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;2,224;-0,192;-0,184;-0,285;3,09;-0,238
"bénéfice";-0,19;-0,196;-0,165;-0,159;-0,203;19,312;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;3,182;-0,153;-0,147;3,059;-0,178;-0,19
"bras";19,312;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;2,942;-0,228;2,832;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"boîte";-0,286;-0,295;-0,249;-0,24;1,868;2,074;-0,258;-0,352;-0,343;-0,362;2,58;-0,277;-0,295;-0,23;1,253;-0,258;9,67;-0,23;-0,221;-0,343;-0,267;-0,286
"becker";-0,238;-0,246;-0,207;-0,199;-0,254;2,802;-0,215;2,037;-0,285;-0,301;3,42;-0,23;2,672;-0,192;-0,317;3,249;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"bataille";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;37,379;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;3,059;-0,178;-0,19
"autonome";-0,142;5,584;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;6,567;-0,166;-0,115;-0,11;-0,171;6,297;-0,142
"aspect";-0,238;-0,246;-0,207;-0,199;-0,254;2,802;-0,215;-0,293;2,128;-0,301;-0,207;2,941;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;4,017;2,128;-0,222;-0,238
"argentin";-0,142;-0,147;-0,124;7,17;-0,152;-0,142;-0,128;4,49;4,648;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"apprécier";-0,334;-0,345;-0,291;-0,28;-0,356;-0,334;-0,302;7,239;7,509;-0,423;-0,291;9,902;-0,345;-0,269;-0,445;-0,302;1,175;-0,269;-0,258;-0,4;-0,312;-0,334
"approvisionnement";3,918;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;4,483;16,309;-0,153;-0,147;-0,228;-0,178;-0,19
"animé";-0,238;-0,246;-0,207;-0,199;2,55;2,802;3,249;-0,293;2,128;-0,301;3,42;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"anadolu";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;3,059;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;49,717;-0,19
"alliance";-0,238;-0,246;-0,207;43,404;2,55;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;1,79;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"algérie";-0,142;-0,147;-0,124;7,17;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;4,061;-0,128;-0,166;-0,115;-0,11;-0,171;6,297;-0,142
"alex";-0,19;3,752;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;4,094;3,752;-0,153;-0,253;4,483;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"ajustement";-0,238;2,672;-0,207;3,604;-0,254;-0,238;3,249;-0,293;-0,285;-0,301;-0,207;-0,23;2,672;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;2,128;-0,222;-0,238
"affrontement";-0,334;-0,345;-0,291;2,119;-0,356;-0,334;-0,302;7,239;-0,4;6,982;-0,291;-0,323;-0,345;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;10,336;-0,334
"adn";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;51,56;-0,234;3,059;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"adaptation";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;-0,343;-0,362;13,774;2,188;1,968;-0,23;8,158;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"accroître";-0,238;-0,246;-0,207;3,604;2,55;35,973;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"académie";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;4,483;-0,234;15,804;-0,241;4,699;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"abriter";35,973;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;1,79;-0,215;-0,277;-0,192;-0,184;-0,285;3,09;-0,238
"équivalent";-0,286;-0,295;-0,249;2,731;1,868;-0,286;-0,258;-0,352;-0,343;-0,362;-0,249;-0,277;1,968;-0,23;-0,381;-0,258;1,603;-0,23;3,072;1,525;-0,267;-0,286
"élimination";5,806;-0,147;-0,124;7,17;-0,152;5,806;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"élever";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;1,95;3,42;-0,23;-0,246;-0,192;-0,317;-0,215;12,316;-0,192;-0,184;-0,285;3,09;-0,238
"électricité";-0,142;-0,147;-0,124;-0,119;-0,152;5,806;6,567;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;4,648;-0,133;-0,142
"écologique";19,312;-0,196;-0,165;-0,159;-0,203;3,918;-0,172;2,942;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"échantillon";-0,142;-0,147;-0,124;-0,119;-0,152;5,806;-0,128;-0,175;4,648;-0,18;-0,124;-0,138;5,584;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"vérité";-0,142;-0,147;-0,124;-0,119;-0,152;5,806;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;27,005
"volontaire";-0,19;-0,196;-0,165;23,431;-0,203;-0,19;-0,172;-0,234;-0,228;2,832;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;4,282;-0,19
"vital";-0,19;-0,196;-0,165;-0,159;-0,203;3,918;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;5,182;2,627;-0,172;-0,221;-0,153;-0,147;-0,228;4,282;-0,19
"viral";-0,238;-0,246;-0,207;-0,199;-0,254;2,802;-0,215;-0,293;2,128;-0,301;17,253;2,941;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"varier";-0,286;-0,295;13,774;2,731;-0,305;-0,286;-0,258;-0,352;-0,343;-0,362;-0,249;-0,277;-0,295;2,895;1,253;-0,258;-0,333;2,895;-0,221;-0,343;-0,267;-0,286
"vallée";-0,238;-0,246;3,42;-0,199;-0,254;-0,238;-0,215;2,037;2,128;-0,301;-0,207;-0,23;-0,246;-0,192;10,492;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"vacance";-0,19;-0,196;4,699;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;2,832;-0,165;-0,184;3,752;-0,153;-0,253;-0,172;3,182;-0,153;-0,147;-0,228;-0,178;-0,19
"unil";-0,238;-0,246;-0,207;-0,199;2,55;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;26,422;-0,215;2,224;-0,192;-0,184;-0,285;-0,222;-0,238
"tâche";3,918;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;2,832;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;25,541;-0,228;-0,178;-0,19
"turquie";-0,19;-0,196;-0,165;-0,159;3,597;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;49,717;-0,19
"trésor";-0,142;-0,147;-0,124;-0,119;5,374;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;6,567;4,815;-0,115;-0,11;-0,171;-0,133;-0,142
"trophée";-0,19;-0,196;-0,165;-0,159;3,597;-0,19;-0,172;15,324;3,059;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"trancher";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;6,044;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;22,324;-0,133;-0,142
"touchant";2,074;-0,295;-0,249;-0,24;1,868;-0,286;2,44;-0,352;-0,343;-0,362;-0,249;-0,277;1,968;2,895;1,253;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"ticket";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;4,49;22,324;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"théorie";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;4,648;-0,18;-0,124;6,044;-0,147;-0,115;4,061;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"sébastien";-0,19;-0,196;-0,165;-0,159;43,427;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;4,282;-0,19
"séance";-0,238;-0,246;-0,207;18,006;13,669;2,802;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;-0,192;-0,184;-0,285;-0,222;-0,238
"systématiquement";-0,238;-0,246;3,42;-0,199;-0,254;-0,238;3,249;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;3,802;-0,317;-0,215;2,224;-0,192;4,017;-0,285;-0,222;-0,238
"systématique";-0,238;-0,246;-0,207;3,604;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;3,802;-0,317;-0,215;2,224;3,802;-0,184;-0,285;3,09;-0,238
"symbolique";-0,238;-0,246;-0,207;18,006;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;3,249;2,224;-0,192;-0,184;-0,285;-0,222;2,802
