"";"banalfreq";"X.rts_a";"X.rts_i"
"pillage";18;-1,2649;1,2649
"aisément";11;0,2515;-0,2515
"ridiculiser";13;-0,3248;0,3248
"surveiller";48;-0,4547;0,4547
"banal";10;0,3428;-0,3428
"suggérer";19;-0,676;0,676
"creux";13;0,8254;-0,8254
"révolutionnaire";17;0,5381;-0,5381
"avaler";20;0,9903;-0,9903
"tordu";15;0,5215;-0,5215
"panne";21;-0,401;0,401
"rame";10;-0,9265;0,9265
"neuch";17;0,3259;-0,3259
"révolte";15;0,3032;-0,3032
"mutuel";10;0,3428;-0,3428
"monopole";19;-1,4199;1,4199
"certificat";16;0,2335;-0,2335
"fonctionnement";29;-1,2174;1,2174
"endetter";10;-0,9265;0,9265
"exorbitant";21;-1,7429;1,7429
"coûteux";22;-1,9102;1,9102
"lune";46;-1,5947;1,5947
"bonus";12;-0,4622;0,4622
"lobbys";26;-1,5775;1,5775
"responsabiliser";12;-1,2763;1,2763
"emji_ogre";13;0,2785;-0,2785
"immoral";12;-1,958;1,958
"département";16;-0,6282;0,6282
"lamentable";39;-1,7678;1,7678
"chute";57;-0,4292;0,4292
"oeuvrer";15;-0,5184;0,5184
"pharmaceutique";11;-1,7447;1,7447
"hausser";10;-0,2629;0,2629
"solo";15;-0,2989;0,2989
"cercle";27;-0,7094;0,7094
"convaincre";70;0,5176;-0,5176
"urne";15;-0,5184;0,5184
"2e";18;-0,3514;0,3514
"3x";13;-0,9447;0,9447
"infini";38;1,9513;-1,9513
"recruter";31;-1,1308;1,1308
"13h";12;-1,958;1,958
"boucher";27;-0,7094;0,7094
"intégrité";14;-1,1004;1,1004
"frigo";23;0,8386;-0,8386
"maltraitance";42;0,4629;-0,4629
"rétablir";16;-0,9706;0,9706
"communiquer";20;-1,1361;1,1361
"conséquent";19;-1,9544;1,9544
"descendant";19;-0,676;0,676
"miracle";32;0,258;-0,258
"mortalité";13;0,2785;-0,2785
"artisan";21;-1,2774;1,2774
"revendication";19;-1,0001;1,0001
"orienter";38;-1,0255;1,0255
"3h";19;-1,4199;1,4199
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";21;0,3673;-0,3673
"notion";58;-0,2704;0,2704
"queen";14;1,0168;-1,0168
"planifier";15;-1,262;1,262
"exigeant";19;1,6061;-1,6061
"audience";18;-0,3514;0,3514
"circonstance";19;0,8279;-0,8279
"amener";90;-1,4802;1,4802
"tonton";12;-0,4622;0,4622
"macdo";10;1,6677;-1,6677
"dédier";19;-1,0001;1,0001
"dr";13;-0,3248;0,3248
"emji_visage_avec_bouche_fermeture_éclair";11;0,486;-0,486
"cancer";74;0,4301;-0,4301
"qques";11;0,486;-0,486
"crack";15;-0,2989;0,2989
"affreux";25;0,4047;-0,4047
"francophone";24;0,7098;-0,7098
"redevance";12;0,3685;-0,3685
"populiste";11;-1,7447;1,7447
"menteur";28;-1,4505;1,4505
"prêter";15;0,5215;-0,5215
"merder";10;0,6407;-0,6407
"ravir";45;-0,4196;0,4196
"catégorie";36;-1,091;1,091
"envoler";10;-0,9265;0,9265
"compromis";10;-0,9265;0,9265
"cheffe";11;0,486;-0,486
"cabine";17;-1,115;1,115
"sensation";13;1,2569;-1,2569
"aviation";13;-0,3248;0,3248
"artistique";14;-0,417;0,417
"explosion";21;-1,2774;1,2774
"carouge";13;0,5042;-0,5042
"oú";11;0,486;-0,486
"cargo";12;-0,7957;0,7957
"fondre";21;1,1631;-1,1631
"emji_visage_expirant";33;-1,3678;1,3678
"four";22;0,6986;-0,6986
"emji_ampoule";10;0,6407;-0,6407
"bfm";15;0,3032;-0,3032
"plateau";30;0,9976;-0,9976
"lécher";15;-0,5184;0,5184
"ballon";23;1,5359;-1,5359
"cuire";22;1,3452;-1,3452
"rond";26;-0,4186;0,4186
"gaffe";20;-0,5226;0,5226
"buzz";13;-1,4592;1,4592
"évidement";26;-0,4186;0,4186
"portugal";52;0,2963;-0,2963
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";19;0,3472;-0,3472
"baver";10;0,3428;-0,3428
"tiroir";17;1,1944;-1,1944
"quota";12;-0,7957;0,7957
"20ans";12;1,0383;-1,0383
"amender";12;-1,2763;1,2763
"parquer";15;0,3032;-0,3032
"accessoirement";10;0,6407;-0,6407
"affecter";16;-1,4287;1,4287
"aiguisé";11;1,3107;-1,3107
"perturber";25;-0,3494;0,3494
"naturalisé";14;-1,1004;1,1004
"automobile";17;-0,2775;0,2775
"généreux";29;-0,4625;0,4625
"royaume";20;-0,5226;0,5226
"emji_visage_souriant_avec_des_cornes";13;0,2785;-0,2785
"recycler";30;-1,7284;1,7284
"disparu";14;0,6565;-0,6565
"brevet";13;0,2785;-0,2785
"fonctionnel";10;-0,2629;0,2629
"délirant";15;-0,2989;0,2989
"linguistique";24;-0,4483;0,4483
"formule";16;-0,381;0,381
"injonction";11;-0,6542;0,6542
"perception";17;0,5381;-0,5381
"imaginaire";18;0,6767;-0,6767
"puissant";52;0,403;-0,403
"feuille";25;0,4047;-0,4047
"emji_étourdissement";32;0,386;-0,386
"tourisme";21;-1,7429;1,7429
"joint";16;0,2335;-0,2335
"résolution";19;-1,9544;1,9544
"sandale";11;1,9502;-1,9502
"gourou";11;1,3107;-1,3107
"sarcasme";11;0,2515;-0,2515
"ignoble";18;0,2559;-0,2559
"emji_confettis";11;0,486;-0,486
"conjugaison";11;0,8322;-0,8322
"vétérinaire";22;0,2971;-0,2971
"psychiatrie";13;0,5042;-0,5042
"métal";18;-0,8697;0,8697
"digérer";13;1,8173;-1,8173
"parcequ";10;-0,5215;0,5215
"veiller";11;0,2515;-0,2515
"interprétation";23;0,239;-0,239
"explicite";10;-0,9265;0,9265
"fixe";20;-1,1361;1,1361
"emji_téléphone_portable";11;1,9502;-1,9502
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";18;1,3957;-1,3957
"mission";33;-1,0549;1,0549
"mont";14;0,3917;-0,3917
"spectateur";20;0,277;-0,277
"chair";10;1,0725;-1,0725
"architecte";22;-1,9102;1,9102
"organisme";31;-1,1308;1,1308
"bad";30;0,9976;-0,9976
"manipuler";43;-1,0046;1,0046
"mensuel";13;-1,4592;1,4592
"câble";14;-0,7009;0,7009
"observer";55;0,4848;-0,4848
"loup";32;1,0024;-1,0024
"distribution";21;-1,7429;1,7429
"légume";56;-0,3807;0,3807
"trafiquer";21;-0,6188;0,6188
"environnement";82;-1,4628;1,4628
"agriculture";29;-1,2174;1,2174
"pharmacie";19;0,3472;-0,3472
"alarme";14;0,3917;-0,3917
"pesticide";25;-0,5295;0,5295
"dignement";20;-1,1361;1,1361
"insecte";18;1,3957;-1,3957
"vaste";14;-0,7009;0,7009
"universel";22;-0,4825;0,4825
"retrait";14;-1,1004;1,1004
"discréditer";13;-1,4592;1,4592
"hommage";22;-0,4825;0,4825
"cv";16;0,2335;-0,2335
"embêter";25;-0,5295;0,5295
"saurer";12;-0,4622;0,4622
"farce";10;-1,5343;1,5343
"envoi";14;0,3917;-0,3917
"ficher";58;-1,7083;1,7083
"open";11;-0,357;0,357
"gardien";21;0,8327;-0,8327
"entretenir";32;-0,3488;0,3488
"pomme";54;1,5723;-1,5723
"bienvenue";51;-0,6399;0,6399
"broyer";13;0,8254;-0,8254
"tas";33;-1,0549;1,0549
"rive";17;0,3259;-0,3259
"bob";13;0,5042;-0,5042
"revendre";27;0,2754;-0,2754
"passager";16;-0,6282;0,6282
"cortège";11;-0,357;0,357
"postuler";16;-0,9706;0,9706
"convenir";50;-0,3192;0,3192
"bercer";10;0,3428;-0,3428
"navrant";14;-0,417;0,417
"fixer";28;-0,5747;0,5747
"surprenant";35;-0,9878;0,9878
"décadence";10;1,0725;-1,0725
"gel";13;0,8254;-0,8254
"tag";11;-0,357;0,357
"flash";10;-0,5215;0,5215
"inapte";11;-1,0984;1,0984
"moustique";20;0,9903;-0,9903
"suer";12;1,5595;-1,5595
"intestin";11;0,2515;-0,2515
"couche";17;-1,5999;1,5999
"17h";13;0,8254;-0,8254
"fuck";14;0,3917;-0,3917
"deteste";10;1,6677;-1,6677
"humidité";11;0,2515;-0,2515
"kiffe";10;1,0725;-1,0725
"pdt";10;0,3428;-0,3428
"pls";24;-0,2863;0,2863
"psk";10;-0,5215;0,5215
"emji_personne_qui_hausse_les_épaules_peau_claire";12;-0,2427;0,2427
"débloquer";19;-0,4332;0,4332
"canicule";10;0,3428;-0,3428
"intermédiaire";12;-0,4622;0,4622
"paul";12;1,0383;-1,0383
"algérie";36;0,2891;-0,2891
"désert";16;0,2335;-0,2335
"emji_pouce_vers_le_bas_peau_claire";10;-0,2629;0,2629
"thé";25;0,8454;-0,8454
"jazz";12;0,3685;-0,3685
"répandre";25;0,4047;-0,4047
"orage";12;0,3685;-0,3685
"déprimant";16;0,4131;-0,4131
"ras";26;-1,1885;1,1885
"villa";12;-0,2427;0,2427
"tapis";17;-1,115;1,115
"claquer";13;1,8173;-1,8173
"delà";34;-0,4759;0,4759
"good";12;-0,4622;0,4622
"pôle";28;1,6754;-1,6754
"inconvénient";11;-0,357;0,357
"rassembler";17;-0,2775;0,2775
"recrutement";10;-1,5343;1,5343
"crade";13;1,8173;-1,8173
"quart";23;-0,3734;0,3734
"format";16;-0,9706;0,9706
"progressivement";11;0,486;-0,486
"fact";13;-0,5772;0,5772
"ç";16;0,2335;-0,2335
"préoccupation";11;0,2515;-0,2515
"drastique";10;-0,9265;0,9265
"tessin";11;0,486;-0,486
"consensus";16;-0,381;0,381
"visiteur";10;-0,2629;0,2629
"enterrer";31;0,4555;-0,4555
"saturer";13;-0,5772;0,5772
"déployer";13;-0,3248;0,3248
"wokisme";34;-1,4922;1,4922
"portant";17;-0,2775;0,2775
"froc";11;-0,6542;0,6542
"manche";13;0,8254;-0,8254
"montage";34;0,2737;-0,2737
"emji_bouton_coché";26;0,5039;-0,5039
"textile";11;-0,6542;0,6542
"vente";60;-1,37;1,37
"paresse";12;-0,4622;0,4622
"invité";18;1,8885;-1,8885
"harmonie";10;1,0725;-1,0725
"stressant";13;0,5042;-0,5042
"rude";10;0,6407;-0,6407
"contenu";38;-1,6403;1,6403
"confondu";12;-1,2763;1,2763
"influenceurs";15;-0,5184;0,5184
"souffle";18;0,6767;-0,6767
"sensibilité";31;1,1426;-1,1426
"horizon";15;-0,5184;0,5184
"orgueil";10;-0,2629;0,2629
"romands";32;-0,9496;0,9496
"french";11;0,2515;-0,2515
"sauce";30;0,3694;-0,3694
"tomate";10;-0,2629;0,2629
"max";40;0,4482;-0,4482
"not";16;-0,9706;0,9706
"so";15;0,5215;-0,5215
"inexistant";19;-1,0001;1,0001
"potentiel";32;-1,2473;1,2473
"sexy";10;0,3428;-0,3428
"adéquat";14;-1,6465;1,6465
"taxi";21;-0,6188;0,6188
"bill";11;0,2515;-0,2515
"mouiller";12;0,6478;-0,6478
"basique";29;-1,2174;1,2174
"flipper";25;0,599;-0,599
"angleterre";21;0,5694;-0,5694
"comité";17;-0,2775;0,2775
"concession";12;-1,2763;1,2763
"atroce";17;0,3259;-0,3259
"mouche";18;0,2559;-0,2559
"tech";12;-1,2763;1,2763
"initial";18;-0,8697;0,8697
"nucléaire";35;-1,2779;1,2779
"ruiner";18;-1,2649;1,2649
"extinction";12;1,0383;-1,0383
"disparition";32;-0,3488;0,3488
"pourvoir";18;-1,7753;1,7753
"putin";11;0,8322;-0,8322
"candidat";17;-0,7455;0,7455
"sécheresse";13;0,8254;-0,8254
"université";32;-1,2473;1,2473
"australie";14;-0,7009;0,7009
"modification";19;-1,0001;1,0001
"meuble";18;0,6767;-0,6767
"désastre";20;0,452;-0,452
"atomique";12;0,6478;-0,6478
"satellite";17;0,5381;-0,5381
"éveiller";16;1,0032;-1,0032
"subvenir";11;-1,0984;1,0984
"copie";16;-0,6282;0,6282
"clore";11;-0,357;0,357
"lecture";52;0,403;-0,403
"ts";11;0,486;-0,486
"chimique";21;-1,2774;1,2774
"humide";12;1,5595;-1,5595
"autruche";11;-1,0984;1,0984
"jetable";10;1,0725;-1,0725
"là_dedans";13;-1,4592;1,4592
"argumentaire";18;-0,5702;0,5702
"fusée";12;-0,4622;0,4622
"éventuel";10;-1,5343;1,5343
"civilisation";18;0,4331;-0,4331
"drame";52;-0,7085;0,7085
"équivalent";54;-0,8557;0,8557
"claquette";10;1,0725;-1,0725
"pétition";18;-1,2649;1,2649
"miser";10;-0,9265;0,9265
"mensonger";12;-0,4622;0,4622
"tousser";10;0,3428;-0,3428
"desservir";18;-1,7753;1,7753
"mobilité";21;-1,7429;1,7429
"lobbying";11;-1,7447;1,7447
"dissimuler";18;-0,8697;0,8697
"envahir";39;-1,4234;1,4234
"pause";26;-0,6167;0,6167
"f35";10;-0,5215;0,5215
"altitude";11;-1,0984;1,0984
"rattraper";24;-1,728;1,728
"conférence";19;-1,0001;1,0001
"géométrie";12;-0,7957;0,7957
"variable";17;-1,115;1,115
"inutilement";14;-0,417;0,417
"apport";12;-0,4622;0,4622
"dispo";15;0,5215;-0,5215
"complot";14;-0,7009;0,7009
"crédible";16;-1,4287;1,4287
"intellectuellement";15;-1,262;1,262
"laine";18;1,3957;-1,3957
"ke";10;-0,2629;0,2629
"fouiller";16;0,2335;-0,2335
"médiatiser";13;-0,9447;0,9447
"crainte";21;-0,401;0,401
"chips";25;-1,886;1,886
"utopie";11;0,2515;-0,2515
"endoctrinement";12;1,5595;-1,5595
"mélange";38;-0,7861;0,7861
"complotiste";15;-0,8323;0,8323
"déstabiliser";10;-0,9265;0,9265
"évidence";51;-1,0267;1,0267
"dégrader";27;-1,7244;1,7244
"poumon";13;-0,9447;0,9447
"révéler";37;-0,9281;0,9281
"charité";19;-0,2593;0,2593
"scientifique";141;-1,0235;1,0235
"raisonnable";17;-1,115;1,115
"transporter";29;-0,4625;0,4625
"voile";12;-0,2427;0,2427
"ombre";22;0,2971;-0,2971
"leman";11;-0,357;0,357
"cote";10;-0,2629;0,2629
"bilan";20;-1,5793;1,5793
"luxembourg";16;-0,9706;0,9706
"clique";14;-0,2261;0,2261
"cran";10;-0,9265;0,9265
"addition";15;1,7248;-1,7248
"drole";10;-0,2629;0,2629
"vd";18;0,4331;-0,4331
"emji_personne_qui_hausse_les_épaules";35;-0,5467;0,5467
"footballeur";11;0,486;-0,486
"dégueulasse";43;1,7418;-1,7418
"bien_être";30;-1,3417;1,3417
"électronique";28;-1,4505;1,4505
"smic";10;1,6677;-1,6677
"up";14;-0,2261;0,2261
"hezbollah";14;-1,6465;1,6465
"loisir";24;-0,9446;0,9446
"gpt";17;-0,4716;0,4716
"football";53;0,7792;-0,7792
"inquiétant";36;0,2891;-0,2891
"cdm";18;-1,7753;1,7753
"remède";11;0,486;-0,486
"aboutir";24;-0,2863;0,2863
"envahisseur";12;-0,4622;0,4622
"eme";22;-0,7215;0,7215
"médaille";19;-0,676;0,676
"vainqueur";13;-0,3248;0,3248
"parmis";24;-0,4483;0,4483
"légèrement";18;1,3957;-1,3957
"coutume";15;0,3032;-0,3032
"athlète";13;0,8254;-0,8254
"sceptique";10;-0,2629;0,2629
"minuscule";10;-1,5343;1,5343
"handicaper";11;-0,6542;0,6542
"aligner";14;-0,7009;0,7009
"spécifiquement";10;-0,5215;0,5215
"autiste";10;0,3428;-0,3428
"assassinat";10;-1,5343;1,5343
"dégoûter";25;-0,3494;0,3494
"spoiler";11;-0,357;0,357
"composer";27;-0,4938;0,4938
"dégoûtant";18;0,4331;-0,4331
"honnêteté";17;-0,7455;0,7455
"disque";17;-1,115;1,115
"automatiquement";22;-0,7215;0,7215
"bro";16;0,4131;-0,4131
"motivation";17;-0,2775;0,2775
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";14;0,6565;-0,6565
"trahir";19;-0,676;0,676
"démonstration";19;-1,0001;1,0001
"maillot";16;1,434;-1,434
"scooter";26;-0,2699;0,2699
"vibrer";11;1,3107;-1,3107
"convertir";18;0,4331;-0,4331
"globalement";21;-0,2435;0,2435
"virtuel";11;-0,357;0,357
"patience";20;-0,5226;0,5226
"exposition";17;-0,4716;0,4716
"modérer";12;-1,958;1,958
"cancérigène";15;-0,5184;0,5184
"factuellement";15;-1,262;1,262
"agent";48;-0,9895;0,9895
"alerter";15;-0,8323;0,8323
"modération";15;-0,8323;0,8323
"poêle";12;-0,2427;0,2427
"cramer";16;1,9715;-1,9715
"emji_coeur_avec_bandages";20;-1,5793;1,5793
"indice";12;-0,2427;0,2427
"nocif";21;-0,2435;0,2435
"glorifier";13;0,2785;-0,2785
"grillé";10;0,6407;-0,6407
"avancée";11;-0,357;0,357
"comestible";12;-0,7957;0,7957
"hormone";15;0,8234;-0,8234
"longévité";12;-0,2427;0,2427
"chialer";22;-0,4825;0,4825
"musical";21;1,1631;-1,1631
"décharge";13;-0,9447;0,9447
"tache";25;1,94;-1,94
"atelier";10;0,3428;-0,3428
"jambe";37;1,4419;-1,4419
"emji_main_qui_écrit";13;-1,4592;1,4592
"gênant";21;0,5694;-0,5694
"marginal";11;-0,6542;0,6542
"tinder";10;-0,5215;0,5215
"qqun";32;-0,7038;0,7038
"gloire";15;0,8234;-0,8234
"frustrer";17;0,5381;-0,5381
"difference";10;-0,2629;0,2629
"artisanal";12;-0,4622;0,4622
"entraider";13;0,5042;-0,5042
"natel";15;1,7248;-1,7248
"orientation";17;-0,4716;0,4716
"conforme";11;-0,357;0,357
"détromper";11;-0,6542;0,6542
"manoeuvre";11;-0,6542;0,6542
"sourd";13;-0,3248;0,3248
"respecté";14;-0,417;0,417
"comté";13;1,8173;-1,8173
"caprice";11;0,2515;-0,2515
"design";22;-1,4233;1,4233
"divertissement";12;-0,7957;0,7957
"rapprocher";22;1,3452;-1,3452
"blaireau";18;0,4331;-0,4331
"psychique";12;-1,2763;1,2763
"engendrer";47;-1,1356;1,1356
"inutilisable";10;-1,5343;1,5343
"alpha";13;1,8173;-1,8173
"ambulancier";11;-1,0984;1,0984
"bouillir";10;0,3428;-0,3428
"multi";18;-1,7753;1,7753
"prière";11;-0,357;0,357
"sécher";10;-0,2629;0,2629
"civique";12;0,6478;-0,6478
"organisé";12;-1,2763;1,2763
"exclusivement";11;0,486;-0,486
"unité";15;-0,8323;0,8323
"recueillir";12;0,6478;-0,6478
"éradiquer";15;-0,5184;0,5184
"déclin";18;-0,3514;0,3514
"rejeter";26;-1,5775;1,5775
"keuf";13;0,5042;-0,5042
"obligatoirement";10;0,3428;-0,3428
"lfi";18;0,9949;-0,9949
"anarchiste";10;-0,5215;0,5215
"surement";23;-0,5707;0,5707
"propriété";27;-1,7244;1,7244
"interpeller";24;-0,9446;0,9446
"paisible";11;1,9502;-1,9502
"inouï";10;1,0725;-1,0725
"panier";35;-0,7454;0,7454
"toxique";53;-0,2543;0,2543
"impatience";14;0,3917;-0,3917
"ânerie";10;-0,2629;0,2629
"oeillère";10;-0,9265;0,9265
"poison";16;0,6663;-0,6663
"photographe";15;-1,8376;1,8376
"londres";15;0,3032;-0,3032
"faille";13;-0,9447;0,9447
"fréquence";16;0,4131;-0,4131
"défiler";10;0,3428;-0,3428
"subjectif";24;-1,728;1,728
"syndrome";16;-0,6282;0,6282
"dresser";15;0,3032;-0,3032
"analyser";21;0,3673;-0,3673
"femelle";12;0,6478;-0,6478
"approuver";15;-1,262;1,262
"naturellement";25;0,4047;-0,4047
"étroit";11;-0,357;0,357
"goat";15;1,7248;-1,7248
"démon";17;1,6572;-1,6572
"combler";32;-0,9496;0,9496
"respectable";18;0,2559;-0,2559
"lâcheté";10;-0,9265;0,9265
"préférence";23;0,239;-0,239
"gorge";12;1,0383;-1,0383
"adepte";10;-0,2629;0,2629
"mascu";11;0,2515;-0,2515
"daube";12;-0,2427;0,2427
"malaise";16;1,0032;-1,0032
"asseoir";45;-1,1976;1,1976
"neo";11;-0,6542;0,6542
"buter";12;-0,4622;0,4622
"affolant";10;1,0725;-1,0725
"enft";12;-0,4622;0,4622
"gratuité";13;-1,4592;1,4592
"copier";32;-0,9496;0,9496
"soumission";35;0,8864;-0,8864
"souverain";19;-1,9544;1,9544
"tournure";12;-0,2427;0,2427
"k";18;-0,8697;0,8697
"bâtir";13;-0,5772;0,5772
"islam";34;1,6213;-1,6213
"chevalier";11;0,486;-0,486
"banger";13;1,2569;-1,2569
"allié";28;-1,8749;1,8749
"couronne";15;-1,8376;1,8376
"emji_tête_qui_parle";10;1,0725;-1,0725
"braquage";10;-0,9265;0,9265
"écarter";10;0,6407;-0,6407
"vicieux";10;0,6407;-0,6407
"2ans";11;-1,7447;1,7447
"traditionnel";22;-0,305;0,305
"réviser";11;-0,357;0,357
"émotionnel";33;-1,3678;1,3678
"rechercher";27;-1,3174;1,3174
"doubler";19;0,3472;-0,3472
"persécuter";13;-0,3248;0,3248
"stable";18;-0,8697;0,8697
"instable";11;-1,0984;1,0984
"retenue";15;1,7248;-1,7248
"quil";13;-0,5772;0,5772
"cadavre";16;-1,4287;1,4287
"débilité";14;-0,7009;0,7009
"syndicat";16;-0,6282;0,6282
"telephone";13;0,5042;-0,5042
"durable";16;-0,9706;0,9706
"percer";13;0,2785;-0,2785
"ordonner";19;-0,2593;0,2593
"délai";13;-0,9447;0,9447
"simpliste";21;-0,6188;0,6188
"environnemental";15;-0,8323;0,8323
"solide";35;-0,5467;0,5467
"corée";28;-1,0973;1,0973
"rentabilité";11;0,2515;-0,2515
"jme";10;0,3428;-0,3428
"red";18;-0,8697;0,8697
"ponctuation";11;-0,357;0,357
"absent";13;-1,4592;1,4592
"bla_bla";25;-1,0641;1,0641
"bla";13;-0,3248;0,3248
"accessoire";10;1,6677;-1,6677
"christianisme";10;1,0725;-1,0725
"migration";16;-1,4287;1,4287
"arretez";10;-0,9265;0,9265
"redire";17;-0,2775;0,2775
"refuge";27;0,4222;-0,4222
"sidérer";11;-0,357;0,357
"haineux";21;-0,401;0,401
"découper";14;-1,1004;1,1004
"soupçonner";11;-0,357;0,357
"progressif";11;-1,0984;1,0984
"king";12;-0,4622;0,4622
"vilain";17;0,8246;-0,8246
"obsession";20;-0,5226;0,5226
"trauma";19;0,8279;-0,8279
"avancé";23;-0,8303;0,8303
"branche";18;-0,5702;0,5702
"emji_symbole_d_avertissement";37;-0,5162;0,5162
"2ème";16;-0,6282;0,6282
"inondation";10;-1,5343;1,5343
"collaborateur";19;-1,9544;1,9544
"trompeur";18;-0,8697;0,8697
"apprenti";15;0,5215;-0,5215
"courrier";14;-0,417;0,417
"invoquer";10;-0,9265;0,9265
"sel";19;-0,2593;0,2593
"bail";16;-0,6282;0,6282
"intense";13;0,2785;-0,2785
"compassion";25;-0,3494;0,3494
"cassé";18;-0,8697;0,8697
"démarche";29;-1,2174;1,2174
"5h";10;-0,2629;0,2629
"nombril";12;0,3685;-0,3685
"évacuer";10;-0,5215;0,5215
"nicolas";14;-0,2261;0,2261
"emji_femme_avec_la_paume_sur_le_visage";36;-1,7513;1,7513
"oct";10;-1,5343;1,5343
"martin";12;0,3685;-0,3685
"kilo";13;0,5042;-0,5042
"illustrer";10;-0,2629;0,2629
"curiosité";16;0,4131;-0,4131
"terroriser";12;-0,7957;0,7957
"agressivité";22;0,2971;-0,2971
"hurler";26;-0,8709;0,8709
"égard";20;-0,7885;0,7885
"peupler";16;-0,381;0,381
"flagrant";23;-1,1611;1,1611
"constat";53;-0,9786;0,9786
"barbarie";17;-1,5999;1,5999
"chaques";10;-0,5215;0,5215
"cp";17;0,5381;-0,5381
"do";13;0,2785;-0,2785
"mexique";20;-1,1361;1,1361
"coca";21;-0,9072;0,9072
"accrocher";28;0,7324;-0,7324
"is";23;-1,5737;1,5737
"douer";27;1,4921;-1,4921
"serré";14;-0,417;0,417
"foulard";10;1,0725;-1,0725
"exploit";29;-0,9106;0,9106
"canapé";14;-1,1004;1,1004
"favori";14;-0,2261;0,2261
"dentiste";15;0,3032;-0,3032
"originaire";17;-1,5999;1,5999
"colombie";14;-1,1004;1,1004
"déborder";17;-0,4716;0,4716
"promo";11;0,8322;-0,8322
"pedo";14;-1,6465;1,6465
"pologne";16;-0,9706;0,9706
"obésité";10;1,0725;-1,0725
"sénégal";12;-0,7957;0,7957
"interaction";11;-0,357;0,357
"emji_drapeau_brésil";12;-1,2763;1,2763
"that";11;-1,0984;1,0984
"é";15;0,5215;-0,5215
"rome";20;1,8247;-1,8247
"pyramide";11;-1,7447;1,7447
"citron";12;-0,2427;0,2427
"détailler";11;-0,6542;0,6542
"enchaîner";11;-1,7447;1,7447
"cameroun";12;-0,7957;0,7957
"carotte";12;1,0383;-1,0383
"amateur";10;-0,9265;0,9265
"prévision";10;1,0725;-1,0725
"tutoyer";11;1,9502;-1,9502
"oral";39;-0,8744;0,8744
"composant";10;-1,5343;1,5343
"manipulateur";10;-0,5215;0,5215
"littérature";15;-0,2989;0,2989
"amplifier";14;-1,6465;1,6465
"lacune";20;-0,3264;0,3264
"protester";15;-1,8376;1,8376
"étiquette";22;-0,305;0,305
"gentiment";24;-0,9446;0,9446
"pile";24;0,4873;-0,4873
"exportation";13;-1,4592;1,4592
"scientifiquement";14;-0,417;0,417
"aop";16;-0,6282;0,6282
"sonore";13;1,8173;-1,8173
"dépendant";33;0,4714;-0,4714
"induire";11;-0,357;0,357
"cellule";21;-1,7429;1,7429
"dénonciation";10;-1,5343;1,5343
"différencier";13;-0,5772;0,5772
"rectifier";10;-0,9265;0,9265
"bourse";19;-1,4199;1,4199
"repenser";16;-1,4287;1,4287
"rendement";17;-1,115;1,115
"varier";11;-0,357;0,357
"inversement";14;-0,7009;0,7009
"blessure";23;-0,5707;0,5707
"endocrinien";10;0,6407;-0,6407
"thérapie";12;-0,2427;0,2427
"sensibilisation";12;-1,2763;1,2763
"confronter";21;-1,7429;1,7429
"emji_point_d_interrogation_rouge";12;-1,2763;1,2763
"mêler";26;-0,8709;0,8709
"donneur";18;-0,5702;0,5702
"sarcastique";10;-0,5215;0,5215
"outrance";17;0,5381;-0,5381
"charbon";14;-0,417;0,417
"coton";13;1,2569;-1,2569
"emji_double_point_d_exclamation";16;0,4131;-0,4131
"pleinement";15;-1,262;1,262
"arbitraire";20;-1,5793;1,5793
"marchand";14;-0,2261;0,2261
"transition";19;-0,676;0,676
"autriche";14;-1,6465;1,6465
"illusion";32;-0,9496;0,9496
"parental";27;-1,7244;1,7244
"emji_visage_déguisé";11;-1,0984;1,0984
"paille";14;-0,7009;0,7009
"poudre";13;-1,4592;1,4592
"accélérer";19;-0,676;0,676
"ventre";18;0,6767;-0,6767
"alimentation";33;-0,794;0,794
"bétail";11;-0,357;0,357
"surconsommation";23;0,239;-0,239
"tesla";18;-1,7753;1,7753
"exigence";37;-0,9281;0,9281
"consoler";10;1,0725;-1,0725
"emji_argent_dans_les_yeux_et_la_bouche";10;-0,5215;0,5215
"abondance";11;0,486;-0,486
"mere";11;0,8322;-0,8322
"poupée";21;-0,9072;0,9072
"gilet";10;-0,5215;0,5215
"mondialisation";11;0,2515;-0,2515
"vêtir";11;-0,357;0,357
"garage";14;-0,7009;0,7009
"sobriété";11;0,2515;-0,2515
"récolter";22;-1,4233;1,4233
"solidaire";25;-1,0641;1,0641
"emji_empreintes_d_animaux";11;0,486;-0,486
"résilience";15;-0,8323;0,8323
"destructeur";17;0,3259;-0,3259
"perpétuer";10;-0,9265;0,9265
"emji_drapeau_île_clipperton";13;0,2785;-0,2785
"déduire";11;-1,7447;1,7447
"contraste";10;-0,2629;0,2629
"infiniment";17;0,5381;-0,5381
"régir";16;-1,4287;1,4287
"survivant";11;-0,357;0,357
"emji_croix";15;-0,2989;0,2989
"bouton";28;1,6754;-1,6754
"nouveauté";12;-0,7957;0,7957
"enregistrer";19;0,554;-0,554
"handicapé";14;0,6565;-0,6565
"accéder";15;-1,262;1,262
"banquier";14;-0,2261;0,2261
"approprier";11;-0,6542;0,6542
