"";"banalfreq";"X.rts_a";"X.rts_i"
"gent";18;0,9973;-0,9973
"disposer";30;-1,7242;1,7242
"harceler";20;-0,5209;0,5209
"emji_coeur_bleu_clair";18;0,6786;-0,6786
"sein";63;-1,9466;1,9466
"merdique";11;0,2522;-0,2522
"emji_signe_appel_téléphonique_avec_les_doigts";10;0,6421;-0,6421
"relou";11;1,3129;-1,3129
"spécialement";13;0,2794;-0,2794
"valider";20;-0,5209;0,5209
"ajd";18;0,9973;-0,9973
"vestimentaire";24;0,3175;-0,3175
"emji_visage_avec_bouche_en_diagonale";15;0,523;-0,523
"mnt";21;0,835;-0,835
"h24";18;-0,3502;0,3502
"poulet";38;1,6043;-1,6043
"diable";25;0,4062;-0,4062
"lait";35;-0,3857;0,3857
"impressionner";11;1,3129;-1,3129
"emji_mains_levées_peau_moyennement_claire";17;0,3271;-0,3271
"misère";91;0,8429;-0,8429
"détermination";10;0,3437;-0,3437
"fondateur";13;1,8203;-1,8203
"abonner";15;-0,2979;0,2979
"it";21;-0,3995;0,3995
"saisie";12;-0,461;0,461
"décalage";15;0,523;-0,523
"officier";11;-0,356;0,356
"rap";16;0,4144;-0,4144
"emji_visage_étourdi";22;1,7782;-1,7782
"relancer";13;0,2794;-0,2794
"no";40;-0,9631;0,9631
"hello";15;-0,517;0,517
"essentiel";144;-1,1847;1,1847
"fêter";35;0,489;-0,489
"juin";18;0,9973;-0,9973
"végétal";20;0,4535;-0,4535
"lobbies";15;-1,2595;1,2595
"fournisseur";13;0,5056;-0,5056
"présentation";17;0,5396;-0,5396
"brin";10;0,3437;-0,3437
"fraise";13;1,8203;-1,8203
"homophobe";14;-1,0982;1,0982
"yen";21;0,5713;-0,5713
"hétéro";14;-0,2253;0,2253
"impossibilité";11;1,953;-1,953
"promouvoir";27;-1,7204;1,7204
"nn";16;0,4144;-0,4144
"ignorant";37;-1,1943;1,1943
"mention";12;0,3695;-0,3695
"chatgpt";27;-0,9788;0,9788
"performant";18;0,2569;-0,2569
"mail";16;-1,4259;1,4259
"robot";41;-1,6575;1,6575
"vecu";13;0,5056;-0,5056
"wikipedia";21;-1,7393;1,7393
"multitude";14;0,6582;-0,6582
"chronique";10;-0,5203;0,5203
"élite";33;-0,5782;0,5782
"innovation";24;-1,2923;1,2923
"technologique";10;0,6421;-0,6421
"correcteur";12;0,6493;-0,6493
"51";17;-0,4702;0,4702
"bug";20;-0,7864;0,7864
"soignant";27;-1,314;1,314
"stopper";37;-1,5116;1,5116
"partiel";11;-1,7422;1,7422
"écart";44;-1,3675;1,3675
"vendeur";37;0,5043;-0,5043
"précarité";25;-1,431;1,431
"égalitaire";10;-1,532;1,532
"invisible";15;-0,8303;0,8303
"régner";22;-0,4809;0,4809
"99";35;-0,7427;0,7427
"diplôme";31;-1,1274;1,1274
"conscient";53;-0,777;0,777
"cotiser";20;-1,576;1,576
"promotion";29;-0,9078;0,9078
"défilé";11;0,2522;-0,2522
"75";53;-0,6079;0,6079
"club";82;1,4087;-1,4087
"persister";13;0,2794;-0,2794
"gratitude";15;0,8254;-0,8254
"reconnaissant";30;0,3711;-0,3711
"gaver";17;-0,2765;0,2765
"emji_point_d_exclamation_rouge";12;0,3695;-0,3695
"primordial";16;-0,3798;0,3798
"sommet";22;-1,4201;1,4201
"kebab";17;0,3271;-0,3271
"affiche";23;-1,5702;1,5702
"2011";13;0,5056;-0,5056
"gamelle";12;1,5621;-1,5621
"rock";20;0,6896;-0,6896
"juillet";13;0,8272;-0,8272
"26";23;-1,1582;1,1582
"ticket";26;-0,417;0,417
"dinosaure";12;-1,2741;1,2741
"évènement";13;0,5056;-0,5056
"ravager";15;-0,2979;0,2979
"imagination";24;0,489;-0,489
"impots";11;-1,0965;1,0965
"incomparable";10;0,6421;-0,6421
"37";19;1,1788;-1,1788
"pilule";22;0,2983;-0,2983
"robinet";12;0,3695;-0,3695
"testostérone";11;1,953;-1,953
"oula";14;1,019;-1,019
"hâte";55;-1,1468;1,1468
"droguer";16;-1,4259;1,4259
"taf";26;-0,2686;0,2686
"fainéant";14;0,3929;-0,3929
"émeute";14;-0,4158;0,4158
"chiant";14;0,3929;-0,3929
"ultime";14;0,3929;-0,3929
"filer";34;0,5677;-0,5677
"8h";11;0,2522;-0,2522
"provenance";12;-1,2741;1,2741
"représentation";24;-1,2923;1,2923
"sida";10;1,6702;-1,6702
"vih";11;1,953;-1,953
"char";12;0,3695;-0,3695
"licenciement";18;-1,772;1,772
"alpin";11;-1,7422;1,7422
"psq";10;-0,5203;0,5203
"zürich";14;-0,6992;0,6992
"2x";21;-1,7393;1,7393
"toc";10;1,6702;-1,6702
"déménager";32;-1,2437;1,2437
"ge";11;0,2522;-0,2522
"86";11;1,953;-1,953
"entraîneur";18;0,6786;-0,6786
"détail";40;-1,2278;1,2278
"chercheur";20;-0,3252;0,3252
"kosovo";40;-1,5367;1,5367
"serbe";13;-0,3238;0,3238
"albanais";25;-0,348;0,348
"vrm";27;-0,9788;0,9788
"deuxièmement";17;-1,5969;1,5969
"albanie";10;0,3437;-0,3437
"o";49;0,7587;-0,7587
"jte";10;0,6421;-0,6421
"oppresseur";15;-1,8346;1,8346
"dinguerie";33;0,6569;-0,6569
"leuser_utilisateurice";15;-1,2595;1,2595
"balle";117;-0,9145;0,9145
"noter";39;0,6963;-0,6963
"attentif";16;0,2344;-0,2344
"délicat";10;-0,5203;0,5203
"écraser";37;0,5043;-0,5043
"technologie";72;-0,3629;0,3629
"témoin";26;-0,8683;0,8683
"trier";31;1,4685;-1,4685
"binaire";12;0,3695;-0,3695
"sociétal";10;-0,5203;0,5203
"bourgeoisie";11;0,8339;-0,8339
"jouir";11;0,2522;-0,2522
"cacahuète";10;-0,9248;0,9248
"souche";14;-1,0982;1,0982
"erroné";22;-0,7194;0,7194
"compréhension";46;-1,2946;1,2946
"rejet";18;0,2569;-0,2569
"dé";13;0,5056;-0,5056
"véritablement";14;1,019;-1,019
"décrédibiliser";13;-0,9428;0,9428
"facho";10;1,6702;-1,6702
"généraliste";18;-1,2622;1,2622
"totalitaire";15;-1,8346;1,8346
"progresser";19;-0,4318;0,4318
"hip";14;-0,2253;0,2253
"sévir";13;0,2794;-0,2794
"climato";11;0,8339;-0,8339
"serpillière";10;1,6702;-1,6702
"saleté";11;0,4872;-0,4872
"burn";11;-0,6528;0,6528
"abusif";18;-0,5685;0,5685
"dévoiler";10;-0,2622;0,2622
"tarder";10;-0,9248;0,9248
"cliquer";15;1,2227;-1,2227
"symptôme";28;-0,254;0,254
"test";61;-1,2175;1,2175
"véracité";10;-1,532;1,532
"définitif";20;-1,576;1,576
"whatsapp";18;-0,8675;0,8675
"significatif";10;-0,2622;0,2622
"lent";30;-1,3381;1,3381
"calculer";68;1,147;-1,147
"restant";22;-0,7194;0,7194
"récit";20;-1,1334;1,1334
"2009";14;0,3929;-0,3929
"permanent";17;-0,4702;0,4702
"supermarché";42;0,8146;-0,8146
"gérard";13;1,8203;-1,8203
"mohamed";11;-0,356;0,356
"habituel";18;-0,8675;0,8675
"pitoyable";16;1,4369;-1,4369
"civilisé";15;-0,2979;0,2979
"moustachu";13;-0,5757;0,5757
"mp";10;0,6421;-0,6421
"gen";14;1,019;-1,019
"ordinaire";27;-0,3269;0,3269
"escalier";12;0,3695;-0,3695
"roulant";13;-0,3238;0,3238
"encaisser";10;-0,2622;0,2622
"biensur";31;0,4574;-0,4574
"délinquant";26;-0,6145;0,6145
"cnews";13;0,2794;-0,2794
"matraque";13;-0,9428;0,9428
"emji_pouce_vers_le_bas";24;-0,2851;0,2851
"location";10;-0,5203;0,5203
"comparable";34;0,2751;-0,2751
"classement";24;-1,7242;1,7242
"moi_même";23;0,5864;-0,5864
"issu";31;0,3109;-0,3109
"nice";13;0,8272;-0,8272
"immeuble";36;1,6139;-1,6139
"artifice";38;-1,6356;1,6356
"punk";20;1,8283;-1,8283
"pillage";18;-1,2622;1,2622
"aisément";11;0,2522;-0,2522
"ridiculiser";13;-0,3238;0,3238
"surveiller";48;-0,4523;0,4523
"banal";10;0,3437;-0,3437
"zut";11;-0,356;0,356
"suggérer";19;-0,6741;0,6741
"creux";13;0,8272;-0,8272
"révolutionnaire";17;0,5396;-0,5396
"avaler";20;0,9929;-0,9929
"tordu";15;0,523;-0,523
"panne";21;-0,3995;0,3995
"rame";10;-0,9248;0,9248
"neuch";17;0,3271;-0,3271
"révolte";15;0,3042;-0,3042
"mutuel";10;0,3437;-0,3437
"monopole";19;-1,4169;1,4169
"certificat";16;0,2344;-0,2344
"fonctionnement";29;-1,214;1,214
"endetter";10;-0,9248;0,9248
"exorbitant";21;-1,7393;1,7393
"coûteux";22;-1,9064;1,9064
"lune";46;-1,5896;1,5896
"bonus";12;-0,461;0,461
"lobbys";26;-1,5737;1,5737
"responsabiliser";12;-1,2741;1,2741
"emji_ogre";13;0,2794;-0,2794
"immoral";12;-1,9552;1,9552
"département";16;-0,6265;0,6265
"lamentable";39;-1,7628;1,7628
"chute";57;-0,4267;0,4267
"oeuvrer";15;-0,517;0,517
"pharmaceutique";11;-1,7422;1,7422
"hausser";10;-0,2622;0,2622
"solo";15;-0,2979;0,2979
"cercle";27;-0,7071;0,7071
"outre";32;-1,2437;1,2437
"convaincre";70;0,5207;-0,5207
"urne";15;-0,517;0,517
"2e";18;-0,3502;0,3502
"3x";13;-0,9428;0,9428
"2030";24;0,7121;-0,7121
"infini";38;1,9564;-1,9564
"recruter";31;-1,1274;1,1274
"13h";12;-1,9552;1,9552
"boucher";27;-0,7071;0,7071
"intégrité";14;-1,0982;1,0982
"frigo";23;0,8411;-0,8411
"maltraitance";42;0,4651;-0,4651
"rétablir";16;-0,9684;0,9684
"communiquer";20;-1,1334;1,1334
"conséquent";19;-1,9508;1,9508
"descendant";19;-0,6741;0,6741
"miracle";32;0,2593;-0,2593
"mortalité";13;0,2794;-0,2794
"artisan";21;-1,2744;1,2744
"revendication";19;-0,9976;0,9976
"orienter";38;-1,022;1,022
"basta";14;-0,2253;0,2253
"3h";19;-1,4169;1,4169
"sienne";14;-0,2253;0,2253
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";21;0,3687;-0,3687
"notion";58;-0,2686;0,2686
"queen";14;1,019;-1,019
"planifier";15;-1,2595;1,2595
"mouais";18;0,6786;-0,6786
"exigeant";19;1,6094;-1,6094
"audience";18;-0,3502;0,3502
"circonstance";19;0,8301;-0,8301
"amener";90;-1,4734;1,4734
"29";17;0,8267;-0,8267
"tonton";12;-0,461;0,461
"macdo";10;1,6702;-1,6702
"dédier";19;-0,9976;0,9976
"dr";13;-0,3238;0,3238
"emji_visage_avec_bouche_fermeture_éclair";11;0,4872;-0,4872
"cancer";74;0,4329;-0,4329
"qques";11;0,4872;-0,4872
"crack";15;-0,2979;0,2979
"affreux";25;0,4062;-0,4062
"francophone";24;0,7121;-0,7121
"redevance";12;0,3695;-0,3695
"populiste";11;-1,7422;1,7422
"menteur";28;-1,4468;1,4468
"prêter";15;0,523;-0,523
"merder";10;0,6421;-0,6421
"ravir";45;-0,4174;0,4174
"catégorie";36;-1,0875;1,0875
"envoler";10;-0,9248;0,9248
"compromis";10;-0,9248;0,9248
"cheffe";11;0,4872;-0,4872
"cabine";17;-1,1125;1,1125
"sensation";13;1,2593;-1,2593
"aviation";13;-0,3238;0,3238
"artistique";14;-0,4158;0,4158
"explosion";21;-1,2744;1,2744
"carouge";13;0,5056;-0,5056
"b";44;-0,2572;0,2572
"oú";11;0,4872;-0,4872
"cargo";12;-0,794;0,794
"fondre";21;1,1659;-1,1659
"emji_visage_expirant";33;-1,364;1,364
"four";22;0,7007;-0,7007
"emji_ampoule";10;0,6421;-0,6421
"bfm";15;0,3042;-0,3042
"plateau";30;1,0007;-1,0007
"lécher";15;-0,517;0,517
"ballon";23;1,5394;-1,5394
"cuire";22;1,3484;-1,3484
"rond";26;-0,417;0,417
"gaffe";20;-0,5209;0,5209
"buzz";13;-1,4567;1,4567
"évidement";26;-0,417;0,417
"portugal";52;0,2982;-0,2982
"celle_là";12;0,3695;-0,3695
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";19;0,3485;-0,3485
"baver";10;0,3437;-0,3437
"tiroir";17;1,197;-1,197
"quota";12;-0,794;0,794
"20ans";12;1,0404;-1,0404
"amender";12;-1,2741;1,2741
"parquer";15;0,3042;-0,3042
"accessoirement";10;0,6421;-0,6421
"affecter";16;-1,4259;1,4259
"aiguisé";11;1,3129;-1,3129
"perturber";25;-0,348;0,348
"naturalisé";14;-1,0982;1,0982
"automobile";17;-0,2765;0,2765
"généreux";29;-0,4606;0,4606
"royaume";20;-0,5209;0,5209
"emji_visage_souriant_avec_des_cornes";13;0,2794;-0,2794
"recycler";30;-1,7242;1,7242
"disparu";14;0,6582;-0,6582
"eux_mêmes";52;-1,6452;1,6452
"brevet";13;0,2794;-0,2794
"fonctionnel";10;-0,2622;0,2622
"délirant";15;-0,2979;0,2979
"linguistique";24;-0,4467;0,4467
"formule";16;-0,3798;0,3798
"injonction";11;-0,6528;0,6528
"perception";17;0,5396;-0,5396
"imaginaire";18;0,6786;-0,6786
"puissant";52;0,4053;-0,4053
"soi_même";28;-1,0941;1,0941
"feuille";25;0,4062;-0,4062
"bof";26;-0,6145;0,6145
"emji_étourdissement";32;0,3878;-0,3878
"tourisme";21;-1,7393;1,7393
"joint";16;0,2344;-0,2344
"résolution";19;-1,9508;1,9508
"sandale";11;1,953;-1,953
"gourou";11;1,3129;-1,3129
"sarcasme";11;0,2522;-0,2522
"ignoble";18;0,2569;-0,2569
"emji_confettis";11;0,4872;-0,4872
"conjugaison";11;0,8339;-0,8339
"vétérinaire";22;0,2983;-0,2983
"psychiatrie";13;0,5056;-0,5056
"métal";18;-0,8675;0,8675
"digérer";13;1,8203;-1,8203
"parcequ";10;-0,5203;0,5203
"u";37;0,8987;-0,8987
"veiller";11;0,2522;-0,2522
"interprétation";23;0,2401;-0,2401
"explicite";10;-0,9248;0,9248
"fixe";20;-1,1334;1,1334
"emji_téléphone_portable";11;1,953;-1,953
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";18;1,3987;-1,3987
"mission";33;-1,0516;1,0516
"mont";14;0,3929;-0,3929
"spectateur";20;0,2781;-0,2781
"chair";10;1,0744;-1,0744
"architecte";22;-1,9064;1,9064
"organisme";31;-1,1274;1,1274
"auxquels";13;-0,9428;0,9428
"bad";30;1,0007;-1,0007
"manipuler";43;-1,0009;1,0009
"mensuel";13;-1,4567;1,4567
"câble";14;-0,6992;0,6992
"observer";55;0,4875;-0,4875
"loup";32;1,0057;-1,0057
"distribution";21;-1,7393;1,7393
"légume";56;-0,3784;0,3784
"trafiquer";21;-0,6169;0,6169
"environnement";82;-1,4563;1,4563
"agriculture";29;-1,214;1,214
"pharmacie";19;0,3485;-0,3485
"alarme";14;0,3929;-0,3929
"pesticide";25;-0,5276;0,5276
"dignement";20;-1,1334;1,1334
"53";15;-0,2979;0,2979
"insecte";18;1,3987;-1,3987
"vaste";14;-0,6992;0,6992
"universel";22;-0,4809;0,4809
"retrait";14;-1,0982;1,0982
"discréditer";13;-1,4567;1,4567
"hommage";22;-0,4809;0,4809
"cv";16;0,2344;-0,2344
"embêter";25;-0,5276;0,5276
"saurer";12;-0,461;0,461
"farce";10;-1,532;1,532
"envoi";14;0,3929;-0,3929
"ficher";58;-1,7024;1,7024
"open";11;-0,356;0,356
"gardien";21;0,835;-0,835
"300";57;-0,7095;0,7095
"entretenir";32;-0,3472;0,3472
"pomme";54;1,5777;-1,5777
"bienvenue";51;-0,6368;0,6368
"broyer";13;0,8272;-0,8272
"tas";33;-1,0516;1,0516
"rive";17;0,3271;-0,3271
"bob";13;0,5056;-0,5056
"revendre";27;0,2766;-0,2766
"passager";16;-0,6265;0,6265
"cortège";11;-0,356;0,356
"postuler";16;-0,9684;0,9684
"convenir";50;-0,3173;0,3173
"debout";22;0,4717;-0,4717
"bercer";10;0,3437;-0,3437
"navrant";14;-0,4158;0,4158
"fixer";28;-0,5726;0,5726
"1994";18;1,892;-1,892
"surprenant";35;-0,9845;0,9845
"décadence";10;1,0744;-1,0744
"gel";13;0,8272;-0,8272
"tag";11;-0,356;0,356
"flash";10;-0,5203;0,5203
"inapte";11;-1,0965;1,0965
"10000";17;-0,4702;0,4702
"moustique";20;0,9929;-0,9929
"suer";12;1,5621;-1,5621
"intestin";11;0,2522;-0,2522
"couche";17;-1,5969;1,5969
"17h";13;0,8272;-0,8272
"youpi";10;1,6702;-1,6702
"fuck";14;0,3929;-0,3929
"deteste";10;1,6702;-1,6702
"humidité";11;0,2522;-0,2522
"kiffe";10;1,0744;-1,0744
"pdt";10;0,3437;-0,3437
"pls";24;-0,2851;0,2851
"psk";10;-0,5203;0,5203
"emji_personne_qui_hausse_les_épaules_peau_claire";12;-0,2419;0,2419
"débloquer";19;-0,4318;0,4318
"canicule";10;0,3437;-0,3437
"intermédiaire";12;-0,461;0,461
"paul";12;1,0404;-1,0404
"algérie";36;0,2906;-0,2906
"désert";16;0,2344;-0,2344
"emji_pouce_vers_le_bas_peau_claire";10;-0,2622;0,2622
"thé";25;0,848;-0,848
"jazz";12;0,3695;-0,3695
"répandre";25;0,4062;-0,4062
"orage";12;0,3695;-0,3695
"déprimant";16;0,4144;-0,4144
"ras";26;-1,1853;1,1853
"villa";12;-0,2419;0,2419
"tapis";17;-1,1125;1,1125
"claquer";13;1,8203;-1,8203
"delà";34;-0,4738;0,4738
"good";12;-0,461;0,461
"pôle";28;1,6795;-1,6795
"inconvénient";11;-0,356;0,356
"rassembler";17;-0,2765;0,2765
"recrutement";10;-1,532;1,532
"crade";13;1,8203;-1,8203
"quart";23;-0,3719;0,3719
"format";16;-0,9684;0,9684
"progressivement";11;0,4872;-0,4872
"fact";13;-0,5757;0,5757
"ç";16;0,2344;-0,2344
"préoccupation";11;0,2522;-0,2522
"drastique";10;-0,9248;0,9248
"tessin";11;0,4872;-0,4872
"consensus";16;-0,3798;0,3798
"visiteur";10;-0,2622;0,2622
"enterrer";31;0,4574;-0,4574
"saturer";13;-0,5757;0,5757
"déployer";13;-0,3238;0,3238
"wokisme";34;-1,488;1,488
"120";30;-1,3381;1,3381
"portant";17;-0,2765;0,2765
"froc";11;-0,6528;0,6528
"manche";13;0,8272;-0,8272
"montage";34;0,2751;-0,2751
"1973";15;0,8254;-0,8254
"emji_bouton_coché";26;0,5057;-0,5057
"textile";11;-0,6528;0,6528
"vente";60;-1,3647;1,3647
"paresse";12;-0,461;0,461
"invité";18;1,892;-1,892
"harmonie";10;1,0744;-1,0744
"stressant";13;0,5056;-0,5056
"rude";10;0,6421;-0,6421
"contenu";38;-1,6356;1,6356
"confondu";12;-1,2741;1,2741
"influenceurs";15;-0,517;0,517
"souffle";18;0,6786;-0,6786
"sensibilité";31;1,146;-1,146
"horizon";15;-0,517;0,517
"orgueil";10;-0,2622;0,2622
"romands";32;-0,9465;0,9465
"french";11;0,2522;-0,2522
"sauce";30;0,3711;-0,3711
"tomate";10;-0,2622;0,2622
"max";40;0,4504;-0,4504
"not";16;-0,9684;0,9684
"so";15;0,523;-0,523
"inexistant";19;-0,9976;0,9976
"potentiel";32;-1,2437;1,2437
"sexy";10;0,3437;-0,3437
"77";11;-0,6528;0,6528
"adéquat";14;-1,6437;1,6437
"taxi";21;-0,6169;0,6169
"bill";11;0,2522;-0,2522
"mouiller";12;0,6493;-0,6493
"basique";29;-1,214;1,214
"flipper";25;0,6011;-0,6011
"vôtres";10;-0,2622;0,2622
"angleterre";21;0,5713;-0,5713
"comité";17;-0,2765;0,2765
"concession";12;-1,2741;1,2741
"atroce";17;0,3271;-0,3271
"mouche";18;0,2569;-0,2569
"tech";12;-1,2741;1,2741
"initial";18;-0,8675;0,8675
"nucléaire";35;-1,2741;1,2741
"ruiner";18;-1,2622;1,2622
"extinction";12;1,0404;-1,0404
"disparition";32;-0,3472;0,3472
"pourvoir";18;-1,772;1,772
"putin";11;0,8339;-0,8339
"candidat";17;-0,7436;0,7436
"sécheresse";13;0,8272;-0,8272
"université";32;-1,2437;1,2437
"australie";14;-0,6992;0,6992
"modification";19;-0,9976;0,9976
"meuble";18;0,6786;-0,6786
"désastre";20;0,4535;-0,4535
"atomique";12;0,6493;-0,6493
"satellite";17;0,5396;-0,5396
"éveiller";16;1,0055;-1,0055
"subvenir";11;-1,0965;1,0965
"65";21;-0,9048;0,9048
"copie";16;-0,6265;0,6265
"clore";11;-0,356;0,356
"lecture";52;0,4053;-0,4053
"1920";10;-1,532;1,532
"ts";11;0,4872;-0,4872
"chimique";21;-1,2744;1,2744
"38";16;0,2344;-0,2344
"humide";12;1,5621;-1,5621
"alerte";17;-0,4702;0,4702
"autruche";11;-1,0965;1,0965
"jetable";10;1,0744;-1,0744
"2025";288;1,861;-1,861
"là_dedans";13;-1,4567;1,4567
"vous_même";18;-0,3502;0,3502
"argumentaire";18;-0,5685;0,5685
"fusée";12;-0,461;0,461
"éventuel";10;-1,532;1,532
"civilisation";18;0,4345;-0,4345
"drame";52;-0,7052;0,7052
"équivalent";54;-0,8519;0,8519
"claquette";10;1,0744;-1,0744
"pétition";18;-1,2622;1,2622
"miser";10;-0,9248;0,9248
"mensonger";12;-0,461;0,461
"tousser";10;0,3437;-0,3437
"desservir";18;-1,772;1,772
"mobilité";21;-1,7393;1,7393
"lobbying";11;-1,7422;1,7422
"dissimuler";18;-0,8675;0,8675
"envahir";39;-1,4191;1,4191
"pause";26;-0,6145;0,6145
"f35";10;-0,5203;0,5203
"altitude";11;-1,0965;1,0965
"rattraper";24;-1,7242;1,7242
"conférence";19;-0,9976;0,9976
"géométrie";12;-0,794;0,794
"variable";17;-1,1125;1,1125
"inutilement";14;-0,4158;0,4158
"apport";12;-0,461;0,461
"dispo";15;0,523;-0,523
"complot";14;-0,6992;0,6992
"crédible";16;-1,4259;1,4259
"intellectuellement";15;-1,2595;1,2595
"laine";18;1,3987;-1,3987
"ke";10;-0,2622;0,2622
"fouiller";16;0,2344;-0,2344
"médiatiser";13;-0,9428;0,9428
"crainte";21;-0,3995;0,3995
"chips";25;-1,882;1,882
"utopie";11;0,2522;-0,2522
"endoctrinement";12;1,5621;-1,5621
"mélange";38;-0,7831;0,7831
"complotiste";15;-0,8303;0,8303
"déstabiliser";10;-0,9248;0,9248
"évidence";51;-1,0226;1,0226
"dégrader";27;-1,7204;1,7204
"poumon";13;-0,9428;0,9428
"révéler";37;-0,9248;0,9248
"charité";19;-0,2583;0,2583
"scientifique";141;-1,0167;1,0167
"raisonnable";17;-1,1125;1,1125
"transporter";29;-0,4606;0,4606
"voile";12;-0,2419;0,2419
"ombre";22;0,2983;-0,2983
"leman";11;-0,356;0,356
"cote";10;-0,2622;0,2622
"bilan";20;-1,576;1,576
"luxembourg";16;-0,9684;0,9684
"clique";14;-0,2253;0,2253
"cran";10;-0,9248;0,9248
"addition";15;1,7279;-1,7279
"drole";10;-0,2622;0,2622
"vd";18;0,4345;-0,4345
"emji_personne_qui_hausse_les_épaules";35;-0,5444;0,5444
"footballeur";11;0,4872;-0,4872
"dégueulasse";43;1,7469;-1,7469
"bien_être";30;-1,3381;1,3381
"électronique";28;-1,4468;1,4468
"diverses";18;-1,2622;1,2622
"smic";10;1,6702;-1,6702
"up";14;-0,2253;0,2253
"hezbollah";14;-1,6437;1,6437
"loisir";24;-0,9419;0,9419
"gpt";17;-0,4702;0,4702
"football";53;0,7827;-0,7827
"inquiétant";36;0,2906;-0,2906
"cdm";18;-1,772;1,772
"remède";11;0,4872;-0,4872
"aboutir";24;-0,2851;0,2851
"envahisseur";12;-0,461;0,461
"eme";22;-0,7194;0,7194
"médaille";19;-0,6741;0,6741
"vainqueur";13;-0,3238;0,3238
"parmis";24;-0,4467;0,4467
"légèrement";18;1,3987;-1,3987
"2001";15;-0,2979;0,2979
"coutume";15;0,3042;-0,3042
"athlète";13;0,8272;-0,8272
"sceptique";10;-0,2622;0,2622
"minuscule";10;-1,532;1,532
"handicaper";11;-0,6528;0,6528
"aligner";14;-0,6992;0,6992
"spécifiquement";10;-0,5203;0,5203
"autiste";10;0,3437;-0,3437
"assassinat";10;-1,532;1,532
"dégoûter";25;-0,348;0,348
"spoiler";11;-0,356;0,356
"composer";27;-0,4919;0,4919
"95";22;1,7782;-1,7782
"dégoûtant";18;0,4345;-0,4345
"honnêteté";17;-0,7436;0,7436
"disque";17;-1,1125;1,1125
"automatiquement";22;-0,7194;0,7194
"bro";16;0,4144;-0,4144
"motivation";17;-0,2765;0,2765
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";14;0,6582;-0,6582
"trahir";19;-0,6741;0,6741
"démonstration";19;-0,9976;0,9976
"maillot";16;1,4369;-1,4369
"scooter";26;-0,2686;0,2686
"vibrer";11;1,3129;-1,3129
"convertir";18;0,4345;-0,4345
"globalement";21;-0,2425;0,2425
"virtuel";11;-0,356;0,356
"adieu";11;0,8339;-0,8339
"patience";20;-0,5209;0,5209
"exposition";17;-0,4702;0,4702
"modérer";12;-1,9552;1,9552
"cancérigène";15;-0,517;0,517
"factuellement";15;-1,2595;1,2595
"agent";48;-0,9856;0,9856
"alerter";15;-0,8303;0,8303
"modération";15;-0,8303;0,8303
"poêle";12;-0,2419;0,2419
"cramer";16;1,9749;-1,9749
"emji_coeur_avec_bandages";20;-1,576;1,576
"indice";12;-0,2419;0,2419
"nocif";21;-0,2425;0,2425
"glorifier";13;0,2794;-0,2794
"grillé";10;0,6421;-0,6421
"avancée";11;-0,356;0,356
"comestible";12;-0,794;0,794
"hormone";15;0,8254;-0,8254
"longévité";12;-0,2419;0,2419
"chialer";22;-0,4809;0,4809
"musical";21;1,1659;-1,1659
"28";21;-0,9048;0,9048
"décharge";13;-0,9428;0,9428
"tache";25;1,9442;-1,9442
"atelier";10;0,3437;-0,3437
"jambe";37;1,4462;-1,4462
"emji_main_qui_écrit";13;-1,4567;1,4567
"gênant";21;0,5713;-0,5713
"marginal";11;-0,6528;0,6528
"tinder";10;-0,5203;0,5203
"qqun";32;-0,7012;0,7012
"gloire";15;0,8254;-0,8254
"frustrer";17;0,5396;-0,5396
"difference";10;-0,2622;0,2622
"artisanal";12;-0,461;0,461
"entraider";13;0,5056;-0,5056
"natel";15;1,7279;-1,7279
"orientation";17;-0,4702;0,4702
"conforme";11;-0,356;0,356
"détromper";11;-0,6528;0,6528
"manoeuvre";11;-0,6528;0,6528
"sourd";13;-0,3238;0,3238
"respecté";14;-0,4158;0,4158
"à_l_encontre";13;-1,4567;1,4567
"comté";13;1,8203;-1,8203
"caprice";11;0,2522;-0,2522
"design";22;-1,4201;1,4201
"divertissement";12;-0,794;0,794
"rapprocher";22;1,3484;-1,3484
"blaireau";18;0,4345;-0,4345
"psychique";12;-1,2741;1,2741
"ceux_là";11;-1,0965;1,0965
"engendrer";47;-1,1314;1,1314
"inutilisable";10;-1,532;1,532
"alpha";13;1,8203;-1,8203
"ambulancier";11;-1,0965;1,0965
"bouillir";10;0,3437;-0,3437
"multi";18;-1,772;1,772
"prière";11;-0,356;0,356
"sécher";10;-0,2622;0,2622
"civique";12;0,6493;-0,6493
"organisé";12;-1,2741;1,2741
"exclusivement";11;0,4872;-0,4872
"unité";15;-0,8303;0,8303
"recueillir";12;0,6493;-0,6493
"éradiquer";15;-0,517;0,517
"déclin";18;-0,3502;0,3502
"elles_mêmes";12;-0,794;0,794
"rejeter";26;-1,5737;1,5737
"keuf";13;0,5056;-0,5056
"obligatoirement";10;0,3437;-0,3437
"lfi";18;0,9973;-0,9973
"anarchiste";10;-0,5203;0,5203
"surement";23;-0,5688;0,5688
"propriété";27;-1,7204;1,7204
"interpeller";24;-0,9419;0,9419
"paisible";11;1,953;-1,953
"inouï";10;1,0744;-1,0744
"panier";35;-0,7427;0,7427
