"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"14";-0,532;0,256;5,402;-1,266;-0,39;0,985;-0,841
"12";-0,38;-0,002;8,926;0,088;-0,052;-0,897;-0,6
"souvent";-0,38;-1,321;-0,36;2,383;0,664;0,092;-0,6
"quels";-0,38;-1,321;1,425;-0,903;3,454;0,092;-0,6
"presque";-0,38;-1,321;-0,36;0,088;-0,052;0,092;4,533
"mal";-0,38;-0,002;8,926;-0,903;0,664;-0,897;-0,6
"htag_velo";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"htag_tv";-0,227;0,285;3,421;-0,541;-0,97;0,773;-0,359
"htag_tradition";-0,38;-0,002;1,425;0,088;0,664;-0,897;-0,6
"htag_television";3,185;-0,791;3,421;-0,541;0,131;-0,537;-0,359
"htag_swissfondue";-0,303;0,042;12,062;-0,722;-1,294;-0,717;0,865
"htag_summertime";-0,303;0,042;-0,288;0,296;1,428;-0,717;-0,479
"htag_securiteroutiere";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_rtssport";40,921;-0,002;-0,36;-0,903;-1,619;-0,897;-0,6
"htag_rire";1,984;0,042;-0,288;-0,722;1,428;-0,717;-0,479
"htag_rentreescolaire";-0,456;-1,587;-0,432;0,009;2,146;1,549;-0,72
"htag_recette";1,293;-1,321;8,926;-0,903;0,664;-0,897;-0,6
"htag_radio";-0,303;-1,056;2,156;-0,722;1,428;-0,717;0,865
"htag_propreenordre";0,857;-1,587;-0,432;-1,084;-0,195;0,011;9,788
"htag_printemps";-0,456;-1,587;0,962;-1,084;5,847;0,011;-0,72
"htag_pollution";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"htag_perenoel";-0,456;-1,587;-0,432;0,009;-1,945;21,798;-0,72
"htag_nouvelan";-0,456;0,572;0,962;1,528;-0,195;-1,077;-0,72
"htag_myswitzerland";0,857;-0,063;-0,432;0,009;2,146;-1,077;-0,72
"htag_happybirthday";0,857;-1,587;-0,432;0,009;0,262;0,011;0,228
"htag_froid";1,293;-1,321;-0,36;2,383;0,664;-0,897;-0,6
"htag_food";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"htag_femmes";-0,38;-1,321;1,425;-0,903;-1,619;16,418;-0,6
"htag_cigarette";-0,456;3,112;-0,432;0,009;0,262;-1,077;-0,72
"htag_cheese";1,984;-1,056;2,156;0,296;-1,294;-0,717;0,865
"htag_cff";-0,303;-1,056;-0,288;11,095;0,001;-0,717;-0,479
"htag_bonheur";-0,38;-1,321;-0,36;0,088;3,454;-0,897;0,459
"htag_avion";-0,303;-1,056;2,156;-0,722;1,428;-0,717;0,865
"htag_auto";-0,303;0,042;-0,288;-0,722;1,428;-0,717;0,865
"autant";-0,38;-0,002;-0,36;0,088;-1,619;2,41;0,459
"9";-0,456;-0,063;0,962;0,009;0,262;0,011;-0,72
"7";-0,456;0,572;0,962;-1,084;-0,195;1,549;-0,72
"2006";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"1998";-0,303;-1,056;-0,288;0,296;0,001;0,302;0,865
"1982";-0,456;0,572;-0,432;-1,084;-0,195;0,011;3,25
"1979";-0,303;0,042;-0,288;0,296;0,001;0,302;-0,479
"1976";-0,456;7,683;-0,432;-1,084;-0,195;-1,077;0,228
"1975";-0,456;-0,063;0,962;-1,084;-0,195;1,549;0,228
"1965";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"1962";-0,38;-0,002;1,425;0,088;0,664;-0,897;-0,6
"1960";-0,303;2,071;-0,288;-0,722;1,428;-0,717;-0,479
"13";-0,38;-0,002;22,863;-0,903;-1,619;-0,897;0,459
"quatre";-0,38;1,119;-0,36;-0,903;3,454;-0,897;-0,6
"pis";-0,227;-0,791;-0,216;0,762;0,131;-0,537;1,621
"merci";-0,38;-0,002;-0,36;0,088;-0,052;0,092;0,459
"m";-0,303;-1,056;-0,288;11,095;-1,294;-0,717;0,865
"htag_voyage";1,293;-1,321;-0,36;2,383;-1,619;-0,897;4,533
"htag_vigne";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"htag_velomoteur";3,185;-0,791;-0,216;0,762;0,131;-0,537;-0,359
"htag_train";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_swissarmy";1,293;-1,321;-0,36;-0,903;-0,052;7,852;-0,6
"htag_stoptabac";-0,38;1,119;-0,36;0,088;0,664;-0,897;-0,6
"htag_police";-0,303;-1,056;-0,288;-0,722;1,428;0,302;0,865
"htag_pluie";-0,303;-1,056;-0,288;0,296;5,576;-0,717;-0,479
"htag_piscine";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"htag_paysan";-0,303;0,042;-0,288;3,754;-1,294;0,302;-0,479
"htag_passion";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"htag_mylausanne";-0,227;0,285;-0,216;-0,541;2,916;-0,537;-0,359
"htag_mountain";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_miam";-0,38;-1,321;1,425;0,088;0,664;0,092;-0,6
"htag_fribourgregion";-0,38;-1,321;-0,36;0,088;8,422;-0,897;-0,6
"htag_foodporn";-0,38;-1,321;1,425;0,088;0,664;-0,897;0,459
"htag_festival";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"htag_educationsexuelle";-0,303;-1,056;-0,288;-0,722;1,428;3,789;-0,479
"htag_ecology";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"htag_cochon";-0,38;-0,002;-0,36;0,088;3,454;-0,897;-0,6
"htag_chanteuse";-0,38;-0,002;1,425;0,088;0,664;-0,897;-0,6
"htag_chansonfrancaise";1,293;1,119;-0,36;0,088;-1,619;-0,897;0,459
"htag_changementdheure";-0,38;-1,321;-0,36;-0,903;-0,052;16,418;-0,6
"htag_bronzage";-0,303;-1,056;-0,288;-0,722;12,445;-0,717;-0,479
"htag_babibouchettes";1,293;4,672;1,425;-0,903;-1,619;-0,897;-0,6
"htag_adolescence";-0,303;-1,056;-0,288;3,754;1,428;-0,717;-0,479
"environ";-0,303;2,071;2,156;0,296;-1,294;-0,717;-0,479
"derrière";-0,38;10,66;-0,36;-0,903;-0,052;-0,897;-0,6
"chic";-0,38;-1,321;-0,36;0,088;3,454;0,092;-0,6
"aucun";-0,303;7,142;-0,288;-0,722;-1,294;0,302;-0,479
"25";1,984;2,071;-0,288;-0,722;-1,294;0,302;-0,479
"2002";-0,303;2,071;-0,288;-0,722;-1,294;0,302;0,865
"1996";-0,38;4,672;-0,36;0,088;-1,619;0,092;-0,6
"1993";-0,303;2,071;-0,288;-0,722;0,001;0,302;-0,479
"18";-0,303;-1,056;-0,288;3,754;-1,294;3,789;-0,479
"ton";-0,303;0,042;-0,288;0,296;-1,294;0,302;0,865
"maintenant";-0,303;-1,056;2,156;-0,722;5,576;-0,717;-0,479
"htag_vih";-0,303;0,042;-0,288;-0,722;-1,294;0,302;6,515
"htag_vendredi13";-0,303;-1,056;55,987;-0,722;-1,294;-0,717;-0,479
"htag_vache";-0,227;-0,791;-0,216;6,157;0,131;-0,537;-0,359
"htag_temoignage";11,343;-1,056;-0,288;-0,722;0,001;-0,717;0,865
"htag_techno";-0,303;0,042;-0,288;0,296;0,001;0,302;-0,479
"htag_swisswatch";-0,303;-1,056;-0,288;0,296;0,001;3,789;-0,479
"htag_swissattitude";-0,303;-1,056;-0,288;-0,722;0,001;11,177;-0,479
"htag_superstition";-0,303;-1,056;55,987;-0,722;-1,294;-0,717;-0,479
"htag_sun";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_stress";-0,303;-1,056;-0,288;-0,722;0,001;3,789;0,865
"htag_sms";-0,303;-1,056;12,062;-0,722;1,428;-0,717;-0,479
"htag_skinautique";-0,303;0,042;-0,288;-0,722;1,428;0,302;-0,479
"htag_sida";-0,303;0,042;-0,288;-0,722;-1,294;0,302;6,515
"htag_running";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"htag_rts";3,185;0,285;-0,216;-0,541;-0,97;0,773;-0,359
"htag_recyclage";-0,227;0,285;-0,216;-0,541;2,916;-0,537;-0,359
"htag_raclette";-0,303;-1,056;2,156;0,296;-1,294;3,789;-0,479
"htag_protectioncivile";-0,227;0,285;-0,216;-0,541;-0,97;6,206;-0,359
"htag_premieraout";-0,303;0,042;-0,288;-0,722;0,001;3,789;-0,479
"htag_peur";-0,303;-1,056;2,156;0,296;1,428;-0,717;-0,479
"htag_nosmoking";-0,303;0,042;-0,288;0,296;1,428;-0,717;-0,479
"htag_montreuxjazzfestival";1,984;2,071;-0,288;-0,722;0,001;-0,717;-0,479
"htag_jeunes";-0,303;0,042;-0,288;0,296;-1,294;3,789;-0,479
"htag_jeune";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"htag_internet";-0,303;-1,056;-0,288;0,296;1,428;-0,717;0,865
"htag_hopsuisse";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_hiv";-0,303;0,042;-0,288;-0,722;-1,294;0,302;6,515
"htag_histoire";3,185;0,285;-0,216;-0,541;-0,97;-0,537;1,621
"htag_green";-0,227;-0,791;-0,216;6,157;0,131;-0,537;-0,359
"htag_geneva";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"htag_france";-0,303;0,042;-0,288;0,296;0,001;0,302;-0,479
"htag_foodie";-0,303;-1,056;2,156;3,754;0,001;-0,717;-0,479
"htag_fitness";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"htag_fetenationale";-0,303;0,042;-0,288;-0,722;0,001;3,789;-0,479
"htag_environnement";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"htag_ecolo";3,185;-0,791;-0,216;-0,541;2,916;-0,537;-0,359
"htag_dog";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_cuisine";1,984;-1,056;2,156;0,296;0,001;-0,717;-0,479
"htag_courseapied";-0,303;0,042;-0,288;-0,722;5,576;-0,717;-0,479
"htag_course";-0,303;2,071;-0,288;-0,722;1,428;-0,717;-0,479
"htag_backtoschool";-0,303;-1,056;-0,288;-0,722;1,428;3,789;-0,479
"htag_automne";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"htag_alcool";-0,303;0,042;-0,288;-0,722;0,001;-0,717;6,515
"htag_acteur";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"envers";-0,227;0,285;-0,216;-0,541;2,916;-0,537;-0,359
"eh";-0,303;-1,056;2,156;0,296;0,001;-0,717;0,865
"e";3,185;-0,791;-0,216;-0,541;-0,97;-0,537;9,896
"cinq";-0,303;2,071;2,156;-0,722;0,001;-0,717;-0,479
"certaine";-0,227;3,832;-0,216;-0,541;-0,97;-0,537;1,621
"certain";-0,303;0,042;-0,288;3,754;0,001;-0,717;-0,479
"celle";-0,227;0,285;-0,216;0,762;-0,97;0,773;-0,359
"au_dessus";-0,227;-0,791;3,421;0,762;-0,97;0,773;-0,359
"ah";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"88";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"84";-0,303;-1,056;-0,288;11,095;0,001;-0,717;-0,479
"75";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"2009";-0,227;-0,791;-0,216;0,762;-0,97;0,773;1,621
"2003";-0,303;-1,056;2,156;-0,722;-1,294;3,789;0,865
"1978";-0,303;7,142;-0,288;-0,722;-1,294;-0,717;0,865
"1964";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"peut_être";-0,227;-0,791;3,421;-0,541;2,916;-0,537;-0,359
"million";-0,227;0,285;-0,216;0,762;-0,97;-0,537;1,621
"lui_même";-0,227;0,285;-0,216;0,762;-0,97;-0,537;1,621
"laquelle";3,185;-0,791;-0,216;-0,541;-0,97;0,773;1,621
"htag_waterski";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_tricot";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_travel";-0,227;-0,791;-0,216;6,157;-0,97;-0,537;1,621
"htag_terroir";-0,227;-0,791;3,421;0,762;0,131;-0,537;-0,359
"htag_technology";-0,227;3,832;-0,216;-0,541;-0,97;0,773;-0,359
"htag_sunglasses";-0,227;-0,791;-0,216;-0,541;-0,97;16,836;-0,359
"htag_soldat";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"htag_smoking";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"htag_smoke";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"htag_sdf";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"htag_repas";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"htag_rentreedesclasses";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"htag_president";-0,227;0,285;-0,216;-0,541;0,131;0,773;-0,359
"htag_poste";-0,227;-0,791;17,334;-0,541;0,131;-0,537;-0,359
"htag_pompiers";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_plage";-0,227;-0,791;3,421;-0,541;2,916;-0,537;-0,359
"htag_phone";-0,227;-0,791;3,421;-0,541;2,916;-0,537;-0,359
"htag_paleo2023";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_nyon";-0,227;3,832;-0,216;-0,541;-0,97;-0,537;1,621
"htag_music";-0,227;-0,791;3,421;-0,541;0,131;0,773;-0,359
"htag_moto";3,185;-0,791;-0,216;0,762;0,131;-0,537;-0,359
"htag_montre";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"htag_migros";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"htag_metier";-0,227;-0,791;3,421;-0,541;-0,97;6,206;-0,359
"htag_mercilesarchives";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_marionnette";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_maman";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_maillotdebain";-0,227;0,285;-0,216;-0,541;2,916;-0,537;-0,359
"htag_lunettesdesoleil";-0,227;-0,791;-0,216;-0,541;-0,97;16,836;-0,359
"htag_lune";-0,227;-0,791;3,421;-0,541;-0,97;-0,537;9,896
"htag_language";-0,227;-0,791;-0,216;6,157;0,131;-0,537;-0,359
"htag_knitting";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_jeu";-0,227;-0,791;-0,216;-0,541;0,131;0,773;1,621
"htag_jetdeaudegeneve";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_jetdeau";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"htag_instaneuch";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_igersgeneva";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_heuredhiver";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"htag_heure";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"htag_fusee";-0,227;-0,791;-0,216;0,762;-0,97;-0,537;9,896
"htag_fridaythe13th";-0,227;-0,791;41,955;-0,541;-0,97;-0,537;-0,359
"htag_fourire";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"htag_fille";-0,227;-0,791;-0,216;-0,541;-0,97;6,206;1,621
"htag_fetedesmeres";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"htag_famille";3,185;-0,791;-0,216;-0,541;-0,97;0,773;1,621
"htag_fakir";-0,227;-0,791;41,955;-0,541;-0,97;-0,537;-0,359
"htag_concert";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_comedien";-0,227;11,431;-0,216;-0,541;-0,97;-0,537;-0,359
"htag_cirque";3,185;-0,791;3,421;-0,541;0,131;-0,537;-0,359
"htag_chateaudoex";-0,227;0,285;-0,216;6,157;-0,97;-0,537;-0,359
"htag_chasse";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"htag_chanteur";-0,227;-0,791;-0,216;0,762;0,131;-0,537;1,621
"htag_champignons";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_chaleur";-0,227;-0,791;3,421;-0,541;2,916;-0,537;-0,359
"htag_centenaire";-0,227;-0,791;-0,216;0,762;-0,97;6,206;-0,359
"htag_camping";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"htag_cadeaudenoel";-0,227;-0,791;-0,216;6,157;-0,97;0,773;-0,359
"htag_autoroute";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"htag_assurancemaladie";-0,227;-0,791;-0,216;-0,541;0,131;0,773;1,621
"htag_animaldecompagnie";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"htag_ambiance";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"htag_ajoie";-0,227;-0,791;17,334;0,762;-0,97;-0,537;-0,359
"htag_actrice";3,185;0,285;-0,216;-0,541;0,131;-0,537;-0,359
"htag_accent";-0,227;3,832;-0,216;0,762;-0,97;-0,537;-0,359
"hop";-0,227;0,285;3,421;-0,541;-0,97;0,773;-0,359
"diverses";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"certaines";-0,227;-0,791;-0,216;0,762;0,131;-0,537;1,621
"ben";-0,227;-0,791;41,955;-0,541;-0,97;-0,537;-0,359
"87";-0,227;3,832;-0,216;0,762;-0,97;-0,537;-0,359
"1954";-0,227;3,832;-0,216;0,762;-0,97;-0,537;-0,359
"17";-0,227;-0,791;-0,216;-0,541;-0,97;0,773;9,896
"11";3,185;0,285;3,421;-0,541;-0,97;-0,537;-0,359
"*rts_a";0;0;0;0;0;0;0
"*a_1000";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_1700";-0,762;0,514;0,177;0,177;-1,132;0,184;-0,005
"*postComments_22";-0,092;0,352;-0,063;0,505;0,039;-0,322;-0,592
"*postReposts_12";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"*postDate_31-12-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*lang_fr";0,38;0,002;-1,425;-0,088;0,052;-0,092;0,6
"-*rts_a_description";0;0;0;0;0;0;0
"*a_0999";0;0;0;0;0;0;0
"*postLikes_2700";1,984;-1,056;-0,288;0,296;0,001;0,302;-0,479
"*postComments_35";1,724;-3,19;-0,869;0,019;1,963;-0,439;0,458
"*postReposts_131";0;0;0;0;0;0;0
"*postDate_29-12-2025";0;0;0;0;0;0;0
"*a_0998";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_3000";0,857;-0,063;-0,432;0,009;-0,195;1,549;-0,72
"*postComments_94";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postReposts_68";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_28-12-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0997";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_382";-0,227;-0,791;-0,216;6,157;0,131;-0,537;-0,359
"*postComments_9";-0,342;-0,458;0,014;0,068;1,018;-0,026;-0,06
"*postReposts_1";-0,013;4,501;-0,289;-1,344;-0,038;-0,001;-0,362
"*postDate_26-12-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0996";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_2600";2,977;0,77;-1,236;-1,169;-1,49;0,94;0,022
"*postComments_70";-0,227;-0,791;-0,216;-0,541;-0,97;6,206;1,621
"*postReposts_42";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_24-12-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0995";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_431";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postReposts_9";28,503;-0,004;-0,723;-1,814;-1,132;-0,209;-0,005
"*postDate_22-12-2025";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0994";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_3300";-0,303;-1,056;2,156;0,296;1,428;-0,717;-0,479
"*postComments_155";1,984;2,071;-0,288;0,296;-1,294;-0,717;-0,479
"*postReposts_40";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_21-12-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0993";26,503;-0,527;-0,144;-0,36;-0,646;-0,358;-0,239
"*postLikes_320";11,343;0,042;2,156;-0,722;-1,294;-0,717;-0,479
"*postDate_19-12-2025";26,503;-0,527;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0992";0;0;0;0;0;0;0
"*postLikes_874";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_16";0,132;-0,015;-0,849;1,619;-1,026;0,111;0,022
"*postReposts_7";1,293;-0,002;-0,36;0,088;0,664;-0,897;-0,6
"*a_0991";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_43200";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_136";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postReposts_816";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_17-12-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0990";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_71200";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_372";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postReposts_1700";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_15-12-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0989";0,857;-1,587;-0,432;12,346;-1,945;-1,077;0,228
"*postLikes_17200";0,857;-1,587;-0,432;12,346;-1,945;-1,077;0,228
"*postComments_45";0,231;-2,386;-0,65;5,987;-2,925;0,352;1,27
"*postReposts_362";0,857;-1,587;-0,432;12,346;-1,945;-1,077;0,228
"*postDate_14-12-2025";3,982;-2,119;-0,577;7,533;-0,617;-1,439;0,028
"*a_0988";5,662;-0,527;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_10200";5,662;-0,527;-0,144;-0,36;0,713;-0,358;-0,239
"*postComments_142";1,984;0,042;-0,288;0,296;0,001;-0,717;-0,479
"*postReposts_167";5,662;-0,527;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0987";1,984;2,071;2,156;-0,722;-1,294;-0,717;-0,479
"*postLikes_6200";0,857;3,112;0,962;-1,084;-1,945;-1,077;0,228
"*postComments_46";1,984;2,071;2,156;-0,722;-1,294;-0,717;-0,479
"*postReposts_92";1,984;2,071;2,156;-0,722;-1,294;-0,717;-0,479
"*postDate_13-12-2025";1,984;2,071;2,156;-0,722;-1,294;-0,717;-0,479
"*a_0986";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_8900";-0,151;-0,527;-0,144;1,874;-0,646;1,891;-0,239
"*postComments_134";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postReposts_114";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_12-12-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0985";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_538";-0,303;-1,056;-0,288;11,095;-1,294;0,302;-0,479
"*postReposts_6";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_10-12-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0984";0;0;0;0;0;0;0
"*postLikes_350";0;0;0;0;0;0;0
"*postComments_5";0,596;-0,745;0,009;3,945;0,006;-5,123;0,394
"*postReposts_4";-0,916;1,149;-0,869;3,072;0,002;-0,439;-1,448
"*postDate_8-12-2025";0;0;0;0;0;0;0
"*a_0983";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_1500";0,924;-0,006;-1,089;-0,865;2,009;-0,852;0,113
"*postComments_36";0,924;0,314;0;-0,865;-0,159;0,277;-0,255
"*postDate_7-12-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0982";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_12";0,13;-3,29;11,66;-3,131;2,172;-0,013;-0,286
"*postReposts_19";3,185;-0,791;-0,216;0,762;0,131;-0,537;-0,359
"*postDate_5-12-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0981";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_10500";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_397";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postReposts_288";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_3-12-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0980";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_1800";-1,304;-0,859;3,318;-1,169;1,113;0,083;0,022
"*postReposts_13";0,231;-2,386;-0,65;2,298;-0,023;0,352;0,002
"*postDate_1-12-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0979";0;0;0;0;0;0;0
"*postLikes_574";-0,227;3,832;-0,216;-0,541;-0,97;-0,537;1,621
"*postComments_8";-0,009;-0,789;-0,378;-0,132;1,147;0,006;0,348
"*postReposts_14";-0,227;-0,791;-0,216;-0,541;-0,97;0,773;9,896
"*postDate_30-11-2025";0;0;0;0;0;0;0
"*a_0978";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_76";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
"*postReposts_20";3,185;-0,791;-0,216;0,762;-0,97;0,773;-0,359
"*postDate_28-11-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0977";5,662;-0,527;-0,144;1,874;-0,646;-0,358;-0,239
"*postLikes_1000";0,924;-0,518;0;1,535;0,043;-0,852;-0,255
"*postReposts_3";0,009;-0,236;-0,942;0,625;-0,012;0,001;0,307
"*postDate_26-11-2025";5,662;-0,527;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0976";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_41";0,568;-1,853;-0,505;0,969;1,303;-0,004;-0,841
"*postReposts_15";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_24-11-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0975";0;0;0;0;0;0;0
"*postLikes_15400";0;0;0;0;0;0;0
"*postComments_144";0;0;0;0;0;0;0
"*postReposts_209";0;0;0;0;0;0;0
"*postDate_23-11-2025";0;0;0;0;0;0;0
"*a_0974";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_1900";-0,916;-1,148;0,052;-0,448;-0,392;17,575;-1,448
"*postComments_32";0,369;-0,339;-0,577;0,594;0,002;-0,044;0,028
"*postReposts_30";11,343;2,071;-0,288;-0,722;-1,294;-0,717;-0,479
