"";"";"";"";"*postDate_29-9-2025";""
"289";"*a_0906";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"373"
"290";"*postLikes_18800";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"374"
"291";"*postComments_323";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"375"
"292";"*postReposts_160";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"376"
"293";"*postDate_8-8-2025";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"377"
"294";"*postLikes_363";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"378"
"295";"*postLikes_2900";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"379"
"296";"*postDate_8-5-2023";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"380"
"297";"*a_0401";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"381"
"298";"*postDate_14-4-2023";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"382"
"299";"*a_0355";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"383"
"300";"*postLikes_558";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"384"
"301";"*postDate_23-1-2023";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"385"
"302";"*a_0283";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"386"
"303";"*a_0269";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"387"
"304";"*a_0267";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"388"
"305";"*postDate_26-8-2022";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"389"
"306";"*a_0081";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"390"
"307";"*postLikes_195";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"391"
"308";"*postDate_22-10-2021";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"392"
"309";"*a_0078";"-0.590833285018492";"0.465872501866477";"1.11609575575344";"393"
