"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"vd";-0,304;-0,354;1,347;-0,361;-0,582;-0,373;-0,549;1,602;-0,589;26,716;-0,444;-0,425;-0,595;1,217;0,899;-0,361;-0,425;-0,444;-0,329;-0,509;0,396;0,643
"tôt";7,867;-0,434;-0,434;-0,441;-0,712;-0,457;-0,671;-0,395;-0,72;-0,364;-0,543;-0,52;-0,728;15,827;-0,528;0,832;13,448;-0,543;-0,403;0,312;0,172;-0,607
"travailleur";-0,304;-0,354;8,508;-0,361;0,41;-0,373;-0,549;-0,323;-0,589;-0,298;-0,444;-0,425;-0,595;-0,373;-0,431;-0,361;-0,425;6,254;-0,329;0,601;4,104;0,643
"traitement";-0,304;-0,354;8,508;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;-0,298;-0,444;-0,425;-0,595;-0,373;-0,431;-0,361;0,93;-0,444;-0,329;-0,509;57,936;-0,496
"tourner";-0,372;-0,434;0,867;0,832;-0,712;5,89;0,234;-0,395;-0,72;1,256;-0,543;-0,52;0,163;0,766;0,528;0,832;-0,52;-0,543;-0,403;-0,623;0,172;-0,607
"séduire";-0,338;1,079;1,079;-0,401;-0,647;-0,415;-0,61;21,364;0,267;-0,331;-0,494;0,716;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;0,436;3,391;-0,552
"swiss";2,728;-0,275;-0,275;-0,28;-0,452;-0,29;-0,426;-0,251;0,821;14,715;-0,345;-0,33;6,097;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;1,12;-0,457;-0,385
"style";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;0,574;-0,264;-0,394;-0,377;44,086;-0,332;-0,383;-0,32;-0,377;-0,394;10,98;-0,452;-0,523;-0,441
"soldat";-0,304;-0,354;1,347;-0,361;-0,582;-0,373;4,579;-0,323;-0,589;-0,298;-0,444;0,93;-0,595;-0,373;-0,431;-0,361;17,609;0,841;1,547;-0,509;-0,589;-0,496
"scientifique";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;1,519;0,64;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;95,9;-0,552
"réduction";-0,202;-0,236;2,766;-0,24;-0,387;-0,248;-0,365;-0,215;-0,392;3,556;11,1;2,09;-0,396;-0,248;-0,287;-0,24;-0,283;-0,295;-0,219;-0,339;-0,392;1,61
"relation";-0,27;-0,315;1,692;-0,32;-0,517;1,541;-0,487;-0,287;-0,523;-0,264;37,068;-0,377;-0,529;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;-0,452;5,01;-0,441
"préférer";-0,27;1,692;1,692;1,64;-0,517;-0,332;5,552;-0,287;-0,523;-0,264;-0,394;1,208;0,557;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;0,821;-0,523;-0,441
"professeur";-0,338;1,079;1,079;7,142;-0,647;-0,415;0,343;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;33,84;-0,552
"problème";-0,338;-0,394;1,079;1,04;0,278;-0,415;0,343;-0,359;-0,654;-0,331;-0,494;-0,472;0,255;-0,415;0,69;-0,401;-0,472;-0,494;-0,366;24,007;-0,654;-0,552
"pratique";-0,406;-0,473;-0,473;-0,482;-0,777;-0,499;0,154;-0,431;0,105;-0,397;-0,593;-0,567;7,409;0,608;-0,576;-0,482;0,419;0,363;-0,439;0,217;7,535;-0,663
"poursuivre";-0,338;-0,394;1,079;-0,401;-0,647;-0,415;0,343;-0,359;0,267;1,519;-0,494;5,665;-0,662;-0,415;-0,479;-0,401;0,716;-0,494;8,093;0,436;-0,654;-0,552
"plateforme";2,192;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;1,986;-0,523;-0,264;1,105;-0,377;-0,529;1,541;1,173;-0,32;-0,377;-0,394;-0,292;-0,452;5,01;0,871
"pièce";-0,27;-0,315;1,692;-0,32;0,592;-0,332;-0,487;-0,287;-0,523;-0,264;-0,394;-0,377;13,638;-0,332;1,173;-0,32;1,208;1,105;-0,292;-0,452;-0,523;-0,441
"pire";-0,304;-0,354;-0,354;-0,361;4,178;1,217;0,489;1,602;4,104;-0,298;-0,444;-0,425;-0,595;-0,373;-0,431;-0,361;0,93;0,841;-0,329;-0,509;-0,589;-0,496
"personnel";-0,27;-0,315;1,692;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;1,105;-0,377;-0,529;-0,332;-0,383;24,742;-0,377;1,105;-0,292;6,175;-0,523;-0,441
"patient";-0,304;-0,354;1,347;-0,361;-0,582;-0,373;0,489;-0,323;-0,589;-0,298;0,841;-0,425;-0,595;-0,373;-0,431;-0,361;6,658;-0,444;-0,329;-0,509;23,219;-0,496
"parlement";-0,406;-0,473;-0,473;-0,482;-0,777;-0,499;-0,733;-0,431;-0,786;1,042;-0,593;23,525;-0,795;-0,499;-0,576;-0,482;0,419;-0,593;-0,439;0,217;0,105;19,444
"ordre";-0,406;-0,473;0,696;-0,482;-0,777;-0,499;0,154;-0,431;-0,786;-0,397;3,902;-0,567;2,303;-0,499;-0,576;28,571;-0,567;-0,593;0,833;-0,68;-0,786;0,242
"obtenir";-0,406;-0,473;0,696;-0,482;-0,777;0,608;-0,733;-0,431;0,105;-0,397;3,902;4,197;-0,795;-0,499;-0,576;-0,482;4,197;-0,593;-0,439;0,217;0,105;0,242
"nati";149,485;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;-0,326;-0,165;-0,246;-0,235;-0,33;-0,207;-0,239;-0,2;-0,235;-0,246;-0,182;-0,282;-0,326;-0,275
"ménage";-0,338;-0,394;-0,394;7,142;0,278;0,965;0,343;-0,359;-0,654;9,242;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;4,3;-0,654;0,472
"média";1,782;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;1,848;16,683;-0,425;-0,595;1,217;0,899;-0,361;0,93;-0,444;-0,329;-0,509;0,396;-0,496
"montreux";-0,27;-0,315;1,692;-0,32;-0,517;-0,332;-0,487;-0,287;44,627;-0,264;-0,394;-0,377;0,557;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;-0,452;0,574;-0,441
"message";-0,304;1,347;-0,354;-0,361;-0,582;-0,373;12,817;-0,323;0,396;10,654;-0,444;-0,425;-0,595;-0,373;0,899;-0,361;-0,425;0,841;-0,329;-0,509;-0,589;-0,496
"légendaire";-0,372;-0,434;-0,434;0,832;0,182;0,766;-0,671;-0,395;0,172;-0,364;-0,543;-0,52;-0,728;-0,457;63,837;-0,441;-0,52;0,485;-0,403;-0,623;-0,72;-0,607
"lutte";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;0,267;44,292;0,64;5,665;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;1,254;-0,566;-0,654;0,472
"juillet";-0,406;-0,473;-0,473;-0,482;-0,777;-0,499;-0,733;-0,431;0,105;-0,397;-0,593;-0,567;0,098;5,132;23,101;-0,482;-0,567;-0,593;0,833;0,217;-0,786;3,232
"japonais";-0,27;-0,315;-0,315;-0,32;0,592;-0,332;-0,487;-0,287;0,574;2,267;-0,394;1,208;-0,529;-0,332;7,755;1,64;-0,377;-0,394;1,922;-0,452;-0,523;-0,441
"italien";-0,304;-0,354;1,347;-0,361;0,41;-0,373;-0,549;1,602;-0,589;-0,298;0,841;-0,425;-0,595;1,217;6,52;-0,361;-0,425;0,841;-0,329;-0,509;0,396;-0,496
"israël";7,867;-0,434;-0,434;-0,441;-0,712;-0,457;-0,671;-0,395;-0,72;-0,364;-0,543;-0,52;-0,728;-0,457;-0,528;-0,441;154,834;-0,543;-0,403;-0,623;-0,72;-0,607
"interdiction";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;-0,147;-0,141;-0,198;-0,124;26,735;7,101;-0,141;-0,147;-0,109;-0,169;-0,195;-0,165
"guy";-0,372;-0,434;-0,434;-0,441;-0,712;-0,457;0,234;-0,395;-0,72;-0,364;4,535;43,461;0,163;-0,457;4,748;-0,441;-0,52;-0,543;-0,403;-0,623;-0,72;-0,607
"geste";-0,338;1,079;-0,394;1,04;0,278;-0,415;-0,61;8,305;-0,654;-0,331;-0,494;0,716;-0,662;-0,415;0,69;-0,401;-0,472;-0,494;-0,366;0,436;0,267;0,472
"fou";-0,304;-0,354;-0,354;-0,361;4,178;-0,373;-0,549;-0,323;23,219;-0,298;0,841;-0,425;-0,595;-0,373;-0,431;-0,361;-0,425;6,254;-0,329;-0,509;-0,589;-0,496
"fondue";-0,304;-0,354;-0,354;-0,361;0,41;-0,373;41,741;-0,323;0,396;-0,298;-0,444;-0,425;-0,595;1,217;0,899;-0,361;-0,425;-0,444;-0,329;-0,509;-0,589;-0,496
"florilège";-0,338;1,079;-0,394;58,232;10,184;-0,415;-0,61;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;-0,654;0,472
"exercice";-0,27;-0,315;1,692;-0,32;-0,517;-0,332;0,687;-0,287;-0,523;-0,264;1,105;-0,377;4,927;-0,332;-0,383;-0,32;1,208;-0,394;-0,292;-0,452;0,574;0,871
"exemple";-0,236;-0,275;-0,275;-0,28;-0,452;-0,29;-0,426;2,488;-0,457;-0,231;-0,345;-0,33;0,8;1,97;-0,335;-0,28;-0,33;-0,345;-0,256;-0,395;6,193;7,803
"espérer";-0,236;2,147;-0,275;-0,28;0,843;-0,29;-0,426;2,488;0,821;-0,231;-0,345;-0,33;-0,462;1,97;9,355;-0,28;-0,33;-0,345;-0,256;-0,395;-0,457;-0,385
"environnement";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;1,602;-0,589;1,848;-0,444;0,93;-0,595;-0,373;6,52;1,302;-0,425;-0,444;-0,329;0,601;0,396;0,643
"emji_étincelles";-0,338;-0,394;1,079;-0,401;-0,647;-0,415;-0,61;1,303;0,267;-0,331;-0,494;-0,472;-0,662;6,807;15,031;-0,401;-0,472;-0,494;1,254;-0,566;0,267;-0,552
"emji_trophée";1,205;-0,434;-0,434;-0,441;-0,712;-0,457;-0,671;1,064;-0,72;-0,364;0,485;-0,52;-0,728;-0,457;89,161;-0,441;0,55;-0,543;-0,403;-0,623;-0,72;-0,607
"emji_montagne_enneigée";-0,338;-0,394;7,319;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;-0,494;0,716;0,255;17,94;0,69;-0,401;-0,472;-0,494;-0,366;0,436;0,267;-0,552
"emji_livres";-0,406;-0,473;-0,473;-0,482;-0,777;-0,499;-0,733;-0,431;-0,786;-0,397;22,287;-0,567;-0,795;-0,499;4,095;-0,482;0,419;-0,593;-0,439;3,086;7,535;-0,663
"emji_graphique_en_baisse";1,461;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;59,687;3,391;0,472
"emji_avion";-0,372;-0,434;-0,434;-0,441;-0,712;-0,457;0,234;-0,395;-0,72;8,092;-0,543;-0,52;-0,728;-0,457;-0,528;16,524;13,448;-0,543;-0,403;-0,623;-0,72;3,794
"déposer";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;1,848;6,254;6,658;-0,595;-0,373;-0,431;1,302;-0,425;-0,444;-0,329;-0,509;0,396;5,329
"dédier";-0,372;-0,434;0,867;-0,441;-0,712;-0,457;0,234;58,847;0,172;1,256;-0,543;0,55;-0,728;-0,457;0,528;-0,441;-0,52;-0,543;-0,403;-0,623;-0,72;-0,607
"décrire";-0,406;-0,473;-0,473;-0,482;-0,777;0,608;17,123;-0,431;-0,786;-0,397;3,902;-0,567;-0,795;0,608;-0,576;0,665;0,419;-0,593;-0,439;-0,68;2,354;-0,663
"drôle";-0,338;-0,394;-0,394;35,738;-0,647;6,807;0,343;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;14,484;-0,366;-0,566;-0,654;-0,552
"diminuer";-0,236;-0,275;-0,275;-0,28;-0,452;-0,29;-0,426;-0,251;-0,457;-0,231;-0,345;-0,33;-0,462;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;125,032;-0,457;-0,385
"célébrer";-0,236;-0,275;-0,275;2,086;-0,452;-0,29;-0,426;13,363;-0,457;-0,231;-0,345;-0,33;-0,462;-0,29;23,788;-0,28;-0,33;1,457;-0,256;-0,395;-0,457;-0,385
"cuisine";-0,27;1,692;-0,315;-0,32;-0,517;-0,332;29,273;-0,287;-0,523;-0,264;-0,394;-0,377;0,557;-0,332;-0,383;-0,32;-0,377;7,454;-0,292;-0,452;-0,523;-0,441
"croissant";-0,236;-0,275;2,147;-0,28;-0,452;-0,29;-0,426;-0,251;-0,457;-0,231;-0,345;1,58;-0,462;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;37,455;0,821;-0,385
"cour";-0,202;-0,236;-0,236;-0,24;-0,387;-0,248;-0,365;-0,215;-0,392;-0,198;-0,295;-0,283;-0,396;-0,248;-0,287;-0,24;2,09;-0,295;-0,219;1,537;38,548;-0,33
"contrôle";-0,27;-0,315;-0,315;-0,32;0,592;-0,332;-0,487;-0,287;-0,523;2,267;-0,394;-0,377;-0,529;-0,332;-0,383;9,781;1,208;-0,394;-0,292;0,821;5,01;-0,441
"conflit";-0,372;-0,434;-0,434;-0,441;-0,712;-0,457;-0,671;-0,395;-0,72;-0,364;0,485;-0,52;-0,728;-0,457;-0,528;0,832;120,573;-0,543;-0,403;-0,623;0,172;-0,607
"concevoir";-0,338;1,079;1,079;-0,401;-0,647;-0,415;0,343;1,303;-0,654;-0,331;-0,494;-0,472;-0,662;6,807;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;20,178;-0,552
"compter";1,461;-0,394;-0,394;-0,401;0,278;-0,415;0,343;-0,359;0,267;-0,331;0,64;-0,472;-0,662;-0,415;0,69;-0,401;-0,472;-0,494;1,254;0,436;0,267;0,472
"comité";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;1,848;0,841;-0,425;-0,595;-0,373;6,52;8,311;0,93;-0,444;-0,329;0,601;-0,589;0,643
"climat";-0,338;-0,394;7,319;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;9,242;-0,494;0,716;-0,662;-0,415;-0,479;-0,401;-0,472;0,64;-0,366;12,157;0,267;-0,552
"chanteur";-0,372;-0,434;-0,434;0,832;-0,712;-0,457;3,196;-0,395;-0,72;-0,364;4,535;-0,52;2,762;0,766;-0,528;-0,441;0,55;0,485;1,021;-0,623;-0,72;-0,607
"boîte";-0,338;-0,394;1,079;-0,401;20,459;-0,415;-0,61;-0,359;-0,654;-0,331;-0,494;0,716;3,327;-0,415;5,541;-0,401;-0,472;-0,494;-0,366;-0,566;-0,654;-0,552
"bord";-0,338;-0,394;1,079;-0,401;-0,647;6,807;-0,61;-0,359;0,267;1,519;-0,494;-0,472;-0,662;-0,415;-0,479;1,04;29,672;-0,494;-0,366;-0,566;-0,654;-0,552
"bilan";-0,338;-0,394;1,079;-0,401;-0,647;-0,415;0,343;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;7,142;5,665;-0,494;-0,366;12,157;0,267;-0,552
"bientôt";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;0,574;12,427;1,105;7,912;-0,529;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;-0,452;0,574;0,871
"bel";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;20,178;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;1,04;-0,472;0,64;8,093;0,436;-0,654;0,472
"augmentation";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;-0,326;-0,165;-0,246;-0,235;-0,33;-0,207;-0,239;-0,2;-0,235;-0,246;-0,182;11,964;1,69;12,339
"application";-0,338;-0,394;1,079;-0,401;-0,647;-0,415;0,343;-0,359;0,267;-0,331;-0,494;-0,472;0,255;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;0,436;10,028;4,48
"adulte";-0,236;-0,275;-0,275;2,086;-0,452;11,196;-0,426;-0,251;-0,457;-0,231;-0,345;-0,33;-0,462;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;1,12;16,573;-0,385
"activité";-0,338;-0,394;19,112;1,04;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;0,965;-0,479;-0,401;0,716;-0,494;-0,366;4,3;3,391;-0,552
"établir";-0,338;-0,394;-0,394;-0,401;-0,647;0,965;-0,61;-0,359;-0,654;-0,331;-0,494;-0,472;-0,662;0,965;15,031;-0,401;5,665;-0,494;-0,366;-0,566;0,267;4,48
"énergie";-0,202;2,766;-0,236;-0,24;1,199;-0,248;1,341;3,17;-0,392;-0,198;-0,295;2,09;-0,396;2,556;-0,287;-0,24;-0,283;-0,295;-0,219;-0,339;-0,392;-0,33
"électronique";-0,135;-0,157;-0,157;4,878;-0,258;-0,165;-0,243;-0,143;-0,261;-0,132;3,717;-0,188;-0,264;4,666;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;-0,261;3,194
"vélomoteur";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;1,9;-0,179;-0,326;4,606;-0,246;-0,235;-0,33;-0,207;-0,239;3,559;-0,235;2,643;4,033;-0,282;-0,326;-0,275
"vrai";-0,236;-0,275;11,938;-0,28;-0,452;1,97;6,819;-0,251;0,821;-0,231;-0,345;-0,33;-0,462;-0,29;-0,335;-0,28;-0,33;-0,345;2,415;-0,395;-0,457;-0,385
"vitesse";-0,236;-0,275;-0,275;-0,28;0,843;-0,29;-0,426;-0,251;0,821;2,814;-0,345;-0,33;6,097;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;-0,395;-0,457;7,803
"violent";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;-0,326;-0,165;-0,246;-0,235;-0,33;3,392;-0,239;-0,2;2,823;-0,246;-0,182;2,143;1,69;2,233
"vigueur";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;1,105;1,208;-0,529;-0,332;-0,383;-0,32;7,912;-0,394;-0,292;-0,452;-0,523;32,78
"valaisan";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;0,687;1,986;-0,523;-0,264;-0,394;-0,377;-0,529;-0,332;-0,383;-0,32;-0,377;37,068;1,922;-0,452;-0,523;0,871
"troisième";-0,338;1,079;-0,394;-0,401;-0,647;-0,415;-0,61;8,305;-0,654;-0,331;-0,494;0,716;-0,662;-0,415;5,541;-0,401;-0,472;-0,494;-0,366;4,3;3,391;-0,552
"tribunal";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;25,919;5,847;-0,198;-0,124;-0,143;-0,12;-0,141;-0,147;-0,109;-0,169;-0,195;-0,165
"traverser";-0,338;-0,394;-0,394;-0,401;0,278;-0,415;-0,61;21,364;0,267;9,242;-0,494;-0,472;-0,662;6,807;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;-0,654;0,472
"tournée";-0,236;-0,275;2,147;-0,28;-0,452;1,97;0,959;-0,251;0,821;-0,231;1,457;-0,33;-0,462;-0,29;1,538;-0,28;1,58;-0,345;-0,256;-0,395;-0,457;-0,385
"tomber";1,205;-0,434;0,867;-0,441;0,182;-0,457;9,557;-0,395;-0,72;-0,364;-0,543;-0,52;2,762;5,89;-0,528;-0,441;0,55;-0,543;-0,403;-0,623;-0,72;-0,607
"sujet";2,192;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;12,427;7,454;-0,377;0,557;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;0,821;0,574;-0,441
"sud";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;5,304;-0,472;-0,662;-0,415;-0,479;1,04;48,731;-0,494;-0,366;0,436;-0,654;0,472
"stratégie";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;1,848;-0,444;-0,425;-0,595;-0,373;6,52;-0,361;-0,425;-0,444;-0,329;-0,509;23,219;5,329
"star";-0,304;-0,354;-0,354;-0,361;-0,582;7,936;-0,549;-0,323;0,396;-0,298;0,841;-0,425;4,031;-0,373;6,52;-0,361;-0,425;0,841;-0,329;-0,509;-0,589;-0,496
"soigner";-0,236;55,277;-0,275;-0,28;-0,452;-0,29;0,959;-0,251;-0,457;-0,231;-0,345;-0,33;-0,462;-0,29;-0,335;-0,28;1,58;-0,345;-0,256;-0,395;0,821;-0,385
"siège";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;-0,298;16,683;17,609;0,382;-0,373;-0,431;-0,361;0,93;-0,444;-0,329;-0,509;-0,589;0,643
"sauvage";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;3,813;1,303;0,267;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;-0,472;-0,494;-0,366;59,687;-0,654;-0,552
"réserver";-0,304;-0,354;8,508;-0,361;4,178;1,217;-0,549;1,602;-0,589;-0,298;-0,444;-0,425;-0,595;1,217;-0,431;-0,361;-0,425;-0,444;-0,329;-0,509;0,396;0,643
"réalisateur";-0,372;-0,434;-0,434;-0,441;-0,712;74,522;-0,671;-0,395;-0,72;-0,364;-0,543;-0,52;-0,728;-0,457;4,748;-0,441;-0,52;0,485;7,052;-0,623;-0,72;-0,607
"russe";-0,338;-0,394;-0,394;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;14,484;-0,472;-0,662;-0,415;-0,479;18,708;29,672;-0,494;-0,366;-0,566;-0,654;-0,552
"romain";-0,168;-0,196;3,647;-0,2;-0,322;-0,207;1,9;-0,179;-0,326;-0,165;-0,246;-0,235;-0,33;-0,207;2,761;-0,2;-0,235;-0,246;-0,182;-0,282;10,056;-0,275
"rices";-0,304;-0,354;1,347;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;10,654;-0,444;0,93;-0,595;1,217;-0,431;-0,361;-0,425;-0,444;-0,329;-0,509;11,711;0,643
"revoir";-0,338;-0,394;-0,394;-0,401;0,278;-0,415;-0,61;-0,359;0,267;1,519;-0,494;-0,472;-0,662;-0,415;-0,479;-0,401;5,665;14,484;-0,366;-0,566;-0,654;4,48
"représentant";1,782;-0,354;1,347;-0,361;0,41;-0,373;-0,549;-0,323;-0,589;-0,298;52,586;-0,425;-0,595;-0,373;-0,431;-0,361;-0,425;-0,444;-0,329;-0,509;-0,589;0,643
"renoncer";1,782;-0,354;-0,354;-0,361;-0,582;-0,373;4,579;-0,323;-0,589;10,654;0,841;0,93;-0,595;-0,373;-0,431;-0,361;-0,425;-0,444;-0,329;-0,509;-0,589;5,329
"remplacer";-0,304;-0,354;1,347;-0,361;0,41;-0,373;-0,549;-0,323;-0,589;-0,298;0,841;-0,425;-0,595;1,217;-0,431;-0,361;0,93;-0,444;-0,329;-0,509;4,104;5,329
"rejeter";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;7,454;-0,377;-0,529;-0,332;-0,383;1,64;1,208;-0,394;-0,292;-0,452;-0,523;32,78
"reconnaître";3,453;-0,236;2,766;-0,24;-0,387;-0,248;-0,365;-0,215;-0,392;3,556;1,943;-0,283;-0,396;-0,248;-0,287;-0,24;-0,283;-0,295;-0,219;-0,339;7,792;-0,33
"rare";-0,338;-0,394;-0,394;1,04;0,278;0,965;-0,61;-0,359;-0,654;-0,331;14,484;5,665;-0,662;0,965;-0,479;-0,401;-0,472;-0,494;-0,366;0,436;-0,654;-0,552
"rappeler";-0,236;-0,275;-0,275;11,682;-0,452;-0,29;6,819;2,488;0,821;-0,231;1,457;-0,33;-0,462;-0,29;-0,335;-0,28;-0,33;-0,345;-0,256;-0,395;-0,457;-0,385
"rapide";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;-0,394;-0,377;-0,529;-0,332;-0,383;-0,32;20,487;-0,394;-0,292;0,821;13,831;0,871
"position";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;-0,394;20,487;-0,529;-0,332;-0,383;-0,32;7,912;-0,394;-0,292;-0,452;5,01;0,871
"poser";-0,304;-0,354;-0,354;1,302;11,886;-0,373;0,489;-0,323;-0,589;-0,298;-0,444;0,93;-0,595;-0,373;-0,431;-0,361;-0,425;-0,444;-0,329;5,127;0,396;-0,496
"pluie";2,192;-0,315;-0,315;-0,32;-0,517;1,541;-0,487;-0,287;0,574;-0,264;-0,394;-0,377;-0,529;9,357;-0,383;9,781;-0,377;-0,394;-0,292;-0,452;0,574;-0,441
"particulier";-0,338;-0,394;-0,394;1,04;0,278;0,965;-0,61;-0,359;-0,654;-0,331;0,64;-0,472;19,903;0,965;-0,479;-0,401;-0,472;-0,494;-0,366;-0,566;0,267;-0,552
"parole";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;-0,298;-0,444;-0,425;-0,595;-0,373;-0,431;-0,361;-0,425;32,126;1,547;14,088;0,396;-0,496
"ouvrier";-0,304;-0,354;-0,354;-0,361;4,178;-0,373;-0,549;-0,323;-0,589;-0,298;-0,444;-0,425;-0,595;1,217;-0,431;1,302;-0,425;6,254;-0,329;-0,509;4,104;0,643
"origine";-0,304;-0,354;41,331;-0,361;-0,582;-0,373;-0,549;1,602;-0,589;-0,298;-0,444;-0,425;-0,595;1,217;-0,431;-0,361;-0,425;-0,444;-0,329;0,601;4,104;-0,496
"olympique";-0,202;-0,236;-0,236;-0,24;-0,387;-0,248;-0,365;3,17;1,173;-0,198;-0,295;-0,283;1,147;2,556;11,505;-0,24;-0,283;-0,295;-0,219;-0,339;-0,392;-0,33
"nécessiter";-0,372;-0,434;32,482;-0,441;-0,712;-0,457;-0,671;-0,395;-0,72;1,256;-0,543;-0,52;-0,728;-0,457;-0,528;-0,441;13,448;-0,543;-0,403;0,312;0,172;0,341
"mythique";-0,236;-0,275;-0,275;-0,28;-0,452;-0,29;-0,426;-0,251;31,961;2,814;-0,345;-0,33;-0,462;-0,29;-0,335;-0,28;-0,33;9,01;-0,256;-0,395;-0,457;-0,385
"motion";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;-0,394;1,208;-0,529;-0,332;-0,383;-0,32;-0,377;-0,394;-0,292;-0,452;-0,523;110,613
"ministère";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;7,454;-0,377;-0,529;-0,332;-0,383;9,781;20,487;-0,394;-0,292;0,821;-0,523;-0,441
"main";-0,304;-0,354;-0,354;1,302;-0,582;-0,373;0,489;-0,323;-0,589;-0,298;-0,444;-0,425;0,382;-0,373;-0,431;40,528;-0,425;6,254;-0,329;-0,509;-0,589;-0,496
"lumière";-0,372;-0,434;-0,434;-0,441;0,182;15,827;-0,671;-0,395;-0,72;-0,364;-0,543;-0,52;0,163;0,766;-0,528;-0,441;4,86;-0,543;-0,403;-0,623;8,663;-0,607
