1991;1;0;1;0;0;0;2;0;0;0
1978;3;0;1;0;0;0;0;0;0;0
1960;1;0;1;0;0;0;2;0;0;0
1946;3;0;0;0;0;0;0;0;0;0
170;2;0;0;0;0;0;1;0;0;1
16000;1;0;1;0;0;0;2;0;0;0
153;4;0;0;0;0;0;0;0;0;0
140;0;0;1;1;0;0;2;0;0;0
09;3;0;1;0;0;0;0;0;0;0
06;2;0;0;0;0;0;0;1;0;0
00;0;0;1;1;0;0;1;0;0;1
vingt;0;0;0;0;0;0;2;0;0;1
versus;1;0;0;0;0;0;1;0;0;1
unes;0;0;2;0;0;0;0;0;0;1
pan;0;0;0;0;1;0;2;0;0;0
nôtres;0;0;1;0;0;0;1;1;0;0
nulles;1;0;0;0;0;0;0;2;0;0
mi;0;0;2;0;0;1;0;0;0;0
hum;0;0;2;0;0;0;1;0;0;0
huit;1;0;0;0;1;0;1;0;0;0
htag_shameonyoutrump;0;0;3;0;0;0;0;0;0;0
htag_hypocrisie;0;0;0;1;0;0;0;0;0;2
htag_génocide;2;0;0;0;0;0;1;0;0;0
htag_genocide;2;0;0;0;0;0;1;0;0;0
franco;1;0;1;0;0;0;0;0;0;1
douze;1;0;0;0;2;0;0;0;0;0
dc;3;0;0;0;0;0;0;0;0;0
da;1;0;0;0;0;1;1;0;0;0
ciao;0;0;2;0;0;1;0;0;0;0
autrichiens;0;0;1;0;0;0;1;0;0;1
auprès;1;0;0;0;0;0;1;0;0;1
94;1;0;0;0;0;1;0;0;0;1
81;0;0;0;0;0;0;0;3;0;0
67000;3;0;0;0;0;0;0;0;0;0
4500;0;0;0;0;0;0;0;3;0;0
40000;1;0;1;0;0;0;0;1;0;0
322;0;0;0;0;0;0;3;0;0;0
