"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"source";-3,977;-7,573;-26,632;-0,654;31,475;-4,425;-0,263;-3,978;0,37;59,6
"langue";-8,662;-1,421;36,005;-1,622;-3,286;0,077;6,131;-0,301;-0,211;-7,725
"info";-0,226;-2,176;0,8;-0,175;-1,493;-2,092;-13,417;-4,291;-0,164;45,956
"eau";0,214;-4,371;-2,792;8,335;674,759;-3,083;-28,798;-2,793;-4,903;-25,533
"train";-2,487;-6,409;-6,381;973,294;-1,662;-3,463;-8,41;6,7;-1,866;-11,262
"rue";16,614;-4,842;0,022;7,266;-2,61;-1,312;-2,15;-0,606;-1,866;0
"suffire";-3,492;-10,043;-11,625;0,861;-0,35;-4,797;17,883;-0,542;-0,182;16,056
"jouer";-18,673;-0,834;1,647;-4,64;4,465;1,03;-2,281;-1,391;-1,408;26,018
"garder";-10,713;-6,409;-4,597;-0,222;0,117;-1,312;70,373;0,819;-0,832;-2,012
"exactement";-4,383;-5,08;-5,189;-3,473;-1,837;0,314;-0,549;2,188;-1,978;48,134
"représenter";-0,01;-3,815;-9,843;-1,41;8,006;-0,011;10,746;-0,653;9,968;-1,028
"préférer";-4,154;-8,352;3,081;-0,253;-0,128;0,899;1,221;2,306;0,169;-0,087
"groupe";111,671;-2,524;-15,405;-4,587;-0,931;-3,973;-3,326;-2,281;0,583;-0,624
"reconnaître";271,494;-7,832;-21,848;-5,016;-0,743;-4,631;-14,374;-5,725;0,006;-5,091
"face";12,351;-2,028;-10,653;-1,693;0,029;0,004;1,956;-1,791;1,065;-0,044
"couper";-17,224;-2,349;-0,754;0,542;0,108;0,22;23,352;2,935;-3,706;-0,01
"clairement";-0,196;-6,108;-5,604;-0,166;-3,5;-0,502;-4,752;0,456;-0,732;57,004
"ultra";-21,443;-9,36;-23,84;-1,54;16,317;-4,26;223,937;-1,554;1,293;-22,284
"oeil";4,976;-0,743;-0,603;-0,836;-5,095;-0,173;-23,497;-6,014;-1,844;55,404
"profiter";-9,429;-6,008;-16,552;-1,715;-0,033;-4,59;152,173;5,907;-0,699;-12,134
"média";25,104;-7,78;-18,176;-4,989;-2,291;-1,994;-3,07;-5,677;1,035;32,351
"réponse";-4,915;-9,623;-7,96;-1,649;-6,16;-1,018;-9,8;-2,752;-3,032;176,376
"européen";24,511;-7,942;-1,627;-0,977;0,008;-3,165;0,248;-2,635;0,316;-0,358
"imaginer";-10,812;-4,512;0;0,275;-1,426;-0,483;8,763;2,965;0,006;1,325
"haine";89,033;-7,78;-15,003;-3,139;-6,315;2,28;-8,122;-9,426;0,307;2,999
"fortune";-29,346;-9,36;-30,035;-4,774;-3,057;-7,898;470,714;-0,802;-0,081;-33,911
"peur";-3,03;-4,185;-4,617;0,384;-0,006;5,62;-6,182;0,015;4,196;24,158
"logique";-3,416;-2,772;-5,127;6,53;-0,137;-5,896;36,526;-0,031;-0,074;-0,41
"journée";-23,918;-1,059;11,272;-1,605;-4,509;14,663;-13,173;-0,058;-0,62;33,346
"ia";-31,397;-5,064;-0,556;-4,48;8,766;-3,81;41,151;-0,538;-0,414;2,679
"concerner";-9,831;-7,521;-8,803;-0,638;0,838;-0,376;50,784;-1,655;-0,101;1,073
"choisir";-8,185;-5,609;-7,239;-1,54;0,087;7,775;1,272;-0,296;0,44;18,358
"détruire";48,332;-4,278;-11,47;-0,117;6,654;0,012;-0,02;-5,485;0,37;-6,047
"peine";0,412;-5,659;-0,11;-0,095;-4,412;-0,342;-1,787;3,585;-2,93;12,258
"vidéo";6,258;-9,045;-2,953;-4,614;-4,075;-2,637;-27,879;-6,734;-4,584;119,891
"intérêt";0,546;-8,992;-6,26;-2,756;-0,931;-2,6;45,686;-3,492;0,583;-0,624
"facile";-6,524;-5,41;-4,755;-0,063;-1,832;-0,019;6,844;-2,397;0,058;21,86
"semaine";-6,406;-8,73;25,633;0,111;0,271;-2,418;17,225;-2,09;-2,602;-9,451
"casser";105,076;-7,417;0,004;-1,561;-2,02;-1,767;-8,001;-0,827;-1,537;-6,487
"traiter";13,036;-3,907;-4,755;-1,453;-1,832;13,238;-6,198;0,052;2,815;0,597
"mdr";-6,694;-8,835;119,026;-1,325;-3,884;-0,656;-8,285;-2,166;0,103;-0,459
"long";-15,197;-7,054;-5,413;-2,781;-0,401;-0,747;7,331;1,785;-1,387;32,668
"information";3,916;-0,889;-21,346;-2,858;-5,747;0,955;-19,413;-0,021;-0,062;78,958
"économique";-0,867;-7,106;-29,009;-4,64;2,024;-0,771;191,834;-0,677;-0,051;-28,483
"économie";-35,869;-7,313;-29,83;-1,518;7,304;-7,854;346,205;1,52;-4,717;-31,545
"franchement";-12,592;-3,907;75,73;-1,453;-1,019;0,992;-10,536;0,052;-0,057;0,001
"chiffre";-12,415;-9,097;-14,207;1,434;-1,795;-1,579;121,128;-0,012;-1,408;-1,103
"accepter";0,03;-8,94;-8,307;-4,56;-2,711;2,113;14,112;21,279;-0,036;-0,884
"uniquement";-0,114;-7,417;-12,333;0,027;8,954;0,283;18,123;-1,588;-0,589;-0,027
"fédéral";11,2;-7,003;-15,405;-2,756;-1,722;-0,008;16,719;9,915;-1,366;-3,665
"démocratie";57,577;-5,064;-16,294;-1,304;-7,083;-3,81;-0,115;-4,77;14,101;0,474
"toucher";-14,043;-7,158;-8,92;1,396;12,019;-0,794;78,436;0,341;0,058;-10,999
"moyenne";-32,635;-6,537;-28,96;-0,361;4,107;-2,274;348,161;-0,083;-2,502;-36,362
"financer";4,922;-7,158;-29,214;-0,53;-5,695;-4,096;123,779;1,675;-0,514;-19,639
"emji_visage_avec_bouche_ouverte";-0,921;1,228;237,961;-0,822;-5,803;-1,617;-31,503;-1,269;-0,805;-26,885
"haut";-14,636;-0,729;-0,368;-0,457;0,013;-0,194;28,526;-0,163;0,629;-0,114
"rappeler";4,564;-5,51;-5,002;-1,496;4,173;-0,842;6,38;-3,712;-1,472;0,018
"humanité";22,569;5,237;-13,851;-2,756;-4,027;-0,724;0,075;-4,96;1,554;0,112
"emji_visage_boudeur";6,778;1,21;61,77;-0,272;-2,506;-1,598;-13,182;-0,018;-1,238;-20,397
"faute";-1,834;-4,768;-2,536;-0,348;-0,658;-1,219;0,459;0,218;0,174;16,283
"courage";-4,281;708,033;-9,683;-1,389;-2,754;-1,517;-13,922;-6,685;-2,728;-2,983
"tête";-9,437;-1,529;44,161;-1,389;-0,073;-0,724;-1,567;-3,492;-0,041;0,504
"marcher";-0,693;-6,951;34,621;-1,368;-2,711;-0,701;-6,532;-0,606;-0,456;2,862
"maison";-1,371;-3,631;40,941;-1,325;0,692;-0,656;8,375;-2,166;-2,653;-23,403
"lausanne";-11,712;-0,021;145,681;37,274;-7,19;-7,499;-1,397;0,101;-2,678;-33,71
"chance";-14,888;0,115;-1,454;-0,011;-0,013;-1,248;39,906;0,2;-1,179;-0,691
"route";-18,636;-4,916;-11,185;2550,917;-3,694;-2,346;-3,91;-8,312;-4,371;-28,182
"udc";-17,22;-0,02;-8,546;-3,971;-6,069;-0,269;-13,508;-3,878;1441,226;-1,169
"dur";-4,017;0,492;-1,454;-2,528;-0,013;-0,112;56,139;-4,534;-4,318;-3,947
"contraire";0,727;-5,113;-14,858;-2,68;-1,613;3,529;0,604;-2,166;-2,653;24,962
"voler";9,898;-6,537;-0,994;0,151;0,36;-1,248;10,13;-4,534;-2,502;-3,947
"soutien";277,838;-3,723;-28,394;-4,56;-7,243;0,476;-8,634;-0,606;-1,345;-15,591
"souhaiter";-5,979;3,112;-13,953;-2,553;-6,869;0,002;8,635;0,633;-2,527;16,989
"plaindre";-11,19;-6,744;1,822;-0,415;-2,541;3,695;0,007;0,139;0,702;7,97
"image";7,871;-6,692;-5,453;-2,604;-0,271;-3,728;-4,861;-1,14;-1,24;35,102
"valeur";0;-4,916;-12,616;-4,399;-0,022;-1,306;33,77;-2,015;5,511;0,003
"truc";-10,672;-6,589;0,183;-2,553;-2,415;1,462;1,394;0,184;0,781;9,998
"fonctionner";-17,841;-8,415;-11,919;-1,159;50,414;-3,526;61,076;0,733;-0,322;-2,971
"but";4,152;-4,67;-16,478;-0,322;-4,927;-0,083;8,62;0,768;-0,31;2,02
"nom";21,484;-0,09;-1,09;-1,097;-0,148;0,02;-3,763;-4,298;-1,077;0,534
"main";-0,062;4,945;-5,634;3,719;-1,299;-1,161;24,14;-1,83;-1,117;-4,313
"différence";-5,424;-6,383;-10,345;0,865;0,436;2,84;53,085;-0,372;-0,31;-2,849
"offrir";-13,45;-1,554;-12,444;-0,879;1,725;-4,554;205,235;-2,427;-2,104;-21,641
"minimum";-12,791;-6,383;-18,233;-1,138;-4,927;-2,168;144,752;3,964;-0,31;-2,849
"fou";-0,643;-6,589;1,588;-1,221;-6,869;-0,123;-10,965;-0,452;1,899;36,498
"juif";644,962;-7,68;-30,314;-3,917;-7,937;-6,481;-37,115;-7,402;-3,892;-29,843
"emji_visage_qui_pleure_à_chaudes_larmes";-10,389;5,379;206,332;-0,314;-0,601;-1,706;-21,718;-1,156;-3,016;-19,114
"user";10,19;-2,124;-4,932;-4,319;-0,658;-2,239;16,144;-0,074;15,214;-12,23
"réel";-11,701;-4,768;-10,68;-1,179;66,155;0,216;5,983;-0,411;-2,477;2,95
"propos";-0,153;-6,589;-29,166;-2,553;-5,131;0,671;-23,754;-8,261;5,605;183,004
"massacre";417,396;-5,846;-16,39;-2,982;-6,042;-4,933;-23,453;-5,634;-2,963;-18,601
"cours";-1,029;-6,279;0,747;-2,402;0,115;-3,405;-1,308;0,296;-1,077;16,442
"commettre";409,88;-6,537;-26,756;-1,2;-8,805;5,772;-21,655;-6,237;-4,318;-27,667
"bref";-4,756;-4,768;-9,355;-0,009;-0,009;0,216;-0,487;3,777;1,994;25,009
"blanc";-0,975;-5,919;-0,654;-4,024;-4,471;9,654;-15,494;-2,593;0,004;64,682
"autoriser";371,783;-8,257;-16,101;0,211;-0,559;-5,029;-13,916;-7,958;-4,185;-30,552
"mesure";-0,885;-8,467;-16,857;-1,179;9,762;0,216;51,295;-0,074;-0,007;-4,602
"fait";-1,263;-8,1;-23,02;-2,327;2,237;-1,021;-1,069;-2,761;0;83,801
"tomber";-7,758;-0,95;0,143;0,268;-4,623;1,029;-0,154;-0,263;0,283;13,539
"remettre";-7,227;-3,135;-19,684;-2,402;-0,001;6,368;4,16;-5,988;-0,001;38,514
"coût";-25,11;-8,31;-25,938;-4,239;1,969;-7,012;35,524;649,984;-2,402;-40,08
"corps";6,483;-5,559;-7,752;1,435;1,919;20,718;-0,673;-2,304;-2,03;0,02
"caisse";-27,32;-4,133;-28,355;1,234;-4,37;-6,569;-9,368;1821,952;-2,153;-34,972
"milliard";-14,893;-3,988;-25,461;0,41;48,852;-6,437;147,379;3,822;-3,866;-31,833
"vendre";-3,088;-8,1;-1,342;0,253;204,407;-4,899;3,163;0,364;-1,017;-18,242
"produire";-14,592;-7,995;-10,545;-2,277;667,671;-1,923;-0,308;-0,246;-2,253;-10,379
"prison";175,323;-6,125;-7,06;0,253;-4,673;-1,021;-18,043;0,051;0;-9,527
"preuve";0,668;-4,376;-12,168;-0,25;0,175;-3,245;-4,865;-2,719;0,283;52,487
"tenir";0,978;-8,1;-0,267;-1,037;-2,046;0,037;-2,678;-2,761;4,177;14,62
"pro";241,652;-7,733;-8,386;-3,944;-7,991;-3,006;-6,857;-5,493;0,388;-13,46
"physique";-25,327;-7,837;-26,283;-0,205;763,936;3,655;-0,054;-5,592;-2,178;-7,428
"meme";-3,138;-3,795;-0,881;-0,127;-2,633;-0,683;-3,207;0,765;-0,119;41,148
"écouter";-9,44;-2,737;0,621;-3,971;-0,944;-0,012;-15,056;-2,51;-0,9;88,153
"recevoir";0,099;-3,939;-9,203;-2,078;-2,768;-0,208;33,478;7,622;-2,055;-1,775
"militaire";37,612;-7,837;-24,1;-3,998;-1,847;18,985;21,783;-2,551;-0,919;-13,904
"ami";-4,225;11,685;0,011;-0,822;-4,119;6,11;-0,374;0,002;-0,805;1,354
"allemand";-7,647;-0,528;109,551;-0,801;-3,021;-4,006;-8,739;-4,575;-2,406;0,047
"libre";-0,146;-2,869;-6,618;-0,977;-1,926;0,06;-0,012;-0,23;-0,216;26,864
"empêcher";1,314;-7,628;-4,747;-0,164;-0,299;-0,003;16,557;-2,386;-0,842;0,003
"débat";-12,09;-2,693;-3,242;-0,184;0,293;-3,006;-9,179;-5,493;2,77;101,388
"américain";1,484;-3,175;-0,489;-1,685;0,938;-2,266;11,015;-1,709;6,822;-5,828
"accueillir";3,256;-1,34;-12,935;-0,766;-3,969;-2,73;80,719;-0,47;-3,733;-10,539
"totalement";-4,49;-2,913;-13,53;-0,238;3,653;-0,031;2,152;-0,246;0,001;18,745
"sauver";-5,174;-1,446;-3,595;-0,822;-0,262;2,69;41,899;0,002;-0,805;-2,902
"refuser";8,48;-5,867;-16,311;-0,938;-0,059;0,079;0,031;46,83;0,006;-1,254
"privé";-15,429;-5,353;-18,033;-0,747;14,379;-6,171;165,443;4,453;-3,706;-21,791
"mondial";-1,578;-4,688;-7,574;-0,517;106,239;-0,023;10,318;-1,632;-0,504;-6,55
"réfléchir";-19,463;-5,919;-11,639;-4,024;-1,886;-0,302;-0,227;0,091;1,194;104,914
"raciste";-4,096;-5,507;-3,477;-3,81;-7,72;0;-22,599;-2,263;1426,655;-4,314
"cacher";26,789;-2,52;-9,038;-2,053;-0,018;-0,193;-5,193;0,193;0,025;2,476
"poste";-20,691;-3,603;-8,059;-1,905;-3,819;0,87;101,22;0,929;-1,883;-0,719
"envoyer";1,112;-2,477;13,739;-2,028;1,058;0;-2,616;4,128;-3,786;-5,21
"emploi";-28,327;-7,47;-20,6;-0,803;-4,069;-6,304;396,796;-0,516;-2,005;-28,787
"culture";-10,456;-5,302;-14,222;-1,929;0,122;52,73;3,699;-6,997;11,921;7,047
"banque";-9,743;-1,134;-18,993;-1,831;0,002;-1,324;69,967;142,786;-3,573;-26,68
"époque";-6,52;-0,007;35,783;-2,102;-0,853;2,541;-4,577;-1,336;0,017;-0,023
"charger";-8,264;-3,795;-16,559;-2,003;-1,539;0,721;38,228;151,51;-3,759;-12,143
"type";-9,27;-5,764;-1,856;-3,944;33,422;0,101;0,067;-0,001;-0,881;8,989
"résultat";-12,965;-5,148;-4,394;-1,855;12,506;-1,356;30,292;0,368;-0,658;0,083
"réseau";-2,05;-7,575;-15,358;0,43;0,966;-0,757;-1,624;-3,692;0,449;64,902
"prochain";-4,753;-0,252;10,485;-3,944;-2,904;-4,597;-10,467;-1,404;-0,881;38,821
"obliger";-7,679;0,089;-3,834;-2,102;2,938;10,539;2,514;21,875;-0,842;-1,879
"manif";299,472;-5,405;-6,123;-3,757;-5,643;-4,296;-20,179;-3,508;-0,749;-14,956
"grave";3,4;-1,482;1,372;-0,154;-0,28;-0,757;-0,001;0,001;-0,824;-0,854
"complètement";1,112;-2,477;-1,43;0,026;-0,244;1,552;-0,132;-3,6;-0,786;5,012
"total";13,641;-5,507;-7,595;0,473;10,976;0,686;-1,983;0,728;0,03;-1,575
"prime";-13,732;-5,353;-24,228;-1,954;-5,59;-6,171;-16,345;1884,088;-3,706;-32,565
"actuel";-0,549;-7,523;-9,038;0,021;1,012;0,154;39,245;-0,118;0,025;-3,641
"énergie";-20,871;-1,891;-21,971;0,856;1064,718;-5,684;-6,886;-0,004;-3,414;-17,18
"envie";-16,222;-1,446;5,399;-3,837;-0,794;0,653;0,049;2,606;-0,805;5,725
"porte";-2,405;-1,375;15,851;-3,784;-0,227;-0,166;0,095;-1,203;1,562;-0,357
"subir";31,17;-5,2;-12,203;-3,65;-0,6;3,264;2,547;-2,022;-0,676;-1,034
"magnifique";-24,051;1449,694;-10,422;-2,053;-0,794;-0,193;-22,841;-3,646;-3,812;-24,803
"entier";0,031;-7,47;-5,337;-2,028;1,058;-0,708;0,795;-2,263;-2,005;18,437
"produit";-25,53;-6,789;-20,03;-3,463;1419,365;-5,729;-4,926;-0,248;-3,44;-25,365
"personnel";-20,063;-7,051;-13,47;-3,596;-0,122;-2,497;77,352;1,066;-0,065;2,568
"millier";131,925;-7,261;-15,978;-0,101;-0,178;-6,127;1,657;-0,426;-1,907;-19,646
"condition";0,023;-7,208;-23,817;-3,677;1,313;0,007;133,418;-0,056;-3,653;-21,285
"mec";-14,639;-3,507;16,589;-3,623;-5,378;82,933;-17,171;-1,01;0,075;7,933
"marché";-22,142;-3,46;-15,206;-1,831;62,083;-5,95;115,168;7,02;-1,81;-24,54
"effectivement";-0,139;-3,699;-4,927;0,041;2,2;3,007;0,668;-3,462;-0,102;3,914
"difficile";-4,224;-0,97;-2,793;-0,568;0,021;-0,042;40,092;-3,006;-1,689;-0,261
"responsable";9,879;-4,944;-24,844;-1,758;-0,085;-2,381;56,28;-0,284;0,112;-8,7
"criminel";312,12;-6,841;-22,381;-3,489;-3,473;-0,05;-16,019;-6,593;-1,713;-9,798
"arabe";306,831;-6,579;-6,176;-3,356;-4,849;-3,654;-20,477;-6,341;-1,593;-13,088
"imposer";-9,921;-7,103;-15,399;-3,623;0,646;-1,356;147,621;1,019;-0,072;-12,284
"étonner";-7,123;-1,134;88,392;-0,071;-5,325;-0,52;0,382;-0,033;-0,065;-18,656
"partager";-3,229;-5,148;-15,399;-1,855;-1,318;5,105;3,456;-1,982;5,985;20,271
"justifier";46,3;-6,894;-18,392;-0,603;0,011;1,13;-0,302;1,215;0,786;-2,777
"journaliste";53,731;-1,973;-4,709;-3,489;-5,113;-3,868;-7,246;-4,654;6,572;2,537
"acte";88,343;-3,412;-16,85;0,085;-1,246;-0,075;-4,596;-6,745;0,725;-0,066
"vérité";0,086;-1,891;-2,682;-3,436;-6,962;-5,684;-10,787;-1,709;97,194;28,88
"unir";38,924;-2,894;-12,913;-1,54;0,088;-0,279;8,965;-1,482;0,23;-12,401
"qualité";-25,1;-0,018;-5,338;-0,534;67,812;-2,228;24,235;8,177;-1,641;-5,654
"heureusement";-2,878;1,879;0,095;-0,62;-1,211;-0,476;-13,147;-1,864;2,011;30,687
"fermer";0,016;-4,995;9,495;3,799;-5,219;-0,476;0,859;-0,918;-0,605;-1,136
"sérieux";-8,045;-1,067;-0,379;-0,058;-2,235;0,37;-2,126;-0,918;-0,605;43,625
"projet";-11,824;0,053;-14,246;4,058;1,805;-3,825;68,976;5,694;-1,689;-8,302
"musulman";353,568;-6,527;-16,995;-3,329;-6,745;-2,115;-22,295;-4,359;-0,471;-12,859
"plaisir";-9,39;4,717;-0,379;-0,62;0,763;-0,476;-5,406;-1,864;-1,761;35,59
"décision";-1,539;-2,055;-14,821;-1,782;-0,097;-1,261;10,965;-1,864;-1,761;21,971
"évidemment";-1,046;-6,632;-7,574;-1,636;0,044;-0,023;29,49;2,69;4,407;-2,847
"réduire";-19,018;-6,789;-24,431;22,871;102,554;-2,305;37,363;32,289;-3,44;-23,241
"photo";-5,371;3,329;94,135;-1,733;-5,113;-2,343;-28,228;-6,593;0,123;1,354
"ordre";104,796;-4,944;-14,629;0,76;0,251;-5,817;-6,289;-0,284;-1,737;-1,05
"obligatoire";-22,826;-6,684;-7,736;10,078;-4,955;41,562;31,202;43,513;-3,387;-9,177
"discours";-1,283;-3,222;-17,992;-3,463;-0,064;3,934;-7,065;-6,543;35,04;55,697
"clair";0,34;-4,995;-7,261;-0,62;8,105;-0,066;-0,652;-1,864;-0,052;13,118
"bosser";-26,621;-6,474;0,472;-3,302;-3,13;-0,297;39,745;51,898;-3,281;-3,199
"sûrement";-0,564;-4,637;3,194;-0,5;-0,03;-1,046;1,087;-0,181;-1,593;0,578
"soin";-6,022;-0,906;-12,165;-1,66;-1,038;-2,228;20,08;186,457;-0,52;-11,998
"décider";1,97;-6,789;-6,791;-1,709;0,892;0,054;12,12;0,106;-0,554;-0,887
"loyer";-27,483;-6,684;-24,019;-3,409;-4,955;-5,64;-7,901;1896,574;-3,387;-29,359
"héritage";-24,241;-4,535;-23,193;-3,302;-4,744;-3,569;373,443;-1,519;-0,455;-25,993
"attaquer";100,442;-6,579;-7,412;-0,021;-1,935;0,097;-0,925;-2,826;-1,593;-6,367
"renseigner";1,064;-4,739;-4,305;-3,409;-3,326;-2,228;-10,581;-0,77;-0,52;71,929
"prouver";3,74;-4,281;-12,157;-0,002;-2,888;5,219;0,501;-4,066;-0,377;8,501
"proposer";-3,313;-2,894;-9,691;-1,54;10,045;-0,957;29,959;0,227;-0,439;-0,412
"national";-0,432;-1,3;-0,65;-0,714;-0,046;-0,124;5,206;3,746;0,269;-0,763
"doute";-2,324;-0,906;-2,573;0,148;-1,038;-1,106;-1,088;-1,67;-0,026;37,114
"cesser";366,981;-6,684;-26,382;-1,66;-2,02;-3,74;-13,651;-4,506;-0,52;-20,699
"air";-6,728;-4,586;4,298;2,442;2,173;2,789;-3,295;-2,781;-1,569;6,592
"règle";-5,564;-6,527;-8,591;14,598;-6,745;2,789;64,368;-4,359;-0,471;-1,365
"rentrer";-0,354;-6,684;3,719;0,889;-1,038;-0,373;12,94;-0,77;0,158;-6,734
"lien";-1,296;-5,794;-4,004;-2,955;2,075;-3,019;6,438;-0,336;0,476;6,144
"suite";2,845;0,6;-8,421;-0,467;0,075;-0,986;-0,042;-2,737;-0,455;6,886
"genocide";474,205;-6,37;-25,142;-3,249;-6,583;-5,375;-23,709;-2,648;-3,228;-23,268
"dénoncer";113,586;-4,535;-23,193;-3,302;-1,851;-0,009;-1,764;0,207;-0,455;-2,459
"coûter";-23,381;-4,332;-16;11,543;0,607;-3,399;-0,881;783,207;-3,175;-20,656
"couple";-17,286;-5,846;-20,72;-2,982;-2,553;655,05;6,143;2,626;-2,963;-18,601
"blague";-0,309;-1,81;159,141;-3,383;-4,902;-3,697;-20,72;-2,871;-0,022;-4,508
"réussir";-5,314;-2,57;-4,701;-3,089;-1,523;-0,758;72,505;-2,383;-1,355;-0,105
"porter";-8,174;-4,637;10,313;-0,5;1,086;18,595;-1,98;-4,408;-0,018;0,958
"content";-5,868;2,323;14,959;-0,025;-0,358;-0,353;-1,499;2,69;4,407;-3,63
"coeur";-4,37;16,754;-0,976;-1,564;-1,851;-3,569;-9,761;0,001;1,064;30,168
"bloquer";4,51;-4,332;-2,459;7,961;-1,685;-5,287;-0,001;-0,551;-0,002;3,01
"augmentation";-20,052;-6,003;-16,995;1,422;-2,696;-5,066;12,047;569,908;-0,318;-23,613
"libérer";305,979;-6,37;-14,502;-3,249;0,102;-3,484;-10,791;-2,648;-1,497;-30,151
"onu";326,852;-6,212;-12,157;-1,444;-4,48;-3,357;-20,818;-4,066;-3,148;-13,073
"action";14,466;-2,754;-9,164;-1,468;5,96;0,791;0,041;-0,098;0,281;-1,974
"sioniste";391,097;-6,108;-13,532;-3,115;-4,375;-5,154;-27,059;-5,886;-3,095;-14,271
"président";14,868;2,035;-0,157;-3,062;-1,483;-3,188;-5,551;-3,87;1,457;1,203
"nombreux";-0,355;-2,847;-18,409;62,59;-0,255;-0,928;30,706;-0,123;-0,423;-3,733
"danger";0,6;-4,23;-4,988;21,327;0,168;1,945;0,573;-2,471;0;-0,036
"conflit";91,444;-4,332;-7,751;-3,196;-4,533;-0,228;-0,233;-2,559;-1,449;-1,974
"climatique";-22,737;-6,108;-13,532;-1,396;868,214;-5,154;2,249;-5,886;-3,095;-21,961
"battre";-1,968;-4,23;-4,988;-0,373;0,168;190,352;-3,149;-0,075;1,315;-0,756
"proche";-5,467;7,039;-4,844;-1,396;0,187;-0,786;7,049;-1,262;-0,347;2,8
"participer";2,109;-0,141;-10,513;-0,388;-0,2;-0,212;19,13;-0,525;0,299;-2,524
"intéressant";-13,415;-0,171;-6,613;-0,419;-2,985;-0,899;1,669;-0,11;-0,407;46,482
"illégal";185,51;-3,977;-16,592;-0,299;-2,601;-3,103;-5,209;-0,031;-2,989;-8,737
"emji_visage_de_clown";1,059;-4,277;10,514;-2,181;-0,354;0,092;-10,027;9,949;-0,598;-0,118
"atteindre";-4,108;-2,524;-19,105;1,422;4,742;2,165;48,54;1,207;1,457;-12,144
"titre";-2,589;-4,179;-15,405;0;-0,167;-0,181;-4,83;-0,065;0,338;75,936
"racisme";-1,927;-3,875;-16,189;-2,955;-4,06;-0,1;-16,852;-3,676;18,443;128,57
"opinion";0,026;-6,317;-22,575;-3,222;3,985;-3,442;-3,57;-4,163;5,015;66,552
"limite";-9,044;-6,003;-4,559;22,311;0,818;11,106;9,029;0,05;-1,331;-0,257
"directement";-0,055;-4,281;-12,157;5,151;10,938;-1,89;23,349;0,322;-1,426;-4,158
"billet";-19,839;1,043;-1,219;113,845;0,006;-5,021;3,589;46,822;-1,308;-11,913
"bcp";-0,309;-2,524;-0,416;-3,062;0,23;2,165;12,047;0,436;-3,042;-2,025
"tourner";-11,148;-4,23;-3,038;2,935;0;-3,315;58,675;0,025;-0,362;-1,747
"responsabilité";-0,775;-4,179;-19,514;-1,396;-1,563;0,248;59,891;-2,427;0;0,007
"métier";-21,663;-0,056;-10,846;-1,278;-2,553;-0,112;100,72;-0,358;-0,276;-0,135
"mourir";-0,093;-3,774;0,012;-2,902;2,245;211,244;-3,579;-0,009;-1,192;-14,081
"général";-3,825;-4,332;-12,345;-0,004;-0,218;20,551;20,593;3,351;-0,002;-1,394
"début";0,674;-4,179;-4,844;-1,396;0;-3,272;-1,086;2,196;-0,347;17,403
"compter";-2,474;-6,055;-3,69;8,586;-0,151;-1,779;30,228;13,612;-0,332;-8,029
"violent";26,991;-4,179;-7,255;-0,358;-1,563;62,065;-9,747;-5,886;8,542;-1,107
"zone";1,205;-3,372;-5,958;163,85;0,698;-2,6;0,452;8,329;-2,671;-15,801
"souci";-3,832;-5,898;-7,954;-0,299;-4,165;8,596;-1,225;11,285;1,559;19,707
"régime";3,827;-4,956;-17,221;-0,889;149,03;-1,044;-1,099;-2,903;8,762;-3,112
"sud";16,448;0,058;-0,233;-0,425;-0,861;-0,703;0,24;-0,803;-0,422;-4,269
"forcément";-13,201;-3,875;-5,079;0,006;1,017;1,218;28,987;-3,676;1,665;0,376
"condamner";71,025;-5,898;-3,305;-1,302;-4,165;-0,125;-10,386;-3,773;17,858;-0,416
"éducation";-11,256;-5,741;-4,931;-2,928;-4,008;1,274;77,307;0,612;-0,249;-1,46
"incroyable";-5,378;60,681;-1,361;-0,245;-0,06;-1,526;-0,207;0,128;0,015;0,061
"différent";-0,528;-3,673;-6,942;-2,848;-0,413;0,058;1,182;-0,254;0,024;17,216
"autorité";205,317;-3,875;-20,514;-2,955;-0,517;-3,019;-2,237;-5,584;-0,262;-11,226
"intéresser";-0,409;-3,875;-7,614;0,458;-4,06;1,218;-0,096;-0,336;-1,238;30,357
"gars";-16,656;0,506;101,182;-2,902;-2,412;0,457;-20,477;-0,294;0,529;-0,05
"final";-9,334;-3,321;-0,655;0,796;0,745;-0,011;22,321;0,011;-0,13;-0,563
"attaque";98,545;-3,825;-7,445;-1,231;0,028;-1,562;-3,729;-3,627;0,502;-4,602
"post";-3,987;-5,584;-3,468;-1,161;-5,771;-0,524;-6,437;-3,481;-1,146;116,604
"lier";-8,144;-3,825;-15,988;-0,258;13,24;-1,562;94,977;-1,018;0,502;-9,499
"forme";-2,33;-5,637;-8,542;-0,232;5,775;-0,068;6,134;-0,951;1,837;3,814
"conseil";-4,13;-3,724;-4,639;-2,875;-2,365;-0,068;37,015;-0,951;-0,223;1,547
"commun";-9,524;-3,372;0,547;4,526;-2,04;0,139;37,738;-0,148;-1,009;-6,293
"accès";-9,079;-3,673;-6,942;0,02;-1,172;1,453;100,532;0,163;-2,83;-10,319
"svp";-4,418;-3,825;-0,196;1,682;-2,459;-0,599;-8,319;-3,627;1,721;55,618
