"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"table";-1,32;0,061;0,998;-0,554;-1,287;4,157;-0,15
"sympa";8,521;-0,929;-0,835;4,351;-1,761;-2,639;-0,011
"différent";-20,079;2,753;-0,19;-1,035;-0,016;58,659;-11,168
"calcul";0,976;-0,778;-1,018;-0,529;0,057;0,533;-0,579
"aider";-21,543;-0,667;4,639;-0,07;-0,009;69,161;-18,698
"remettre";-19,175;-3,861;-3,169;-0,123;201,757;-2,701;-8,942
"mental";-1,906;-1,111;-1,455;-0,755;-0,949;34,223;-6
"livre";-13,897;-3,898;-1,763;-2,649;215,774;-0,65;-21,042
"habiter";-11,219;4,757;0,898;-2,7;-9,298;-14,232;72,635
"emji_visage_qui_hurle_de_peur";-14,574;1,525;-0,173;12,697;-3,124;0,737;6,784
"douche";-32,814;2306,915;-5,004;-2,598;-10,601;-20,297;-36,976
"canton";-21,543;-0,074;-4,76;-0,844;-9,898;-16,699;154,584
"bête";-4,776;-1,787;120,609;-2,421;6;0,162;-18,033
"bain";-20,932;1734,656;-5,004;-2,598;-14,833;-16,46;-20,37
"italie";-18,102;1052,536;-3,309;-0,153;-7,602;-14,232;-7,197
"fête";99,579;-0,848;-0,744;-0,133;-10,883;-4,571;-17,169
"emji_visage_boudeur";-9,875;-1,965;8,876;406,623;-3,73;-2,386;-3,472
"choquer";-28,694;-2,13;3,61;-2,674;128,928;-0,741;-4,82
"téléphone";-11,694;-3,6;-2,844;-0,823;-1,646;59,709;-2,3
"propos";-6,685;-3,898;-0,744;-2,649;166,924;-0,132;-25,308
"gagner";-21,853;-3,674;-1,524;-0,865;-8,206;67,473;0,042
"emji_visage_très_souriant_aux_yeux_rieurs";-2,277;-0,026;-4,468;-2,32;-7,26;-20,74;93,17
"chien";-14,591;-1,753;613,157;-2,396;-1,485;-19,649;-2,699
"type";-16,924;-0,13;2,318;-0,949;15,129;0,18;0,171
"racisme";-30,579;-3,563;-0,489;-2,421;308,33;-17,966;-3,714
"population";-25,68;-2,061;14,684;4,786;0,33;66,705;-32,088
"suivre";-7,222;-1,992;-3,076;-2,573;0,127;52,412;-8,415
"parole";13,28;-3,749;-4,907;-2,548;3,605;0,598;-10,941
"occuper";-13,658;-1,855;30,538;0,151;-4,975;61,732;-22,879
"leçon";65,118;-1,958;-0,626;-2,548;-0,042;-2,217;-21,758
"important";-15,753;-0,692;0,041;-0,865;8,439;43,752;-19,031
"soleil";0,196;-3,563;-0,489;-0,802;-11,625;16,936;-0,287
"vocabulaire";-4,979;-0,642;-4,712;-2,447;197,564;-27,05;-1,654
"vaudois";-12,24;-0,692;-2,937;-0,865;-12,055;-25,402;157,216
"internet";-23,794;-3,637;-0,543;-2,472;7,038;28,414;-0,776
"sacré";18,187;-3,563;0,579;-0,055;-6,172;-0,574;-0,999
"inventer";-26,791;52,528;-2,983;-0,086;1,801;-0,09;4,795
"emji_visage_qui_fait_un_câlin";21,022;-0,047;-0,463;-0,048;-0,825;-3,485;-1,987
"choisir";-13,941;-1,889;0,041;-0,865;19,567;18,743;-10,372
"rêve";3,518;-3,563;-1,406;1,179;-13,822;16,936;-4,662
"rentrer";-27,675;0,114;-0,463;0,197;-6,044;36,778;0,85
"envoyer";-17,676;-1,889;4,498;-0,078;25,308;1,846;-1,941
"emji_ok";124,987;-0,026;-1,253;0,251;-9,057;-16,646;-16,71
"emji_notes_de_musique";138,582;-2,002;-2,62;-1,361;-7,767;-14,261;-14,303
"content";-3,975;-0,642;0,063;-0,063;-0,448;18,184;-2,3
"poule";-13,095;-1,787;1317,106;-2,421;-13,822;-24,352;-24,426
"intelligent";0,385;-3,6;13,249;-0,823;40,786;-0,664;-27,127
"effet";-9,607;-0,593;3,119;0,197;19,019;3,481;-7,887
"sac";-20,66;54,701;16,261;168,859;-0,437;-8,685;-3,042
"ressembler";-6,63;4,114;-1,329;-2,371;-1,406;-4,2;32,216
"pensée";-2,306;-3,6;-1,445;-0,823;53,388;-0,015;-4,879
"musique";-5,445;-3,488;-1,329;-2,371;-1,406;-8,924;64,315
"matin";-17,884;0,145;-0,022;-0,741;-9,196;6,156;16,966
"disparaître";-9,607;-0,047;22,106;-0,782;-1,485;31,337;-12,305
"corps";-17,581;7,038;-0,387;-0,72;-5,662;84,528;-14,829
"public";-18,455;-0,007;-1,104;11,145;-1,703;67,258;-13,556
"moitié";-22,042;0;-2,294;-0,581;149,574;-9,304;-0,353
"liberté";-9,093;-0,546;-1,291;-0,741;-3,166;105,292;-23,375
"langage";-5,022;-3,414;-2,614;-0,72;242,564;-20,74;-9,861
"impression";-10,349;-0,522;-4,468;-2,32;7,077;10,68;-0,088
"franchement";-20,614;0,114;0,62;1,227;0,905;9,193;-0,059
"discours";-8,176;-3,526;-0,036;-0,782;21,819;17,626;-13,995
"culture";-15,772;-0,388;-4,176;-0,601;8,98;27,435;-4,516
"tirer";-20,305;-1,719;3,233;-0,761;-2,242;11,184;4,667
"sagesse";222,334;-3,526;-4,614;-2,396;-7,664;-19,649;-31,428
"plastique";-22,674;5,075;706,126;-2,194;-12,524;-2,826;-17,022
"plaindre";-23,307;-3,302;2,129;-0,016;-3,913;120,635;-21,977
"emji_visage_soulagé";8,012;-2,596;-1,622;-0,308;0,636;0,184;-5,27
"riche";-4,814;-1,618;-2,568;-0,7;5,75;14,633;-3,624
"marier";-8,585;-1,618;-4,42;-0,7;-5,535;12,866;8,182
"libre";-14,71;-1,551;-0,003;1,551;12,011;29,601;-17,693
"cest";-20,348;0,268;-0,272;-0,009;30,58;-9,881;11,735
"valeur";-2,126;-3,377;-2,568;-0,025;1,279;44,693;-20,464
"peine";-19,07;-3,34;-2,522;-2,27;-0,009;84,304;-7,89
"p";-3,812;-0,002;-4,176;-0,601;-10,193;-12,869;83,636
"détester";-0,737;-3,302;-0,317;0,313;-2,749;-2,396;19,93
"couleur";-17,581;-3,414;-0,016;-2,32;20,704;-5,86;19,719
"capable";-21,726;-3,117;0,004;-0,562;49,987;32,243;-30,14
"village";-11,151;-3,302;2,129;1,551;-5,283;-0,01;22,139
"traiter";-23,623;-1,584;24,467;0,291;39,345;3,072;-14,191
"tourner";-6,97;-1,584;-0,34;-2,27;-1,878;-0,78;33,796
"système";-20,348;2,803;6,48;1,673;-2,546;53,834;-17,022
"preuve";-25,445;-3,265;-2,43;-0,64;191,301;-0,079;-11,831
"jésus";-8,259;-1,385;-2,248;-0,562;128,937;-12,244;-0,608
"fier";7,964;0;-2,203;-0,001;-0,223;0,002;-2,946
"chanson";19,678;0,244;-1,104;-2,219;-1,703;-8,685;0,19
"totalement";-22,991;-3,265;0,225;1,611;54,616;4,59;-8,733
"mari";-14,124;-3,228;-2,385;-0,62;-1,617;90,836;-9,931
"gosse";-5,508;-3,302;-1,141;1,551;-0,486;32,282;-4,156
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";-6,142;-0,286;0,018;-2,042;-9,479;-13,078;80,967
"emji_visage_avec_un_léger_sourire";-0,477;5,228;-1,031;7,363;-2,446;-4,48;6,401
"doute";-5,29;-3,265;0,225;0,336;69,83;-0,002;-13,556
"bout";-7,587;-0,409;-0,272;-0,009;-12,524;10,2;7,263
"toucher";0,146;-1,551;-0,317;0,313;2,385;10,705;-17,693
"svp";-2,89;-1,451;-2,339;1,737;-0,068;-0,024;7,701
"souhaiter";2,283;-3,228;0;-0,62;0,991;19,469;-31,219
"rare";3,629;-3,154;-0,995;-2,143;-2,347;16,814;-9,353
"match";-7,342;-3,191;-4,176;-2,169;-10,193;66,905;-0,81
"horreur";-13,378;2,854;3,286;-1,26;-0,948;6,349;0,341
"film";9,577;-3,191;-1,031;-2,169;-3,571;-0,793;1,124
"origine";-12,018;-0,002;-1,031;-2,169;103,295;-9,592;-0,027
"endroit";-12,091;-0,267;0,026;-0,486;-7,386;46,898;-1,08
"emji_renard";93,685;-2,559;38,498;-0,292;-9,928;-17,206;-24,748
"doux";24,354;0,244;0,225;-0,64;-3,799;-0,586;-7,36
"vacance";-7,098;-1,418;-0,995;-0,581;-4,784;1,303;18,792
"service";-19,723;0;38,98;1,804;2,008;18,897;-20,583
"réfléchir";-11,455;-3,117;0,004;0,439;33,083;19,697;-24,942
"retour";0,066;2,803;-0,272;-0,009;-6,591;11,816;-4,739
"fumer";-21,411;-3,079;0,007;1,943;-2,152;3,188;16,156
"violence";-17,226;-3,117;-2,248;-2,118;4,52;70,673;-16,021
"riz";-20,779;-3,005;1385,36;-2,042;-9,479;-23,808;-23,873
"pleurer";-2,386;-3,079;-0,923;-0,542;-4,537;3,188;7,687
"gauche";-18,788;-1,319;-3,982;-2,068;-0,188;11,348;9,65
"célestin";174,577;-3,117;-4,079;-2,118;-9,907;-10,57;-24,942
"clairement";-21,726;-1,385;0,338;4,302;41,1;-0,273;-0,081
"maladie";-19,833;-1,188;203,047;65,94;-5,403;1,983;-20,414
"emji_visage_avec_une_main_sur_la_bouche";-7,682;-0,195;0,662;-0,412;-0,287;-0,068;11,412
"sérieux";-14,873;0;-0,923;-0,542;0,036;-3,831;39,237
"retourner";-11,174;-1,352;-0,923;-2,093;0,273;22,847;-0,22
"marcher";-19,411;-3,117;-0,211;0,439;-4,66;32,243;0,913
"hygiène";-22,899;1497,057;-3,884;-0,486;-2,906;-18,787;-23,517
"groupe";-12,379;-3,005;-0,853;-0,504;39,932;-0,006;0,026
"découvrir";0,101;0,002;-2,158;0,498;-0,588;6,841;-3,654
"clair";-8,259;-1,385;-2,248;-0,562;33,083;-2,295;2,106
"certainement";-8,99;-3,005;1,429;-2,042;-0,003;35,781;-5,577
"boulot";-25,472;0,008;-0,138;327,948;-0,125;1,58;-5,333
"remarquer";-11,803;-1,221;-3,836;-0,467;84,69;-0,041;-3,046
"prêt";-11,23;-2,856;-0,717;-0,43;-0,053;4,015;7,673
"oser";-14,574;-0,305;-0,173;-2,068;-0,01;58,314;-8,498
"intelligence";-0,114;-2,968;-0,138;-2,017;191,293;-14,639;-23,517
"emji_visage_qui_rougit";-15,118;-0,029;-3,058;7,921;-1,228;-10,995;61,44
"règle";-14,786;20,335;-3,69;-0,412;-6,834;78,583;-15,355
"rouler";-4,994;-1,124;-0,079;-0,412;-5,142;-1,701;35,809
"raconter";-12,379;-3,005;-2,112;0,529;44,287;2,849;-4,449
"qualité";-12,091;-2,968;5,261;-0,486;0;40,195;-9,433
"période";0,838;0,024;-1,932;-1,941;-2,585;14,57;-5,798
"interview";3,771;-1,286;-2,112;-2,042;6,902;-0,702;-1,827
"fermer";-18,788;5,888;7,527;0,498;-2,056;16,989;-1,987
"emji_visage_grimaçant";-14,18;-0,162;-0,054;-1,865;-4,883;-3,902;64,835
"aide";-7,94;-1,156;1,76;-1,941;-3,81;76,368;-17,81
"train";-13,385;-1,188;-0,751;-1,966;-5,403;22,604;3,659
"sauter";31,937;-1,092;-3,641;0,014;-6,696;-0,517;-2,294
"ridicule";-19,518;-2,856;0,058;5,258;70,14;-4,584;-0,006
"obliger";-15,698;-1,221;-0,784;13,57;-0,986;17,184;0,002
"danse";-5,786;-2,745;-0,054;-1,865;-2,273;0,019;21,335
"course";-10,746;-2,559;-1,578;11,247;-4,244;53,936;-6,318
"carte";-1,093;-2,745;-0,619;5,732;-6,559;-3,902;26,493
"bouteille";-21,627;142,456;151,249;2,509;-8,765;-13,329;-1,107
"évidemment";-22,899;0,008;3,1;-0,486;-0,125;43,482;-5,333
"éduquer";-6,266;-2,819;-0,684;-1,916;5,002;39,154;-15,355
"ya";-15,394;-0,23;3,36;-1,966;23,601;-2,025;1,955
"offrir";-0,291;-2,931;0,035;2,251;-2,798;29,421;-12,493
"emji_chat_souriant_aux_yeux_en_coeurs";121,748;-2,225;0,57;-1,512;-6,492;-18,832;-14,128
"détruire";-21,945;-2,856;148,676;-0,43;-0,845;14,57;-11,858
"comparer";-9,241;-2,819;0,071;-0,412;1,433;15,293;-1,107
"chou";194,352;-2,931;-3,836;-0,467;-9,193;-23,097;-20,766
"bcp";-5,786;2,187;-0,054;-1,865;0,062;14,729;-2,955
"réalité";-9,241;-2,819;-0,684;-1,916;55,262;11,486;-19,711
"plaire";-3,067;-0,212;-0,717;-0,43;31,597;0,502;-5,798
"papier";-18,258;821,505;0,824;-1,84;-4,755;-7,381;-12,404
"pain";-19,402;-0,091;422,404;-1,739;-4,244;-22,045;1,729
"grave";-10,063;-1,221;-0,122;-0,467;19,756;1,159;-0,218
"euro";-16,922;-2,819;-1,888;-0,412;-10,937;-0,272;73,788
"ensemble";-0,127;-2,819;-1,888;-0,412;-3,691;53,294;-15,355
"arbre";-0,001;-2,633;282,725;-1,79;-6,147;-0,034;-22,819
"suffire";-19,518;0,024;-0,717;2,42;0,209;14,57;-0,006
"jean";-17,943;0,075;-1,71;-1,815;-3,222;-18,253;114,78
"humanité";-6,266;-1,124;-0,079;-1,916;0,254;61,18;-22,093
"féminin";-15,065;0,104;-1,622;-1,764;0,19;37,619;-3,072
"foot";-9,535;-2,633;-3,447;-1,79;0,151;21,813;0,006
"finalement";-15,394;-1,188;5,63;-0,449;-2,691;33,453;-1,378
"emji_visage_avec_un_sourire_malin";-4,855;0,937;-0,495;-1,764;3,536;0,025;0,926
"amuser";18,406;-2,893;-1,977;-0,449;0,568;-2,823;-2,049
"accepter";-17,543;-2,893;-0,751;19,872;57,672;3,698;-16,03
"salle";-20,991;1293,924;-3,592;-1,865;-8,48;-10,867;-14,683
"mamie";65,864;-2,856;8,741;-1,941;-2,585;-20,003;-5,798
"forme";-7,425;-1,092;0,086;-0,394;2,553;4,702;-0,041
"emji_visage_pensif";10,935;-1,06;0,103;-0,377;-2,273;5,074;-14,683
"emji_visage_avec_lunettes_de_soleil";28,595;-0,934;-1,622;0,048;-6,011;-5,236;-0,015
"cerveau";-17,629;0,089;-0,025;-0,325;101,334;2,055;-22,819
"résultat";-11,619;-2,67;-1,71;0,032;28,348;16,255;-12,08
"protéger";-2,354;-1,028;4,094;-0,359;-0,004;22,393;-12,404
"intérêt";-16,612;-1,092;-1,843;5,569;62,027;8,737;-21,737
"face";-17,629;-2,633;-1,666;0,932;1,221;21,813;-0,215
"emji_visage_souriant_avec_une_larme";0,278;-0,067;-1,491;-0,259;-1,587;8,286;-2,471
"doigt";-17,943;0,075;-1,71;-0,342;-2,071;28,848;0,292
"allemand";-18,258;-0,146;-3,544;0,837;-8,338;-10,555;106,174
"vendre";-11,912;-1,028;0,824;0,025;-8,338;24,982;0,217
"réflexion";-6,664;-2,67;-1,71;-0,342;182,556;-10,245;-8,645
"police";-11,036;-2,596;-0,495;-0,308;-1,015;41,025;-1,463
"passage";-9,815;35,94;-3,495;0,883;-4,626;16,255;-1,779
"nuit";-11,912;-2,708;4,094;0,025;-8,338;54,649;-4,807
"méchant";-16,372;-2,485;-0,408;-1,689;0,91;75,857;-16,561
"gant";-18,45;1516,213;-3,203;-1,663;-9,496;-20,974;-16,212
"changement";-14,18;-2,745;-0,619;-0,377;14,132;45,487;-21,382
"bois";0,147;-1,028;4,094;-0,359;-8,338;4,292;-0,357
"blague";-20,355;-0,997;-0,034;0,032;-0,138;-5,747;56,264
"voler";-17,629;-2,633;-0,525;196,457;-0,108;0,799;-0,215
"soeur";0,53;-0,131;0,883;-1,815;-2,071;18,486;-14,013
"situation";-17,629;-0,965;-1,666;-1,79;37,497;30,027;-20,316
"région";-12,205;2,187;-0,619;0,792;-4,883;-10,867;60,652
"route";-17,943;-2,67;10,158;-1,815;-3,222;28,848;-0,069
"planète";-20,038;-2,633;7,128;0,932;-1,971;71,35;-15,746
"nombre";-10,746;-2,559;11,123;0,057;0,235;35,713;-17,259
"humilité";104,898;-2,708;-3,544;-1,84;-4,755;-1,923;-23,535
"expression";-5,92;-0,903;-0,465;-1,739;23,507;-0,747;0,59
"enseignant";-15,065;-2,596;-3,398;-0,308;1,342;88,236;-22,461
"chasseur";-18,767;-2,485;1137,244;-0,259;-7,485;-21,331;-18,896
"belgique";-9,815;96,229;-0,034;-0,342;-6,284;-1,758;5,828
"avance";-4,335;-0,146;-1,754;-0,359;0,086;24,982;-4,807
"éviter";-18,258;-1,028;9,856;0,025;-0,587;19,946;-0,745
"primaire";0,15;-2,262;-1,233;1,549;-0,412;16,467;-10,387
"mentalité";-2,888;-0,965;-0,025;0,932;-4,498;43,016;-9,981
"courir";-4,405;-2,522;-1,534;-0,275;-2,765;37,116;-1,843
"courage";5,158;-2,596;-0,495;0,048;1,342;4,237;-17,608
"cool";6,624;-2,708;-1,754;-1,84;-0,587;0,226;-0,357
"agir";-20,038;-0,117;-1,666;0,932;0,558;62,527;-13,679
"regard";36,916;-0,965;0,946;0,039;-0,108;-3,253;-15,746
"désolé";-22,282;0,937;1,011;0,048;43,209;-4,066;0,477
"dangereux";-19,72;-2,596;2,482;-1,764;2,308;31,249;-4,097
"poste";-15,745;-2,41;3,138;7,461;-0,657;9,43;0,059
"nourriture";-21,963;-0,903;850,372;-1,739;-9,928;-3,838;-17,259
"frère";-12,972;0,104;-1,622;-1,764;13,582;5,43;-0,444
"emji_visage_rieur";9,609;-0,841;-1,491;-0,259;2,863;-0,535;-5,781
"but";-9,308;-0,75;0,386;7,687;1,251;21,067;-11,365
"boîte";-21,644;-0,872;4,973;53,575;-4,117;2,83;1,258
"style";-4,405;0,14;-1,534;-0,275;-0,866;-1,821;22,117
"photo";-5,434;-0,067;-0,408;-1,689;-3,991;23,254;-0,034
"peau";-11,774;0,183;-0,38;1,207;4,508;1,031;0,2
"oreille";-2,522;-0,903;-1,578;-1,739;0,235;0,604;3,467
"montagne";-0,704;-2,448;-0,38;-1,663;-5,466;-0,889;24,215
"loi";-19,402;0,996;-0,012;6,63;0,235;42,553;-15,061
"etre";-4,405;-0,872;11,466;-0,275;-1,681;17,33;-4,769
"dépendre";-14,757;-0,903;0,217;1,035;-0,939;3,503;5,803
"sourire";30,213;-2,448;-1,447;-1,663;-3,866;0,208;-6,909
"siècle";-15,431;1,338;0,386;-0,213;3,509;21,067;-7,859
"prouver";-21,007;-0,811;-0,38;7,243;130,35;-0,889;-12,022
"professeur";-15,911;-0,575;-2,815;-1,462;3,497;54,48;-11,34
"national";-0,157;-2,522;-1,534;-1,714;-2,765;24,898;-2,666
"apprécier";-5,195;-0,811;-1,447;-1,663;13,033;24,326;-16,212
"sale";-18,767;262,998;-1,491;1,148;-0,023;-0,535;-2,471
"prochain";-4,959;-2,41;-0,352;3,722;-0,19;-0,353;11,171
"papa";6,392;-0,841;-3,252;0,079;-5,602;0,01;0,137
"méthode";-8,826;-2,076;-0,14;0,292;0,63;37,86;-10,673
"forcément";-20,688;-0,781;5,583;-0,228;49,791;0,665;-5,256
"emji_singe_ne_rien_voir";-4,162;-0,238;-0,588;-0,01;-4,383;-3,917;37,694
"chaleur";-0,109;-2,485;-0,003;-1,689;-1,587;0,874;2,193
"écran";-3,539;-2,373;1,481;-0,213;-0,592;43,277;-15,516
"sécurité";-17,497;-2,336;6,029;277,82;-1,228;4,513;-13,021
"solution";-12,301;6,968;0,519;29,001;-1,059;21,529;-14,475
"race";-7,342;-2,113;367,535;-1,436;2,361;-7,341;-15,36
"migros";-19,094;-2,225;301,732;4,454;-4,657;-0,276;-3,998
"magasin";-7,88;-0,781;0,347;383,365;-9,351;2,76;-11,693
"lapin";-17,497;-2,336;245,487;0,137;-2,216;0,48;-6,07
"jurer";-9,88;-0,811;-1,447;-1,663;-0,012;-20,974;83,082
"goût";-14,141;-0,067;1,229;-0,259;57,693;-4,492;-0,034
"fameux";-5,195;3,082;-1,447;-0,244;-7,343;-13,991;63,945
"europe";-11,774;5,854;-3,203;-1,663;0,405;21,645;-2,28
"emji_visage_souriant_avec_auréole";1,956;-1,816;-0,741;-0,035;-0,248;-14,912;15,363
"emji_deux_coeurs";58,272;-0,464;-2,62;-1,361;-5,645;-0,987;-10,01
"boire";-18,45;-0,056;12,189;-0,244;-0,23;-1,495;19,024
"belge";-12,607;-2,299;-1,275;0,154;-4,926;-7,232;78,193
"énorme";-1,68;-0,75;1,481;-0,213;-0,153;3,059;-0,061
"politique";-14,805;-2,299;-1,275;-0,184;1,519;63,841;-14,821
"nostalgie";117,338;-2,41;-3,155;-1,638;-2,432;-9,803;-18,188
"joyeux";99,235;-2,41;-3,155;-1,638;-9,351;-5,223;-9,845
"habitude";-8,153;1,191;2,996;1,207;0,07;24,326;-16,212
"gueule";-13,526;-2,41;-0,352;1,27;-1,404;-0,001;25,329
"expérience";-1,136;-2,41;-3,155;0,105;-0,19;34,69;-9,845
"empêcher";-18,132;-2,41;0;18,802;-0,19;53,28;-13,699
"connaissance";-2,711;-0,781;0;0,105;23,123;6,285;-18,188
"café";-15,118;-0,029;0,003;7,921;-6,917;-1,051;34,049
"tromper";-6,805;-2,262;-1,233;0,173;30,741;2,071;-4,242
"salaire";-15,118;-2,336;-3,058;500,52;-6,917;12,646;-17,48
"réel";-9,308;-2,373;-0,326;0,12;51,244;3,059;-11,365
"pari";-12,607;-0,691;-1,275;0,154;-4,926;0,6;25,935
"nombreux";-11,476;-2,41;1,393;1,27;-1,404;34,69;-4,043
"mériter";-3,539;-2,373;3,286;0,12;-1,315;18,54;-3,808
"intéresser";-15,911;-2,15;-0,181;0,24;2,171;50,164;-13,437
"info";-12,913;-0,029;3,44;-0,198;-2,216;-0,546;22,001
"impossible";-11,476;1,263;0;45,468;-1,404;17,627;-8,157
"général";-15,745;0,207;-0,352;1,27;3,283;11,241;-1,358
"final";-10,585;-0,021;0,472;0,154;-1,142;39,166;-7,268
"emji_visage_qui_regarde_entre_ses_doigts";-15,911;-0,002;-0,181;-1,462;14,842;-3,494;12,193
"emji_visage_de_clown";-13,694;0,018;3,112;2,507;49,236;-8,989;-0,02
"degré";-16,863;-0,661;-1,233;-0,17;-0,065;-3,103;48,382
"cul";-20,369;791,128;-3,106;-1,613;-5,195;-9,49;-1,915
"actuellement";-13,526;-2,41;0,347;1,27;-0,657;25,443;-0,781
"étude";-16,546;-2,225;-0,226;-0,156;41,205;5,801;-5,256
"étonner";-9,308;-2,373;0,386;3,858;-5,195;39,62;-3,808
"utile";-17,815;85,519;0,001;0,12;-0,153;18,54;-15,516
"tristesse";32,75;-2,373;-3,106;-0,213;0;0,002;-15,516
"roi";4,028;-0,721;-3,058;19,752;-1,228;-0,205;-1,067
"produit";-19,094;-2,225;170,636;1,627;0,033;1,525;-10,064
"entier";-6,081;3,352;1,481;1,335;-7,059;47,095;-17,834
"courant";-17,497;6,498;0,003;1,403;1,38;3,379;-0,03
"bosser";-14,805;-2,299;0,472;28,319;-6,775;13,4;0,228
"évolution";-7,072;-2,299;-1,275;-1,562;2,612;46,725;-14,821
"wow";25,665;-0,691;-3,009;-0,184;-0,47;-3,325;-1,572
"verre";-18,457;-0,002;409,185;-1,462;-8,343;-6,082;-0,148
"tour";-4,493;-0,721;-0,3;0,137;-6,917;10,692;1,579
"supporter";-19,413;-2,262;1,772;13,905;-3,248;56,999;-10,387
"retraite";-1,097;-2,225;-2,912;-1,512;-8,631;7,3;5,755
"pur";12,116;-2,336;3,44;-1,588;0,631;-1,72;-6,07
"juger";-11,388;-2,15;-1,106;-1,462;103,98;0,268;-11,34
"formidable";99,315;-0,721;-0,3;-0,198;-6,917;-9,178;-15,169
"décéder";19,997;-2,299;1,67;-0,184;-6,775;0,236;-7,268
"dos";-16,863;-0,015;3,769;38,606;-6,634;2,071;2,045
"compter";-5,332;-0,661;0,519;0,173;-1,059;44,58;-14,475
"collège";-7,619;-2,15;-1,106;-1,462;0,463;10,262;0,26
"apprentissage";-15,595;-2,113;-2,766;4,965;-2,767;87,062;-13,092
"1er";-4,038;-0,015;0,012;-0,17;-2,004;-2,163;21,429
"subir";-14,18;-2,225;-2,912;-1,512;19,979;38,721;-16,419
"purée";69,15;-2,225;-1,19;-0,156;-0,977;-11,967;-6,687
"insulter";-18,775;-2,188;-1,148;1,708;164,176;-6,366;-4,991
"fromage";-12,932;62,865;2,36;-0,105;0,63;-4,187;0,965
"fondue";-8,826;116,893;-2,717;-0,105;-4,125;-4,187;7,858
"extraordinaire";118,179;-2,262;-2,96;-1,537;-3,248;-8,559;-19,239
"emji_trèfle_à_quatre_feuilles";120,073;-2,039;-2,669;-1,386;-7,911;-8,429;-14,655
"bizarre";-14,492;1,584;0,012;0,173;55,918;-2,163;-1,409
"tjs";-3,449;0,674;-2,572;0,386;-5,504;0,907;7,93
"ski";-0,14;-2,188;-2,863;-1,487;-6,351;-11,633;56,612
"saint";-4,133;-2,076;-2,717;-1,411;1,433;0,472;4,823
"risque";-15,911;-0,575;0,682;66,143;-1,696;38,285;-18,166
"religion";-18,138;-0,547;-2,766;-1,436;133,083;0;-9,1
"nègre";-17,819;-2,076;-1,023;-1,411;-0,174;-14,964;95,722
"nouvelle";-2,924;-2,262;-2,96;-0,17;2,815;10,145;-1,409
"ménager";-17,819;-0,519;-0,14;-0,105;-5,927;102,026;-12,748
"monter";-7,897;-0,006;0,029;1,708;-4,524;6,283;1,728
"exceptionnel";40,676;-2,262;-0,25;-1,537;-1,059;-2,163;-6,976
"conscience";-5,087;-2,225;1,878;-0,156;0,033;42,458;-18,881
"argument";-17,501;-0,491;0,878;-1,386;140,328;-6,744;-3,963
"schneck";-10,758;440,788;-0,032;-1,234;-0,863;-14,912;-0,387
"respectueux";-2,534;-0,006;-2,863;-1,487;1,037;40,359;-18,524
"ps";-9,702;-0,006;-0,203;0,216;3,257;-7,946;20,858
"pote";-7,619;-2,15;-2,815;-1,462;-4,39;-1,619;54,301
"message";-1,657;-2,188;-2,863;0,216;59,322;-0,204;-7,983
"logique";-10,781;-0,519;-1,023;-0,105;109,802;-4,187;-3,06
"campagne";-7,342;-0,547;82,26;-1,436;-2,767;0,815;-0,372
"actualité";7,668;-0,575;-0,181;-0,129;-0,259;0,048;-3,52
"élevé";-6,017;-2,15;-1,106;9,225;-4,39;50,164;-9,42
"science";-16,545;-0,41;-0,86;-1,31;208,34;-3,21;-16,022
"grand_mère";9,464;1,867;-0,181;-1,462;-0,82;-0,142;-3,52
"espèce";-15,595;-0,547;165,323;0,265;5,459;-0,091;-13,092
"emji_rose";144,942;-1,705;-2,232;-1,159;-6,615;-16,45;-16,489
"caméra";-17,182;-2,002;-0,941;88,261;1,749;2,192;-0,478
"baisser";-13,867;-0,006;1,99;-0,142;-0,026;44,206;-11,675
"anglais";-17,501;0,001;-2,669;-1,386;-0,137;3,998;12,403
"âgé";-1,982;0,52;0,809;-0,105;0;11,696;-7,075
"tt";-0,925;-0,464;-0,103;-1,361;11,405;-0,004;-0,478
"soin";-6,017;-2,15;41,717;-0,129;-6,209;34,681;-15,713
"profiter";2,373;-2,15;-0,181;-0,129;-4,39;14,442;-7,678
"parfaire";-4,604;0,433;2,108;-0,129;0,081;5,328;-1,638
"ordinateur";-17,182;-2,002;0,107;2,172;154,196;-6,449;-8,15
"nord";-11,688;5,528;-2,523;-1,31;-3,599;-9,315;63,443
"milieu";-2,555;-2,002;-0,103;-1,361;-0,103;33,757;-8,15
"humour";-0,612;-2,076;-2,717;-1,411;0;-8,745;30,633
"fan";7,597;2,194;-0,982;-0,093;-3,993;-0,021;-1,149
"emji_visage_triste_mais_soulagé";-5,584;-1,186;-0,163;-0,806;-0,296;39,14;-6,674
"emji_tête_de_fou";-8,536;-0,491;-2,669;-1,386;-3,993;-14,612;93,058
"chaise";13,622;-0,575;-2,815;-1,462;-4,39;-0,457;0,045
"vélo";-11,998;-1,965;-2,572;-1,335;-7,623;1,599;35,233
"unique";-8,536;-0,491;2,496;540,137;-0,603;-8,429;-5,276
"sauver";-2,96;0;43,982;1,974;0;1,675;-10,673
"rouge";-10,177;-2,002;-0,941;-1,361;-5,645;0,743;30,14
