"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*a_0346";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_8-1-2023";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0345";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_682";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_6-1-2023";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0344";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postDate_4-1-2023";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*a_0343";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_2-1-2023";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0342";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postLikes_888";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postDate_1-1-2023";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*a_0341";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_30-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0340";-0,031;25,034;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_28-12-2022";-0,031;25,034;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0339";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*postLikes_372";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*postDate_26-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*a_0338";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*postLikes_962";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;-0,12;-0,077;-0,107;-0,086;-0,114;-0,068;6,296;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;10,684
"*postDate_24-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*a_0337";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_23-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0336";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_21-12-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0335";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_19-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0334";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;35,449;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_18-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;35,449;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0333";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*postLikes_516";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*postDate_16-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*a_0332";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_936";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_14-12-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0331";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;29,374;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_657";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;29,374;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_12-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;29,374;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0330";-0,031;-0,04;-0,042;28,159;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_11-12-2022";-0,031;-0,04;-0,042;28,159;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0329";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postDate_8-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0328";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_922";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_7-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0327";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postLikes_753";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postDate_5-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*a_0326";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postDate_3-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0325";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postLikes_131";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postDate_1-12-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*a_0324";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_30-11-2022";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0323";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_28-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0322";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_27-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0321";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_24-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0320";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_491";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_23-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0319";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_21-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0318";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_20-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0317";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_294";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_18-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0316";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_656";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_15-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0315";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postDate_14-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0314";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_13-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0313";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_402";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_12-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0312";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_325";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_11-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;20,44;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0311";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postLikes_855";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postDate_9-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*a_0310";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_949";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_7-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0309";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_903";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_6-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0308";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_4-11-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0307";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*postLikes_637";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;-0,12;-0,077;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;6,296;6,824;-0,086
"*postDate_1-11-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*a_0306";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_31-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0305";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_30-10-2022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0304";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_312";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_28-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0303";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_26-10-2022";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0302";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postLikes_423";-0,125;-0,161;-0,167;-0,143;2,839;-0,271;7,455;-0,125;-0,24;-0,155;3,308;-0,173;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;3,583;-0,278;-0,259;-0,173
"*postDate_24-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0301";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_571";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_23-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0300";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;29,374;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_21-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;29,374;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0299";-0,031;25,034;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_19-10-2022";-0,031;25,034;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0298";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_797";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_17-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0297";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_16-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0296";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*postLikes_397";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*postDate_14-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;23,299
"*a_0295";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_973";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_12-10-2022";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0294";-0,031;-0,04;24,137;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_10-10-2022";-0,031;-0,04;24,137;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0293";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
