"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"poser";-11,526;-11,847;-8,866;-3,395;-0,472;-2,71;-0,938;-1,534;-9,021;192,66
"exactement";-1,555;-12,123;-1,77;-4,864;-0,022;-0,382;-9,825;0,15;3,809;41,241
"base";-7,67;-11,847;-6,496;-0,715;7,246;23,848;-5,67;-0,676;-13,896;47,995
"éviter";-11,299;-11,48;-6,092;-3,233;-1,505;3,45;9,974;-1,444;-0,787;24,743
"valoir";-4,451;-1,323;-1,983;-3,273;7,5;18,182;-0,038;0,785;0,031;-1,389
"retrouver";-10,731;-14,177;-2,542;-0,094;-1,36;2,741;6,272;1,103;18,597;-3,047
"suivre";-11,355;-11,572;-0,296;1,451;-3,24;0,481;-2,615;-2,658;-1,647;52,737
"parent";-8,826;-12,493;-22,418;-1,861;0;33,772;-3,703;23,822;30,552;-7,429
"langue";-8,096;-7,999;-22,742;-6,842;8146,17;-23,904;-17,501;-2,076;-27,182;-35,553
"source";-8,713;-16,18;-0,068;-5,627;-0,34;-0,734;0,004;-3,876;-27,602;169,759
"info";-5,515;-1,029;-0,343;-0,134;-3,127;-4,522;0,204;-2,47;-8,545;73,112
"citoyen";-11,128;-18,995;-5,793;59,391;1,173;-0,014;-7,49;0,892;0,248;14,795
"eau";-8,433;-11,838;-10,757;36,643;-1,289;-23,178;696,452;-3,729;-26,511;-30,466
"train";-11,071;-7,992;-1,152;-4,375;-1,447;-0,008;357,099;-1,355;-9,992;-18,423
"suffire";-11,242;-15,036;-2,494;-0,194;1,123;7,022;3,095;-2,604;0,06;6,223
"rue";-11,128;-14,845;4,736;209,416;-0,404;-18,452;1,202;-0,562;2,569;-7,202
"jouer";-4,591;-10,999;-8,283;-2,293;-0,222;-1,473;-1,217;2,967;33,2;6,447
"garder";-10,958;-16,566;-5,499;-0,134;-1,418;30,525;0,874;12,604;0,624;-0,91
"représenter";-6,092;-10,906;0,716;-2,256;-0,215;2,678;0,197;-0,912;-12,712;36,559
"préférer";-11,185;-6,785;-1,257;-2,068;-1,476;44,426;-2,429;0,257;1,434;-0,52
"groupe";-9,823;-12,653;72,901;24,869;-2,803;-7,656;-4,32;-0,892;-3,153;2,16
"reconnaître";-5,308;-10,566;220,514;-0,989;-0,34;-20,514;-12,916;-1,224;-0,883;0,221
"face";-10,617;-13,986;1,838;3,248;-1,332;-9,777;-9,45;0,419;1,926;42,061
"profiter";-10,788;-14,272;-11,494;-1,016;-1,375;216,885;-1,382;-0,47;-2,35;-9,399
"couper";-4,017;-7,326;-10,917;-4,757;-2,189;46,234;1,071;-0,251;2,365;-1,234
"clairement";-10,617;-12,118;-0,043;0,583;-0,322;-1,899;-4,381;0,046;13,325;12,354
"ultra";-10,164;-11,372;-16,799;-3,677;-0,254;293,418;1,136;-2,102;-21,684;-9,839
"oeil";-8,882;-9,224;2,705;7,42;-1,404;-21,089;-4,776;-1,289;148,328;-16,294
"haine";-10,674;-14,081;71,482;1,19;0;-20,323;-16,552;-0,054;0,001;19,324
"média";-8,545;-13,891;7,457;0,008;-1,317;-21,719;-14,407;-5,669;-18,026;222,466
"courage";117,462;-1,888;-0,364;-2,677;-0,305;-12,023;-6,496;2,397;18,563;-10,895
"réponse";-10,334;-5,592;-2,048;-0,039;-1,26;-12,9;-13,977;-3,671;-2,777;193,318
"peur";-10,561;-3,654;-1,693;0,189;-1,317;-2,382;-2,505;-0,412;55,894;0,001
"européen";-8,407;-8,508;19,989;0,16;0,182;0,117;-1,668;-1,324;-0,009;0,847
"imaginer";-8,657;-7,402;-7,211;-4,068;-0,331;10,519;2,424;-0,441;11,683;-0,054
"fortune";-10,107;-11,278;-20,611;-5,112;-2,884;594,317;-11,762;-3,553;-25,205;-27,057
"ia";-9,71;-4,746;-17,624;-6,501;-0,192;-0,005;-5,273;-1,895;-8,386;184,546
"logique";-10,334;-8,347;-3,549;1,456;9,232;2,976;1,518;-2,18;-5,909;18,553
"journée";-6,471;-4,349;-11,906;-8,973;-2,932;-1,948;-0,235;75,106;86,254;-10,188
"concerner";-10,277;-17,542;-6,464;-5,252;-1,246;28,28;-0,235;-2,154;1,097;11,641
"choisir";-10,107;-9,568;-5,066;-2,407;-2,884;-0,259;-0,84;18,79;14,96;7,777
"mdr";-10,164;0,734;-5,164;3,897;0,009;-0,881;-1,415;0,104;50,372;-11,065
"détruire";-10,22;-9,749;29,66;19,551;-1,232;-0,94;2,365;-2,128;-0,699;-1,619
"vidéo";-9,937;-9,298;4,843;2,908;-1,162;-25,285;-8,276;-3,465;-4,96;133,547
"peine";-10,277;-13,414;0,033;-3,763;1,608;-0,044;-2,995;4,232;46,187;-1,246
"intérêt";-9,767;-14,542;-0,001;-0,001;-0,2;-0,012;-2,396;-1,921;-3,768;71,866
"information";-7,984;-3,991;2,91;-0,01;-2,851;-16,381;-9,899;19,23;-6,007;80,998
"franchement";-8,152;-5,359;-13,265;0,042;-2,9;0,72;-0,882;-0,015;103,639;-11,065
"facile";-9,993;-12,939;-12,877;-0,208;3,755;4,663;-2,657;2,906;22,452;0,598
"casser";-10,22;-11,465;0;1065,721;-2,916;-9,908;-0,045;-1,034;-25,639;-16,895
"semaine";-9,71;-12,463;-3,471;-2,144;6,901;4,668;67,454;1,802;0,066;-10,882
"traiter";-10,05;-11,185;17,625;0,057;0,013;-9,436;-7,067;9,141;0,182;14,342
"long";-9,993;-11,092;-7,117;-6,745;-0,23;9,989;-1,897;-0,28;37,192;0,04
"économique";-9,597;-14,253;-6,357;-6,404;-0,178;84,429;1,824;0,848;-16,235;3,356
"économie";-9,937;-16,961;-22,323;-4,972;-2,835;348,342;7,28;-5,334;-32,885;-8,025
"chiffre";-9,823;-9,118;-8,053;-0,593;-1,133;53,721;-1,726;0,736;-9,907;14,328
"accepter";-9,823;-12,653;0,17;0,096;-0,207;9,542;-3,325;0,736;7,461;-0,426
"uniquement";-10,107;-15,12;-0,421;0,049;-1,204;0,083;4,404;1,5;-0,332;12,601
"toucher";-9,993;-6,405;-7,117;-5,019;-2,851;73,382;7,105;-0,28;-4,253;-0,14
"fédéral";-9,653;-14,349;-3,386;69,68;-0,185;14,678;-12,694;-0,21;-14,871;22,172
"financer";-9,88;-12,748;16,705;-8,626;-2,819;199,38;-8,179;-5,304;-24,336;-5,853
"démocratie";-7,592;-7,223;9,706;8,58;-2,738;-22,113;-16,512;-1,844;-13,197;134,371
"moyenne";-9,256;-15,8;-20,646;-8,081;-2,641;467,835;0,231;-1,693;-34,776;-18,193
"haut";-5,93;-14,446;-9,185;-3,334;0,031;38,72;5,371;0;0,207;-0,339
"faute";-9,88;-6,242;-2,891;32,188;1,85;0,69;-1,783;-0,912;0,29;2,628
"rappeler";-10,107;-7,999;-1,224;14,211;0,011;-4,417;-0,172;-0,305;0,039;25,723
"humanité";-1,999;-14,446;74,727;-6,501;-2,771;-9,733;-11,032;-1,895;26,885;-0,602
"soutien";2,574;-16,767;173,751;18,21;-2,803;-8,814;-8,083;-0,002;-11,179;-5,708
"maison";-5,984;-10,72;0,044;-0,57;0,027;4,494;18,752;3,158;5,676;-20,137
"dur";-9,653;-5,916;-0,448;-6,452;0,64;39,381;4,379;0;0,788;-10,7
"udc";-9,483;-0,549;-11,721;-6,306;58,666;-10,379;-14,266;-1,793;-26,792;245,32
"chance";-3,887;-2,966;-8,003;-0,346;-2,609;25,95;1,763;2,31;3,452;-7,925
"tête";-9,767;-1,249;-4,49;-0,57;-0,2;-2,985;-1,075;-0,233;68,533;-0,381
"route";-9,426;-8,49;-18,946;0,19;-2,69;-17,864;826,665;-3,203;-15,639;-28,355
"marcher";-7,704;-7,394;-2,656;8,285;0,031;-4,428;-0,575;-0,221;66,285;-3,765
"lausanne";-7,536;-1,71;-15,314;2,234;-1,064;-8,051;312,25;-3,261;-0,678;-14,459
"emji_visage_souriant_avec_coeurs";557,47;-1,332;-12,949;-4,575;-1,495;-9,005;-2,108;-2,813;-0,705;-6,734
"contraire";-9,653;-12,369;-0,448;4,743;0,034;-0,002;-6,424;0,203;-2,203;46,917
"voler";-7,145;-6,542;23,71;-0,046;-0,967;0,005;0,074;-0,121;0,055;-0,379
"souhaiter";-1,026;-8,579;-1,683;-6,306;-1,05;5,412;-7,506;-0,178;35,898;-0,192
"plaindre";-7,425;-5,593;-10,036;2,365;-2,69;-0,267;-4,849;10,687;61,564;-1,922
"image";-9,483;-16,187;3,147;0,615;-1,05;-4,815;-6,152;-0,776;-1,411;73,858
"valeur";-7,536;-10,349;-1,181;-1,125;-2,722;0,723;-7,601;0,001;-0,39;60,032
"truc";-9,37;-11,894;-11,466;0,007;-1,022;1,37;-2,759;-0,738;5,242;30,923
"nom";-7,033;-7,867;24,587;0,037;0,878;-3,063;-0,222;-0,104;0,517;0,215
"fou";-9,256;-6,711;0,228;0,015;-0,995;-9,726;-2,622;-0,7;74,554;-0,24
"fonctionner";-9,37;-10,072;-9,913;-0,423;-0,15;81,466;2,16;-1,743;-13,904;2,593
"but";-7,257;-9,887;5,713;2,572;-0,137;0,694;-1,841;-0,139;-0,002;2,243
"main";-5,34;-13,387;4,072;-0,328;-0,954;0,545;5,844;-1,618;9,756;-4,768
"magnifique";793,116;-4,52;-11,849;-3,207;0,042;-8,051;-0,474;-0,189;-9,062;-19,27
"juif";-8,407;-14,349;980,129;-7,34;-2,399;-30,786;-16,358;-4,513;-26,803;-28,444
"différence";-9,03;-15,413;-2,487;0,323;-0,112;17,181;1,26;19,145;-6,504;2,159
"offrir";-8,803;-10,947;-7,307;-0,013;0,979;102,007;0,497;-1,494;-5,906;-1,459
"minimum";-9,256;-13,675;-9,667;-0,062;70,883;99,667;-2,622;-0,7;-7,118;-0,787
"user";-7,145;-11,515;15,265;0,025;-2,609;28,126;-6,935;0,014;-4,854;0,034
"réel";-7,145;-5,195;-6,7;-0,346;-2,609;-1,4;-0,066;0,343;-6,809;95,668
"propos";-9,37;-11,894;-1,019;-3,081;-0,15;-21,32;-16,073;-0,158;-4,511;250,657
"massacre";-6,37;-8,785;587,744;-5,561;-1,817;-20,97;-10,27;-3,419;-9,706;-17,891
"cours";-9,2;-11,61;-0,045;-1,815;11,678;0,001;-1,149;0,011;7,993;3,76
"commettre";-9,256;-13,675;515,935;0,015;-2,641;-27,022;-8,595;3,792;-23,892;-8,261
"mesure";-9,2;-11,61;-5,616;1,574;-0,981;7,553;0,258;-0,682;-14,849;47,918
"bref";-9,256;-8,222;-2,804;0,242;0,067;-0,043;-0,094;0,008;1,873;15,072
"blanc";-8,463;-5,539;-0,679;0,145;-0,058;-14,652;-0,047;3,061;-1,416;66,397
"autoriser";-8,973;-9,426;-9,056;1731,028;-2,56;-16,344;-0,509;-2,97;-24,801;-28,61
"tomber";-3,738;-3,785;-1,715;-0,027;-2,56;-0,058;-0,033;-0,61;29,955;-0,255
"remettre";-8,916;-11,136;-3,137;-0,276;-2,544;-1,601;0,419;15,665;0,033;27,043
"fait";-8,746;-14,929;-4,796;0,082;-0,873;-7,102;-3,865;-0,54;-25,992;249,37
"milliard";-8,237;-6,636;-8,95;-5,24;-2,35;266,472;23,974;-4,422;-30,685;-27,735
"coût";-8,973;-13,195;-19,948;-4,187;-2,56;490,438;-2,289;-2,97;-24,801;-22,5
"corps";-8,067;-7,961;22,57;-1,138;-0,714;-8,916;6,256;8,337;6,338;-4,929
"caisse";-8,463;-10,381;-20,916;-7,389;-0,806;545,194;-1,727;-4,543;-34,01;-26,498
"prison";-8,633;-8,874;109,819;3,451;-0,846;-18,758;-0,087;0,532;0,143;-3,702
"preuve";-8,69;-3,429;-0,472;0,472;-0,859;-13,763;-2,805;-2,826;-3,813;120,136
"vendre";-8,803;-9,15;-0,063;-7,686;-0,886;22,749;102,477;-0,557;-4,943;-14,872
"tenir";-8,86;-4,801;9,86;0,062;-0,899;-7,402;-5,173;1,297;7,269;4,025
"produire";-8,69;-8,966;-11,564;-2,584;0,136;1,502;308,146;-0,523;-13,094;-10,16
"pro";-8,407;-5,457;248,287;2,453;-2,399;-8,589;-10,359;-2,682;-9,364;-1,356
"meme";-4,595;-12,041;-1,549;-2,301;1,24;2,301;-1,551;-1,277;55,373;-4,584
"totalement";-8,803;-12,906;-3,872;-0,013;-2,512;-0,018;1,545;-0,557;0,067;32,707
"physique";-8,577;-10,569;-16,869;-7,488;-0,832;-16,747;131,166;-0,49;-12,709;67,603
"libre";-5,019;-10,853;0,001;0,444;-2,496;-0,547;-2,033;-0,54;54,12;-1,896
"ami";-3,395;-7,161;-0,398;-7,488;5,511;0,435;-0,293;0,07;42,203;-6,3
"écouter";-6,531;-5,622;-6,737;-3,823;-0,819;-13,216;-4,654;0,078;42,988;26,863
"recevoir";-8,35;-14,253;0,55;0,176;1,208;26,99;-1,609;0,661;-1,774;0,016
"allemand";-7,501;-5,517;-8,871;-6,549;3837,685;-11,521;-3,172;-2,225;-15,382;-11,714
"militaire";-8,18;-13,963;41,416;-0,493;-2,334;0,003;-5,36;149,161;-7,448;-1,037
"empêcher";-8,35;-12,137;-0,59;18,661;-0,049;-0,246;-0,985;1,694;-0,823;16,814
"débat";-8,407;-10,286;-6,511;-7,34;0,182;-11,337;-1,032;0,096;4,083;85,708
"américain";-7,161;-6,517;5,341;-2,751;-2,043;9,901;0,194;-2,055;-1,533;1,618
"accueillir";-6,031;-13,673;9,003;-1,107;0,262;14,023;-2,863;-0,006;20,411;-22,552
"sauver";-8,237;-8,234;-1,484;-0,106;-2,35;66,757;-0,444;0,127;1,701;-11,365
"refuser";-8,577;-14,639;9,574;0,529;-0,068;13,566;-7,411;-0,047;-5,324;5,97
"privé";-6,086;-11,657;-10,144;-1,138;-0,03;112,275;3,761;-1,182;-15,721;-0,009
"mondial";-7,161;-6,517;-0,164;-0,667;-2,043;4,847;48,995;-0,144;-1,018;-2,764
"culture";-8,124;-11,753;-3,723;-5,143;6,231;-2,133;-4,063;0,15;1,939;56,247
"complètement";-6,364;-8,417;0;0,176;-0,779;-6,079;-0,027;0,106;-1,253;49,4
"réfléchir";-8,52;-10,475;-11,175;0,131;-2,431;-0,362;-4,654;-0,042;51,659;5,217
"raciste";-8,18;-9,909;-6,063;-0,095;-0,037;-19,076;-9,938;-2,567;-8,665;265,939
"envoyer";-8,18;-3,883;1,203;-0,095;-2,334;0,247;1,068;-0,379;31,809;-14,174
"poste";-7,727;-5,859;-11,048;-3,193;-2,205;183,868;-5,965;0;-4,164;-2,506
"charger";-7,954;-11,466;-4,466;-1,076;-2,269;61,344;-1,219;63,047;-2,307;-2,976
"cacher";-8,067;-6,376;5,987;36,894;-2,302;-5,373;-3,98;-0,349;-0,006;7,147
"banque";-5,697;-4,405;-12,72;-4,757;-0,625;458,403;-5,87;-1,021;-28,414;-32,396
"époque";-8,293;-6,724;-0,985;-0,539;1,24;-4,914;0,02;-0,409;43,412;0,028
"prochain";-8,293;-4,033;-7,616;-0,118;-2,366;-2,427;-1,551;-4,452;142,017;-5,526
"grave";-6,309;-10,098;4,152;0,193;-0,045;-1,791;-2,318;-1,277;0,038;20,924
"emploi";-8,01;-11,561;-17,576;-6,993;-2,286;496,84;-5,09;-1,159;-19,119;-29,046
"type";-8,237;-8,234;-4,98;-2,261;-0,753;-0,18;0,525;-2,595;-4,484;85,799
"total";-4,542;-11,945;6,668;2,681;-0,753;0,056;5,728;0,718;-2,179;0
"résultat";-5,753;-11,082;-9,378;0,416;-2,205;5,828;0,512;-1,044;-0,003;16,548
"réseau";-8,124;-11,753;-1,356;-0,085;-2,318;-6,604;0,255;-1,206;-2,632;96,669
"obliger";-8,293;-14,156;-3,062;0,69;-0,766;3,826;-0,019;241,233;0,166;-10,178
"manif";-7,954;-9,533;6,385;1083,854;-2,269;-22,319;-13,331;-4,27;-12,093;-14,958
"prime";-5,919;-11,37;-19,517;0,033;-2,253;457,948;-7,751;-2,424;-24,783;-24,158
"actuel";-6,197;-13,963;0,006;-1,202;-0,037;7,335;8,923;5,5;-1,505;0,001
"énergie";-3,653;-10,315;-13,698;-6,351;-2,076;-2,708;522,628;-3,905;-18,228;-5,795
"porte";-7,954;-9,533;-1,171;4,662;-2,269;-0,215;-0,065;-0,32;22,959;0,041
"envie";-8,18;-9,909;-10,401;-0,493;0,225;0,882;-1,437;1,845;67,488;-3,472
"entier";-6,309;-8,325;6,465;1,494;0,203;-0,211;-0,019;-2,624;8,794;-1,192
"subir";-7,784;-11,178;39,659;1,056;-2,221;-5,725;-0,556;6,287;-0,009;0,299
"mec";-6,031;0,029;-8,456;0,292;-0,027;-10,123;-13,44;165,982;33,86;-3,894
"produit";-7,331;-12,514;-15,905;-6,401;-2,092;0,036;600,852;-3,935;-18,445;-19,792
"personnel";-7,671;-13,093;-12,72;-1,87;-2,189;27,055;-1,614;4,186;1,732;4,672
"millier";-7,897;-13,479;153,723;1,914;-0,02;4,194;-0,634;-4,239;-7,809;-20,116
"condition";-7,84;-13,383;0;4,893;-0,663;63,446;1,499;-0,001;-10,255;-4,352
"effectivement";-7,954;-4,805;-0,68;-0,406;-2,269;-0,215;-0,065;-1,136;-0,046;35,858
"marché";-7,557;-7,146;-12,45;-6,598;-2,156;122,505;47,677;-0,976;-8,023;-18,758
"difficile";-7,727;-11,082;-0,941;-3,193;11,032;0,353;-2,5;0,251;6,735;6,485
"criminel";-7,444;-12,707;271,942;1,361;-2,124;-16,505;-10,376;-0,201;-0,945;-5,226
"responsable";-7,557;-10,794;4,098;5,516;-2,156;1,985;-5,681;0,001;-3,763;14,44
"partager";-5,864;-11,274;0,074;-6,845;-2,237;-1,673;-1,798;12,19;9,943;9,565
"emji_coeur_brisé";639,368;-0,194;0,101;-5,216;-0,276;-13,274;-7,601;-1,474;-8,368;-16,282
"clair";-7,897;-4,725;1,623;-1,045;-0,02;-4,961;3,097;-0,305;-5,559;36,611
"arabe";-7,105;-4,927;436,568;-0,641;0,524;-17,241;-13,825;-3,814;-13,93;-7,61
"étonner";-5,642;-4,326;-3,869;395,075;-2,173;1,862;-4,469;-0,238;-5,848;-7,977
"imposer";-7,784;-11,178;-7,967;-0,345;0,316;44,527;-1,064;25,36;-2,669;0,109
"acte";-7,614;-10,89;73,459;12,572;-2,173;-21,096;-4,469;-2,281;-4,822;17,488
"unir";-6,992;-4,76;54,56;-0,116;-1,995;12,572;-3,528;-0,758;-6,334;-2,405
"projet";-1,419;-5,517;-8,871;-0,252;-0,587;19,842;18,812;-2,225;-7,85;1,463
"photo";-1,496;0,443;-2,902;-0,017;-2,173;-25,516;-5,776;-4,087;83,631;0,461
"heureusement";-3,965;-0,062;-2,074;2,263;-2,173;-11,884;-1,554;-0,998;79,613;-3,797
"emji_étincelles";654,167;-0,422;-8,049;-4,969;-1,624;-18,495;-0,977;-1,339;-2,886;-9,807
"vérité";-2,26;-2,659;-0,955;-0,171;-2,06;-9,142;-11,908;-0,843;1,016;70,871
"sûrement";-7,444;-0,622;0,256;-0,235;0,411;-2,292;-0,347;0,005;2,981;3,69
"qualité";-6,992;-6,249;-15,07;-4,181;-0,477;47,505;86,205;-1,971;-8,885;-5
"plaisir";-2,583;-2,16;-12,585;-0,288;-0,008;-2,606;-0,916;-0,238;109,814;-6,789
"musulman";-6,992;-6,249;570,109;-4,181;-1,995;-20,994;-11,471;-1,971;-13,518;-14,708
"justifier";-7,444;-12,707;28,106;13,276;-2,124;-0,345;-4,208;0,344;-4,395;4,589
"journaliste";-5,476;-8,689;55,246;-0,806;0,411;-7,142;-12,345;-0,931;-0,558;15,316
"free";699,526;-9,359;12,268;-1,245;-0,419;-19,969;-7,232;-3,601;-10,876;-21,377
"fermer";-7,614;-7,236;0,163;2,263;-0,612;-8,935;2,707;-0,998;57,583;-7,977
"évidemment";-7,501;-5,517;-1,256;-0,835;0,394;2,113;-1,436;-2,225;-3,632;42,297
"sérieux";-3,913;-8,876;-3,771;-4,661;-2,156;-3,28;-0,412;17,173;24,794;4,17
"ordre";-7,501;-12,803;0,043;732,014;-2,14;-13,142;-1,436;-4,027;-13,675;-1,481
"décision";-7,501;-7,056;-0,731;-0,252;-2,14;-5,018;-0,379;0,003;0,112;51,342
"réduire";-7,331;-10,411;-15,905;-2,883;-2,092;28,36;120,056;0,386;-24,746;-0,044
"obligatoire";-7,275;-10,315;-15,766;-0,722;1,93;2,676;0,007;895,621;-6,001;-23,726
"discours";-7,331;-12,514;0,001;-4,469;-0,001;-14,292;-6,751;1,305;-2,483;140,133
"bosser";-7,105;-10,028;-15,348;-1,496;0,524;205,794;-0,181;-0,134;-2,759;-16,96
"attaquer";-7,275;-10,315;36,002;44,457;-0,538;-4,471;-0,647;-0,865;-1,722;-0,028
"soin";-1,193;-10,124;-3,107;-1,532;-2,043;119,721;-6,454;2,989;-1,533;-6,581
"emji_visage_de_clown";-4,901;-0,987;2,072;0,962;-0,103;2,157;-5,608;0,083;-3,788;6,438
"décider";-7,331;-12,514;1,907;0,146;-0,55;4,23;-2,939;2,766;13,22;-3,979
"national";-7,105;-10,028;-3,015;-6,203;1084,9;0,014;-4,936;-0,8;-3,576;-0,002
"loyer";-7,218;-12,32;-17,838;-6,302;-2,06;511,831;-2,785;-3,875;-24,295;-28,052
"héritage";-6,992;-9,837;-15,07;-6,104;-1,995;392,082;-13,605;-0,758;-15,278;-9,922
"règle";-7,218;-10,22;-9,869;1,595;0,484;0,001;0,013;64,115;0,009;3,603
"renseigner";-7,218;-5,094;-2,305;2,83;-0,525;-6,518;-5,121;-3,875;-2,261;104,391
"prouver";-6,935;-7,849;0,684;-0,563;2,224;-5,757;-2,412;0,56;-5,067;65,923
"proposer";-5,033;-11,934;-0,737;-2,621;0,566;20,267;7,008;-0,114;-0,797;-0,033
"genocide";-6,992;-9,837;651,577;-2,621;-1,995;-13,146;-13,605;-3,753;-23,393;-18,421
"doute";-3,653;-5,179;-0,039;-1,606;-0,001;-4,471;0,455;-0,166;0,003;27,117
"cesser";-7,218;-10,22;558,88;-2,795;-2,06;-10,62;-8,162;-2,083;-20,001;-17,408
"air";-5,199;-3,702;-5,317;-0,157;-2,043;-7,612;33,722;-0,822;14,48;0,021
"suite";-5,199;-6,517;5,341;-0,157;-0,513;0,097;-1,817;-0,144;16,277;-2,064
"rentrer";-7,218;-10,22;-0,027;2,83;0;3,677;48,206;-2,083;-1,627;-4,617
"lien";-6,257;-5,103;-0,544;-2,065;-1,785;-0,057;-0,384;-1,61;0,018;35,561
"coûter";-6,822;-7,663;-12,6;-4,037;-1,947;250,034;11,43;-0,695;-22,717;-21,847
"couple";-6,313;-6,828;-13,402;-5,512;-1,801;-0,284;-8,238;942,921;-1,893;-1,163
"content";-2,215;-1,677;-1,487;-4,325;-2,043;-0,401;1,783;-0,144;14,48;0,136
"dénoncer";-6,992;-11,934;97,221;0,007;-1,995;-3,812;-11,471;0,039;-3,315;5,439
"blague";-3,653;41,744;0,005;-2,839;1,93;-3,534;-0,647;-0,865;0,926;-1,658
"réussir";-6,935;-7,849;-0,686;-0,104;19,267;70,583;-7,644;0,045;-1,741;-3,036
"porter";-7,105;-8,128;-11,373;9,015;-0,501;-6,211;1,877;14,961;32,534;-0,894
"emji_visage_qui_hurle_de_peur";-0,651;240,513;-0,124;-1,439;-1,044;-9,006;-1,006;-1,965;-6,523;-7,131
"coeur";0,878;-4,843;-0,79;0,004;-2,011;-8,63;-2,56;-1,999;76,965;-3,297
"bloquer";-6,766;-5,894;-0,032;248,177;2,386;-5,311;1,634;-0,675;-3,659;-4,388
"sioniste";-4,758;-4,346;522,568;-3,942;-1,914;-22,209;-8,984;-3,601;-18,021;-8,949
"libérer";-4,923;-11,741;399,308;-4,085;-0,454;-12,766;-0,849;1,703;-13,107;-19,97
"emji_pouce_vers_le_haut";0,263;248,561;-3,404;-1,981;3,077;-13,865;-1,453;-0,012;-8,938;-5,829
"emji_colombe";1094,602;-6,275;-1,363;-5,216;-1,705;-17,309;-5,909;-3,207;-9,883;-22,811
"augmentation";-6,539;-5,541;-11,915;-5,709;-1,866;292,443;-1,149;-1,748;-19,42;-8,375
"racisme";-4,592;-9,072;-1,39;-1,142;0,016;-15,25;-8,664;-0,594;-4,034;173,286
"onu";-6,766;-7,57;455,125;-5,907;-1,93;-18,05;-4,389;-3,632;-9,559;-9,142
"action";-4,868;-9,55;8,119;5,301;-1,947;-3,432;-0,081;-0,695;-1,547;15,065
"conflit";-6,766;-9,454;58,439;0,028;-0,43;-5,311;-7,335;0,648;-0,248;3,431
"président";-2,787;-1,623;28,119;-2,107;0,031;-1,073;-6,517;-0,516;0,008;1,755
"participer";-4,868;-9,55;0,119;3,501;0,004;5,113;-9,197;0,061;-0,093;6,22
"nombreux";-6,709;-11,452;0,486;-0,464;-1,914;-0,103;1,727;-1,831;-1,97;29,183
"limite";-6,652;-7,384;-7,002;-3,894;-0,407;-0,593;5,189;-0,062;45,153;-0,382
"incroyable";-0,005;0,876;-4,126;-5,709;0,016;-0,198;-1,915;-3,51;61,228;-9,797
"danger";-6,766;-9,454;-2,48;221,645;-0,43;-14,157;0,442;0,648;-0,538;0,478
"climatique";-6,483;-8,976;-16,021;-3,751;-1,85;-0,812;195,728;-3,48;-17,144;12,55
"battre";-6,652;-11,355;-0,914;-0,44;-1,898;-0,078;0,535;138,751;1,563;-1,18
"atteindre";-6,652;-11,355;-5,59;3,826;5,385;9,925;5,189;0,712;-3,39;0,619
"titre";-6,652;-5,717;-0,154;1,172;-1,898;-5,019;-2,054;0,712;-2,571;61,015
"proche";-1,815;-9,263;-1,531;-3,894;-1,898;2,823;0,535;-0,634;28,013;-2,416
"intéressant";-4,923;-2,255;-10,836;-1,351;-1,963;1,012;-9,304;-3,693;-2,297;96,208
"illégal";-6,483;-11,065;0,317;742,607;-0,373;-9,828;-3,942;-0,574;-11,682;-8,185
"opinion";-6,822;-11,645;-3,536;-0,081;-1,947;-18,253;-4,479;-1,887;-12,903;252,974
"métier";-2,888;-7,013;-13,679;0,548;-0,362;16,999;-2,718;-0,555;0,058;9,78
"mourir";-6,2;-5,016;0,568;-2,023;-1,769;-3,895;5,251;37,246;31,338;-19,27
"directement";-6,709;-7,477;-1,604;0,035;-1,914;18,623;12,04;-3,601;-0,865;-0,037
"billet";-0,746;-2,731;-11,642;-5,611;-1,834;82,968;60,684;-1,693;-11,48;-20,206
"bcp";-6,539;-5,541;0,059;0,064;-1,866;1,076;-0,578;-0,594;15,9;-0,591
"tourner";-6,766;-7,57;-10,568;-3,99;-0,43;66,323;13,926;-1,859;-0,538;-3,469
"responsabilité";-6,596;-9,167;-3,147;1,227;-1,882;-0,956;-4,12;9,364;11,894;7,38
"général";-6,766;-11,548;-7,248;2,15;-1,93;6,529;-0,754;0,648;-6,865;39,236
"début";-6,596;-7,291;4,782;-3,847;-1,882;0;-1,206;0,099;21,556;-0,657
"compter";-6,483;-7,106;-1,32;-0,028;-0,373;33,642;11,154;0,122;-2,999;-3,657
"violent";-6,652;-7,384;14,696;25,122;-1,898;-24,362;-8,877;180,084;-6,526;2,971
"emji_biceps_contracté";512,525;-5,746;-1,739;0,012;-1,302;-6,809;-2,212;-0,06;-6,556;-12,547
"zone";-5,748;-5,909;1,908;0,012;-1,64;2,168;127,423;-1,366;-9,097;-17,404
"souci";-6,37;-6,921;-9,635;0,101;-1,817;0,461;-0,985;4,251;13,603;3,068
"régime";-5,635;-7,547;4,332;-3,041;-1,608;-12,098;16,626;-3,025;-15,871;61,398
"sud";-0,956;-0,176;26,363;-0,835;-0,273;-1,504;1,161;-0,513;-3,842;-0,026
"gars";-1,432;0,245;-4,571;-3,466;-0,307;-4,814;-1,453;-0,46;41,106;0,07
"forcément";-4,427;-10,872;-7,931;-1,04;-0,351;2,823;-0,002;2,259;4,974;4,973
