"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"966";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"967";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"968";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"969";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"970";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56
"971";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;68
"972";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"973";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"974";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"975";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"976";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"977";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"978";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"979";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47
"980";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"981";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"982";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"983";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"984";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"985";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"986";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"987";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"988";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"989";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"990";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"991";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"992";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"993";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"994";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"995";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"996";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;65;65
"997";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"998";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"999";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"1000";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
