"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17"
"agnès";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"affluence";-0,354;-0,425;-0,381;-0,425;1,003;-0,259;12,873;-0,276;-0,259;-0,233;-0,319;10,783;-0,328;-0,25;-0,267;-0,345;-0,233
"aboutir";-0,283;-0,34;-0,304;1,661;1,603;-0,207;-0,214;3,209;-0,207;-0,186;-0,255;2,714;-0,262;-0,2;-0,214;-0,276;-0,186
"abdel";-0,354;-0,425;66,705;-0,425;-0,434;-0,259;-0,267;-0,276;-0,259;-0,233;-0,319;-0,31;-0,328;-0,25;-0,267;-0,345;-0,233
"éteindre";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"érosion";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;3,64;-0,14
"écosystème";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"échouer";-0,283;1,661;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;4,025;-0,255;-0,248;2,505;-0,2;3,352;-0,276;-0,186
"vs";-0,283;-0,34;-0,304;9,989;1,603;-0,207;3,352;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"vraisemblablement";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;46,337;-0,15;-0,16;-0,206;-0,14
"volume";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;5,951
"viol";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;5,468;-0,16;-0,206;-0,14
"vieillissement";-0,283;1,661;-0,304;-0,34;-0,347;-0,207;-0,214;3,209;3,504;4,025;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"verser";-0,212;-0,254;3,195;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"vendeur";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;13,523;-0,2;3,352;2,317;-0,186
"validé";-0,212;-0,254;-0,228;14,552;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"tv";-0,283;-0,34;-0,304;9,989;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;13,943;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"turc";-0,212;2,74;3,195;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"tunnel";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;23,925;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"tromper";-0,212;-0,254;-0,228;-0,254;-0,26;24,756;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"tristesse";-0,283;-0,34;-0,304;-0,34;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;18,29;-0,214;-0,276;4,025
"trices";-0,212;2,74;-0,228;-0,254;14,222;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"transformation";-0,212;-0,254;-0,228;2,74;-0,26;5,249;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"tolérance";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"times";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;3,666;-0,214;2,317;19,753
"thème";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;25,639;-0,16;-0,206;-0,14
"tessin";-0,212;-0,254;3,195;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;5,468;-0,16;-0,206;-0,14
"tente";-0,283;-0,34;-0,304;1,661;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;2,607;-0,248;-0,262;-0,2;-0,214;2,317;-0,186
"taylor";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;14,386;-0,262;18,29;-0,214;-0,276;-0,186
"taxi";-0,212;-0,254;-0,228;2,74;2,659;-0,155;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"tarifaire";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;5,951
"sévir";3,521;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"sécuritaire";-0,212;-0,254;3,195;2,74;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"sutter";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;27,59
"survivant";-0,212;-0,254;3,195;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;18,233;-0,14
"survie";-0,283;-0,34;-0,304;-0,34;-0,347;17,628;-0,214;-0,22;3,504;-0,186;-0,255;-0,248;2,505;-0,2;-0,214;-0,276;-0,186
"supermarché";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;24,756;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"suffisant";-0,212;2,74;3,195;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"substance";3,521;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;-0,165;5,249;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"submerger";-0,283;1,661;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;3,504;-0,186;-0,255;2,714;2,505;-0,2;-0,214;-0,276;-0,186
"strictement";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;-0,165;5,249;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;-0,206;-0,14
"statuer";2,23;-0,34;1,992;1,661;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"start_up";-0,283;-0,34;-0,304;25,323;-0,347;-0,207;3,352;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"soudanais";-0,283;-0,34;53,282;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"solidaire";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;5,043;-0,165;5,249;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"sinistre";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;23,925;3,64;-0,14
"silva";3,521;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"silencieux";2,23;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;3,209;-0,207;4,025;-0,255;-0,248;-0,262;3,666;-0,214;-0,276;-0,186
"significativement";-0,283;25,323;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;3,504;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"serrer";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;3,504;-0,186;-0,255;-0,248;-0,262;-0,2;3,352;12,742;-0,186
"serie";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;47,603;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"serbe";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;19,838;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"semer";3,521;-0,254;3,195;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"scanner";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;5,951;4,035;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"scander";-0,212;-0,254;3,195;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"sang";-0,212;-0,254;3,195;-0,254;-0,26;-0,155;-0,16;-0,165;5,249;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"sanctionner";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;-0,206;-0,14
"salarié";-0,283;-0,34;-0,304;1,661;-0,347;-0,207;-0,214;3,209;-0,207;-0,186;-0,255;2,714;-0,262;-0,2;3,352;-0,276;-0,186
"rénover";-0,283;-0,34;-0,304;9,989;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;2,714;-0,262;-0,2;-0,214;-0,276;-0,186
"réfléchir";-0,283;25,323;-0,304;1,661;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"récupérer";-0,212;-0,254;3,195;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"récidive";3,521;2,74;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"réalisation";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;5,468;-0,16;-0,206;-0,14
"rock";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;2,714;-0,262;44,072;-0,214;-0,276;-0,186
"riposte";-0,212;-0,254;16,419;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"retarder";-0,283;-0,34;-0,304;-0,34;1,603;3,504;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;2,505;-0,2;-0,214;-0,276;4,025
"respectueux";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"repousser";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;19,838;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"renommée";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;19,838;-0,186;-0,196;5,468;-0,16;-0,206;-0,14
"regrouper";-0,212;-0,254;3,195;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;5,951
"registre";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;5,951
"redouter";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;3,64;-0,14
"reconnaissant";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;5,951
"reconduire";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;5,043;23,144;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"rebecca";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;23,144;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"rapidité";-0,212;-0,254;-0,228;14,552;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"ralentissement";-0,212;2,74;-0,228;-0,254;14,222;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"queue";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;5,951;4,035;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"pôle";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;3,64;-0,14
"publicitaire";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;5,043;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"psychiatrique";-0,283;-0,34;-0,304;1,661;-0,347;-0,207;-0,214;-0,22;3,504;4,025;-0,255;-0,248;-0,262;-0,2;-0,214;2,317;-0,186
"présomption";17,748;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"préservation";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;5,468;-0,16;3,64;-0,14
"précédemment";3,521;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"protestation";-0,283;-0,34;1,992;-0,34;-0,347;-0,207;-0,214;39,853;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"propagande";3,521;2,74;-0,228;-0,254;-0,26;5,249;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"proie";-0,212;-0,254;-0,228;-0,254;2,659;5,249;-0,16;-0,165;-0,155;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"problématique";-0,212;14,552;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"probable";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;5,043;-0,165;5,249;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"primaire";-0,212;2,74;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"prier";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;19,277;-0,15;-0,16;-0,206;-0,14
"pratiquant";-0,212;-0,254;-0,228;2,74;2,659;5,249;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"posthume";42,894;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"portugais";-0,283;-0,34;-0,304;-0,34;1,603;3,504;-0,214;-0,22;-0,207;-0,186;2,607;-0,248;2,505;-0,2;-0,214;-0,276;-0,186
"popularité";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;24,756;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"pleul";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;5,249;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"plafond";-0,212;-0,254;-0,228;14,552;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;-0,206;-0,14
"pharmaceutique";-0,283;-0,34;-0,304;1,661;-0,347;3,504;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;2,317;4,025
"peser";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;23,925;-0,206;-0,14
"persistant";2,23;-0,34;-0,304;1,661;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;2,714;-0,262;3,666;-0,214;-0,276;-0,186
"passeport";-0,212;2,74;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;-0,206;-0,14
"parquet";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"paramilitaire";-0,212;-0,254;39,9;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"opposé";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;5,043;-0,206;5,951
"one";-0,212;-0,254;3,195;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;25,639;-0,16;-0,206;-0,14
"obésité";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;24,756;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"négocier";-0,212;-0,254;16,419;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;5,951
"nouveauté";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;23,925;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"noter";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;5,249;-0,14;-0,191;20,43;-0,196;-0,15;-0,16;-0,206;-0,14
"nippon";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;19,838;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"new_yorkais";17,748;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;5,951
"neurologique";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;5,249;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"navire";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;5,951
"naturellement";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;5,043;-0,206;-0,14
"nationaliste";3,521;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;27,59
"métro";-0,283;-0,34;-0,304;-0,34;9,742;-0,207;3,352;-0,22;3,504;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"mystère";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;20,43;-0,196;5,468;-0,16;-0,206;-0,14
"mutuellement";-0,212;-0,254;39,9;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"multiple";2,23;-0,34;1,992;1,661;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"moto";-0,212;-0,254;3,195;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;19,277;-0,15;-0,16;-0,206;-0,14
"mortel";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"montage";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;3,64;5,951
"moisson";-0,212;14,552;-0,228;-0,254;-0,26;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"minutieux";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;5,249;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"migros";-0,283;-0,34;-0,304;-0,34;9,742;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;2,505;-0,2;-0,214;2,317;-0,186
"migration";-0,283;1,661;28,481;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"michel";12,378;-0,34;-0,304;-0,34;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;3,352;-0,276;-0,186
"mi_octobre";-0,212;-0,254;-0,228;2,74;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;19,838;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"meurtrier";-0,212;-0,254;16,419;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"mettler";-0,283;47,664;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"mer";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;3,896;-0,15;5,043;-0,206;-0,14
"mentionner";2,23;1,661;-0,304;-0,34;1,603;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;2,317;-0,186
"maîtriser";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;2,607;-0,248;13,523;3,666;-0,214;-0,276;-0,186
"mathieu";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;20,43;-0,196;-0,15;-0,16;-0,206;-0,14
"maternel";-0,283;-0,34;1,992;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;19,753;-0,255;-0,248;2,505;-0,2;-0,214;-0,276;-0,186
"massimo";-0,212;-0,254;-0,228;-0,254;2,659;5,249;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"mariah";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;4,18;-0,196;5,468;-0,16;-0,206;-0,14
"marcel";17,748;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"lâcher";-0,212;-0,254;-0,228;-0,254;-0,26;5,249;-0,16;4,85;-0,155;5,951;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"lumpur";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;3,64;5,951
"libyen";42,894;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"libye";30,728;-0,34;1,992;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"librement";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;4,85;5,249;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"lee";-0,212;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;4,85;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"lapin";-0,212;14,552;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;-0,14
"kuala";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;4,18;-0,196;-0,15;-0,16;3,64;5,951
"kirsty";2,23;1,661;-0,304;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;3,666;-0,214;2,317;-0,186
"king";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;-0,206;27,59
"keller";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;27,59
"karin";-0,212;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;3,64;27,59
"jugement";17,748;-0,254;-0,228;-0,254;2,659;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"josef";-0,283;1,661;-0,304;-0,34;-0,347;3,504;-0,214;-0,22;-0,207;4,025;2,607;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"joie";-0,212;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;5,951;-0,191;4,18;-0,196;-0,15;-0,16;-0,206;-0,14
"jehad";-0,283;-0,34;53,282;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
"jair";17,748;-0,254;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;-0,191;-0,186;3,896;-0,15;-0,16;-0,206;-0,14
"istanbul";-0,283;1,661;11,384;-0,34;-0,347;-0,207;-0,214;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;3,666;-0,214;-0,276;-0,186
"iran";3,521;2,74;-0,228;-0,254;-0,26;-0,155;-0,16;-0,165;-0,155;-0,14;4,035;-0,186;-0,196;-0,15;-0,16;-0,206;-0,14
"ir90";-0,283;-0,34;-0,304;-0,34;-0,347;-0,207;75,857;-0,22;-0,207;-0,186;-0,255;-0,248;-0,262;-0,2;-0,214;-0,276;-0,186
